,PDAC020T,PDAC019T,PDAC018T,PDAC017T,PDAC016T,PDAC015T,PDAC014T,PDAC013T,PDAC012T,PDAC011T,PDAC009T,PDAC008T,PDAC007T,PDAC006T,PDAC005T,PDAC004T,PDAC003T,PDAC001T,PDAC021T,PDAC031T,PDAC030T,PDAC029T,PDAC028T,PDAC027T,PDAC026T,PDAC025T,PDAC024T,PDAC023T,PDAC022T,PDAC032T
ENSG00000131446,10.8367263948644,11.0069028484738,10.9019184344966,11.0457841926522,11.14197828353,11.3212321440477,10.6781324122225,11.4390782335247,11.0720790414698,10.9551728780087,12.2621022306657,10.9047892937631,12.2957615311473,10.8421534249659,10.5798026006361,11.7890034457925,11.5099242324443,11.6698808297292,11.6369806789851,11.1763970688205,10.6494326419288,11.6263659233777,11.099813690999,11.5775364039612,10.8373731592688,10.7671746815482,11.517549737796,11.5666076673556,11.5240017155122,11.0420993611203
ENSG00000111846,8.13210792364163,8.79230013018971,9.65174195346971,2.98721291802043,7.61360373730576,8.73177409800455,8.3639032174398,9.24605750142015,7.93741181325521,8.23845299241607,7.5857325929151,8.76746481199911,8.93909669531212,9.42855405335332,9.88901948900869,9.17684185436375,10.249753634689,9.97329152528316,10.6338648192808,7.67762339679416,5.90533552360714,8.42104754637234,8.49735399508758,9.93281637461382,8.46622780353811,8.15080903375502,8.15417982107273,9.59146219953333,7.47160628356185,8.52308743871523
ENSG00000235863,8.90883357587976,7.92522241644679,7.83275457364975,7.78795910251776,7.76929161141053,8.85385838524231,8.65413165862724,8.37356696891513,8.49464217936211,7.24322207731547,8.21964601239233,8.42661282140521,8.68740646503954,8.53873324812481,7.73580350221421,6.93154720658817,7.39915948409539,8.11491677795714,8.72142070791973,8.02669749207327,8.35474518775781,8.12990571007228,7.60107792710731,7.41309472988685,8.1608150227115,7.11539663432902,8.54917235906485,8.30293503911901,9.19588503212775,8.46706032857367
ENSG00000112309,0,2.34396275602147,0,1.20117196834962,0.894037070072445,1.479080228073,1.94867834916969,1.00144486245516,1.28957766316752,0,6.64433049894857,0,0,0,0,0.516871200158226,1.58380926721379,1.03864425275756,0.478760468337561,1.46593534640532,0,1.06963418783705,1.07296516386371,1.05129278366961,1.63626151541044,0.524469147206283,0,1.78100174371313,0,2.2695287410941
ENSG00000172461,0.575734899505698,10.0539884745783,0,0,0,1.479080228073,3.02689182467862,2.70288402299222,0,6.44059655940593,7.56819503233418,0,1.11954957031892,9.15080793748844,0,0.516871200158226,0,3.52894164296927,0,8.23513939283317,0.708155058348192,5.26163000135406,0,0,6.89580162233242,8.64997984705566,4.37738469602278,4.74569234076872,0,5.81798165463722
ENSG00000106003,10.7102469552219,11.1628676867402,11.4488519682428,11.6523265949042,11.0954790875984,11.6396665989889,10.4049125805331,11.031138325926,11.4320239953284,11.7071107127878,8.05102745412491,10.868038649623,10.546438216645,11.7369885462152,10.1423127460669,11.5811553419548,6.67917359810834,10.0434323536071,10.6017075800544,12.2630772998637,11.6913438225371,10.8233584906866,9.38298420509155,9.64372564510822,11.837810154114,11.8970140044217,12.1913271233614,8.96304252905248,11.1870100169821,11.5818272507426
ENSG00000106392,11.9948595586822,11.7602865340388,11.8343021294594,13.2731628869999,11.5553482206548,11.4491918837234,12.0315071227392,10.4927342332328,12.1812494486975,12.7338862514081,10.4884326045609,11.6234929694946,12.2920551280672,13.3422740826811,11.2210745941426,10.8751412028951,11.5982761579152,10.6978272006306,11.6936153507038,12.2980327787151,13.1458903864186,12.582604697517,11.7183844984422,11.296770157183,11.8864295684871,11.7707484267397,12.4149117615446,11.1930053208589,11.8926224324345,12.3477500672113
ENSG00000033100,11.3590889749925,10.6856857723786,9.51611279397876,11.1014431449131,11.3352968992119,10.951280644381,9.94664042350874,10.2031714320268,11.0231814215592,10.0354656231134,10.1239837800089,10.5345105054134,11.1679472217165,10.8758213928586,10.738140622028,10.9085087183062,10.9989749177887,10.9710590615546,10.717169592206,11.2812573464662,11.150295085793,11.0327042584999,11.3606206216884,10.6634794103947,11.4998944688233,11.0730981917878,11.7258959383117,11.0922690314703,11.7444966978353,11.5383094302061
ENSG00000178234,9.75270997874784,10.3266775469351,7.72487201781948,10.355598615921,9.4890382318902,9.71404400987323,9.16728836748536,9.54010279642605,9.86310177667823,8.8473579454638,9.93736955117107,9.98758982396211,10.8600792498886,9.54822693130082,9.66519159598559,9.96100323243977,10.1634295570252,10.5555033023696,10.2374705359956,9.96874951550169,9.93676667534731,9.53568127913974,10.4915943115934,9.95246801540264,10.8682152358472,9.73312680097061,10.4855397499878,9.34132048760908,10.1811581523885,9.87824620536298
ENSG00000056998,7.21072926024175,8.77057898393757,5.20315125379895,8.40063355665,5.94286684255115,8.11711342571148,9.29430395104928,7.16273943840909,9.31098523995293,7.27650042535609,11.3429182396728,7.6165996918811,9.66565677428261,8.52529541471862,6.83519677765449,7.33723468139999,7.85501402861512,6.23511213963153,0.837613661370979,8.90803115521419,8.31797424130039,2.57169014362812,6.70322369289506,7.89480151189236,5.81635787628342,7.87448618768444,4.05684119329364,9.17735153674159,7.54674255043614,7.69162128842606
ENSG00000165195,9.68383874886718,9.56758260257928,9.93970425760813,9.52854928914357,10.2550640380975,9.45396031924516,10.07778812694,9.83419235584559,9.09170231698517,9.31939842968871,9.57424398472357,8.90941879775626,8.85389842720122,9.42855405335332,9.09054473395528,9.30323872794394,10.3830548488185,10.344177145843,9.6171678297582,9.37815233866299,9.52004225465296,9.37902125549715,9.35772191306412,10.0068618697891,7.97985190901587,9.49181883639576,9.33445759580426,10.5021532883239,9.23730140031576,9.48951563057991
ENSG00000147162,12.6726905405671,12.6522822849537,13.8554821119822,12.2071936390483,13.1423899082678,13.0582818369846,13.0669545132464,12.9652417264277,13.5206252272389,13.4642272923946,13.2157128228797,11.7717585771437,11.9961380351773,12.9064936275795,12.3018905209429,12.0873670011064,14.2539623977349,13.1802153119086,12.8651639466087,13.1106218202283,13.4762952611968,12.9819259469936,13.5043479370879,13.8297474400123,14.1090964940812,14.0892287392513,13.875224738854,13.2819393446908,14.4411691390381,12.8542492735146
ENSG00000101901,10.5343992549326,10.610085834336,11.8180852558422,10.9185679050761,10.8771524566113,10.4883731359693,10.7068077491206,10.506712030136,10.9488659256397,10.8967528553572,10.3494748083134,10.4473487124369,11.2485076235283,10.3243189738894,9.6886600710988,10.1297274915883,10.899590174564,10.8134841376729,10.2351170677046,10.5269342669836,10.7382817357115,11.2000699829355,10.5075430749391,11.3525626908313,11.1932405455531,10.9064823883045,11.2364796060033,10.2888660741658,12.0865471564384,10.4049042608103
ENSG00000147408,8.08858356089162,5.88500256148722,5.93614250045793,9.14732172843553,4.62088841904433,5.14622377539184,3.26011933700316,4.2506639221392,2.95257632802425,7.41955591556893,11.5634498490642,6.09156604841615,2.17580360569397,3.15069010733587,3.01821438116578,3.8436132704292,7.26693998604387,9.2856081766996,9.42901266835249,1.26899727471209,3.83874858477558,4.12792348013235,7.36551132091419,6.86811500548567,4.24207169567455,3.63209478215882,7.94653601104849,10.3997078744817,4.35417159898341,7.37476262345627
ENSG00000012232,10.8490537757536,10.2878004568027,10.7278124790725,10.6118367468091,9.54232614493898,9.73915831953344,9.63168171078027,11.8308255657988,9.39283498682713,9.58243663714556,10.2980935977087,10.2147462539643,8.79035295519064,10.5271790867083,9.34212992004469,10.0719966173705,10.3343313245935,11.5040899557476,10.1143123821144,9.59947043330031,9.61053602044971,10.439168730671,10.4743483809691,9.73005802739544,10.4037751440995,10.8383366245529,10.4341722961894,9.30287715669053,10.3760780059636,11.0820685069717
ENSG00000172728,8.00291293834723,8.01890598509794,8.68702507481073,8.88457576467759,7.29272646402384,6.04011366638741,7.86808295870353,8.44996323791743,7.13092824293277,7.7491414561694,7.85041961352905,7.63965886123223,6.33538686247069,8.68402726344007,7.90029333160283,6.7528889941753,8.48128421956995,7.75187398914762,7.46047967058639,7.1280365841109,7.54929787747963,8.59101880064125,7.87309775405423,7.68903303630848,7.87684700424145,8.31471758180264,7.67820380957789,8.17254935233181,7.10474126706754,8.65431676748448
ENSG00000182197,11.2555273007689,10.6604691896491,11.3106549067468,10.7967095994072,10.8214421167605,11.0943910453482,11.041346162605,11.5788992084314,11.0275142659817,10.9385623301711,12.2299327212552,10.2675130373334,10.6359945959299,11.4444267863439,10.3838217160493,11.1628221963481,10.8338474962751,12.7647379482517,11.7336785088167,11.8515130572393,11.6560832515763,11.1292900945132,10.5816308341808,10.4333449062043,11.5199742482466,10.5438916907515,11.2173714194636,11.3694538559271,11.4515552011214,11.1592326144117
ENSG00000170961,7.71373666558699,4.93347375482328,1.80273106019988,3.66600366702379,9.64411157991709,6.23246782437046,4.60634510636219,9.51364849193903,3.03963397179972,7.41529363688109,8.80798389604149,6.33703127480408,0,0.577779434758108,10.6046897635361,10.9914500996474,7.87969705389433,8.69997346235483,8.85616520220179,5.38847412955821,4.45368531509438,6.73463518735901,10.0811233259962,5.68375665250774,1.86224928802786,8.40704698357024,8.52053847517124,2.42920483120544,11.2439987703255,7.61868943671716
ENSG00000008513,12.5495716555131,11.863928605601,13.8829317597764,8.20277819171916,14.0696287544998,12.7928754779703,11.2511391372376,13.7241474974538,12.0085747606758,11.8093174825223,11.4816989306817,11.9661449133456,11.2894164375247,6.61518651974875,11.2288328313567,11.6138503521793,7.50130999320858,11.5504671426389,7.84081940649386,8.48124385523272,8.08531677912863,13.065858094063,13.4182368811088,11.2902984023287,12.2441526876942,13.3206824169815,12.7563216353565,12.9861216809259,13.132157662883,12.686100398386
ENSG00000086062,11.5996810005426,12.2593066578534,11.3620313528533,12.2089103773222,13.3860365062684,11.6718400025105,12.8332588843406,13.0968006329675,10.9694533900895,11.6499864413018,12.2730814524709,12.1280261702224,12.2473993687142,11.8912376068563,12.4581072315937,12.8739854942129,10.9438608285937,12.2071560248987,13.4786942700603,11.7912359230919,11.7477298005985,12.5813118232369,12.3972702844574,12.0265392029459,10.9546750021188,12.1536970958236,13.4800771094972,13.69365443584,12.56714983187,13.1108458841065
ENSG00000187210,9.25527173354915,11.5471181185047,9.74256136254855,11.2906607352188,9.74135848072841,7.25274470649023,12.1583366068054,10.0071059361076,10.0871900160018,12.8837058920235,8.21964601239233,10.1609725071403,11.5404753318484,12.4954005270409,2.0380738772905,10.1637222916023,7.28922126135685,9.70918194005066,4.06538566624283,11.3862471662152,13.0191355106086,10.8420480880565,4.75158100475599,10.7850754986854,11.445304237697,10.7754977065579,8.88865152306646,9.73202358099696,8.7777738408734,11.6503228905853
ENSG00000119514,10.7899369322379,11.7487959178419,10.9499018604761,11.2916580515379,10.9295219340082,10.6647551410566,12.1741969743825,10.9299239660772,11.0298419573098,11.3764378620558,11.3107632857117,11.6375216024204,10.6772216714524,11.6061113595972,9.80704400726087,10.6023654499378,10.2055296786411,10.1510218899042,9.60044319677543,12.0057597134675,11.7893936589606,11.7500397397279,10.9740457313027,10.7665444508262,10.9260360834955,12.3085945199072,11.4094527968111,11.7504743797654,10.5736008142454,12.6856820266251
ENSG00000119523,9.27253540371799,10.6731325747735,9.60363280616965,10.019330064762,10.3267236170103,9.0108367108599,10.2804925259489,10.1988731175131,8.8882994738059,10.6784934407512,10.8879850781875,10.1963955928162,9.69860964670766,9.93110587767732,9.68243904452677,10.1879037162679,9.74612911748676,9.93728733385689,10.0074972944781,9.83483638666203,10.7014206707267,10.4155676678332,10.6848743799598,10.1423911254891,8.89789009764553,9.95771721382775,10.8867174465005,10.0909971107064,10.1805684808071,10.5855905279001
ENSG00000148154,10.3471988399885,11.1512770287669,10.9725935237187,11.2101384400298,10.4178027259666,10.7031640904505,11.3202770578531,11.6178272066958,10.6457118773608,12.4666095096347,10.0532589445058,11.6467988079262,10.6033762234177,11.2119713502357,11.8567931442405,12.0790586030686,11.6380632396769,11.1993984432632,11.2145879246605,10.9244747530904,12.0620568282259,11.6768725023929,11.301913786939,10.8972148724592,10.6900223702697,11.2361476575925,11.8590787772146,10.9643957609274,11.5518546905295,12.0255385556633
ENSG00000160408,8.64286350905279,8.53916918722844,8.72145820203264,8.62926983777652,9.83110332738683,8.30212193516154,9.13340077862418,9.87247903823299,8.12328320896268,8.87400329664675,8.72468536379697,9.50205739685953,7.93628799047234,8.81444071383307,9.46228578286813,10.7072137664417,8.8704866423137,10.8960191466697,8.57724897451175,8.89099339426274,8.32083628946365,8.7374980841982,9.98147277562475,7.35757558866387,7.85401891997907,9.18023728984797,9.98141298584713,9.63012694824111,9.98371354437275,9.33872928669516
ENSG00000136840,8.38796236994914,8.7570477345362,8.55196036959252,7.66096483929304,9.15071699123429,8.38739161694957,8.86056028627758,8.03905089987422,7.85279370366783,8.59754471754092,8.59213168175143,9.1632270335436,8.16571633466047,8.91355223829673,9.14923858773164,10.2951872880986,7.63200033366637,9.20671831990227,8.35251120356648,10.240399165653,9.15179629976415,8.15792988171365,9.04902508477774,7.43113626418765,7.50630209095792,8.56067374865295,9.27890899743804,9.39138388205445,9.82146688246473,9.29551304863155
ENSG00000130714,8.62505309049678,9.69190486845259,9.3244493949518,9.57598301746736,9.37336928346314,8.65387585197257,9.90061410097295,9.23770092140502,8.5914691071212,9.47595855307669,9.04619520072994,9.25568171922298,9.83946852051952,9.97413113439698,8.37746183148539,8.95432788957922,9.73264275596461,9.89956555146641,10.542030270248,9.19332862346634,9.85027003942278,8.40242646193366,9.91292567636346,8.93981551767749,9.07472548699747,9.51014976073223,9.78549740797826,9.65824280721286,9.8259986568439,8.04122316829093
ENSG00000148288,4.29547226191213,5.13522608074831,2.69496059736923,5.17313228236001,4.78708982869236,4.05679663098527,7.42340202039947,4.61748034760905,3.1994159487933,1.00726800046404,7.64548771679062,1.36794560685212,6.69242396978246,6.76644263056754,1.47270120367571,5.8000662356345,3.55913146562595,5.86935684907984,4.42387287156106,2.28609313043796,3.47760182155182,5.01429642868837,5.79794061241567,4.22453194603156,3.23792619089835,6.41233456043448,5.22291681955814,2.66916825648481,3.73719230757333,4.13426280311856
ENSG00000175164,11.7110831370042,12.2387653454949,11.3712776706813,12.1327639640901,12.4526842347785,10.8518667926812,12.2125219250448,11.1824851662034,10.5381653395352,10.9478140127818,6.55218225485099,11.7179286725208,10.6813490079437,11.9450337509025,10.6452374707266,11.8431303280162,10.87279107508,11.3077706319016,11.2609026440103,10.5757308486743,11.7023598047402,12.3805472890611,11.8030396331806,10.4288625082489,11.8610985589853,12.7393404857236,11.7557625587179,7.7346303991484,11.7140555948499,11.8993978164238
ENSG00000180549,1.30527568095316,2.02066731062063,1.31804504752461,0,1.83798654071127,0.532992510422297,2.93994439573023,1.80941856858439,0.973091934208442,2.01088831614274,2.03378508369265,0.840373665351925,0,0,0,0.516871200158226,0,0.610840005858928,0.478760468337561,0,0,0.631756712200097,0.6340136390263,1.05129278366961,1.36817851729729,1.67447016256015,1.9109338960196,2.66916825648481,1.75368917930772,0
ENSG00000148488,2.29968188693976,0,0.996764853417479,2.98721291802043,0,0,2.64240433969964,0,1.76875939975583,0,4.62045028146132,0,0,0.98921194491433,0,0,7.88214228787833,1.03864425275756,7.82838318237892,0,0,1.40509469603127,2.82184084272845,0,0,0,5.55485715759612,2.2923799402736,0,0.711003800302251
ENSG00000169826,8.93942069128423,9.1359662651609,9.09813298259244,8.46570338011354,9.57759901211863,9.13415381187396,9.24415106397384,9.6521408635748,9.14543894281796,9.11513562986278,9.59532061383808,8.21262854490391,9.05708566283223,8.6874785637463,10.211993574921,9.78054082759105,9.46465465999243,9.1833626692556,10.3941905965268,8.04221389093621,7.8118620105767,9.3019986048502,8.78593416121331,8.89339507120116,9.48979930364719,8.71764637602772,9.26495085817969,10.0148932613822,9.44796379785765,9.27340957398748
ENSG00000196968,9.33412475238749,9.85956011145261,9.50725891301352,8.45861664551125,9.31623782408973,9.16256010943516,9.40698970634702,10.2484386088157,9.41233703335796,9.61996056780427,9.2247061299568,7.91478099243121,8.64576967774814,8.42755368997794,8.55309791930846,8.09659537408738,10.3494312272799,9.05627276506132,10.3583086840894,8.48692467569891,8.17345706496974,9.87737684277625,9.35650784207432,9.28180886139377,8.06182913658632,9.50928212086602,9.94281768764937,8.8241368396148,9.37458759902802,10.0699670715951
ENSG00000182272,5.64511507987945,2.34396275602147,4.12317638390947,9.79716931328351,1.65348324347953,0,8.28672362878781,1.80941856858439,1.54897238560914,3.96776480870996,11.2398420149748,0,3.83709897685683,6.62241699262534,1.47270120367571,7.29827435461395,8.85438777377256,6.52664205401708,4.75349896014975,2.65243493346425,1.53662025754223,2.10323015710866,1.07296516386371,1.05129278366961,1.63626151541044,2.74400060573626,5.91531238667473,8.72626796256409,0,4.37470725550428
ENSG00000110328,9.32312048755985,6.67107499589379,9.13564098367706,7.28582270532222,8.63505247217259,6.25796718542015,3.39698482177451,1.5868886626106,8.25190904832339,9.02569886564122,10.6402187093613,0.840373665351925,5.52221264547004,2.44173619651569,1.68673053533406,9.03948019591991,8.95537532878751,6.65293094158735,2.18329995496442,7.44644341684296,0,7.68226149711477,1.40905368712984,4.76942574949135,8.22322314550888,8.88485103138876,4.05684119329364,9.44381196754567,8.31039098502967,7.91365171902092
ENSG00000151348,10.6928266825174,11.1425225134022,11.2268452152833,10.2731731746574,11.1378624333996,9.80478899378658,11.3051364686838,11.0740140631663,10.3907270064067,10.4402295054596,10.9533366777027,10.5244797736987,10.0397454424306,11.6578293638876,9.35685389982364,10.8218807804668,11.024102302521,11.4177705126917,11.2321601462761,10.9437080712751,10.8986856745973,10.7460805375328,10.9724615757813,10.5586489681196,10.592914553768,10.3755694199972,10.8548151591541,10.5319001172701,11.40637504145,11.1953408581823
ENSG00000149541,9.91321444977983,9.20112112302349,9.30187170598089,8.95173148231191,9.04684297024141,10.3164964423739,9.19101553184605,9.10485869932714,10.0470419982268,8.6456402391889,9.888746192474,9.17116196057997,9.99512623252153,9.27184903426851,8.40417023122187,9.68787052820824,9.48972450105631,9.84850993121292,10.6484410642845,9.71772655029094,9.170956344552,8.80816861488905,10.0942932889912,9.41695313723255,9.76181493496853,9.30046340370736,10.4910847210801,9.91429187248515,10.245157558668,9.62252985542165
ENSG00000068976,4.22154563949568,2.83095068427185,3.90084577514128,2.72903996933158,5.94286684255115,4.01752384079714,8.49549301594715,5.90973078429713,3.85624922276281,6.14357647262575,6.62183932822586,2.707877434598,5.31114381467949,4.02405859577644,4.8112146877215,4.52188540967447,4.08583447881437,4.68795436970216,4.91276446928244,4.21911049927786,3.96119841275365,6.57751182979286,5.22588573452569,6.02996439832207,3.71418032927986,4.37352219728457,5.07322926607906,6.05098362356784,2.63664439785417,4.02561569635002
ENSG00000198488,7.05980790807696,7.93125928293975,8.92131372880722,10.2807270726845,5.67848302235654,3.49560941806722,6.88592208671906,6.89768179545353,6.56094711198894,9.9108168350677,0,10.0978499708119,4.78572149826711,10.737827320565,1.47270120367571,7.56766531871074,4.68763606493147,9.69732208376441,2.4138660050684,8.53570022996294,9.1550073635482,11.2168191301616,6.30039044354136,9.47463024739294,5.65969409944373,10.4265520097043,3.59001485812484,7.02394614770042,2.93397932191957,8.948348629966
ENSG00000159063,10.3558635742662,10.3140270998168,10.4291973843145,9.10255943250326,10.2186333894379,10.150562796548,10.1933095096598,9.98445270722889,9.713920259117,10.1900366456121,10.6416168103368,9.70971045825067,11.0545226466513,10.5750123708801,9.86106142971868,10.5107564992882,10.3735277956415,9.55089583842545,9.91642882058549,10.2496181321336,9.87968224202545,10.0062875418127,10.0840603918105,9.90887551374143,10.3176063053444,9.90855056848387,10.0449958459258,10.5488951232701,9.93769411804694,9.83160981823044
ENSG00000196371,9.81137272480996,12.0627992629184,10.6155783747496,11.3483536485894,10.2201914709415,9.50632143416001,11.4069154345474,11.0262947362573,11.1149951808636,11.5893248556526,10.8281533683853,11.3025824861047,12.1793544709746,12.5326952615093,7.29271068889576,7.74328701911817,9.26833428065815,9.73171891648694,9.76217446372142,11.2660576172374,11.7195411887978,11.2649645208993,8.60351172191949,11.9882096972336,11.1896633964431,10.1947293314102,10.4720507541358,10.0290934498264,9.88437620808291,11.3599628389112
ENSG00000086848,9.02747353991684,9.78067633561439,9.9557019754225,9.71999794136915,9.44174199528718,9.14785865413779,9.45088956012354,9.47658997072464,9.12069390936259,8.85524602740633,8.87845712570892,9.16918231656954,9.49872837359003,9.65784932167196,8.83833528737212,9.35256409220412,10.0203618138224,9.2953241739194,9.55436912737555,9.54809118064601,9.36784240159325,9.64961151140072,8.87680828855512,9.06785604597274,9.37193103476605,9.01157654999536,9.93537996083731,9.0264344609223,9.71473251035125,9.49589320840569
ENSG00000258529,8.96654682231902,9.53326523745283,9.62924871730236,9.55868834740049,9.1064702707118,8.86634647617044,9.06699188029262,8.98872452521224,8.95280731471792,8.71143233177463,8.54360028454905,8.93992758479262,9.2638812488471,9.41820491474967,8.78271689530967,9.21708638301977,9.57381131967689,8.7538185136437,9.34681895176067,9.27849859056157,9.00648874192664,9.41546319747341,8.42275169309824,8.6435950886281,9.20543065567552,8.81494870501939,9.51947753715954,8.61411426585113,9.44894348514799,9.33872928669516
ENSG00000134910,12.444199333746,12.2816284129708,12.8878674004655,11.6141688085465,12.2130377094663,11.7823187795481,11.4896013377615,13.0168211946486,12.2136407552824,11.4386606085217,12.5193002306686,12.0832598883458,12.8290499696697,12.5294536616729,12.722046969586,12.5729847677076,13.015809210605,12.106584841702,12.9129150297977,12.4695856018812,12.5995231117446,12.9213934475302,12.4100540796577,12.2824215751292,12.1288308816487,11.9602840137559,13.1452413754767,12.6437740163902,12.6184481733736,12.6771487136479
ENSG00000110080,10.7077107484939,10.1235224997428,8.99071462156133,6.8496892023872,9.41749942907378,11.5857257710796,10.525527457802,8.9350971246484,9.40723042039982,2.59705557270918,8.82899886012264,8.5655423908163,8.41409095777291,8.68229851218927,10.2408564235138,10.1841686794711,7.28553153051778,11.7732254681563,6.71281728337956,8.73384390729016,6.51760702284231,8.87722513362375,8.87850097293172,5.60647715871559,5.80279823022879,8.05179480813942,12.555625337546,12.149401114216,6.7891494002761,7.94382131132492
ENSG00000109956,7.70019137382918,0,0.582806542600045,0,1.83798654071127,0,6.43178205726467,3.46205756592378,2.41513518658909,0,8.204590062855,0,0,0.98921194491433,0.529923508805704,0,9.39359228568424,1.36817851729729,0.478760468337561,2.06086543119323,0,0,0,1.38326417452587,6.43292595835634,6.92553850575198,4.37738469602278,4.94143949729239,5.01404330792008,1.54142960616644
ENSG00000139044,11.78992913935,12.4743111038207,12.027463124795,12.5301174532566,11.9618051991751,12.2885809589555,13.297417826216,12.4904766232922,11.897517507763,12.8654657679217,11.4445353344962,12.6967382116299,10.5595774082601,12.403037772088,13.4802835839154,10.9683680672593,13.0841739446949,12.3308508925695,11.399971437884,11.8798559775152,12.7871217663889,11.3301473701517,10.7230581441444,12.6495096344187,13.0124486638862,12.1892083243863,11.5288258301622,13.7811545709323,10.715095865589,12.6865186488572
ENSG00000130035,2.43667580683152,3.272549395375,3.94813753247443,8.63713788126608,5.19465118802354,4.79782452280179,6.93170801313345,0.58592590312149,2.76091482755412,2.01088831614274,0,2.87265359133296,2.85895306992878,9.8533471974913,0.529923508805704,0,1.13656003764103,0.610840005858928,1.12474999165024,7.35931527209157,5.21418982636306,5.62502636658088,2.70459840108772,1.65295547777327,1.86224928802786,2.42868968747166,2.07745218010794,2.87485255846083,0.962644621868226,1.18515951513747
ENSG00000111713,0,1.01381105112183,0,0,0,0,0.96598921498662,0,0,2.81979202529583,0,4.26166757006989,3.87603207079195,0.98921194491433,1.22129427091929,2.00573821949851,1.13656003764103,0.610840005858928,3.63376012065719,3.61818233539113,2.26371993449525,1.67708070270959,1.07296516386371,0,0,5.24130454572178,0.546054747004694,3.13705604760543,0,0
ENSG00000111728,6.53467831713251,0,0,3.27228576806134,0.515192222416982,3.84878028052496,4.93335905568576,3.00252756047287,2.12784826751687,0,0.47180883838697,0,0.476050246385523,0.577779434758108,0.529923508805704,3.38938412110904,3.29122819880976,3.92912814035945,1.12474999165024,2.65243493346425,1.53662025754223,0,0.6340136390263,1.88008408989186,0,0.524469147206283,5.51186267103262,6.55581495936768,0.560166692960328,0.711003800302251
ENSG00000139133,6.86719237659689,6.71372726609883,5.94782345425267,6.48837076684624,6.90032265387232,6.67250435695308,7.71283743121155,7.47047752767684,7.02823001522254,7.36313921231287,7.39000675633235,6.82340500347212,7.60949211399261,7.47830905047124,8.02599105450964,9.40117824350272,6.97785162206897,6.66046866852552,7.40461044499086,8.81625052471371,6.98992235990751,7.43444493516527,7.15817774483976,7.89480151189236,6.99452938818955,6.90984443036675,7.72601399966906,8.04259271561189,7.686205609393,6.66728107344937
ENSG00000175548,7.09646118942971,6.85379968830009,6.8515593965888,6.03408581961194,6.0955441701597,7.24426416454453,7.82627124608811,7.58783575189437,6.20378381167514,8.29522395017183,6.76212979415794,7.05545392461504,7.61813003226199,7.35351348746121,7.13764268270956,8.13247841012988,7.31116364736885,6.8700266737636,7.55710235030204,7.33116954090261,7.03244560367514,8.04841201939861,7.56369084570062,8.20375801840921,6.9825516273387,8.12158461474932,7.92757691016714,7.35550994879092,6.21069459252859,7.7310811748438
ENSG00000151233,9.16201095490158,10.1175785775098,9.67213049706591,9.02911561718534,9.66790339079875,8.77067773328912,10.0272779068895,10.9420986924768,9.00647205035704,10.2281992187388,10.7247661646462,9.34607569801462,9.79635424348517,10.7997300630492,9.3963491909804,8.88765047446207,10.4709618614243,9.30977657280624,10.0041839784191,9.83650595570559,9.44856779970369,10.4896605251359,9.31585933352192,10.6218677429075,9.08736357957582,9.67086266457408,9.60549400325106,9.34996554028335,8.71563457057599,9.91583181521328
ENSG00000139629,11.236592260824,11.7560414138549,10.9811449451545,10.2977042106214,10.5931827097718,10.6297788809757,11.6728554806331,11.1449940599055,10.9597196871213,11.6891288181946,10.3348567756744,12.0340717158472,11.4332040937179,11.8784603839445,9.11384734507493,11.9486391486895,9.01452430231157,11.5204920952407,9.35811014280632,10.6154948009605,12.2202560897102,12.2284586323836,9.02630052282436,11.9889711279092,11.3044667924761,12.0054413449694,9.29801538105206,10.4224275281218,7.25569580332841,13.3248658062742
ENSG00000135454,3.06290698741027,4.11335127604118,3.69446146209341,2.63158277305362,3.55208359986893,0,3.33017448919326,8.2974998390468,1.76875939975583,3.18282068543484,9.39104202677939,0,1.11954957031892,1.57056042583869,4.71696898132584,6.93663032775735,5.16020584392054,6.81029213147963,9.16886497818401,3.00893508668376,0.708155058348192,1.90583328882548,4.04023830427522,5.12019269999796,0.610840005858928,5.51466606586455,7.465594100572,4.39097762416753,0.560166692960328,4.18566457204474
ENSG00000182050,0,0,1.31804504752461,0,0,0,0,1.80941856858439,0,0.589811900382552,0,0,0,0,0,1.65729420185221,0,0.610840005858928,0,0,0,0,0,0.619359508501667,0,0,0.546054747004694,0,0,0
ENSG00000257594,11.6551413644312,13.4649806960754,12.3978669251026,11.9445901680697,12.6470771774308,11.6657006441933,12.7381194134019,13.7289997655553,11.244902433406,13.3142785418756,11.2012530064001,11.131656195391,12.4931721984173,13.0163210613778,10.6120729592894,9.4121680190504,10.6161056557595,11.4373734105865,9.55738646518275,11.7963920749045,12.3174960837291,13.2823772383025,10.2527776777249,13.4230247051414,13.0399799390153,12.2190986112924,12.1317838232369,11.4904589817231,10.8293476372535,11.280183402459
ENSG00000120820,1.78750871067927,2.02066731062063,1.58064735780057,0.900084925336267,2.7179558370045,0,3.02689182467862,1.3236617562707,4.27036605924913,2.18121501466154,4.52671300494603,0,2.40605620656909,2.44173619651569,1.87307132680194,6.3801080296817,4.49659727263181,4.24207169567455,7.79298039078787,2.28609313043796,0,1.90583328882548,1.91049547963231,2.24894500064345,3.23792619089835,2.42868968747166,3.21436940521492,3.87235837132033,1.53493725230281,0.711003800302251
