,x,y,PAM50,Cohort,Class,color
BRCA-A0CK-01A,-7.04951536525227,-2.40393795992288,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A03O-01A,10.7007331305177,7.51349032040005,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A126-01A,-8.85583495081612,-2.50723057654907,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0CZ-01A,-9.73615472231351,-16.5828551595129,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A0CV-01A,-14.0090576562161,-10.9348924559801,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0CL-01A,6.8289330748576,-17.8961774110414,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A26F-01A,10.7343127469299,-11.2745291925015,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A13D-01A,17.0409177393412,3.43825568241317,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A26I-01A,14.1904541370909,-5.94601895385402,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A570-01A,-9.95774182114369,-0.172469697729187,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A73Z-01A,4.21732293130369,-10.1033485953801,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A13F-01A,-1.21842757947039,10.8696906864727,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A13E-01A,16.9273734896724,4.01917428250755,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0CE-01A,15.8322074731586,2.17633485205266,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0J5-01A,-9.6559891606488,-5.3831568613508,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A6ZH-01A,2.78472449936636,14.2348337625247,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A54N-01A,19.7110303580777,11.7200180972833,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A15D-01A,-13.8765981572116,-2.25915104322405,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1LG-01A,18.1185882562733,7.27265071897767,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0T4-01A,-5.21576948505551,-9.02589801032915,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1IO-01A,-10.8693557199161,-11.4972496938859,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1L8-01A,-11.9778699647854,-0.847115237884673,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A04V-01A,-5.89688459842387,2.1472005733882,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A04T-01A,24.2872283537879,0.422276204285,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A04R-01A,-2.68005285464053,15.2079316726073,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A25A-01A,-10.7080623561683,-16.8542040237554,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A2DB-01A,14.1316622695073,2.90143866061548,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A2DD-01A,7.91005077519206,-14.6480833974011,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A10B-01A,-7.66624739813954,2.40886780187985,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1P5-01A,-1.37234834428399,5.851231248774,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A2DF-01A,18.9627406841706,-7.71148082662773,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A66P-01A,10.8708073189248,-8.08751840828688,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A3XY-01A,14.3798528253276,-13.9527917451405,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A5D6-01A,-2.38042978940322,-5.66419032649857,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A3XT-01A,24.0523376310162,-3.90581098519834,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A04Y-01A,3.27308088331644,1.81763133187746,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0HN-01A,-7.22909538745995,20.7797734486459,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0D4-01A,1.84036781288442,18.2379760864647,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A3NW-01A,-8.97308594199389,4.36054792343089,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1LA-01A,4.13229897562108,-0.766082010613898,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A2D9-01A,-10.8473070730119,0.502907868767413,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0D0-01A,30.4877878863939,3.86186505273896,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0YC-01A,-9.43044197878415,4.43256332008268,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0E6-01A,17.7271365543174,-0.729759967418939,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A2OB-01A,-17.2813693750449,-12.1523253279028,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0J9-01A,-2.47681180116788,-12.5589107825935,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A66O-01A,1.05143171292252,18.8696912680831,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0SW-01A,8.0076542655575,-3.01043796534838,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A04N-01A,-12.4601425089748,-1.01222289795887,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0CR-01A,-0.143513318629307,-14.1390134585599,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A3KD-01A,-8.83903268827144,3.19443935710993,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A3QP-01A,-8.63510546527135,-8.46411581006139,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A408-01A,-2.07613042748964,0.343547721510302,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A740-01A,0.0500967605289157,-4.52635437787042,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1KI-01A,-16.5387616178123,3.85732900109896,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0CD-01A,-9.62018979511636,12.3773113108361,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1G0-01A,-16.9643456694133,-5.4206334401965,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1IJ-01A,-12.8965445982802,-14.4551862356589,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A107-01A,1.1523717609564,13.9736167703967,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1LI-01A,25.1421228352314,2.02142525574751,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0HB-01A,5.79506735642861,4.32176400171554,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A10A-01A,-2.89972583606476,8.427016048204,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A25D-01A,3.97103687517796,-3.97994194794077,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0EX-01A,-13.3921632147867,-7.67477684643021,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A6VO-01A,25.6217765491598,5.77284479673915,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A6VR-01A,-9.97723628527888,14.1084203921401,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A66K-01A,-13.0738943467976,2.04242022112235,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A3XX-01A,20.823898931011,1.66663741930643,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0EB-01A,-9.568436870952,-5.69647028177744,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A14T-01A,0.168736750610187,10.7195393407876,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0B8-01A,-6.03638603277385,8.84412612247331,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A04P-01A,16.8706106757089,-5.4354068723013,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0YT-01A,7.24759540781514,10.066966631778,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A3XS-01A,15.4292837670004,-1.93991560478738,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0ST-01A,14.8564070396726,-16.1425661088199,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0EM-01A,-13.7468910027094,3.91901496020255,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0EP-01A,-2.35736530515708,-24.5291004017113,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0T5-01A,-6.09432100495576,2.42222555929802,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1KP-01A,-6.642134741422,15.3234269247009,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A573-01A,25.7218663688,-3.93481607661296,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A15R-01A,-4.32899015636696,18.5162151916919,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A4SD-01A,18.5601357335065,-7.06978773188706,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A15T-01A,-3.61919494569144,17.5383915239027,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A03M-01B,6.87686017093141,-0.525925457420568,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0CT-01A,-0.653941732491358,10.1479613307691,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0CS-01A,-9.90597042889177,3.91685363560462,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0CQ-01A,-7.68297490832463,10.6605694559276,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A3XW-01A,0.988853371553359,-4.6925904503479,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A0ES-01A,-15.8857467644762,-13.6012724334237,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0EW-01A,-16.6340015341103,-16.1824321046889,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A5PV-01A,-11.0663904818008,6.29620224222766,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A5D7-01A,31.5660114330831,4.57346353600618,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0EV-01A,-4.12026265495468,-3.26857747081659,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0JD-01A,10.0195682036197,10.4121937423039,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1KT-01A,1.57265229365436,2.32169533812394,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0SH-01A,-12.0426327759564,-10.4763623635722,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0T3-01A,3.38572231169259,9.56115267476496,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A04Q-01A,17.8562603441581,-15.0739047152228,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0EN-01A,-9.05419988668051,-16.2995025647161,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0D3-01A,-10.9668707543151,5.96169468430909,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1LK-01A,22.8999209110514,8.75155729319329,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A109-01A,4.99962139501203,9.24546612309559,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A03R-01A,7.69472760674204,3.34578934272929,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A66J-01A,-10.9592131624028,-3.14949211083915,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A56Z-01A,0.49846677747034,14.1361715614392,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0H9-01A,-3.29860146720049,7.69960587830955,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0J2-01A,16.7152512581959,4.777000852806,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A5ZV-01A,17.9883745501056,4.32962157945963,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A6ZF-01A,2.29826642935214,4.89967947421683,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0SO-01A,21.0793961393561,12.84935350189,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0EO-01A,-12.4779551966138,-9.40724101645594,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0HW-01A,-3.11350566329779,25.1523112028053,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A14O-01A,-0.398341306967344,17.1455134618078,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0E1-01A,-3.93767470988797,9.40049672102223,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A2FF-01A,-12.0511825536377,-18.4658346258161,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A442-01A,-5.50740814864302,14.9248201161689,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A440-01A,-8.7052406628157,-19.5705504553765,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A06N-01A,-1.26123486498802,26.3541782274138,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A03Y-01A,3.3620053511252,10.133817215091,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0AR-01A,19.2358023880047,9.71301798142173,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0AS-01A,1.00079496089834,-3.0945277360642,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0FY-01A,3.96187793257755,5.18742815574978,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A049-01A,-0.262598439982654,1.31482380987642,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A09W-01A,4.73534400930783,3.1920718526669,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A09C-01A,-5.80919612833891,9.71864376593367,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A04D-01A,21.3979195337672,15.0784269940327,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A04A-01A,-3.62548034422335,0.312746215268439,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0DQ-01A,-8.01782781659399,-5.83514236254761,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0FF-01A,-3.80972819355411,3.84606206335338,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0HK-01A,-8.38735557896041,-5.88150804381331,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0AL-01A,15.6114540637256,-9.26764732814256,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0T2-01A,15.1109973304933,0.859105862139307,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A086-01A,-3.83962566588753,5.87575574278853,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0DK-01A,0.426594684977024,-11.4122206146308,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A09V-01A,-17.1163906962267,6.09157445064994,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0H0-01A,-1.7203198301864,17.6315085699663,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0YF-01A,-5.598267692094,6.32757303909358,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0DP-01A,-12.9270021051551,-8.85141748323631,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0T0-01A,19.4236110891627,0.231699467640465,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0YE-01A,16.894556200714,0.476721821427245,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0YJ-01A,20.6134652767548,8.443126096384,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0A2-01A,-14.1626947211885,1.41314388510842,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0SP-01A,19.574096256464,-3.88239828148709,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0YH-01A,3.84471541218882,-3.30553639917957,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0HF-01A,-6.71258730584579,-6.72149277592799,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0CM-01A,24.1886128989775,-8.34924634935637,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0AY-01A,-0.675558793737642,-9.61672124213704,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A04J-01A,12.3809342743953,-14.3536625954503,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A12H-01A,-6.49740223844747,14.0134246109792,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A03V-01A,-7.09695583813194,4.44002328137036,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A09K-01A,1.81156829576389,17.2742289611773,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0SK-01A,18.4409638584837,16.0630184523082,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0BC-01A,-0.712371869500546,-5.31954910742566,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A07L-01A,5.36182258666791,10.8554427296245,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0J6-01A,24.803826905835,2.70941346711846,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0DH-01A,-5.36214850584296,8.54457641448125,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A03T-01A,2.14810950065587,6.52885312889657,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A0BV-01A,-4.84004274786428,-0.622539411024009,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0JB-01A,6.43303393189168,3.79871591568638,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A0JC-01A,6.76095129480433,-16.9514115528697,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0B9-01A,23.9978589180303,-1.08706595046225,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A12E-01A,-5.80505759481439,-1.02658898647532,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A03U-01B,0.103301782856106,-16.5170879105827,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A0BM-01A,-17.6353591340721,-8.32397179072628,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0JJ-01A,-9.15005699241736,-12.4370280340479,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A03N-01B,-2.51514025348013,5.67328004549967,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A03P-01A,3.0374470898129,13.7875204476342,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A12B-01A,-3.90254557357738,17.6759523314798,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A124-01A,21.6503008280997,5.32671663140829,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A1R2-01A,-2.03240360157429,2.8787814375249,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1KR-01A,23.675562819796,8.13581824405126,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A5PX-01A,-17.6325793332562,-9.0667800452758,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A081-01A,7.47018887108164,9.58391448380707,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A083-01A,-12.2112958938459,16.7664908155588,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A094-01A,10.735275610678,-2.9113137948219,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A096-01A,-5.47732648378842,-7.09594443787835,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A09Z-01A,3.0543355230637,6.50369177051222,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A03X-01A,-9.15887169001951,-5.28620347151505,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0FX-01A,10.322814968803,-2.75773460793411,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0XL-01A,-11.8964765939146,-7.15146691985403,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A26X-01A,9.84256748689843,-10.8543626846798,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A0FW-01A,-1.58208208808808,7.52465215982917,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A26Y-01A,12.5898101800265,9.64592920505398,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A0G0-01A,19.3564142567797,2.81564852085592,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A295-01A,-6.58185194097879,0.0695886689053162,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A27P-01A,-15.5435864042382,3.21992540227632,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A2QI-01A,-11.2980740144278,-5.64943873580069,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A08A-01A,-8.27004867078934,6.46996117174813,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A08R-01A,22.7502728000578,-5.40386090917835,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A06Z-01A,0.0845579656965552,22.2677910880418,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A06Q-01A,3.91799361866555,19.6353903635517,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A131-01A,12.960147841097,-3.2514138641005,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A1HM-01A,18.2407071175966,3.59034203120326,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0HO-01A,-7.15273731186758,6.44549946326683,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0DS-01A,-6.74973966934737,-3.55995999155745,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A6FQ-01A,-0.501489530773489,12.8818192456853,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0E0-01A,18.2270145682919,9.29428540282768,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0RX-01A,18.250410450555,-14.6928179585568,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A1PC-01B,14.2546690686007,12.1710063732715,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0FS-01A,-17.2514972408019,-5.26835211265185,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0FK-01A,-6.61367904635423,12.5636979580288,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0FN-01A,-10.9390085866856,-23.100133447275,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A4RW-01A,-5.8928876161721,-1.86936887274491,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0FL-01A,12.4270448582072,9.49227868590071,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0FJ-01A,17.9716397786298,0.524928719949324,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A26Z-01A,-5.81607356130061,12.7768424444658,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A09R-01A,-1.15632028568784,1.2185791467348,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A079-01A,8.23798081725318,15.5978621829151,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A27K-01A,-12.5252988246009,-5.31406306430097,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A274-01A,-3.48290099260441,12.8572640824103,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1Y1-01A,-2.25785231180991,-2.09030543690116,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A07O-01A,26.294661504031,5.5317219157494,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A09A-01A,-3.68418656191675,-3.3808328223852,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A08L-01A,9.96229123706913,3.4379117213763,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A3J0-01A,-0.0639363768530638,12.8631932840752,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A6VX-01A,0.373524370168537,2.46082297515924,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A5QQ-01A,21.9961567883966,-9.48477379689126,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A5ZW-01A,-14.2226395790486,-9.68240917893558,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1HI-01A,-5.95094468062429,2.87046420043977,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1HG-01A,12.067798369364,4.09863434877074,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A441-01A,10.0132994831994,-10.9740091960263,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A3YW-01A,7.87430821532165,-13.8393829545305,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A13Y-01A,10.1874348766962,17.3477743536851,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A07J-01A,-12.9235388042554,-13.1272379107604,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A08I-01A,7.44971813125118,2.74473429403432,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1JF-01A,0.803699532370918,-1.71551045198609,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A73X-01A,-14.4222650423113,0.0272636253509713,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1JS-01A,-8.54564229504225,22.3733711936879,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A27A-01A,8.09488594152262,15.5185137612033,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0XO-01A,-8.66520030186673,7.18900450975389,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1XC-01A,-8.37086234647604,17.7974750804687,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A27V-01A,-15.5105482826243,-3.48853652854822,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1XW-01A,8.33723835128431,-11.1138911303668,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A12U-01A,13.0683298339242,17.7960893769281,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A12W-01A,3.89334308659503,1.3259037778086,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A12X-01A,2.50499423897814,15.0258623336189,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0HU-01A,6.80571892495077,12.440463287661,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1XU-01A,-9.70346835139286,-0.191700162853426,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A06O-01A,3.21596358042974,6.76015781948762,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A27T-01A,-9.74360712719896,-8.89409517669745,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0HP-01A,-10.4640433775224,-6.66180330484723,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0TU-01A,30.6969744234809,4.70774144750699,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A1JH-01A,-15.610111620695,-10.3592147343933,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A09X-01A,10.3923141811043,-7.23508772243126,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A143-01A,19.1838599519516,3.39401085474992,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0E2-01A,-1.09209847620295,2.49907747969663,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A27I-01A,-11.4559685745547,-14.7429081303602,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A5YO-01A,18.6987529261887,-9.80656008475538,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A0YI-01A,-12.4716204285357,-8.04851455188233,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1JU-01A,-20.1996186276591,-18.5996905174481,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1KO-01A,-10.9809687169887,-9.39437764296284,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A158-01A,16.3992176715185,8.75453951563049,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A3OD-01A,-2.14013013037399,-7.84544486152365,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A4SA-01A,-2.07671174081906,-6.44532367752759,LumA,TCGA,LumA_TCGA,#FB9A99
