id	fc	log2fc	pvalue	padj
NUP133	1.36090978039838	0.444571428571429	3.63407596187554e-09	7.5606781621683e-09
EIF2B1	1.29794760180432	0.376232142857143	6.6719596255804e-09	1.38381384826853e-08
ABCB7	1.23746940540846	0.307392857142858	7.86695096857131e-09	1.62372779870731e-08
TRMT112	1.35038894636712	0.433374999999999	7.87701283301464e-09	1.62372779870731e-08
COPZ1	1.28406148563592	0.360714285714286	8.06500925106065e-09	1.65739639654824e-08
POLR2I	1.42181340591375	0.507732142857141	9.78266072060854e-09	2.0042524403198e-08
POLE	1.44822495342221	0.534285714285715	9.81571643262891e-09	2.00491229262207e-08
SF3B2	1.25938054494205	0.332714285714284	1.06302051712284e-08	2.16469632577742e-08
UTP20	1.40621913256439	0.491821428571429	1.23406276039649e-08	2.50540838364483e-08
CDC23	1.22412424945191	0.291749999999999	1.32574682399637e-08	2.68343935459506e-08
TINF2	0.80139715081354	-0.319410714285714	1.64069866353039e-08	3.31095946514242e-08
RPA2	1.39852952766735	0.483910714285716	1.85643053021899e-08	3.73509376139869e-08
SOD1	1.36350635899	0.447321428571431	2.32768529970813e-08	4.66926722807123e-08
EIF2S1	1.30426058585898	0.383232142857142	2.52670755532291e-08	5.05341511064581e-08
TUT1	1.28321939918512	0.359767857142858	2.76636902081371e-08	5.51632042132585e-08
PSMA6	1.49835035030682	0.583374999999998	2.92846287240415e-08	5.82226937945441e-08
LONP1	1.33001860640732	0.411446428571429	3.02299370054926e-08	5.99248308781445e-08
PSMD13	1.30066551517989	0.37925	3.23916658707229e-08	6.40211748974289e-08
DDX54	1.33452046412526	0.416321428571428	3.39646351858051e-08	6.69332400142553e-08
PMPCA	1.24331894011586	0.314196428571428	3.45119069739597e-08	6.781286984357e-08
PAFAH1B1	0.780313086221812	-0.357874999999997	3.6424987208878e-08	7.1363240245965e-08
HAUS5	1.41766617819094	0.503517857142856	4.03957382850844e-08	7.89126050220253e-08
NAPA	0.793500793808643	-0.333696428571429	4.63501251890396e-08	9.02819829769118e-08
HIST1H2BN	1.31492648443318	0.394982142857143	4.84187929958848e-08	9.40388118301578e-08
PSMG4	1.16346561289246	0.218428571428572	5.71905823202457e-08	1.10755248758516e-07
PPIL2	1.28288589506517	0.359392857142858	5.7620035287104e-08	1.11266275037166e-07
TOMM22	1.38189007375081	0.466642857142857	5.81542968568735e-08	1.11976181913522e-07
BUD31	1.31882212915263	0.39925	6.16655891309911e-08	1.18397931131503e-07
EIF3D	1.33705014301211	0.419053571428575	7.77879421308296e-08	1.48927342199195e-07
RPLP0	1.48287075213248	0.568392857142856	7.82003334261875e-08	1.49291545631813e-07
GPKOW	1.21162766836443	0.276946428571428	7.96018547116925e-08	1.51536675258519e-07
RNGTT	1.2431958314943	0.314053571428572	8.01759883763355e-08	1.52198486409315e-07
CRNKL1	1.3151218069926	0.395196428571428	9.28909799736225e-08	1.75838700119083e-07
SMC1A	1.36313511609301	0.446928571428569	1.05240598191075e-07	1.98656410068546e-07
NUP160	1.31175655562413	0.391500000000001	1.31249521176373e-07	2.4705792221435e-07
PRMT1	1.29605325502613	0.374125	1.46814959830824e-07	2.75585622922664e-07
TXNL4A	1.24687896460747	0.31832142857143	1.55249694208182e-07	2.90606669938435e-07
URI1	1.28799322078413	0.365124999999999	1.69599046806255e-07	3.16584887371675e-07
DDX42	1.29025901818628	0.367660714285714	1.76353555674909e-07	3.28281411117836e-07
DAD1	1.30869145601705	0.388125000000004	1.8126397459788e-07	3.3649003019275e-07
RPL8	1.50208274203719	0.58696428571429	1.84944510657962e-07	3.42376614771765e-07
NUTF2	1.29786727672558	0.37614285714286	2.13487558739592e-07	3.94130877673093e-07
NOC4L	1.3269601079487	0.408125000000003	2.22647617630965e-07	4.09915613830161e-07
EIF3E	1.41754335209776	0.50339285714286	2.63573676486815e-07	4.83938553549561e-07
POLD1	1.33496653000821	0.416803571428571	2.64962255262863e-07	4.85162494650256e-07
RNF113A	1.26748114482527	0.341964285714285	2.70273147722287e-07	4.93542269753741e-07
IGBP1	1.33476826010044	0.416589285714284	3.23334325717331e-07	5.88836495615302e-07
RPL38	1.42142628771346	0.507339285714285	3.3213894881342e-07	6.03236144871942e-07
CLP1	1.18797131421962	0.248499999999999	3.99483683202767e-07	7.23593086555955e-07
ILF3	1.30209912939901	0.380839285714285	4.58788142680227e-07	8.28362032221125e-07
RPL23A	1.33061138759786	0.412089285714284	4.59790235146547e-07	8.28362032221125e-07
DDX49	1.3218291478323	0.402535714285715	4.67012575447242e-07	8.39124199734081e-07
PSMA7	1.33483434679758	0.416660714285715	5.14951943557746e-07	9.2279388285548e-07
POLR3H	0.689219638085523	-0.536964285714284	5.3784443984437e-07	9.61253892487811e-07
TNPO3	1.2821397951283	0.35855357142857	6.22006625520989e-07	1.10872268527879e-06
LSM7	1.38367008943266	0.4685	7.18543629531952e-07	1.27741089694569e-06
RPL30	1.37709205205592	0.461625	7.88876043690414e-07	1.39874591387852e-06
HCFC1	1.36637846538363	0.450357142857143	1.01978086278799e-06	1.80340194682507e-06
SEH1L	1.24544448379862	0.316660714285715	1.03749597305964e-06	1.82991415720756e-06
GGTLC2	0.7961275144846	-0.328928571428571	1.26219573922305e-06	2.22040716428767e-06
SLC7A6OS	1.15688864006135	0.21025	1.51683587245709e-06	2.66139348901087e-06
GRPEL1	1.2309310907587	0.299750000000001	1.55535233312491e-06	2.72186658296859e-06
NARS	1.26020698763297	0.333660714285712	1.7813490638104e-06	3.10926382046907e-06
RPS18	1.54670325027084	0.629196428571436	2.05605477664408e-06	3.5794528754011e-06
RPL17	1.36861274337559	0.452714285714285	2.38180135847913e-06	4.13584111859942e-06
PSMA4	1.29459424891967	0.372499999999998	2.56245986155823e-06	4.43807481177096e-06
RUVBL2	1.35286497620636	0.436017857142858	2.61031294111576e-06	4.50933238156759e-06
ZMAT2	1.18635494544443	0.246535714285713	2.74696104215046e-06	4.7332251803208e-06
SMC4	1.4598332351192	0.545803571428571	3.39319706310422e-06	5.83178625679294e-06
UBTF	1.2522768732237	0.324553571428572	3.63342015814853e-06	6.22872027111176e-06
HIST1H2BJ	1.79653156754969	0.845214285714285	3.91512238432754e-06	6.69456041289595e-06
PSMA3	1.29220887229017	0.369839285714285	3.94437512862501e-06	6.72746214831475e-06
SMC3	1.35353495243553	0.436732142857143	3.96289728986688e-06	6.73538403260137e-06
PRPF6	1.22845012513258	0.296839285714289	3.96906559064009e-06	6.73538403260137e-06
TOP3A	1.27514447439292	0.350660714285714	4.15566636682666e-06	7.0342765705479e-06
NUDT21	1.22332146979058	0.29080357142857	5.3002643037792e-06	8.9491899802503e-06
PELP1	1.27520760901277	0.350732142857142	5.43424100874499e-06	9.15240590946524e-06
DYNC1I2	1.17903548795906	0.237607142857144	5.61452500500871e-06	9.43240200841463e-06
RPS19	1.39386349963915	0.479089285714286	5.80879769637538e-06	9.73444401986098e-06
SRSF2	1.22192921536182	0.289160714285716	6.08731261021265e-06	1.01758061543853e-05
EIF2B3	1.22462435949325	0.292339285714288	7.16241361566402e-06	1.19432802722735e-05
SRP19	1.19152033337662	0.252803571428573	7.81131501023053e-06	1.29930784328587e-05
TRIAP1	1.28074400865847	0.356982142857143	8.01830179379743e-06	1.33044414948935e-05
COPS5	1.22828287823014	0.296642857142855	8.52107745681411e-06	1.4103852342313e-05
SFPQ	1.30890205341206	0.388357142857145	8.74087936989998e-06	1.44321153232747e-05
NEDD8	1.24241130053506	0.313142857142858	8.97355524193655e-06	1.47799733396602e-05
SF3B1	1.22940843255684	0.297964285714285	1.00094794684101e-05	1.6445892916312e-05
NEDD1	1.24947447419389	0.32132142857143	1.31913376515978e-05	2.16209241509115e-05
RPL12	1.39307010021693	0.478267857142856	1.36779184411242e-05	2.23638958453417e-05
RPS16	1.42352150284577	0.509464285714289	1.37139575496788e-05	2.23683967800586e-05
HAUS4	1.3019540853876	0.38067857142857	1.76839493146564e-05	2.87738836306274e-05
HAUS6	1.27462373303182	0.350071428571428	1.82828135572449e-05	2.967645099147e-05
SNUPN	1.19252363285346	0.254017857142856	1.83429621814645e-05	2.97023387613111e-05
KANSL3	0.82920663840182	-0.270196428571428	2.26502276793819e-05	3.65888293282324e-05
RPL37A	1.32281117902975	0.40360714285714	2.40118950386484e-05	3.86954279759513e-05
RPL19	1.2514556310952	0.323607142857144	2.41218179177221e-05	3.87795733031322e-05
CTCF	1.20482317723148	0.26882142857143	2.44173890615373e-05	3.91610631249476e-05
TRAPPC3	1.19644161773261	0.25875	2.53036567119764e-05	4.04858507391622e-05
THOC2	1.26079986524798	0.334339285714287	2.66364203666592e-05	4.25170415353801e-05
TRNT1	1.17776652265147	0.236053571428572	3.16335463538162e-05	5.03737989330911e-05
SNW1	1.16841563725627	0.224553571428571	3.46152054294511e-05	5.49915320297663e-05
ZNHIT2	1.31551253915689	0.395625	3.48663268247827e-05	5.52598387411651e-05
COPE	1.25614238114353	0.329000000000001	4.2547845109678e-05	6.72756515616556e-05
GPN2	1.18061265748836	0.239535714285714	5.23586093901276e-05	8.24433222524708e-05
PABPN1	1.28847157862993	0.365660714285713	5.23858610145908e-05	8.24433222524708e-05
SNRPD3	1.19925865973452	0.262142857142855	5.68327887618525e-05	8.92327898316937e-05
RPS8	1.34785071375548	0.430660714285716	6.14998002379653e-05	9.63353514217079e-05
SNRNP27	1.15800610332852	0.211642857142856	7.01585221656335e-05	0.000109643085803036
ATP6V1B2	0.788507525130958	-0.342803571428571	7.45475169677144e-05	0.000116231859402098
EIF3A	1.28655921255355	0.363517857142856	7.63398586750515e-05	0.000118521135059582
RPS7	1.36387770299308	0.447714285714285	7.6368528989284e-05	0.000118521135059582
PSMB1	1.23309650624588	0.302285714285714	8.22691843607118e-05	0.000127384543526263
RAD21	1.25215287762232	0.324410714285714	9.06964433272887e-05	0.000140098524014315
PHB2	1.2640969741012	0.338107142857145	9.08972566521451e-05	0.000140098524014315
PRPF31	1.17093477432476	0.227660714285715	0.000100968867614571	0.000155265627086938
RPA1	1.18705999937111	0.247392857142858	0.00011456036129872	0.000175763841992557
UBE2M	1.20515130467929	0.269214285714285	0.000115507548971377	0.000176813377924294
POLR2K	1.26328361671858	0.337178571428571	0.000116057059042879	0.00017725078108367
WARS	0.661413776198033	-0.596375000000001	0.000144494110404001	0.000220181501568001
WDR18	1.28302881478752	0.359553571428569	0.000145561505995188	0.000221306181060558
RPL7	1.26455080469701	0.338625	0.000151346485852689	0.000229582028200919
WDR33	1.14094728997657	0.190232142857142	0.000153259511936879	0.000231960342390952
DNM2	0.833250064180899	-0.263178571428572	0.000170604600318471	0.000257632115537106
LYRM4	1.17817477616459	0.236553571428572	0.000183401398305012	0.000276335739150153
NOL9	1.2025585545182	0.266107142857143	0.000214572591758082	0.000322578929891344
HAUS1	1.26237702779164	0.336142857142857	0.000247459131912571	0.000371188697868857
RPL10A	1.29462629732898	0.372535714285709	0.000290363715623214	0.000434575538750111
RPL4	1.22682423505302	0.294928571428578	0.000291361062187739	0.000435099186200358
MED11	0.81205134607879	-0.300357142857144	0.00033323188795696	0.000496522901789528
SBNO1	1.23186083816268	0.300839285714286	0.000343247223017337	0.000510314455459404
GTF2A2	1.2004467661018	0.263571428571429	0.00039968095315891	0.000592904195414542
CCNK	1.13694362017072	0.185160714285715	0.000409434603844712	0.00060603536075693
RABGGTB	1.16792402541977	0.223946428571428	0.000424265520810062	0.000626607538427168
GUK1	1.24305734886552	0.313892857142859	0.000467606141170157	0.000689103786987599
PSMB6	1.18629620985663	0.246464285714286	0.000505979690795435	0.000744022652548211
RBM14	1.15508578455358	0.208000000000001	0.000536163164287288	0.000786684817469558
RPL36	1.29526743215037	0.373250000000004	0.000557685430558379	0.00081648063035998
ARL2	0.818256464385717	-0.289374999999998	0.00058302323701246	0.000851094316020156
ZBTB11	1.13397816186136	0.181392857142857	0.000583860832865018	0.000851094316020156
CHERP	1.18526880766752	0.245214285714286	0.000607884086702399	0.00088419503520349
CNOT3	1.2082430651587	0.272910714285715	0.000715410775439107	0.00103834998076691
SS18L2	1.19128438560985	0.252517857142856	0.00074893324661197	0.00108466194336906
THAP1	1.16561333354485	0.221089285714286	0.000764035311140193	0.00110415425609938
UXT	1.20806361628436	0.27269642857143	0.000846905247478777	0.00122128825387497
SNRNP70	1.24945900875908	0.32130357142857	0.00088243163968625	0.00126979456503032
ANKLE2	1.18427161185363	0.244	0.000888999095471926	0.00127651152170328
SMG1	1.24475097276129	0.315857142857142	0.0011791159106394	0.00168947951375197
POLD3	1.15401399043502	0.206660714285715	0.00119752870962709	0.00171221126142427
UBR4	1.23439452780947	0.303803571428571	0.00121041634351238	0.00172696344552085
BRF2	1.22265541117254	0.290017857142858	0.00147637603516277	0.0021019591009097
SYMPK	1.17877283128695	0.237285714285714	0.0014959475661782	0.00212532085511998
CACTIN	1.13166459176082	0.178446428571428	0.00164179624566787	0.00232760986727597
SAP18	0.878550078124179	-0.186803571428571	0.0016501649991559	0.00233454921985845
SNAPC1	1.20084801760827	0.264053571428572	0.00182442300910389	0.00257565601285254
TUBGCP2	1.13728141431193	0.185589285714286	0.00183238375058694	0.00258147144736777
CAPZB	1.12654950628499	0.171910714285715	0.00210095704942713	0.00295364673057537
RPL27A	1.23453204535789	0.303964285714291	0.0021532176869698	0.00302079809111421
RPS5	1.28706889913815	0.364089285714284	0.00224236103635826	0.00313930545090156
CWC22	1.12119383312583	0.165035714285712	0.00228837744561892	0.0031968684021919
RPSA	1.24413484270755	0.315142857142856	0.0022932309876861	0.0031968684021919
GSPT1	1.11982078023404	0.163267857142857	0.00229774916407543	0.0031968684021919
MAK16	1.14707862764909	0.197964285714286	0.00231046498450188	0.00320791832558938
SART3	1.16601737435363	0.221589285714287	0.00233450012786404	0.00323460636273121
RPS4X	1.25286602003308	0.325232142857141	0.00254275567190414	0.00351590907720079
SSU72	1.13279975392655	0.179892857142853	0.00280746310301996	0.00387395319348955
RPS3	1.22020622850564	0.287125000000001	0.00306541014013594	0.00422122052084293
RPS27A	1.17779567892466	0.23608928571429	0.00340290394287413	0.00467638333253869
TBCB	1.17399687761124	0.231428571428575	0.00363157749352406	0.00498044913397585
QARS	1.12777724777574	0.173482142857141	0.00380674572635496	0.00521004710409477
ATP6V1E1	0.876952999678182	-0.189428571428571	0.0043657948772722	0.00596303690554252
SAP30BP	1.11620896816267	0.158607142857141	0.00460105553996395	0.00627162134453504
PHF5A	1.19688597351465	0.259285714285714	0.00467988787574981	0.00635715774722205
RPL7A	1.2003279025167	0.263428571428571	0.00468272780487339	0.00635715774722205
MCM3AP	1.14076371586842	0.189999999999999	0.00498323893133555	0.00675148500374494
SART1	1.14554625592009	0.196035714285711	0.00511483122780954	0.00691582813901009
RBM39	1.1752181413264	0.23292857142857	0.00537728192776966	0.00725609127602653
UGT1A6	1.28659106205102	0.363553571428571	0.00570923661639766	0.00768859119482811
RPL13	1.19997138237322	0.263000000000001	0.00613368505855692	0.0082436727187005
OGT	1.25074329149028	0.322785714285714	0.00648153203235186	0.00869379146854382
RPL27	1.23567862087287	0.305303571428569	0.00691190297392737	0.00925258724796651
PPAN	1.14155470712677	0.191	0.00723280578460045	0.00966291349354175
ATP1A1	0.816940873462695	-0.291696428571426	0.00735095331731829	0.00980127108975772
POP5	1.1610200261753	0.215392857142858	0.00738701294233323	0.00982676372858698
RPL18A	1.23546451263644	0.305053571428566	0.00739931911706103	0.00982676372858698
ARIH1	1.0979161348022	0.134767857142859	0.00831560628663408	0.0110218686876097
RPAP1	1.12654950628499	0.171910714285714	0.00834509462221511	0.0110251226170782
LUC7L3	1.20760016337326	0.272142857142858	0.00835087412513807	0.0110251226170782
BRF1	1.08707119456345	0.120446428571429	0.00845604716174354	0.0111420856719444
HIST2H3D	1.25721565577074	0.330232142857143	0.00848399222822849	0.0111570308754786
WEE1	1.23013907328641	0.298821428571428	0.0103555088551483	0.0135916053723821
RPL6	1.14354873996565	0.19351785714286	0.010753333423308	0.0140862379346257
TUBGCP4	1.09065621966577	0.125196428571429	0.0108382371531655	0.0141698353442163
AQR	1.10137332433949	0.139303571428572	0.0119123067809802	0.0155259182559131
CCDC84	0.83209573462067	-0.265178571428572	0.0119241821436259	0.0155259182559131
RPS24	1.18509277094158	0.244999999999999	0.0119447912772426	0.0155259182559131
PCID2	1.11904484856598	0.162267857142858	0.0131846937101816	0.0171044675159113
SNRNP35	0.90604883323323	-0.142339285714285	0.0133624266132666	0.0173016390830735
PMF1	1.16286093039938	0.217678571428573	0.0143139044357759	0.0184979688093104
OSGEP	1.12599188389863	0.171196428571428	0.0146389712614637	0.0188817441222718
USP36	1.1286151113097	0.174553571428571	0.0153789053377529	0.0197981310095209
PAM16	1.13106243710541	0.177678571428571	0.0156995176670117	0.0201478946734572
UPF1	1.13811225159239	0.186642857142858	0.0157105607275172	0.0201478946734572
RPL13A	1.18070033985153	0.23964285714286	0.0160003166777061	0.0204804053474638
TFIP11	1.09926232961341	0.136535714285714	0.0165439882051669	0.0211360457678178
SRSF11	1.12786100613085	0.173589285714286	0.018507641732379	0.0235998771236408
RPLP1	1.16554119813456	0.220999999999995	0.0194710660513406	0.0247813567926153
TUBGCP3	1.10549801030743	0.14469642857143	0.0195558721459036	0.0248422421210722
RPL14	1.15168805272508	0.203749999999999	0.0199998463909536	0.02535829580136
RPLP2	1.15434256819465	0.207071428571424	0.0209948398300083	0.0265697408018184
RPL35	1.19738977624386	0.259892857142857	0.0212117241977181	0.0267937568813281
NSA2	1.13244927380059	0.179446428571427	0.0236513830760484	0.0298193797881885
KIN	1.06729891645454	0.0939642857142855	0.0240288609327618	0.030238566567071
SNAPC3	1.10874574767348	0.148928571428573	0.0245000380101295	0.0307738795192654
RABGGTA	0.91718566655064	-0.124714285714285	0.0254083779246852	0.0318552797861725
RPL24	1.17684846940502	0.234928571428574	0.0266159454008251	0.0333071048591331
SRSF3	1.09543205283268	0.131500000000002	0.0272028470160537	0.0339594816658702
DDX3X	0.884847046814611	-0.176500000000004	0.0272383342528334	0.0339594816658702
RPS15A	1.17921062492062	0.237821428571428	0.0279845757651052	0.0348252498410198
RPL18	1.14869835499704	0.200000000000004	0.0293719523958685	0.0364841996488422
RBM25	1.133725542722	0.181071428571427	0.036292445383572	0.0449972754571224
RPL23	1.1289783787943	0.175017857142858	0.0375781027373195	0.0465054973102739
NRDE2	1.06831661980031	0.0953392857142861	0.0390144904763649	0.0481943705884508
EXOSC8	1.09126387705494	0.126000000000001	0.0420217559665914	0.051813981668898
DYNC1H1	1.15587239950742	0.208982142857143	0.0427750250715184	0.0526461847034073
PSMD6	1.06498955838175	0.090839285714285	0.0433867442416855	0.0533014481360378
UPF2	1.12830782242855	0.174160714285715	0.0486698214143288	0.0596827007124616
SDE2	1.10930855981919	0.149660714285714	0.0508657005705476	0.0622618411355337
RPL15	0.890428347928987	-0.167428571428569	0.0523714544426565	0.0639883952463003
HAUS7	1.04603314887273	0.0649285714285715	0.0544577477467472	0.0664167086856881
RPS29	1.14710702422616	0.197999999999998	0.0572518836169332	0.0696979452727883
RPL5	1.12106894059849	0.164874999999998	0.0591567785095757	0.0718867181888515
NPIPA5	0.90655363690879	-0.141535714285714	0.0597530865313261	0.0724802782473847
RPL31	1.13997327269346	0.189	0.0638597901046575	0.0773221242348285
CDK9	1.06731212716549	0.0939821428571435	0.0657668239026008	0.0794879598247261
ATP6V0C	0.905701243119849	-0.142892857142856	0.066151405708077	0.0798092363300318
MFAP1	1.07682642162889	0.106785714285716	0.0695910945989533	0.0838086300546534
ALG11	1.059690421843	0.0836428571428574	0.0706253471274466	0.0849020273160002
RPS15	1.12560171246426	0.170696428571429	0.0728932789668922	0.0874719347602707
XAB2	0.931382983050681	-0.102553571428571	0.073445241511646	0.0879771876930946
CDC37	0.926863357879613	-0.109571428571431	0.0754972743734597	0.0902743209590123
RPS14	1.14982213907708	0.201410714285713	0.0762253351918115	0.0909829933372954
PCBP2	1.07834694965727	0.108821428571427	0.0777568497717976	0.0926464593025674
SNAPC4	1.1016460058805	0.139660714285714	0.0826054864398898	0.0982493573231963
RPL32	1.12345818501387	0.167946428571425	0.0862807869891803	0.102439379605529
RPL3	1.09600167261042	0.132250000000001	0.0963970897830975	0.114248402705893
RBM22	1.05100377933825	0.0717678571428557	0.102045998988722	0.120730477676798
RPS23	1.1100777404667	0.150660714285716	0.106929244949754	0.126285505459112
TANGO6	1.05482231706806	0.077	0.107636075242006	0.126784007946064
SENP6	0.927942388267731	-0.107892857142857	0.107728673418456	0.126784007946064
RPS28	0.913797517661558	-0.130053571428574	0.119873267149262	0.140830132035496
PWP2	1.05513571237844	0.0774285714285713	0.122223824146417	0.143341029365432
GPN3	1.08478618773165	0.117410714285715	0.125733027503687	0.147199641955535
TAF1C	0.911459210798681	-0.133749999999999	0.126017063991097	0.147275594786116
ATP6V1G1	1.07638666906145	0.106196428571426	0.127568968889456	0.148830463704366
SNAPC5	1.06868693429369	0.0958392857142849	0.130253444697009	0.151698985851629
UBL5	1.09659873483479	0.133035714285715	0.134008893199494	0.155802727041626
UBA52	1.08276059216218	0.114714285714288	0.13591158902428	0.157741947883103
STX5	1.03789515491234	0.0536607142857131	0.154558693982546	0.179027832269673
ATP6V1A	1.06650657295943	0.0928928571428562	0.154784479983154	0.179027832269673
DDX20	1.0438731646802	0.0619464285714295	0.157179741859537	0.181485887507919
TRAPPC1	0.933876430221834	-0.0986964285714267	0.165977080607389	0.191314919670953
ANAPC4	1.05750223635133	0.0806607142857145	0.169174237924249	0.194666246378588
CHMP2A	1.06334307682918	0.0886071428571427	0.177237072970324	0.203595406899244
ATP6V0B	1.10232800513184	0.14055357142857	0.183435431815838	0.210355990068674
SRBD1	1.04314985764731	0.060946428571429	0.188836233666956	0.216180492375118
EEF2	1.06873984684179	0.0959107142857132	0.197033140964419	0.225180732530764
EEF1A1	0.921589655692399	-0.117803571428569	0.200328550374325	0.228558210274272
SF3A2	1.07199900849393	0.10030357142857	0.20481463392218	0.23328039660289
CTDP1	1.04872967971636	0.0686428571428577	0.217591997654081	0.247414251139666
SNAPC2	1.06957356512541	0.0970357142857146	0.231772155435961	0.263092716981361
WDR82	1.04847009612631	0.0682857142857136	0.232583056152785	0.263567982689159
ISY1	1.04142112105666	0.0585535714285719	0.239181763784972	0.270048734513303
SKP1	1.05612874527374	0.0787857142857158	0.239433763175865	0.270048734513303
RPS6	1.09373850696372	0.129267857142858	0.239507508586203	0.270048734513303
EIF3G	1.05381746871002	0.0756249999999978	0.247599023212992	0.278704428139247
POLR2C	1.06360634271951	0.0889642857142876	0.250426332266336	0.281415543951468
INTS3	1.07161428219672	0.0997857142857153	0.256033605776702	0.28723636574615
DMAP1	1.05364791346092	0.0753928571428575	0.269293904193003	0.301609172696164
SUPT6H	1.06139693347128	0.0859642857142826	0.274195516242721	0.306587998194856
RPS11	1.07318058285224	0.101892857142857	0.279478030599799	0.31197547601838
SF3B5	1.05665176949768	0.0794999999999995	0.300286604888334	0.334647758681526
SARS	1.03928352415962	0.0555892857142863	0.302456142470905	0.336507496259021
SLU7	0.962725513022013	-0.0548035714285708	0.306800131545712	0.340776344460692
MDN1	1.06386967379005	0.0893214285714288	0.318562575383094	0.353257509335708
POLR2L	0.944033992833349	-0.0830892857142853	0.319804671310409	0.354050641055345
NUS1	1.04084121801694	0.0577499999999995	0.325810492330877	0.360106333628864
RNPC3	1.05123796623816	0.0720892857142859	0.331407115389394	0.365690610084848
EIF4A1	1.05782952122455	0.081107142857143	0.335957178668777	0.370103646008882
EIF1AX	1.05032753242002	0.0708392857142837	0.345870328509589	0.380400754105473
NUP214	1.03819067062321	0.0540714285714272	0.351979820793082	0.386487646361031
DBR1	1.03647015253348	0.0516785714285715	0.353606628468044	0.387640545400532
MED30	1.05709654373439	0.0801071428571443	0.354495107323162	0.387981615832516
DUT	1.04848307377968	0.0683035714285727	0.363023551672521	0.396669636949486
PTPN23	1.04014576059748	0.0567857142857138	0.37188916410796	0.405697269935957
RPL11	0.954750998372537	-0.0668035714285704	0.372814287695029	0.406047327927163
POLR2F	0.990612586763521	-0.0136071428571429	0.374047332928757	0.406731080466222
TSR2	0.963071146547072	-0.0542857142857152	0.378050742363844	0.410420192033123
PSMA1	0.990808789140052	-0.0133214285714286	0.381035938847117	0.412993791782682
PCBP1	1.02959105775345	0.0420714285714245	0.398173996783712	0.430874276712809
RPS13	1.05709654373439	0.0801071428571429	0.400220875239483	0.432392971319828
FAU	1.05216221242103	0.0733571428571418	0.404426319149996	0.436235130768536
KAT8	0.961451317327018	-0.0567142857142846	0.418726603274949	0.450936341988407
CHMP6	1.03064934458511	0.0435535714285704	0.424705163671694	0.456642991979805
DNAJC17	1.02759220898379	0.0392678571428566	0.428803236214122	0.460312739194713
SMU1	0.972185533429066	-0.0406964285714295	0.438258214818134	0.469712153680679
MAT2A	0.958528250011647	-0.0611071428571455	0.455179914486983	0.487071500852313
VPS28	1.0412922257993	0.0583750000000025	0.457625567716384	0.488909986495087
RPS20	1.04983362716228	0.0701607142857181	0.469582657622044	0.50088816813018
EIF5	0.967443960352782	-0.0477500000000006	0.474222194562185	0.505035364097921
CDC16	1.02913237972118	0.0414285714285736	0.511798692001743	0.543865616185368
SF1	1.02982047342514	0.0423928571428558	0.51230198667461	0.543865616185368
ANAPC2	0.975560717105709	-0.0356964285714287	0.524016435729332	0.554852922361053
RPS12	1.04360186578825	0.0615714285714244	0.524302984671531	0.554852922361053
PRPF38A	1.02334011404338	0.0332857142857148	0.564819694747016	0.596790620864771
IMP3	1.03096831879479	0.0440000000000005	0.566371033359509	0.597490320906735
PRPF38B	0.970790666319849	-0.0427678571428554	0.572444219070204	0.602950650807488
RPL26	1.03623925549621	0.0513571428571424	0.608958008279767	0.640406543918629
PPP1R10	0.964598184584139	-0.0519999999999987	0.614441192196372	0.645163251806191
MED4	0.982127438779852	-0.0260178571428562	0.644035899523786	0.675182721497636
IK	0.979323319185906	-0.0301428571428568	0.656802807637922	0.687494527621002
DYNLRB1	0.980087284110765	-0.0290178571428541	0.663511579354249	0.69336047377701
ATP6V1F	1.02952734024847	0.0419821428571394	0.664470454036301	0.69336047377701
POLR2E	0.984037850522459	-0.0232142857142881	0.666427477084308	0.69358030504886
EIF3F	1.01693829482133	0.0242321428571448	0.666745352770184	0.69358030504886
RPAIN	1.01885336294987	0.0269464285714283	0.690904387157854	0.717600847248961
LSM3	1.01882814128577	0.0269107142857137	0.704851356298309	0.730956962087135
GTF2B	0.985585933908709	-0.0209464285714303	0.726030946168968	0.751760856433816
DDX47	0.990575803143526	-0.0136607142857141	0.729753317913733	0.754452660981582
INTS9	1.0113523513142	0.0162857142857145	0.743575080075216	0.767561372980868
ANAPC10	1.01159022400871	0.0166249999999994	0.75085797977233	0.773890433139579
MED22	0.986843254490837	-0.0191071428571421	0.753929769951916	0.775866470762155
RSL24D1	1.01967340701636	0.0281071428571442	0.766043345102009	0.787127106893807
ELL	0.986330367102676	-0.019857142857143	0.772213834760638	0.79225602589183
EXOSC6	1.01400968268671	0.0200714285714292	0.775154061794081	0.794060258423205
RBM17	1.01456207862899	0.0208571428571447	0.776730817112842	0.794464397412222
NOP10	0.982881425367361	-0.0249107142857143	0.779704902420842	0.796294368429796
USPL1	1.00789076318685	0.011339285714286	0.834726724942818	0.849814843823808
ARMC7	0.990306098328134	-0.0140535714285717	0.835288545836612	0.849814843823808
RPS9	0.986586777468026	-0.0194821428571439	0.835904184177882	0.849814843823808
ALG2	0.992490363697741	-0.010875	0.838720260793301	0.851389751137611
POLR3B	1.00745422235162	0.0107142857142857	0.858107544405326	0.869756063107661
NXF1	1.00744175253497	0.0106964285714288	0.904685869087607	0.914271023054916
MYC	0.984232750695796	-0.0229285714285723	0.904747366564761	0.914271023054916
