ID,TMEcluster,Signature,Signature_score
GSM1524032,TMEclusterC,Immune_Checkpoint,-0.261223782226102
GSM1524033,TMEclusterC,Immune_Checkpoint,1.33934982679634
GSM1524034,TMEclusterA,Immune_Checkpoint,0.000182467392845148
GSM1524035,TMEclusterA,Immune_Checkpoint,0.136174205915915
GSM1524036,TMEclusterB,Immune_Checkpoint,-1.32725799481393
GSM1524037,TMEclusterA,Immune_Checkpoint,1.2500607249679
GSM1524038,TMEclusterC,Immune_Checkpoint,1.63019029222094
GSM1524039,TMEclusterA,Immune_Checkpoint,0.723695768232053
GSM1524040,TMEclusterB,Immune_Checkpoint,0.465684384212668
GSM1524041,TMEclusterC,Immune_Checkpoint,0.467330177271305
GSM1524042,TMEclusterB,Immune_Checkpoint,0.795618001220648
GSM1524043,TMEclusterC,Immune_Checkpoint,2.03021581484073
GSM1524044,TMEclusterA,Immune_Checkpoint,-0.267025453205911
GSM1524045,TMEclusterB,Immune_Checkpoint,-1.275836536293
GSM1524046,TMEclusterA,Immune_Checkpoint,-0.0273789688419324
GSM1524047,TMEclusterB,Immune_Checkpoint,-0.791889004769867
GSM1524048,TMEclusterB,Immune_Checkpoint,0.561060940513365
GSM1524049,TMEclusterB,Immune_Checkpoint,0.564021627555085
GSM1524050,TMEclusterB,Immune_Checkpoint,-1.4532478140319
GSM1524051,TMEclusterB,Immune_Checkpoint,1.29992946036044
GSM1524052,TMEclusterA,Immune_Checkpoint,-1.60713109859296
GSM1524053,TMEclusterB,Immune_Checkpoint,0.0567293955487731
GSM1524054,TMEclusterC,Immune_Checkpoint,-0.182937097604763
GSM1524055,TMEclusterB,Immune_Checkpoint,-0.54404647949155
GSM1524056,TMEclusterC,Immune_Checkpoint,-0.394314563196216
GSM1524057,TMEclusterA,Immune_Checkpoint,-0.947866050453088
GSM1524058,TMEclusterC,Immune_Checkpoint,1.67827161312857
GSM1524059,TMEclusterA,Immune_Checkpoint,1.06435099173595
GSM1524060,TMEclusterB,Immune_Checkpoint,-0.891501713102408
GSM1524061,TMEclusterC,Immune_Checkpoint,-0.926034105648729
GSM1524062,TMEclusterA,Immune_Checkpoint,-0.928020105580023
GSM1524068,TMEclusterC,Immune_Checkpoint,-0.278352998881915
GSM1524069,TMEclusterB,Immune_Checkpoint,-0.744059265257109
GSM1524070,TMEclusterB,Immune_Checkpoint,-1.50612939885263
GSM1524071,TMEclusterB,Immune_Checkpoint,-0.701242657102927
GSM1524072,TMEclusterB,Immune_Checkpoint,-0.530642965285443
GSM1523727,TMEclusterB,Antigen_processing_machinery,-0.171112251358811
GSM1523728,TMEclusterC,Antigen_processing_machinery,1.30403667326239
GSM1523729,TMEclusterB,Antigen_processing_machinery,-0.386854675795658
GSM1523744,TMEclusterC,Antigen_processing_machinery,-0.374499895533095
GSM1523745,TMEclusterB,Antigen_processing_machinery,-1.69019087349175
GSM1523746,TMEclusterB,Antigen_processing_machinery,-1.05241285704254
GSM1523747,TMEclusterB,Antigen_processing_machinery,-2.29711973645683
GSM1523748,TMEclusterB,Antigen_processing_machinery,-1.04813372227439
GSM1523765,TMEclusterB,Antigen_processing_machinery,-1.57058918978194
GSM1523768,TMEclusterA,Antigen_processing_machinery,-0.580431261029434
GSM1523769,TMEclusterA,Antigen_processing_machinery,0.287160963776582
GSM1523770,TMEclusterC,Antigen_processing_machinery,1.68810062287844
GSM1523771,TMEclusterA,Antigen_processing_machinery,-0.18927903857532
GSM1523772,TMEclusterA,Antigen_processing_machinery,-0.49210127532462
GSM1523773,TMEclusterA,Antigen_processing_machinery,-0.129394782948427
GSM1523774,TMEclusterA,Antigen_processing_machinery,-1.22739769608847
GSM1523775,TMEclusterB,Antigen_processing_machinery,-1.79291743507734
GSM1523776,TMEclusterC,Antigen_processing_machinery,1.49804720852072
GSM1523777,TMEclusterB,Antigen_processing_machinery,-0.0167311200518485
GSM1523778,TMEclusterA,Antigen_processing_machinery,0.0487656914356415
GSM1523779,TMEclusterB,Antigen_processing_machinery,0.893355761995075
GSM1523780,TMEclusterC,Antigen_processing_machinery,0.67105779596962
GSM1523781,TMEclusterB,Antigen_processing_machinery,-3.31060859409976
GSM1523782,TMEclusterC,Antigen_processing_machinery,0.895398599438332
GSM1523783,TMEclusterB,Antigen_processing_machinery,-0.516022604275355
GSM1523784,TMEclusterB,Antigen_processing_machinery,-0.897659519628559
GSM1523785,TMEclusterB,Antigen_processing_machinery,0.997247511314711
GSM1523786,TMEclusterB,Antigen_processing_machinery,0.11917918939005
GSM1523787,TMEclusterB,Antigen_processing_machinery,-0.176208263833398
GSM1523788,TMEclusterA,Antigen_processing_machinery,-0.66845007956092
GSM1523789,TMEclusterB,Antigen_processing_machinery,-0.294457478652752
GSM1523790,TMEclusterC,Antigen_processing_machinery,2.27160662169153
GSM1523791,TMEclusterC,Antigen_processing_machinery,1.06884275998848
GSM1523792,TMEclusterB,Antigen_processing_machinery,0.0344477484197101
GSM1523793,TMEclusterB,Antigen_processing_machinery,0.538104436228218
GSM1523794,TMEclusterC,Antigen_processing_machinery,1.13832924588956
GSM1523795,TMEclusterB,Antigen_processing_machinery,0.432705668469489
GSM1523796,TMEclusterA,Antigen_processing_machinery,-0.264904888452703
GSM1523797,TMEclusterB,Antigen_processing_machinery,-0.590051645098711
GSM1523798,TMEclusterA,Antigen_processing_machinery,1.25201738197538
GSM1523799,TMEclusterB,Antigen_processing_machinery,-1.07037680170979
GSM1523800,TMEclusterC,Antigen_processing_machinery,1.13529480617644
GSM1523801,TMEclusterC,Antigen_processing_machinery,1.58764683568893
GSM1523802,TMEclusterB,Antigen_processing_machinery,0.242099465988163
GSM1523803,TMEclusterB,Antigen_processing_machinery,-0.304052318975107
GSM1523804,TMEclusterB,Antigen_processing_machinery,-0.521058498349757
GSM1523805,TMEclusterB,Antigen_processing_machinery,1.01878461161241
GSM1523806,TMEclusterB,Antigen_processing_machinery,-0.560469853104134
GSM1523807,TMEclusterB,Antigen_processing_machinery,0.443387406910674
GSM1523808,TMEclusterA,Antigen_processing_machinery,0.430539805143025
GSM1523809,TMEclusterC,Antigen_processing_machinery,0.523624093828278
GSM1523810,TMEclusterC,Antigen_processing_machinery,2.48457933608614
GSM1523811,TMEclusterC,Antigen_processing_machinery,1.16655520381966
GSM1523812,TMEclusterC,Antigen_processing_machinery,1.47110809873954
GSM1523813,TMEclusterB,Antigen_processing_machinery,-1.17006563081636
GSM1523814,TMEclusterB,Antigen_processing_machinery,-1.32333890062393
GSM1523815,TMEclusterB,Antigen_processing_machinery,-0.408894434473682
GSM1523816,TMEclusterB,Antigen_processing_machinery,0.0689536206818429
GSM1523817,TMEclusterB,Antigen_processing_machinery,-0.982351777242877
GSM1523818,TMEclusterB,Antigen_processing_machinery,-0.00134212529927844
GSM1523819,TMEclusterB,Antigen_processing_machinery,-2.05619738229399
GSM1523820,TMEclusterB,Antigen_processing_machinery,-0.476709255640361
GSM1523821,TMEclusterC,Antigen_processing_machinery,1.35074342455618
GSM1523822,TMEclusterC,Antigen_processing_machinery,0.943357559163992
GSM1523823,TMEclusterC,Antigen_processing_machinery,1.33580423857915
GSM1523824,TMEclusterC,Antigen_processing_machinery,0.617648295427081
GSM1523825,TMEclusterB,Antigen_processing_machinery,1.21613823959274
GSM1523826,TMEclusterB,Antigen_processing_machinery,0.138242071521382
GSM1523827,TMEclusterA,Antigen_processing_machinery,0.329760183891671
GSM1523828,TMEclusterA,Antigen_processing_machinery,-1.1971354294932
GSM1523829,TMEclusterB,Antigen_processing_machinery,-0.640696734783005
GSM1523830,TMEclusterC,Antigen_processing_machinery,0.275340106052188
GSM1523831,TMEclusterB,Antigen_processing_machinery,-0.815020538840803
GSM1523832,TMEclusterB,Antigen_processing_machinery,-0.0162579733369351
GSM1523833,TMEclusterB,Antigen_processing_machinery,-0.574502032327496
GSM1523834,TMEclusterA,Antigen_processing_machinery,-0.0785094138529015
GSM1523835,TMEclusterA,Antigen_processing_machinery,-0.205072249939374
GSM1523836,TMEclusterC,Antigen_processing_machinery,-0.538759235052622
GSM1523837,TMEclusterB,Antigen_processing_machinery,-1.86671647042528
GSM1523838,TMEclusterC,Antigen_processing_machinery,1.33683280893407
GSM1523839,TMEclusterB,Antigen_processing_machinery,-0.704632026805661
GSM1523840,TMEclusterB,Antigen_processing_machinery,-1.05023663313541
GSM1523841,TMEclusterB,Antigen_processing_machinery,0.0984477026310204
GSM1523842,TMEclusterB,Antigen_processing_machinery,-0.0209344650225515
GSM1523843,TMEclusterB,Antigen_processing_machinery,-0.120481448069958
GSM1523844,TMEclusterA,Antigen_processing_machinery,-0.889040472663613
GSM1523845,TMEclusterB,Antigen_processing_machinery,0.797716162496545
GSM1523846,TMEclusterB,Antigen_processing_machinery,1.00563166629304
GSM1523847,TMEclusterC,Antigen_processing_machinery,0.283250597275069
GSM1523848,TMEclusterC,Antigen_processing_machinery,2.04687588685005
GSM1523849,TMEclusterA,Antigen_processing_machinery,0.915493128002042
GSM1523850,TMEclusterA,Antigen_processing_machinery,-0.487734080428103
GSM1523851,TMEclusterC,Antigen_processing_machinery,1.37135540406979
GSM1523852,TMEclusterB,Antigen_processing_machinery,0.204270255425682
GSM1523853,TMEclusterB,Antigen_processing_machinery,-0.495689387846038
GSM1523854,TMEclusterB,Antigen_processing_machinery,0.506155489750793
GSM1523855,TMEclusterB,Antigen_processing_machinery,-1.65367845318725
GSM1523856,TMEclusterC,Antigen_processing_machinery,-1.30380141638306
GSM1523857,TMEclusterA,Antigen_processing_machinery,-0.179905398583884
GSM1523858,TMEclusterA,Antigen_processing_machinery,-2.17226177113667
GSM1523859,TMEclusterB,Antigen_processing_machinery,-0.142234889649264
GSM1523860,TMEclusterC,Antigen_processing_machinery,0.877725459072392
GSM1523861,TMEclusterB,Antigen_processing_machinery,0.752568675789272
GSM1523862,TMEclusterA,Antigen_processing_machinery,-1.01655175418841
GSM1523863,TMEclusterC,Antigen_processing_machinery,1.931210311123
GSM1523864,TMEclusterC,Antigen_processing_machinery,0.688632044484221
GSM1523865,TMEclusterB,Antigen_processing_machinery,-0.208920719946287
GSM1523866,TMEclusterA,Antigen_processing_machinery,-0.0164989217702062
GSM1523867,TMEclusterB,Antigen_processing_machinery,0.841173415527733
GSM1523868,TMEclusterC,Antigen_processing_machinery,1.85092337517044
GSM1523869,TMEclusterB,Antigen_processing_machinery,0.0273639446655475
GSM1523870,TMEclusterC,Antigen_processing_machinery,1.19920312712453
GSM1523871,TMEclusterB,Antigen_processing_machinery,0.120269454029806
GSM1523872,TMEclusterB,Antigen_processing_machinery,0.603400122268787
GSM1523873,TMEclusterC,Antigen_processing_machinery,1.48806249246192
GSM1523874,TMEclusterB,Antigen_processing_machinery,-0.360531509565284
GSM1523875,TMEclusterB,Antigen_processing_machinery,-0.895230136479559
GSM1523876,TMEclusterC,Antigen_processing_machinery,1.41606258130137
GSM1523877,TMEclusterB,Antigen_processing_machinery,-1.77595201869256
GSM1523878,TMEclusterC,Antigen_processing_machinery,0.706313484041129
GSM1523879,TMEclusterB,Antigen_processing_machinery,0.510616506195198
GSM1523880,TMEclusterC,Antigen_processing_machinery,0.894972127059185
GSM1523881,TMEclusterB,Antigen_processing_machinery,-0.563338874766493
GSM1523882,TMEclusterC,Antigen_processing_machinery,1.06561147160148
GSM1523883,TMEclusterC,Antigen_processing_machinery,1.34445384621596
GSM1523884,TMEclusterA,Antigen_processing_machinery,-0.196106467088214
GSM1523885,TMEclusterC,Antigen_processing_machinery,1.71429100365038
GSM1523886,TMEclusterA,Antigen_processing_machinery,0.426758863832938
GSM1523887,TMEclusterC,Antigen_processing_machinery,0.892321007554718
GSM1523888,TMEclusterC,Antigen_processing_machinery,2.07952916248228
GSM1523889,TMEclusterB,Antigen_processing_machinery,0.124006602351646
GSM1523890,TMEclusterB,Antigen_processing_machinery,-0.637341789698962
GSM1523891,TMEclusterA,Antigen_processing_machinery,0.50619618882468
GSM1523892,TMEclusterB,Antigen_processing_machinery,0.40805734916717
GSM1523893,TMEclusterB,Antigen_processing_machinery,-0.404250592244622
GSM1523894,TMEclusterB,Antigen_processing_machinery,-0.713824672742355
GSM1523895,TMEclusterC,Antigen_processing_machinery,0.785899062729946
GSM1523896,TMEclusterC,Antigen_processing_machinery,1.18972134938857
GSM1523897,TMEclusterC,Antigen_processing_machinery,-0.248411738237725
GSM1523898,TMEclusterB,Antigen_processing_machinery,-0.524133628434011
GSM1523899,TMEclusterB,Antigen_processing_machinery,-0.207342290549226
GSM1523901,TMEclusterC,Antigen_processing_machinery,0.625912872222511
GSM1523903,TMEclusterB,Antigen_processing_machinery,-0.0865722716886748
GSM1523904,TMEclusterB,Antigen_processing_machinery,-0.356241826461265
GSM1523905,TMEclusterB,Antigen_processing_machinery,0.0160442807986067
GSM1523906,TMEclusterC,Antigen_processing_machinery,1.04802029949058
GSM1523908,TMEclusterC,Antigen_processing_machinery,2.0422978615554
GSM1523909,TMEclusterC,Antigen_processing_machinery,0.877474738560186
GSM1523910,TMEclusterC,Antigen_processing_machinery,1.33716964784786
GSM1523911,TMEclusterB,Antigen_processing_machinery,1.31526268721348
GSM1523918,TMEclusterA,Antigen_processing_machinery,-0.513492177889275
GSM1523919,TMEclusterB,Antigen_processing_machinery,0.806004127681835
GSM1523920,TMEclusterB,Antigen_processing_machinery,-0.0874160068042542
GSM1523921,TMEclusterC,Antigen_processing_machinery,0.638851414858982
GSM1523922,TMEclusterB,Antigen_processing_machinery,0.576440799864518
GSM1523923,TMEclusterB,Antigen_processing_machinery,-0.289355322859924
GSM1523924,TMEclusterB,Antigen_processing_machinery,-0.448086707118308
GSM1523925,TMEclusterB,Antigen_processing_machinery,-0.910349825269629
GSM1523926,TMEclusterB,Antigen_processing_machinery,0.100306523427015
GSM1523927,TMEclusterB,Antigen_processing_machinery,-0.760685617210183
GSM1523928,TMEclusterB,Antigen_processing_machinery,-0.570518953338404
GSM1523929,TMEclusterC,Antigen_processing_machinery,0.530806541422525
GSM1523930,TMEclusterB,Antigen_processing_machinery,-0.0937164303680977
GSM1523931,TMEclusterC,Antigen_processing_machinery,1.8477790990115
GSM1523932,TMEclusterB,Antigen_processing_machinery,0.246245525978283
GSM1523933,TMEclusterC,Antigen_processing_machinery,-1.26026075671172
GSM1523934,TMEclusterB,Antigen_processing_machinery,-0.909565373327776
GSM1523935,TMEclusterA,Antigen_processing_machinery,-0.146310062822508
GSM1523936,TMEclusterA,Antigen_processing_machinery,-0.683383949833789
GSM1523937,TMEclusterB,Antigen_processing_machinery,0.9542585237625
GSM1523938,TMEclusterA,Antigen_processing_machinery,-1.34597056712257
GSM1523939,TMEclusterA,Antigen_processing_machinery,-0.987476199771302
GSM1523940,TMEclusterB,Antigen_processing_machinery,-1.2974752478582
GSM1523941,TMEclusterC,Antigen_processing_machinery,0.108628398106808
GSM1523942,TMEclusterB,Antigen_processing_machinery,-0.364071943081916
GSM1523943,TMEclusterB,Antigen_processing_machinery,0.943914679634315
GSM1523944,TMEclusterC,Antigen_processing_machinery,1.29407966011945
GSM1523945,TMEclusterA,Antigen_processing_machinery,-0.973270023096828
GSM1523946,TMEclusterB,Antigen_processing_machinery,-0.00574386205617225
GSM1523947,TMEclusterC,Antigen_processing_machinery,0.826577425453564
GSM1523948,TMEclusterA,Antigen_processing_machinery,-2.12578729563448
GSM1523949,TMEclusterA,Antigen_processing_machinery,-0.522856951853736
GSM1523950,TMEclusterC,Antigen_processing_machinery,1.04290571370773
GSM1523951,TMEclusterC,Antigen_processing_machinery,1.04340633874489
GSM1523952,TMEclusterB,Antigen_processing_machinery,0.211527375500908
GSM1523953,TMEclusterB,Antigen_processing_machinery,-1.07667790783243
GSM1523954,TMEclusterB,Antigen_processing_machinery,-0.205432240361169
GSM1523955,TMEclusterA,Antigen_processing_machinery,-2.50250341080636
GSM1523956,TMEclusterB,Antigen_processing_machinery,-0.1288972104663
GSM1523957,TMEclusterB,Antigen_processing_machinery,-0.6923128968281
GSM1523958,TMEclusterB,Antigen_processing_machinery,1.37603192204151
GSM1523959,TMEclusterB,Antigen_processing_machinery,-0.302541835278356
GSM1523960,TMEclusterB,Antigen_processing_machinery,0.432184744635216
GSM1523961,TMEclusterB,Antigen_processing_machinery,1.034672804172
GSM1523962,TMEclusterA,Antigen_processing_machinery,-0.901741924056318
GSM1523963,TMEclusterB,Antigen_processing_machinery,0.279070765758233
GSM1523964,TMEclusterC,Antigen_processing_machinery,0.984096210458492
GSM1523965,TMEclusterA,Antigen_processing_machinery,-0.384876253495666
GSM1523966,TMEclusterB,Antigen_processing_machinery,0.524676993166393
GSM1523967,TMEclusterB,Antigen_processing_machinery,0.489805542178949
GSM1523968,TMEclusterA,Antigen_processing_machinery,-1.15204302299882
GSM1523969,TMEclusterA,Antigen_processing_machinery,-1.31736900701505
GSM1523970,TMEclusterB,Antigen_processing_machinery,-4.06618460369995
GSM1523971,TMEclusterA,Antigen_processing_machinery,-1.09220569649662
GSM1523972,TMEclusterB,Antigen_processing_machinery,-0.367854920966927
GSM1523973,TMEclusterB,Antigen_processing_machinery,-0.653616112893862
GSM1523974,TMEclusterB,Antigen_processing_machinery,-0.192444512220126
GSM1523975,TMEclusterA,Antigen_processing_machinery,0.99299674119396
GSM1523976,TMEclusterB,Antigen_processing_machinery,0.439380607420852
GSM1523977,TMEclusterB,Antigen_processing_machinery,-2.30297375061451
GSM1523978,TMEclusterB,Antigen_processing_machinery,0.470338781712138
GSM1523979,TMEclusterC,Antigen_processing_machinery,1.4507517805572
GSM1523980,TMEclusterA,Antigen_processing_machinery,-0.152798521343393
GSM1523981,TMEclusterA,Antigen_processing_machinery,0.241465158940354
GSM1523982,TMEclusterA,Antigen_processing_machinery,-0.167692076102831
GSM1523983,TMEclusterC,Antigen_processing_machinery,0.123413200234766
GSM1523984,TMEclusterB,Antigen_processing_machinery,-2.68459187852623
GSM1523985,TMEclusterC,Antigen_processing_machinery,0.809315965621241
GSM1523986,TMEclusterA,Antigen_processing_machinery,0.780189688709535
GSM1523987,TMEclusterB,Antigen_processing_machinery,-0.559699126127032
GSM1523988,TMEclusterA,Antigen_processing_machinery,-0.100682177440043
GSM1523989,TMEclusterA,Antigen_processing_machinery,0.387743829453836
GSM1523990,TMEclusterB,Antigen_processing_machinery,-0.700883670629101
GSM1523991,TMEclusterB,Antigen_processing_machinery,-0.440805841234085
GSM1523992,TMEclusterB,Antigen_processing_machinery,-0.267505026150261
GSM1523993,TMEclusterB,Antigen_processing_machinery,1.32459284909322
GSM1523994,TMEclusterB,Antigen_processing_machinery,0.380479984935745
GSM1523995,TMEclusterB,Antigen_processing_machinery,0.200056716020004
GSM1523996,TMEclusterA,Antigen_processing_machinery,-0.322799326885656
GSM1523997,TMEclusterB,Antigen_processing_machinery,-0.0118283804063777
GSM1523998,TMEclusterB,Antigen_processing_machinery,-0.670245706497024
GSM1524000,TMEclusterB,Antigen_processing_machinery,0.36355873342319
GSM1524001,TMEclusterB,Antigen_processing_machinery,0.333772434197007
GSM1524002,TMEclusterC,Antigen_processing_machinery,1.76882754934115
GSM1524003,TMEclusterB,Antigen_processing_machinery,-0.0915227977492117
GSM1524004,TMEclusterB,Antigen_processing_machinery,0.653897820712982
GSM1524005,TMEclusterB,Antigen_processing_machinery,-0.890954239543641
GSM1524006,TMEclusterA,Antigen_processing_machinery,-1.20421126603904
GSM1524007,TMEclusterB,Antigen_processing_machinery,-0.597722873044314
GSM1524008,TMEclusterC,Antigen_processing_machinery,0.878743769285143
GSM1524009,TMEclusterA,Antigen_processing_machinery,-0.102795217515217
GSM1524010,TMEclusterA,Antigen_processing_machinery,-0.894863880548105
GSM1524011,TMEclusterB,Antigen_processing_machinery,-1.82493192889637
GSM1524012,TMEclusterC,Antigen_processing_machinery,-0.732715213066746
GSM1524013,TMEclusterC,Antigen_processing_machinery,0.620023252126805
GSM1524014,TMEclusterB,Antigen_processing_machinery,-0.848054366736013
GSM1524015,TMEclusterB,Antigen_processing_machinery,-1.06486769889241
GSM1524016,TMEclusterB,Antigen_processing_machinery,0.467815189232725
GSM1524017,TMEclusterC,Antigen_processing_machinery,1.03373776525938
GSM1524018,TMEclusterB,Antigen_processing_machinery,-0.304502500905371
GSM1524019,TMEclusterB,Antigen_processing_machinery,-0.15343976398607
GSM1524020,TMEclusterB,Antigen_processing_machinery,-0.577787997915678
GSM1524021,TMEclusterB,Antigen_processing_machinery,0.207178455070796
GSM1524022,TMEclusterA,Antigen_processing_machinery,0.903817289404016
GSM1524023,TMEclusterB,Antigen_processing_machinery,0.42348644854612
GSM1524024,TMEclusterB,Antigen_processing_machinery,-0.475541882291209
GSM1524025,TMEclusterC,Antigen_processing_machinery,1.08280743171251
GSM1524026,TMEclusterA,Antigen_processing_machinery,-0.15163547522924
GSM1524027,TMEclusterB,Antigen_processing_machinery,0.438933830307907
GSM1524028,TMEclusterB,Antigen_processing_machinery,-0.274826306358193
GSM1524029,TMEclusterA,Antigen_processing_machinery,-1.26595584061143
GSM1524030,TMEclusterA,Antigen_processing_machinery,-1.90861876106729
GSM1524031,TMEclusterB,Antigen_processing_machinery,0.10222388404945
GSM1524032,TMEclusterC,Antigen_processing_machinery,-0.0264156510614648
GSM1524033,TMEclusterC,Antigen_processing_machinery,1.20495277336269
GSM1524034,TMEclusterA,Antigen_processing_machinery,-0.273550099588682
GSM1524035,TMEclusterA,Antigen_processing_machinery,-0.231651879876952
GSM1524036,TMEclusterB,Antigen_processing_machinery,-0.675950848692081
GSM1524037,TMEclusterA,Antigen_processing_machinery,-0.542059346950249
GSM1524038,TMEclusterC,Antigen_processing_machinery,0.649593587899854
GSM1524039,TMEclusterA,Antigen_processing_machinery,-0.0895627587932703
GSM1524040,TMEclusterB,Antigen_processing_machinery,0.202481371725963
GSM1524041,TMEclusterC,Antigen_processing_machinery,0.844297700172595
GSM1524042,TMEclusterB,Antigen_processing_machinery,-0.334708907978328
GSM1524043,TMEclusterC,Antigen_processing_machinery,2.02191448232312
GSM1524044,TMEclusterA,Antigen_processing_machinery,0.00856275800474375
GSM1524045,TMEclusterB,Antigen_processing_machinery,-1.05095965135287
GSM1524046,TMEclusterA,Antigen_processing_machinery,-0.220694128941457
GSM1524047,TMEclusterB,Antigen_processing_machinery,-0.239989563964435
GSM1524048,TMEclusterB,Antigen_processing_machinery,-1.59357418115449
GSM1524049,TMEclusterB,Antigen_processing_machinery,0.88152777751591
GSM1524050,TMEclusterB,Antigen_processing_machinery,0.0801489588503112
GSM1524051,TMEclusterB,Antigen_processing_machinery,1.23292393660251
GSM1524052,TMEclusterA,Antigen_processing_machinery,-1.84180679420315
GSM1524053,TMEclusterB,Antigen_processing_machinery,0.752784919847669
GSM1524054,TMEclusterC,Antigen_processing_machinery,0.570604920275339
GSM1524055,TMEclusterB,Antigen_processing_machinery,-0.303677679948338
GSM1524056,TMEclusterC,Antigen_processing_machinery,-0.0570686058066112
GSM1524057,TMEclusterA,Antigen_processing_machinery,-1.27882787525868
GSM1524058,TMEclusterC,Antigen_processing_machinery,1.50393356742603
GSM1524059,TMEclusterA,Antigen_processing_machinery,-0.56976444735885
GSM1524060,TMEclusterB,Antigen_processing_machinery,-1.00726733696901
GSM1524061,TMEclusterC,Antigen_processing_machinery,0.565930804863832
GSM1524062,TMEclusterA,Antigen_processing_machinery,-2.20835249389338
GSM1524068,TMEclusterC,Antigen_processing_machinery,0.838938353015825
GSM1524069,TMEclusterB,Antigen_processing_machinery,0.106509386279498
GSM1524070,TMEclusterB,Antigen_processing_machinery,-0.685273330642521
GSM1524071,TMEclusterB,Antigen_processing_machinery,-0.169376694982204
GSM1524072,TMEclusterB,Antigen_processing_machinery,-0.371075190354865
GSM1523727,TMEclusterB,TMEscoreA,-1.16888634374414
GSM1523728,TMEclusterC,TMEscoreA,1.11649132823372
GSM1523729,TMEclusterB,TMEscoreA,-0.933090828422064
GSM1523744,TMEclusterC,TMEscoreA,-0.0944342810018299
GSM1523745,TMEclusterB,TMEscoreA,-0.256245096877285
GSM1523746,TMEclusterB,TMEscoreA,-0.957691854122818
GSM1523747,TMEclusterB,TMEscoreA,-0.831538239677042
GSM1523748,TMEclusterB,TMEscoreA,-0.772382556580258
GSM1523765,TMEclusterB,TMEscoreA,-1.19663167768489
GSM1523768,TMEclusterA,TMEscoreA,0.183836585878144
GSM1523769,TMEclusterA,TMEscoreA,0.589727201140721
GSM1523770,TMEclusterC,TMEscoreA,1.76376032584442
GSM1523771,TMEclusterA,TMEscoreA,0.596894067514033
GSM1523772,TMEclusterA,TMEscoreA,-0.238025055098331
GSM1523773,TMEclusterA,TMEscoreA,-0.157583247980658
GSM1523774,TMEclusterA,TMEscoreA,-0.995664068422814
GSM1523775,TMEclusterB,TMEscoreA,-0.355849002027032
GSM1523776,TMEclusterC,TMEscoreA,1.1678082766586
GSM1523777,TMEclusterB,TMEscoreA,-1.29158523310438
GSM1523778,TMEclusterA,TMEscoreA,0.548994181745372
GSM1523779,TMEclusterB,TMEscoreA,0.522946759731033
GSM1523780,TMEclusterC,TMEscoreA,0.883498102481915
GSM1523781,TMEclusterB,TMEscoreA,-2.18935165129423
GSM1523782,TMEclusterC,TMEscoreA,-0.194514141219272
GSM1523783,TMEclusterB,TMEscoreA,-0.664473146153633
GSM1523784,TMEclusterB,TMEscoreA,-0.617241830827984
GSM1523785,TMEclusterB,TMEscoreA,0.582730601156322
GSM1523786,TMEclusterB,TMEscoreA,0.410033615698498
GSM1523787,TMEclusterB,TMEscoreA,-1.24399897405846
GSM1523788,TMEclusterA,TMEscoreA,-0.142409796883601
GSM1523789,TMEclusterB,TMEscoreA,-0.657330309470932
GSM1523790,TMEclusterC,TMEscoreA,2.17016308180205
GSM1523791,TMEclusterC,TMEscoreA,1.89122559629991
GSM1523792,TMEclusterB,TMEscoreA,-0.128512759886888
GSM1523793,TMEclusterB,TMEscoreA,0.556843628455016
GSM1523794,TMEclusterC,TMEscoreA,1.39318351383399
GSM1523795,TMEclusterB,TMEscoreA,-0.30970840135597
GSM1523796,TMEclusterA,TMEscoreA,0.38651234809781
GSM1523797,TMEclusterB,TMEscoreA,-0.225476001087332
GSM1523798,TMEclusterA,TMEscoreA,1.82171555260495
GSM1523799,TMEclusterB,TMEscoreA,0.18877191462042
GSM1523800,TMEclusterC,TMEscoreA,1.83535122438741
GSM1523801,TMEclusterC,TMEscoreA,0.879128935947449
GSM1523802,TMEclusterB,TMEscoreA,0.201545689426883
GSM1523803,TMEclusterB,TMEscoreA,-0.190749023551074
GSM1523804,TMEclusterB,TMEscoreA,-0.147973185675091
GSM1523805,TMEclusterB,TMEscoreA,1.40082181188398
GSM1523806,TMEclusterB,TMEscoreA,-0.241259491654679
GSM1523807,TMEclusterB,TMEscoreA,0.571740471537154
GSM1523808,TMEclusterA,TMEscoreA,0.524473880287425
GSM1523809,TMEclusterC,TMEscoreA,0.751446398049172
GSM1523810,TMEclusterC,TMEscoreA,2.48907520668372
GSM1523811,TMEclusterC,TMEscoreA,1.39807093631276
GSM1523812,TMEclusterC,TMEscoreA,1.8081918800296
GSM1523813,TMEclusterB,TMEscoreA,-0.328687197994972
GSM1523814,TMEclusterB,TMEscoreA,0.0644633094952343
GSM1523815,TMEclusterB,TMEscoreA,-0.335357755673872
GSM1523816,TMEclusterB,TMEscoreA,-0.760786441056456
GSM1523817,TMEclusterB,TMEscoreA,-1.59486619213502
GSM1523818,TMEclusterB,TMEscoreA,-0.298452128672172
GSM1523819,TMEclusterB,TMEscoreA,-1.61325046225182
GSM1523820,TMEclusterB,TMEscoreA,-0.294574670128915
GSM1523821,TMEclusterC,TMEscoreA,0.618270896545353
GSM1523822,TMEclusterC,TMEscoreA,1.45562412758237
GSM1523823,TMEclusterC,TMEscoreA,1.82040589138272
GSM1523824,TMEclusterC,TMEscoreA,0.736520507618592
