,TCGA-DD-A11D-01A-11R-A131-07,TCGA-DD-AACT-01A-11R-A41C-07,TCGA-G3-AAUZ-01A-11R-A38B-07,TCGA-EP-A26S-11A-12R-A16W-07
ENSG00000186648,0.0875196535812,0.0874156358705,0.357835115747,0.649619445915
ENSG00000186652,0.017631437889,0.0594353794624,0.306035457744,0.0466468460878
ENSG00000186654,3.31662568802,4.18480802703,4.25809581958,1.92541739719
ENSG00000186660,7.4497891586,4.93892062809,5.51286410831,4.79601067202
ENSG00000186665,12.8368541615,7.81489298362,6.70368574054,3.25428313743
ENSG00000186666,0.679310255714,0.968823839267,0.931189985329,0.802607397198
ENSG00000186675,0,0,0,0
ENSG00000186676,0.149683985404,0,0.381057729617,0.01100037248
ENSG00000186678,0,0,0,0
ENSG00000186684,0.353578837487,0.105407033094,0.0300597553151,0.0349998491131
ENSG00000186687,3.21463504789,1.3989977168,1.03092749399,1.52997150355
ENSG00000186704,0.496120374157,0.624368721913,0.275563096795,0.140007190217
ENSG00000186710,0,0.0210973788049,0.0651788147547,0.0082789593578
ENSG00000186714,0.0246907297828,0.0508641059035,0.0628563797807,0.0272180644792
ENSG00000186715,0.312804853667,2.70645158102,1.99370166519,0.411029554803
ENSG00000186716,5.39368583549,3.14791146988,1.95594525959,2.05305361658
ENSG00000186723,0,0,0,0
ENSG00000186732,1.78706632737,3.17786471658,0,1.81165419729
ENSG00000186743,0,0,0,0
ENSG00000186765,0.016050808737,0,0.0334319864091,0.00707750562236
ENSG00000186766,0.0100735414485,0,0,0
ENSG00000186767,0.448670202059,0.159206549602,0.420811019603,0.163129886088
ENSG00000186777,0.0147772835567,0.0332093714704,0.0102597933668,0
ENSG00000186787,0.877038777805,0.615934976612,0.365354157293,0.357720502373
ENSG00000186788,0,0,0,0
ENSG00000186790,0,0,0,0
ENSG00000186792,0.716255514635,1.53811911606,11.4598314081,1.24927707543
ENSG00000186795,0,0,0,0
ENSG00000186803,0,0,0,0
ENSG00000186806,0.438275185584,3.4569713982,0.435555571544,0.128836502507
ENSG00000186810,0.121437944261,0.916199980414,1.120168414,0.130043482589
ENSG00000186812,1.28361321237,1.07862589677,0.808543571193,0.533189695954
ENSG00000186814,0.914343036432,0.691003685921,0.238761146384,0.351439240794
ENSG00000186815,2.33172937941,7.17600944154,2.39484947831,2.80616124216
ENSG00000186818,0.276541636118,0.55242592896,0.661338368318,0.386141235559
ENSG00000186825,0,0,0,0
ENSG00000186827,2.31610092348,0.507808146203,2.43169622006,0.141151205971
ENSG00000186831,0,0,0,0
ENSG00000186832,0,0,0,0
ENSG00000186834,5.61714102558,3.82347796082,14.9310687368,7.00581638833
ENSG00000186838,0,0,0,0
ENSG00000186842,0,0,0.139199659947,0
ENSG00000186844,0,0,0,0
ENSG00000186847,0,0,0.02959192484,0.0125291397208
ENSG00000186854,0.0184737104321,0.128700986243,0.58487489711,0.461056199976
ENSG00000186860,0,0,0,0
ENSG00000186862,0.0668062178455,0.0187669176176,0.0773053662715,0.00981926394197
ENSG00000186866,2.84704711064,2.97549340097,1.5506464771,0.921430381421
ENSG00000186867,0.0150030476111,0.0168583684339,0.124998482518,0.0198465053494
ENSG00000186868,0.182449930198,0.605274182486,0.159850606331,0.0258589855222
ENSG00000186871,0.0594071179467,0.158539743476,0.252632130113,0.00982320154781
ENSG00000186881,0,0,0,0
ENSG00000186886,0,0,0,0
ENSG00000186889,0.391226352192,0.183169395459,0.377259001565,0.378561108073
ENSG00000186891,0.307507720379,0.558171965083,1.18246739667,0.135593642387
ENSG00000186895,0,0,0,0
ENSG00000186897,0.0312955894157,0.0175828468456,0.119506033504,0
ENSG00000186907,13.1418400457,7.97845062943,11.5467806432,3.77141802534
ENSG00000186908,1.17842119418,0.864834300661,0.516471002769,0.789169221802
ENSG00000186910,118.758270041,341.221600697,39.6641526235,330.545966899
ENSG00000186912,1.09715076699,0,0,0
ENSG00000186918,3.14654052321,3.52313536435,2.6408856231,5.46138719468
ENSG00000186919,0.0300966638866,0.0169092527594,0.172391684736,0.0199064088947
ENSG00000186924,0,0,0,0
ENSG00000186925,0,0,0,0
ENSG00000186930,0,0,0,0
ENSG00000186940,8.74124931866,6.06901263622,5.52624870081,5.48390279391
ENSG00000186943,0,0,0,0
ENSG00000186951,10.5562255623,6.93627679159,5.48068087357,6.39940573426
ENSG00000186952,0.162659832303,0.0342702794474,0.00941115836173,0.0268964456058
ENSG00000186960,0,0,0,0
ENSG00000186965,0,0,0,0
ENSG00000186967,0,0,0,0
ENSG00000186970,0,0,0,0
ENSG00000186971,0,0,0,0
ENSG00000186973,0,0,0,0
ENSG00000186976,0.0871042895078,0.0127664166708,0.0105175771197,0.0551072767443
ENSG00000186977,0,0,0,0
ENSG00000186980,0,0,0,0
ENSG00000186994,1.17219136594,1.22596081633,3.13017902801,0.823017016492
ENSG00000186998,0.377051484359,1.77647767306,1.70849120013,0.452106551743
ENSG00000187003,0,0,0.0150600581347,0
ENSG00000187005,0,0,0,0
ENSG00000187010,0.0489082143675,0.109912694891,0.0611221073588,0.00862631080685
ENSG00000187012,0,0,0,0
ENSG00000187013,0.254169277176,0.166600346877,0.191174149734,0.0373581277165
ENSG00000187017,33.8613796915,28.2670780246,27.6919715118,21.8416546423
ENSG00000187021,0,0,0.00902516119267,0.00286592135009
ENSG00000187024,0.00901434849511,0,0.00625861664904,0.0119244649665
ENSG00000187026,0,0,0,0
ENSG00000187033,0,0,0,0
ENSG00000187037,0,0,0,0.129792024603
ENSG00000187045,164.112905553,64.3356969119,50.4176877823,77.3529457785
ENSG00000187048,126.993817175,7.9661641441,79.0960834753,283.952982449
ENSG00000187049,1.00071089142,1.37091909803,1.25632992582,0.550060503592
ENSG00000187051,9.11139108281,11.050989791,22.9541459978,8.08458972096
ENSG00000187054,0,0.009172311289,0,0
ENSG00000187066,0.100449589156,0.147601165688,0.0751063843458,0.0238498776731
ENSG00000187068,0.296552359491,0.160441615192,0.0876959358797,0.0629599356279
ENSG00000187079,3.78737691346,0.898160074114,1.74508913353,1.8297257962
ENSG00000187080,0,0,0,0
ENSG00000187082,0,0,0,0
ENSG00000187091,1.82540557026,1.78103152468,1.57508519001,1.46737166116
ENSG00000187094,0,0,0,0.0274138778927
ENSG00000187097,46.263449074,15.6686831679,10.0955032234,24.7543038492
ENSG00000187098,0.306360021287,0.293621075685,0.391000397145,0.381423731336
ENSG00000187103,0,0,0,0
ENSG00000187105,0.100091607726,0.0605603541747,0.101566835403,0.118824408364
ENSG00000187109,3.71027831189,4.48173240828,5.25965957038,3.13784056227
ENSG00000187116,0.239366805068,0.475865763522,0.677548592742,1.347758136
ENSG00000187118,1.12574120344,1.48614774122,2.2123877202,1.01718990971
ENSG00000187122,0.0177999466329,0.0240013682197,0.0173017783119,0.0361043753252
ENSG00000187123,0,0.028940254971,0,0.0227132666029
ENSG00000187134,19.996409674,34.4148878196,114.5743958,30.6138523177
ENSG00000187135,0,0.024471825146,0,0
ENSG00000187140,0,0,0,0.0548014721057
ENSG00000187144,0,0.177787320901,0.254657361189,0
ENSG00000187147,3.76019398287,4.50336149779,3.29587203519,1.60788039622
ENSG00000187151,0,0,0,0
ENSG00000187164,6.28326979035,5.29410414756,3.3584532262,2.19878198225
ENSG00000187166,0,0,0.173074821949,0.010991910655
ENSG00000187170,0,0,0,0
ENSG00000187172,0.0794278991174,0.0178500371653,0,0
ENSG00000187173,0,0,0,0
ENSG00000187175,0,0,0,0
ENSG00000187180,0,0,0,0.0232727750025
ENSG00000187185,0.12263607508,0.930160877074,0.0425728038852,0.0811134371895
ENSG00000187186,0.141436258985,0.139060846002,0.834687084575,0.194892032891
ENSG00000187187,0.201484249921,0.327471981925,0.202340165995,0.130091892509
ENSG00000187189,2.91504190139,0.853727136387,1.20572698927,2.06479623118
ENSG00000187191,0,0,0,0
ENSG00000187193,65.1787221698,11.0700433534,93.1968381335,149.02005438
ENSG00000187210,0.0752125549433,0.101416271811,0.107920707481,0.205619990437
ENSG00000187223,0,0,0,0.140783092134
ENSG00000187229,0,0,0,0
ENSG00000187231,1.09649553357,1.12620853043,0.626479309688,0.721462177015
ENSG00000187238,0,0,0,0
ENSG00000187239,3.99681188359,3.95589278197,3.28973278992,2.28198726963
ENSG00000187240,0.0975555210107,0.0407886595545,0.0252027184019,0.0790303293386
ENSG00000187242,4.998980106,0,0,0
ENSG00000187243,0,0,0,0
ENSG00000187244,7.96618825782,53.026548304,43.3737767863,6.31706680619
ENSG00000187257,1.9832504902,1.85961419661,1.22084279762,1.28299972966
ENSG00000187258,0,0,0,0
ENSG00000187260,0.0560944806823,0.252125154027,0.178039381629,0.0424020292331
ENSG00000187266,2.07343189979,2.19974605457,1.59303035207,1.1648783523
ENSG00000187268,0.00553202165243,0.0124322553149,0,0
ENSG00000187272,0,0,0,0
ENSG00000187288,0.370168651339,5.7854139149,0.245324124569,0.0222577630087
ENSG00000187323,0.0098500251793,0,0,0.00217165408078
ENSG00000187325,2.67055322579,2.17884294572,3.70830324347,3.1487038942
ENSG00000187372,1.11415637505,0.151095750279,0.0755770315168,0.0536455627701
ENSG00000187391,0.459326132036,0.0577485591314,0.115966477983,0.169961151966
ENSG00000187398,0.00732269412268,0.0041141199658,0.00508410955899,0.00645779408047
ENSG00000187416,0,0,0,0
ENSG00000187446,88.8596705669,21.2123515078,85.3793432416,52.8566198874
ENSG00000187472,0,0,0,0
ENSG00000187474,0.888492170214,1.62891248245,1.6314737004,1.94856597976
ENSG00000187475,0,0,0,0.0199017880941
ENSG00000187479,3.08634122285,6.62911114753,7.37664875343,4.93779045861
ENSG00000187481,0,0,0,0.0257236432971
ENSG00000187483,0,0,0.0130964649903,0
ENSG00000187486,0.374233322433,0.636450763349,0.365164106234,0.19177522023
ENSG00000187492,0.0102455209737,0,0.00711341348508,0.0045176996053
ENSG00000187498,21.4790577763,17.313140835,11.6263244158,2.31933610634
ENSG00000187504,0,0,0.0301604917605,0
ENSG00000187510,0.10537408127,0.0273242189725,0.0112554911722,0.0178707902095
ENSG00000187513,7.19097732208,3.77501776091,7.24656316243,4.07795404034
ENSG00000187514,62.4435902028,56.2380797925,98.271453521,35.9817494498
ENSG00000187516,0,0,0,0
ENSG00000187522,1.34522967372,1.82145958322,1.63447579881,1.16261470938
ENSG00000187527,0,0,0,0
ENSG00000187531,2.16500415267,1.68101390314,3.6499881989,0.894254109696
ENSG00000187533,0,0.0204726813066,0,0.00535587850508
ENSG00000187534,1.39304315375,0.741463082253,0.45813923457,0.905216171592
ENSG00000187535,1.04742138464,0.66426264652,0.515113726931,0.302654347003
ENSG00000187536,0,0,0,0
ENSG00000187537,0,0,0,0
ENSG00000187545,0.850008730227,0.0955123300126,1.1655596206,0
ENSG00000187546,21.6465493405,10.1009215049,6.23493964098,18.3010562626
ENSG00000187550,0,0.0333462232759,0,0
ENSG00000187553,0.0148517794867,0.0166883940501,0.00515575775741,0.00654880103188
ENSG00000187554,1.3713723207,1.8491522876,0.72264747706,0.291495547319
ENSG00000187555,7.0758506891,10.0939507442,6.03644321902,5.38478102726
ENSG00000187556,0.0328001850606,0.0368563520418,0.136638017328,0
ENSG00000187559,0,0,0,0
ENSG00000187566,2.61871376484,3.40232526576,1.07953234902,1.38324128193
ENSG00000187569,0,0.0337479850021,0,0
ENSG00000187581,0.0608003430392,0,0,0
ENSG00000187583,0.171584448499,0.591262791245,0.119130216308,0.0403515251721
ENSG00000187589,0,0,0,0
ENSG00000187595,0.0442367550467,0.312445268323,0.109690556032,0.0278656081349
ENSG00000187600,0,0,0,0
ENSG00000187601,2.92590214423,3.96021754785,8.57205735793,7.5356990763
ENSG00000187605,0.660227015726,0.415448668766,0.271368231953,0.352841138214
ENSG00000187607,0.0911645060643,0.150961522488,0.0632950562945,0.0655869113708
ENSG00000187608,154.877320536,42.173839402,112.04481812,18.6582432457
ENSG00000187609,0.781905486827,1.26537242219,1.20081154331,0.41785403867
ENSG00000187612,0,0,0,0
ENSG00000187616,0,0,0.0446423151852,0.0141760752496
ENSG00000187621,0.024536500352,0.00689268896788,0.0106472301975,0
ENSG00000187624,0.0717488918965,0.644972560602,0.190957091375,0.142367551289
ENSG00000187626,1.26897355963,0.843273334717,0.805253382119,0.559546104503
ENSG00000187627,0,0,0.00327459275991,0.0124780822456
ENSG00000187630,8.66837450368,4.39979294454,21.042073643,13.7158598973
ENSG00000187634,0.11091238682,0.441863396663,0.322024715387,0.377911053946
ENSG00000187642,0.11357447257,0.223333993038,0.111710092438,0.116853255795
ENSG00000187650,0.862641956697,3.00488824402,1.41746282749,0.431093567837
ENSG00000187653,3.36068266488,2.42760505449,2.99996358044,0.84678422824
ENSG00000187657,0,0,0,0
ENSG00000187658,0,0.0530817431739,0,0
ENSG00000187664,0,0,0,0
ENSG00000187672,0,0,0,0
ENSG00000187676,1.18526047619,0.917130687471,0.980605703857,0.682239921077
ENSG00000187678,3.9401595662,2.59135581702,1.73395871365,1.59280755917
ENSG00000187682,0,0,0.053316888278,0.0225742240941
ENSG00000187686,0.0194167662312,0.0109089502149,0.0202214441462,0.029965963739
ENSG00000187688,1.12140081382,1.90079340043,1.543969526,1.1314254076
ENSG00000187689,0,0,0,0
ENSG00000187690,0.0167996800622,0,0,0
ENSG00000187699,0.054037990395,0.151801216514,0.277635448915,0.309760363632
ENSG00000187701,0,0,0,0
ENSG00000187713,17.5457606513,18.4058302301,37.9330655041,15.5926994629
ENSG00000187714,0,0,0,0
ENSG00000187715,0,0,0.00386726140483,0.00491216357908
ENSG00000187720,1.92348221693,0.634607875581,0.519978533075,0.87250936948
ENSG00000187721,0,0,0,0
ENSG00000187726,0.00932563534961,0.0628732244328,0.00647474154052,0
ENSG00000187730,1.04212040253,1.0010093456,2.70743601139,0.0518809061
ENSG00000187733,0,0,0,0
ENSG00000187735,7.85994323036,8.9065628394,11.5854890493,7.22121718665
ENSG00000187736,0.260586867481,0.140549665425,0.412507053921,0.312539370185
ENSG00000187741,0.815490221423,1.07342232535,0.189500575387,0.102738688333
ENSG00000187742,3.50055821974,3.84809911572,1.98102150222,1.93817415738
ENSG00000187747,0,0.0361250752156,0,0
ENSG00000187753,0.0167735936024,0.0188478653299,0,0
ENSG00000187754,0,0,0,0
ENSG00000187758,126.468914077,136.754367994,192.92170576,349.864532654
ENSG00000187762,0.104537364,0,0,0
ENSG00000187763,0,0,0,0
ENSG00000187764,0.119007225118,0.429459792478,0.259001093015,0.339072498172
ENSG00000187766,0,0,0,0
ENSG00000187772,0.041207280632,0,0.0122614315277,0
ENSG00000187773,0.0674610103355,0.0189508591295,0.017564189581,0.0371831481956
ENSG00000187775,0.0181064840799,0.0316486876982,0.0195552629716,0.0124194669681
ENSG00000187778,5.79928141981,10.1589590533,7.11676890986,3.39205857106
ENSG00000187783,0.0102649929806,0,0.0641423952106,0.0407365710054
ENSG00000187790,0.118635341053,0.167707718101,0.225847518013,0.0826859599346
ENSG00000187791,0,0,0,0
ENSG00000187792,0.0655245753551,0.168291511576,0.0714896000539,0.103188069408
ENSG00000187796,0.0532127797043,0.239172911772,0.255258880557,0.166380017976
ENSG00000187800,1.0431051981,0.704576150534,0.256326002126,0.83721388208
ENSG00000187801,0.339549275355,0.244184917467,0.103728832936,0.107799961998
ENSG00000187806,0,0,0,0
ENSG00000187808,0.0835221207214,0.469253554347,0.231955946941,0.11969284154
ENSG00000187812,0,0,0,0
ENSG00000187815,0.319276678226,0.975377030821,0.519544185344,0.307963014042
ENSG00000187821,0,0,0,0
ENSG00000187823,0.458876220848,0.432007788112,0.00861068765913,0.191401429317
ENSG00000187824,6.10625748494,8.17967267504,9.67847429352,25.0839913221
ENSG00000187833,0.0106425559409,0.0119586455886,0,0.0234638486889
ENSG00000187837,25.3902043123,122.344488377,121.435441662,48.6777276999
ENSG00000187838,0.0343047807056,0.0256980069282,0.03969606008,0.0352951259566
ENSG00000187840,17.7586865889,45.2376170219,30.6566641748,21.9868945377
ENSG00000187847,0,0,0.0247249745641,0
ENSG00000187848,0,0.0369873802106,0.0114269816421,0.00725722897489
ENSG00000187855,0,0.016112422928,0,0
ENSG00000187857,0,0,0,0
ENSG00000187860,0.113172093124,0.0774061739208,0.256222215912,0.0629205939409
ENSG00000187862,0,0.0772302774492,0.00795324385059,0
ENSG00000187866,3.29474041609,2.2069136859,1.91697277538,3.0875828085
ENSG00000187867,2.52036984582,18.63112604,18.6180132193,6.16033018788
ENSG00000187870,0,0.0346141405108,0,0.0679157977735
ENSG00000187871,0,0,0,0
ENSG00000187889,1.02822527034,1.13965918271,0.713891613952,1.13193191744
ENSG00000187893,0,0,0,0
ENSG00000187900,0,0,0,0
ENSG00000187902,0,0,0,0.00234908496656
ENSG00000187904,0.0548334735024,0.0616143414845,0,0
ENSG00000187905,0,0.00657056582774,0,0
ENSG00000187908,0.00401419334075,0.0225530012494,0.00278703416986,0
ENSG00000187912,0,0,0,0.0255397387874
ENSG00000187918,0,0,0,0
ENSG00000187922,0,0,0,0.00335197838413
ENSG00000187942,0.129915031429,0.105430509048,0.0651439752991,0.0477376966088
ENSG00000187944,0,0,0,0
ENSG00000187950,0.0327504626982,0,0,0.0216616733475
ENSG00000187951,0.0494002787194,0.0753339983154,0.0930955597154,0.00933546418873
ENSG00000187952,0.13130706175,0.413125657571,0.0364663320151,0.0926384690538
ENSG00000187953,0.317465879844,0.779161715091,0.278418893777,0.294704487787
ENSG00000187954,3.10258180454,5.06753563535,9.87854565124,2.47770042874
ENSG00000187955,1.51408112262,2.47196282003,1.38427832612,1.94007795093
ENSG00000187957,0,0.0185077894878,0,0.00363138090256
ENSG00000187959,0,0.0238312014511,0.0147249521291,0.00935175644735
ENSG00000187961,1.08817391568,1.1905633036,0.775395594061,0.15994120364
ENSG00000187969,0,0,0,0
ENSG00000187979,0,0,0,0
ENSG00000187980,0.00982613184958,0.0220825202046,0.00682223373357,0
ENSG00000187984,0.0989681864809,0.271839045803,0.26721765859,0.043639414545
ENSG00000187987,0,0,0,0.0217628447328
ENSG00000187988,0,0,0,0
ENSG00000187994,1.88221999832,2.84308899502,3.79190826283,1.13608369589
ENSG00000187997,0,0.0131791805347,0,0
ENSG00000187999,0,0.0394091729625,0,0
ENSG00000188000,0.110568365769,0,0,0.00443222203832
ENSG00000188001,0.139346606863,0.19094953234,0.174617701851,0.196321173
ENSG00000188002,0.298633789547,1.29895633118,1.13702543551,1.02371153633
ENSG00000188004,0.0129574501559,0.0291196128087,0.00899629222444,0.00571350813737
ENSG00000188010,3.2786718709,4.16465969758,6.08680293906,2.21047000929
ENSG00000188011,0.0124353733077,0.0698658400179,0.0259014507137,0.0109666031094
ENSG00000188013,0,0,0,0
ENSG00000188015,0.135734378387,0,0.21203931066,0
ENSG00000188021,11.7598356168,8.12645096254,2.9627299899,4.80032069812
ENSG00000188026,0.425186198128,1.14248383911,0.350822894461,0.385835084031
ENSG00000188029,0,0,0,0
ENSG00000188032,0.0841729424413,0.0236455037775,0,0
ENSG00000188033,0.0987804801054,0.103596232766,0.02286092954,0.0290377643803
ENSG00000188037,0.127430604029,0,0.006805725001,0.00864457583276
ENSG00000188038,0,0,0.042775146109,0
ENSG00000188039,0.00381478314772,0,0.034431600835,0.0067284208836
ENSG00000188042,1.12248069144,3.30294632382,2.70243417476,2.69196356635
ENSG00000188050,0,0.0252000524687,0.0311414904544,0.00988891616025
ENSG00000188051,0.0279728811739,0.220024627295,0.145660726284,0.0431706460772
ENSG00000188056,0,0,0,0
ENSG00000188060,0.193250264642,0.334074090067,0.247703414899,0.170425036762
ENSG00000188064,0,0,0.00445450937504,0.0367775272362
ENSG00000188070,2.22291287806,1.67132526868,1.18399705869,1.57837775563
ENSG00000188076,0,0,0,0
ENSG00000188078,0,0,0,0
ENSG00000188086,0,0,0.0278720679508,0.0177014355547
ENSG00000188089,0.00556527268417,0.00625349060919,0,0
ENSG00000188092,0.447378452583,0.615987671808,0.765594438913,0.27784335702
ENSG00000188095,0.636135950307,0.449304356691,2.62475781575,0.0561000487722
ENSG00000188100,0,0,0,0
ENSG00000188101,0,0,0,0
ENSG00000188107,0.271478696316,0.0533305152568,0.196394803816,0.0276246612244
ENSG00000188112,0.184450777985,0.0212574873423,0.0098510187624,0.0333671543527
ENSG00000188120,0,0,0,0
ENSG00000188124,0,0,0,0
ENSG00000188130,1.26889103013,0.811434202211,0.453623525268,0.0833957567737
ENSG00000188133,0,0,0,0
ENSG00000188152,0.00829661619045,0.0279678001669,0.0460823898685,0.00731668399977
ENSG00000188153,0.0259608697504,0.0666771816293,0.0334740729106,0.117743515371
ENSG00000188155,0,0,0,0
ENSG00000188157,27.369976918,7.0607698601,6.25340986163,4.47758412935
ENSG00000188158,0.0254969180487,0.0429749124516,0.0287663698951,0.018269403036
ENSG00000188162,0,0.00340032456974,0,0
ENSG00000188163,0,0.283063332283,0.0874503542328,0
ENSG00000188167,0.212448601573,0.100997184566,0.0226926140729,0.14051686087
ENSG00000188171,0.384419725266,0.0671934969609,0.0652423870796,0.141256265832
ENSG00000188175,0,0,0.0181230180051,0.00575492704452
ENSG00000188176,0.0131200740243,0.0294850816334,0.0273276034656,0.0115704322685
ENSG00000188177,0.790739291527,0.499794991308,0.202064817966,0.294191694987
ENSG00000188185,0.145647563325,0.175348679698,0.0433381576629,0.0458731423806
ENSG00000188186,19.2665169673,26.2760660727,60.3401765612,17.4854272956
ENSG00000188191,3.0667552231,7.19200295033,1.20740017182,2.32589906379
ENSG00000188199,0.00637924859053,0,0.0575780411601,0.0225031241757
ENSG00000188211,0.0855719024974,0.0622172777245,0,0.093221236683
ENSG00000188215,1.78941598588,2.09812216617,0.871468293614,1.54147120934
ENSG00000188219,0,0,0,0
ENSG00000188223,0,0,0.0216969400707,0
ENSG00000188227,0.0377856383575,0.0272946349926,0.018738841387,0.0214217297683
ENSG00000188229,24.2703967171,70.0509530526,72.9669019601,34.9824976527
ENSG00000188234,0.186566395164,0.272529064839,0.136008711549,0.0246795921443
ENSG00000188242,2.21433266694,51.751168488,1.15508359117,0.702592119961
ENSG00000188243,6.1859994168,12.3810371695,26.1267107817,10.9452415142
ENSG00000188257,110.932444997,357.614318472,136.440480111,14.7728669848
ENSG00000188263,0,0,0,0.00386620234079
ENSG00000188266,0.897185927581,0.733768831083,0.95013740523,0.563366719222
ENSG00000188269,0,0,0,0
ENSG00000188277,0.273473272911,0.476302257526,2.71515691141,0.500433400708
ENSG00000188280,0,0,0,0
ENSG00000188282,0.00743782025245,0.0752184260628,0.0516404104965,0.00655932240145
ENSG00000188283,0.408114266488,0.497519153973,0.28335167476,0.244467824002
ENSG00000188290,0.695669041286,1.10740481019,2.89799701867,0.281188412106
ENSG00000188293,0,0,0,0
ENSG00000188295,1.22752207727,1.45288484322,0.409085942788,0.461882306313
ENSG00000188305,0.0125899700233,0.0424406478057,0.0874115262367,0.160992630806
ENSG00000188306,0.124163152643,0.119586455886,0,0.00782128289631
ENSG00000188312,0.0926469593136,0.0780779653016,0.330810768519,0.0525241391317
ENSG00000188313,3.64387383085,3.16315819888,3.99707129122,3.3254328779
ENSG00000188314,0,0,0,0
ENSG00000188315,0.754111215057,0.900327243353,1.41645901445,0.377054736993
ENSG00000188316,0.0307268484576,0.02301774704,0.0213334957522,0.00903254352184
ENSG00000188321,1.05509804595,0.554294600179,0.466167702246,0.534722757236
ENSG00000188322,0.402485604182,0.145889726832,0.365079702548,0.0772868717933
ENSG00000188324,0,0,0,0
ENSG00000188334,0,0,0,0
ENSG00000188338,301.998644217,97.5875207261,119.818983906,143.64388404
ENSG00000188340,0,0,0,0
ENSG00000188342,2.91023471207,3.89396168591,1.64131746042,1.64256017747
ENSG00000188343,0.855676981897,0.441501660186,1.11846951487,0.94326378651
ENSG00000188352,1.81148794073,1.53479016249,0.744311410452,0.558138468494
ENSG00000188365,0,0.0483586664241,0.0597602306861,0
ENSG00000188368,0.289456856434,0.155555275336,0.148541886022,0.00554931411711
ENSG00000188372,0.739767354961,1.2200592413,0.231955946941,0.0683959094515
ENSG00000188373,0,0,0.0253375302402,0
ENSG00000188375,0.03065901877,0.103351208564,0.255436823311,0.054075624793
ENSG00000188379,0,0,0,0
ENSG00000188383,0,0,0,0.0165579187156
ENSG00000188385,0,0.04786287568,0.0059147546933,0.00751287268746
ENSG00000188386,0,0.0107511295593,0,0
ENSG00000188388,0,0,0.0134006711455,0
ENSG00000188389,0.045988528155,0.499530841392,0.947244886445,0.0811134371895
ENSG00000188393,0,0,0,0
ENSG00000188394,0,0,0,0
ENSG00000188396,0.38225327072,0.0477248700096,0.088465505321,0.0561840780533
ENSG00000188399,0,0,0,0
ENSG00000188403,0,0.515780110727,0.0637386029839,0.0809602484507
ENSG00000188404,0.297308099449,1.44320006909,1.03209756208,3.94861700559
ENSG00000188408,0,0,0,0
ENSG00000188419,1.54067154971,0.804521513141,0.395599593025,0.910758311418
ENSG00000188425,0,0,0,0
ENSG00000188428,2.71765611749,4.13022398411,2.41626025936,2.09492885426
ENSG00000188438,0,0,0,0
ENSG00000188439,0,0,0,0
ENSG00000188451,0,0.0184002404332,0,0
ENSG00000188452,0.244834623764,0.481445283629,0.533571696626,0.39584719169
ENSG00000188459,0,0,0,0
ENSG00000188460,0.0863408068559,0.323393213298,0,0
ENSG00000188467,0,0,0,0
ENSG00000188483,1.03997517782,2.45805085746,1.69308162231,0.437486964101
ENSG00000188486,5.16015600363,7.17452051419,28.8704673564,2.34616680338
ENSG00000188487,0.103776538934,0.0318026863033,0.111352359973,0.0249597971206
ENSG00000188488,266.360649631,67.5131434822,88.2585311904,227.405306455
ENSG00000188493,2.69814808237,2.92391542118,1.85331083414,1.01190715275
ENSG00000188501,0.0276349484138,0.0103507890328,0.0127912034413,0.00406182031028
ENSG00000188505,0,0.0368190857607,0.295749695746,0
ENSG00000188508,0,0,0,0
ENSG00000188511,0.100537485543,0.161386065079,0.149577147053,0.0802187008951
ENSG00000188512,0,0,0,0
ENSG00000188517,0.0779355667276,0.0218933268103,0.00676378381281,0.137460839696
ENSG00000188522,4.43965247388,6.47741495938,4.91360210611,1.80705001475
ENSG00000188523,0,0,0,0
ENSG00000188525,0.940489551739,0.332135019893,0.0279847348922,0
ENSG00000188529,2.69923469018,3.46176433526,2.04264329611,2.48609488436
ENSG00000188536,5.41371652583,2.76508753286,3.83757023433,16.5096957117
ENSG00000188542,0.480550567861,0.363257159677,0.588426396541,0.196485218773
ENSG00000188549,1.09604155011,0.310319687391,0.383484026262,0.178856389087
ENSG00000188554,16.6794619114,10.2028731172,10.159008139,11.7325078001
ENSG00000188558,0,0,0,0
ENSG00000188559,7.07664425556,7.84924210385,2.65063648219,3.93256250991
ENSG00000188566,2.38701592297,1.97972001111,0.891781527332,0.681644968015
ENSG00000188573,0.0213341559183,0.55136520329,0.266619541382,0.263400623992
ENSG00000188580,0.0157773042064,0,0,0.0208707164336
ENSG00000188581,0,0,0,0.0158244560925
ENSG00000188582,3.14038365731,3.29290155508,2.15876486959,3.0196774462
ENSG00000188585,0,0,0,0
ENSG00000188596,0.0152873258149,0.0143148344277,0.00353797104384,0.00561737709394
ENSG00000188599,0.789304383714,0.962933111383,1.61271528594,0.169047477715
ENSG00000188603,6.80574287005,14.8734690101,8.92981372777,2.50503076196
ENSG00000188610,0.0320539889613,0.0720357582934,0.0370915378393,0.0141340097444
ENSG00000188611,0.626326225252,0.927946384464,0.0547595356487,0.112515620878
ENSG00000188612,15.3479575312,12.6995709256,26.1028859579,9.91195217342
ENSG00000188613,0.040336797162,0.117844905558,0.0112022538478,0.0284580211134
ENSG00000188620,0.0552541906904,0,0,0
ENSG00000188624,0,0,0,0
ENSG00000188626,0.11773508752,0.396883660134,0.0204357192128,0.0519145644017
ENSG00000188629,0,0,0,0
ENSG00000188636,0.530772057433,0.702437131326,0.454498577019,1.1910070253
