id	fc	log2fc	pvalue	padj
ATP6V0D1	1.84314275243582	0.88216781283277	7.12053995214085e-17	6.22665201085199e-16
SPNS1	1.44518211996011	0.531251310724087	7.12811798123169e-17	6.23158581471664e-16
ANGEL2	1.93243587965396	0.950420544737466	7.18373805284307e-17	6.27850513665396e-16
RP11-676J12.7	0.25494317272479	-1.97175239119417	7.22454598783064e-17	6.31245686216831e-16
TUG1	2.26927022342415	1.18222841455519	7.23026489906533e-17	6.31573939853497e-16
MRPS18A	1.95773934634046	0.969188697130495	7.24281345708701e-17	6.32498432908773e-16
YWHAG	2.00091246523121	1.00065805443049	7.27018750318199e-17	6.34716749498033e-16
RP1-80B9.2	1.32729267749818	0.40848653032968	7.27647360352264e-17	6.35093299413748e-16
RP11-412D9.4	2.22836861084621	1.15598789921902	7.29310040974175e-17	6.36371941147132e-16
SERPINI1	3.64004149348669	1.86395489605757	7.29854066545512e-17	6.36674052792236e-16
ACP1	1.7446033092247	0.802899031348941	7.30571058211718e-17	6.37126843478109e-16
GSTM5	0.630269661615368	-0.665958875421094	7.31297764154847e-17	6.37587858352665e-16
TAF1B	2.03203662045382	1.0229264019482	7.3489183636554e-17	6.40547883042793e-16
TMPO	2.25323105536104	1.17199526090215	7.45595489757965e-17	6.49701494851628e-16
LRRN3	0.591944287429019	-0.756466696114513	7.53431261634113e-17	6.56351796501772e-16
ZNF552	2.04193718208531	1.02993848399828	7.54097159130902e-17	6.56754151928155e-16
HAUS3	1.9991241035993	0.999368035909314	7.57764821461278e-17	6.59769863078634e-16
RAB41	1.7841319129064	0.835222287377197	7.65500853737869e-17	6.66213545592711e-16
BAIAP2L2	6.1321316525104	2.61638867096684	7.65579516340191e-17	6.66213545592711e-16
CTD-3184A7.4	2.48520636470284	1.31336565419081	7.72448409719446e-17	6.72009239471871e-16
PIP4K2C	2.04478309440529	1.03194781371832	7.74904781103371e-17	6.73964063737811e-16
TMEM218	1.77229570844029	0.82561933837811	7.75795630016812e-17	6.74556605473019e-16
CYCS	1.9718191792436	0.97952725903359	7.78076588314717e-17	6.76357205003036e-16
EEF1E1	2.37142694769613	1.24575542657902	7.8523397392495e-17	6.82394610871226e-16
SFRP5	0.098254860958396	-3.34732740624984	7.85663766028578e-17	6.82583831705638e-16
EIF2S3	1.93618702311203	0.953218314329725	7.89742128746319e-17	6.85941969298846e-16
NFKBIE	2.5619238979509	1.35722762100372	7.96911355649057e-17	6.91982185783315e-16
ZNF777	1.83461014713393	0.875473524348501	7.98327511238508e-17	6.93024926085661e-16
AC018766.5	2.69037732006773	1.42780852208161	8.02905106488063e-17	6.96810797323922e-16
PDIA4	1.88937085171309	0.91790590628724	8.13337641177884e-17	7.05674537247302e-16
KPNA7	2.85812782091221	1.51507043794268	8.14582861754667e-17	7.06564476880112e-16
TUT1	1.84541865115481	0.883948142805823	8.21087913991568e-17	7.12015055589294e-16
ARFGAP2	1.6045535673936	0.682171954233668	8.23801615242204e-17	7.14175873768686e-16
CSNK2A2	1.76315650818491	0.818160542474623	8.30677343067391e-17	7.19814404543352e-16
ALDH6A1	0.2658065064456	-1.91155167536766	8.30752900953293e-17	7.19814404543352e-16
RP11-611E13.2	2.04358355154	1.03110122888745	8.36642094833484e-17	7.24722077249597e-16
ZC3H8	1.95332040442124	0.965928614844918	8.36944902583353e-17	7.24789331968134e-16
AP2A2	1.60243745369565	0.680268046701041	8.37881417701451e-17	7.25405189736203e-16
TCEA1	2.57479296239463	1.36445643069001	8.45601440120308e-17	7.31892034311175e-16
ZSCAN29	1.91972422552876	0.940899078114393	8.54489392467436e-17	7.39385996078879e-16
C9ORF117	1.68028811306505	0.748708628035176	8.57480421489056e-17	7.41774718820511e-16
ATP5C1	1.75716521717588	0.813249846892202	8.59654377595296e-17	7.43455528221789e-16
ASF1A	2.12651348898426	1.08849000635281	8.62613517534628e-17	7.45814303409136e-16
FTH1	3.07712913920692	1.62158499114754	8.65074575737287e-17	7.47741286745637e-16
PRR7	2.97897754353767	1.57481724814302	8.79082080588862e-17	7.59644915223487e-16
RP5-1074L1.1	1.40326056292064	0.488782919100936	8.81274343156017e-17	7.61334939126383e-16
UCN	2.73103356559679	1.4494470455651	8.85110840830164e-17	7.64444133498313e-16
PIGF	1.55924120384046	0.640844120253635	9.04667404402295e-17	7.81124975330082e-16
CHMP6	1.8888483826153	0.91750690160569	9.0712232450721e-17	7.83034607228817e-16
GON4L	2.14109505937503	1.0983488492706	9.21535343443389e-17	7.95262765954404e-16
H1F0	2.47825021650372	1.30932185652007	9.3058454530885e-17	8.02856765718214e-16
ZC3H4	1.89647938413019	0.92332368875591	9.3306181276265e-17	8.04778314335931e-16
SENP5	1.82161588582832	0.865218778002304	9.4070085136363e-17	8.11149737598283e-16
RPS15A	1.81313043974683	0.858482718797766	9.41110409558658e-17	8.11285564362176e-16
ZBTB48	1.7491353359413	0.806641919298263	9.45133899704398e-17	8.1453587945341e-16
PRICKLE3	1.86076125515906	0.895892962386033	9.47002037998371e-17	8.15927425083768e-16
TUBA1C	3.22551979196696	1.68953166933172	9.47900581679385e-17	8.16483056560816e-16
HIST1H2BG	3.40557891524035	1.76790006318729	9.50082478926905e-17	8.18143523653776e-16
RP11-178G16.4	2.23562279644848	1.16067679122244	9.60857202106358e-17	8.27200654683112e-16
SEMA4F	2.8402092368386	1.50599721628982	9.67436086221039e-17	8.3264171602591e-16
SLC25A53	1.35282906838131	0.435979564534549	9.72845126640386e-17	8.3707329006756e-16
SLC38A9	1.7273081445815	0.788525476615271	9.73284941817722e-17	8.37227926033422e-16
THBS4	5.27960361595085	2.4004296184533	9.88603067471571e-17	8.50177508384782e-16
KIAA2013	1.73928025806671	0.79849041932981	9.95323350641024e-17	8.55728187333972e-16
CLK3	1.73107382540724	0.791667252883503	1.00354954694479e-16	8.62570263460773e-16
RP11-649A18.12	1.77835267827425	0.83054146406717	1.00524376709873e-16	8.63795825390843e-16
ANKRD55	0.518944321997866	-0.946348336047088	1.01121856251616e-16	8.68698006640853e-16
ZNF563	2.15291311844597	1.10629010022217	1.01172285786831e-16	8.68899334896561e-16
NUAK1	2.65774490761146	1.41020264028572	1.01284287132068e-16	8.69629212721831e-16
DPH3	1.82298516497246	0.866302821109492	1.02473257329148e-16	8.79603114711455e-16
BRI3BP	2.20841627393631	1.14301213757771	1.02822595037922e-16	8.82366438729852e-16
CHRAC1	2.1938602796262	1.13347164775156	1.03047557256795e-16	8.84061252808896e-16
ATP1A1	2.58834099413584	1.37202769389223	1.03078788686369e-16	8.84093559559162e-16
TNFRSF14	2.00364417115993	1.00262632186464	1.03216353546726e-16	8.85037614362165e-16
FUBP1	2.39362514137423	1.25919723372448	1.04013584236938e-16	8.91636022104607e-16
RBM39	2.12136836462643	1.08499515914117	1.04051012271903e-16	8.91719391379201e-16
ZNF319	1.91651158483784	0.938482718898974	1.06146959592987e-16	9.09439574750772e-16
CTC-505O3.2	0.12705796919275	-2.97644122949768	1.0648957708674e-16	9.12132250357923e-16
MMS22L	1.81729892067637	0.861795742581395	1.0672694932082e-16	9.13922259028432e-16
RP1-39G22.7	2.41986440656161	1.27492621053223	1.07212544897928e-16	9.17836331840263e-16
BRCA1	2.59267353491663	1.37444055589863	1.07542818165404e-16	9.20418977380007e-16
C9ORF89	2.02653930964816	1.0190181602278	1.08815377456603e-16	9.31062781751887e-16
WDR24	1.92880510233549	0.947707372469691	1.09480229118134e-16	9.36502549849486e-16
PSEN2	2.13666104838874	1.09535806261006	1.09840999466253e-16	9.39338982948786e-16
HNRNPM	1.81112283610845	0.856884397770532	1.11362046772653e-16	9.52093737998655e-16
U2AF1L4	1.92074982993614	0.941669625919822	1.11518058253015e-16	9.53005654142135e-16
CDC37L1	0.457539070520087	-1.12803315053146	1.11527922555948e-16	9.53005654142135e-16
GRHPR	0.433306336431238	-1.20654076095221	1.12213808482551e-16	9.58612070394066e-16
TRIT1	1.98610010704821	0.989938342051678	1.1285847139294e-16	9.6386344804122e-16
C1ORF216	2.33923295233672	1.22603553952112	1.15056375298741e-16	9.82373916310652e-16
TMC7	2.0898416686504	1.06339364445658	1.15140177571341e-16	9.82828739285045e-16
TMEM39A	2.02747448817968	1.01968376104762	1.16471940265486e-16	9.93933002440548e-16
SERPINA11	0.14680018733929	-2.76807428560751	1.17391850608123e-16	1.00151769923797e-15
FAM131A	2.01169226919713	1.00840963135708	1.17977432236902e-16	1.00624683791034e-15
CCDC88A	2.42608461266005	1.27862986708512	1.19073327234308e-16	1.01532485572056e-15
BTF3	1.82091901889427	0.864666763260663	1.19485365251128e-16	1.01856843804781e-15
RPS19	2.58313849063873	1.3691249932049	1.20368430823228e-16	1.02582457499838e-15
MIP	0.449491909528379	-1.1536329461962	1.23263459667209e-16	1.05021903208782e-15
MRPL36	1.8942579828135	0.921632827733345	1.23712949206411e-16	1.05376981265021e-15
MRPS27	1.68206553147344	0.75023391254318	1.25303577591635e-16	1.06675525808653e-15
ZNF26	2.14392029366662	1.1002512705021	1.25303725832587e-16	1.06675525808653e-15
TEFM	1.92050804163608	0.941488004798006	1.25550038634945e-16	1.06856959112117e-15
FASTKD3	1.90446213738509	0.929383605963863	1.25807275251654e-16	1.07047591410931e-15
SMS	2.05710023685072	1.04061209414682	1.26518826198443e-16	1.07624590288099e-15
PIAS3	2.83760767987383	1.50467513998854	1.26804211241247e-16	1.078388574807e-15
DYNC2LI1	1.88801132370409	0.91686741756138	1.27287688730957e-16	1.08221431921837e-15
CHD8	2.00981752174458	1.00706452009825	1.28054038346023e-16	1.08843966430349e-15
ARIH2	2.08378320861269	1.05920519118245	1.28087528297916e-16	1.08843966430349e-15
FKBP4	1.99452730731448	0.996046875672505	1.28295658353644e-16	1.08992054545934e-15
ZEB1-AS1	1.92949021141104	0.948219724892608	1.31181117828535e-16	1.11413957830678e-15
TARS2	1.87744710278471	0.908772260269375	1.32448393000181e-16	1.12460599374382e-15
PAPSS1	2.5441855946818	1.34720391699042	1.32541461677191e-16	1.12509944882044e-15
OAZ1	2.05535199741123	1.03938548949446	1.32761534461346e-16	1.12667045419886e-15
MFN1	2.01492851111812	1.0107286534009	1.33465857085542e-16	1.13234909692317e-15
RP11-27I1.2	2.41703658141208	1.27323930819759	1.344737548141e-16	1.14059965578684e-15
TRIB1	0.39830785198872	-1.32804417452865	1.34637637313495e-16	1.14168885866282e-15
PRR12	2.43815087885959	1.28578740628926	1.36678783652799e-16	1.15869195865155e-15
DLG5	3.31746324924351	1.73008048355242	1.36746218045361e-16	1.15886661562049e-15
TBP	2.01704876045391	1.01224596030921	1.36771390001002e-16	1.15886661562049e-15
C9ORF40	2.37587229455878	1.24845729196436	1.37079710238087e-16	1.16117336654047e-15
BIN1	2.33181518879512	1.22145345029895	1.37168665033159e-16	1.16159067993453e-15
MAP4K4	2.34759631804735	1.23118435051744	1.37201148377119e-16	1.16159067993453e-15
AC093323.3	2.05443275304394	1.03874010809729	1.37882145351177e-16	1.16704927076231e-15
CDK5R1	2.11090015625333	1.07785834207459	1.39400735285185e-16	1.17959260465163e-15
WDR5B	1.96932858823485	0.977703849211115	1.39910492955028e-16	1.18359496917987e-15
CD109	3.58116427454112	1.84042869923089	1.41984671657767e-16	1.20082622070201e-15
ZDHHC12	2.00906861112809	1.00652683397863	1.42375242914708e-16	1.20381315844012e-15
PDCD10	1.9757637243575	0.982410429676166	1.43962681891983e-16	1.2169156427051e-15
HIF1AN	1.87191085527711	0.904511732083761	1.45419434123107e-16	1.22890684300044e-15
PHF20L1	1.90813386930142	0.93216239031738	1.45922157970738e-16	1.23283158606826e-15
ACADSB	0.302847876578482	-1.72333479893494	1.46247135696625e-16	1.23525296534733e-15
ANKLE2	1.88854908687642	0.917278282572279	1.47648400212279e-16	1.24676137314613e-15
ZNF643	1.98136239322981	0.986492774775689	1.4927975794582e-16	1.2602061706053e-15
ETV2	1.91617264561325	0.938227552592363	1.49697786975909e-16	1.26340379259768e-15
PARN	1.78666787521906	0.837271475841713	1.49964651701237e-16	1.26532429190331e-15
ZSWIM5	3.2860598811721	1.7163587704532	1.5128860089825e-16	1.2761605802709e-15
STXBP4	1.89762915934867	0.924198083907026	1.51628200837278e-16	1.27869011180276e-15
RP11-533E19.5	1.77078114928974	0.824385920534542	1.5259955861033e-16	1.28654457624618e-15
NDUFB2-AS1	1.53498849100107	0.618227838632631	1.53602810866344e-16	1.29466375464172e-15
PACSIN2	2.1850645994749	1.12767593234117	1.54824837509657e-16	1.30462217136083e-15
B4GALNT1	4.3496136544306	2.12088726220497	1.54866684098427e-16	1.30463326208957e-15
SIRT4	1.96051246526551	0.971230814779554	1.55663848573106e-16	1.31100565717418e-15
HPX	0.171651267965152	-2.5424475805559	1.56339475326869e-16	1.31635139191645e-15
ATR	1.92542318293252	0.945175566233831	1.5640410089451e-16	1.31655115159345e-15
YPEL3	2.04145122421141	1.02959509809015	1.59076771434193e-16	1.33869861325366e-15
TIGD3	2.15050200488926	1.10467347629184	1.59847366355978e-16	1.3448319068564e-15
ERH	1.82990521357913	0.87176892094596	1.60050134217178e-16	1.34618598649509e-15
ZNF607	2.35520956489651	1.2358554355432	1.60508494638125e-16	1.34968859297456e-15
CTC-462L7.1	2.09114189481912	1.06429095958716	1.61654056293656e-16	1.35896641891786e-15
LLGL1	2.49317546605084	1.31798442117407	1.63862829793728e-16	1.37717509875465e-15
ACAA1	0.422114213025898	-1.24429468772689	1.6454130601451e-16	1.38251634019866e-15
AC005253.2	1.84673445347061	0.884976432533996	1.65140587585809e-16	1.38718955474938e-15
LUC7L2	1.90268080000897	0.928033550644969	1.65384912209043e-16	1.38887945189065e-15
KIAA1731	2.18927816285491	1.13045527049694	1.65696135908338e-16	1.39113013008699e-15
GK5	2.01233511284765	1.00887057620984	1.65758107056981e-16	1.39128753795493e-15
NFU1	1.68521008013957	0.752928450566491	1.66843446385187e-16	1.40003224600959e-15
AC000123.4	2.06681728905518	1.04741085715964	1.66957034983759e-16	1.40062027602091e-15
RP11-205M3.3	0.719666621825872	-0.47459934725179	1.69836208064311e-16	1.42440273616e-15
AC012146.7	2.47477864963735	1.30729949272704	1.70211417379223e-16	1.42717773222709e-15
CLTB	1.84608665395843	0.884470273623985	1.72685567884919e-16	1.44754576683533e-15
CNOT4	1.69244296849635	0.759107219056526	1.73259562582946e-16	1.45197918770697e-15
ZFP1	0.485442373529964	-1.04262805023556	1.74415797905263e-16	1.46128842237702e-15
EXOC2	1.86894918186661	0.902227341653554	1.76607178609891e-16	1.47926319861405e-15
RP11-355O1.11	1.69548434127641	0.761697460348484	1.77592197856007e-16	1.48712675774896e-15
UBE3D	1.58678941233371	0.666110676414454	1.78359079400054e-16	1.49316005378631e-15
RDH5	0.300899333594204	-1.73264718336866	1.81271964874756e-16	1.51715113815744e-15
PSMC6	1.59210499130051	0.67093547748591	1.82135189312979e-16	1.52397962276981e-15
ERLEC1	1.85066109892589	0.888040726832577	1.86089582301416e-16	1.55666256878905e-15
C5ORF45	2.15078006979372	1.10486000805251	1.87664772682498e-16	1.56943137642945e-15
RNF24	2.63886323547714	1.39991658195944	1.88426589977236e-16	1.57539311812396e-15
ALG1	1.93725375143503	0.954012937916374	1.89091021805312e-16	1.58053775665832e-15
BCAS4	2.92034756445802	1.54614008132448	1.90438702358549e-16	1.59138924979734e-15
RP3-462E2.3	0.369943590340656	-1.43462279209202	1.91780041980687e-16	1.60218213633956e-15
HIST1H3D	3.43962664329403	1.78225197507253	1.92608696884614e-16	1.6084620167785e-15
ZNF514	2.05044013448099	1.03593362274428	1.9263167773715e-16	1.6084620167785e-15
VPS54	2.09095933819462	1.06416500685558	1.93042957798985e-16	1.61147815575507e-15
PGBD1	2.42543757021658	1.27824504562299	1.95641368591514e-16	1.63274566077061e-15
CHMP1A	1.9900933052534	0.992836072915008	1.97116112990385e-16	1.64462689503564e-15
DUS2L	1.75489977969489	0.811388642230284	1.98342449130573e-16	1.6544299287546e-15
UBE2N	1.70172723938948	0.766999813806904	1.9890441272871e-16	1.65868760137939e-15
PSMF1	1.58936190538721	0.668447670726941	2.01251071151494e-16	1.67782199670952e-15
UBE4B	2.06980598889188	1.04949554454529	2.0134764705089e-16	1.67819249376518e-15
E2F7	2.45876042425573	1.29793116902243	2.0257433541736e-16	1.68797962276712e-15
RPF1	1.79369975247133	0.842938417641545	2.02878283707351e-16	1.69007481217804e-15
EFHD2	2.17669342867061	1.12213822880232	2.04233132665713e-16	1.70092116620353e-15
GPR108	1.70730448671723	0.771720376645162	2.0656401409966e-16	1.71988852815674e-15
AC007390.5	1.90020686753021	0.926156487247822	2.06825879025948e-16	1.72162353761734e-15
UPF3A	1.96429335409231	0.974010402610877	2.07990537981288e-16	1.73087058611161e-15
RP13-15E13.1	1.79727693657961	0.845812726180598	2.08181355619571e-16	1.73201076661628e-15
RP1-140A9.1	2.28235572311033	1.19052366453282	2.08426298920691e-16	1.73360055192716e-15
MAPK11	2.80093957727239	1.48591086148821	2.09191058481114e-16	1.73951200760749e-15
LEPREL4	3.43636553334722	1.7808835071104	2.10326616353169e-16	1.74845953416934e-15
RPS11	2.2573365751856	1.17462154442653	2.10375711449187e-16	1.74845953416934e-15
SLC30A5	1.72905671959895	0.789985195609438	2.11931120554304e-16	1.76093207008841e-15
CCBL1	1.97626686203521	0.982777772094482	2.12036708814094e-16	1.76135474064952e-15
AGFG1	2.12445799073471	1.0870948159233	2.12119379487877e-16	1.76158686953954e-15
KTN1-AS1	1.6640866094765	0.734730522307472	2.12965583098748e-16	1.76815815175796e-15
EML3	1.75434239405787	0.810930345275366	2.13635231347184e-16	1.77326056261849e-15
HIRA	1.78438498773152	0.835426915689721	2.13800018932923e-16	1.77417087121213e-15
RPAP2	1.85904390047948	0.894560839249441	2.16179294060578e-16	1.79345239600927e-15
MRPL21	2.1945723567293	1.13393983774079	2.17276223286473e-16	1.80208821215364e-15
ZC3H18	1.81629617411793	0.860999474705578	2.17565133067689e-16	1.80401959513546e-15
USE1	1.91609195534549	0.938166799246086	2.29984897014212e-16	1.9065114215788e-15
ZNF784	1.81223335268076	0.857768736333117	2.31142848406694e-16	1.91561718521191e-15
ADRA1B	0.321279024223225	-1.63810130217943	2.32087296342821e-16	1.9229492875107e-15
KIAA1328	1.47392689141901	0.559664966764729	2.34870799299387e-16	1.94551110618836e-15
SLC9A6	2.09272943731455	1.0653858019537	2.35667805870166e-16	1.95161075460632e-15
RABGEF1	1.64124905021154	0.714794176232863	2.36779200568484e-16	1.96031010470652e-15
CBR3	3.04100709459564	1.6045491821451	2.3810010510094e-16	1.97073908025049e-15
USP20	1.7579613183854	0.81390332623358	2.40191589072813e-16	1.98753909014519e-15
ITPK1	1.98857829836118	0.991737367993509	2.42098489434561e-16	2.00280346348216e-15
VDAC2	1.94111728812709	0.956887292645648	2.43387470759907e-16	2.01294945947858e-15
TIMM13	2.20447849909741	1.14043740600931	2.45299297956597e-16	2.02824020085407e-15
RP11-573D15.9	1.54181931940295	0.62463371060049	2.45533294998396e-16	2.02965362935372e-15
CNP	1.92178727827985	0.942448653720918	2.46084914743537e-16	2.03369122482149e-15
C16ORF55	1.72117869218918	0.783396885264492	2.46182654204918e-16	2.03397675980547e-15
FAM168A	2.14631925162158	1.10186468395797	2.46398143263473e-16	2.03523475327378e-15
KDM5B-AS1	3.19096277506536	1.67399177861351	2.4699127783363e-16	2.03961063165385e-15
COG5	2.12285915654652	1.08600865721018	2.49977160444832e-16	2.06373809119228e-15
FAF2	1.78740807589259	0.837869047841216	2.50179005626942e-16	2.06434689188299e-15
CIR1	1.74163813215013	0.80044489995022	2.50179167580091e-16	2.06434689188299e-15
CYP2E1	0.0385044696601512	-4.69883026390868	2.50676487408013e-16	2.067920413423e-15
RDH16	0.119517735181681	-3.06470337994339	2.53177356626055e-16	2.08801586790574e-15
MORF4L2-AS1	1.41357353259159	0.499346932582577	2.5428341273387e-16	2.09660060770762e-15
PLA2G4C	2.99569635677546	1.58289139990662	2.56589405589863e-16	2.11507205544996e-15
PELI3	2.056558788212	1.04023231290305	2.57893761102388e-16	2.12527964058494e-15
FAM199X	2.06854779449082	1.04861829191112	2.5836454052152e-16	2.12861433192916e-15
CASK	2.17335272021878	1.11992233301683	2.59414774094548e-16	2.13672010320609e-15
ZMYND8	2.15820514592469	1.10983200520662	2.59921094989087e-16	2.14034283105749e-15
BCR	1.90534543697278	0.930052580410867	2.60089196044482e-16	2.141179317513e-15
CTC-297N7.9	0.385099397167416	-1.37669723013797	2.60278724756315e-16	2.14219173387395e-15
RHOBTB2	2.44004131402044	1.28690557525857	2.60863208802661e-16	2.14645343255339e-15
EIF3F	1.73863289155081	0.797953342966637	2.61721072942899e-16	2.15296182390978e-15
RP11-326F20.5	0.450056926894321	-1.15182059799218	2.65333989765189e-16	2.18212462865398e-15
RP11-321F8.4	1.95138101155828	0.964495494922179	2.68679262570208e-16	2.20907197519092e-15
MAP2K7	1.72543499837184	0.786960124719246	2.69194238040385e-16	2.2127408907768e-15
EBF2	1.55233607684231	0.634440931175088	2.76280713113431e-16	2.27041099678535e-15
PHOSPHO2	1.99718424779954	0.997967432994792	2.77465530847797e-16	2.279565587662e-15
PPIE	1.80818247648513	0.854540277662457	2.77608500449461e-16	2.28015820897364e-15
SOCS7	1.85414831410345	0.890756650362286	2.80977427063632e-16	2.30724040809981e-15
RAD51D	1.86702224871037	0.900739119804533	2.82323321622436e-16	2.31770094356148e-15
SWAP70	2.30306386125092	1.20355441592131	2.82542706746052e-16	2.31891055263862e-15
ALG14	1.77720196422028	0.829607640973999	2.84661694160447e-16	2.3357061619502e-15
SLC35E1	1.79526112436664	0.844193702226558	2.85042257268243e-16	2.33823272660741e-15
CTC-444N24.8	1.90927697320667	0.933026405458876	2.85128862686896e-16	2.33834725121745e-15
PCBP1	1.65601927300997	0.727719463244303	2.85504738589733e-16	2.34083342599718e-15
GAB2	2.27758748635277	1.18750647167965	2.86252939459457e-16	2.34624286170754e-15
EXTL3	2.3706656801323	1.24529222308016	2.86310291117687e-16	2.34624286170754e-15
APTX	1.71073564207715	0.774616839119845	2.89488808691392e-16	2.3716862466193e-15
RP11-1136G11.7	2.58191921951797	1.3684438637652	2.91502654821351e-16	2.38757734250496e-15
PSMG1	1.84761723365545	0.885665908104793	2.93801640913717e-16	2.40579522242983e-15
ZNFX1-AS1	2.82700360132332	1.49927372102122	2.96144668124189e-16	2.4243643749363e-15
PHF6	2.25167147031477	1.17099634663524	2.96797907287478e-16	2.42909428875581e-15
PPP2CA	1.64463920227262	0.717771123058793	3.00269282328202e-16	2.4568805106412e-15
NAA25	1.88897270588969	0.917601856113755	3.07072446859224e-16	2.51190724064843e-15
CHID1	1.69276690704591	0.759383328696767	3.08085654429544e-16	2.51955516525218e-15
TMEM230	1.76070526485175	0.816153427894698	3.12357841933771e-16	2.55384469748696e-15
SLC25A33	2.45286011567273	1.29446496068733	3.17938082441552e-16	2.59880876986062e-15
DDX59	2.12458493479995	1.08718101960571	3.20708072821384e-16	2.6207850104208e-15
CTC-471J1.2	2.36185010150858	1.23991740475512	3.20993119865069e-16	2.62244861302962e-15
ABCA8	0.272671964898936	-1.8747617194617	3.26660926765988e-16	2.66807626786866e-15
DMTF1	2.32002119213802	1.21413798365147	3.27497054751464e-16	2.67422696483888e-15
HSPE1	1.9975176894276	0.998208279291664	3.28592974096581e-16	2.68249536981863e-15
CDK4	2.72396946837958	1.44571053298867	3.31873141506731e-16	2.70858634684589e-15
CBY1	1.9192037553558	0.940507885705576	3.35828471436588e-16	2.7400979577752e-15
UGGT1	2.22244597476421	1.15214834913959	3.35904394090557e-16	2.7400979577752e-15
RP11-813F20.2	0.529742489315522	-0.916636866662854	3.42490446475729e-16	2.79311501940898e-15
SSBP4	2.3471552626939	1.23091327829472	3.45030372447441e-16	2.81311617495204e-15
ATP6AP2	1.82564941058045	0.868409743318289	3.4550089363299e-16	2.81623911500439e-15
ZNF436	2.0930479003141	1.06560532867669	3.48583787791277e-16	2.84059628432007e-15
OTUD3	2.03638722346444	1.02601191910255	3.48665566477635e-16	2.84059628432007e-15
CD302	0.379233159787524	-1.39884297725077	3.49569763594996e-16	2.84724218632574e-15
ARL2	2.99026090586447	1.58027136775957	3.5057385126449e-16	2.85469812758732e-15
RP11-802E16.3	3.23981458055419	1.69591124787236	3.55313003361755e-16	2.89255697147484e-15
L3MBTL1	1.73953964603378	0.798705559949197	3.55758476834136e-16	2.89545122903009e-15
MNAT1	1.76592654985209	0.820425338248082	3.56976278045099e-16	2.9046282644069e-15
PHRF1	1.79223068726684	0.84175634607633	3.62952862512788e-16	2.95251192606119e-15
AP006621.6	3.18712132699953	1.67225394052425	3.66685369339986e-16	2.98212111007701e-15
NUP214	1.86865593544742	0.902000958639662	3.6904077000482e-16	3.00051865261055e-15
PTPN1	2.02564826524417	1.01838368547074	3.71352860742857e-16	3.01855485718481e-15
SOCS5	1.86957073549445	0.902707056816031	3.78141860698342e-16	3.07296348245871e-15
CEP63	1.69483677488128	0.761146338017445	3.79805248818059e-16	3.08570195714399e-15
MZF1	2.02851954570153	1.02042720362914	3.81095026926992e-16	3.09539939988719e-15
AGAP1	1.88499557313276	0.91456113536295	3.81649056413484e-16	3.09911742605793e-15
FAM222B	2.06993277019046	1.04958391087053	3.83393220835972e-16	3.112495431397e-15
MAPKBP1	1.85142790249852	0.888638369799543	3.86501722412283e-16	3.13693997547377e-15
B4GALT4	1.80231001169387	0.849847187547495	3.87293412668236e-16	3.14257314352857e-15
UBE2Q2	2.79824417497749	1.48452185766319	3.92906611680866e-16	3.18731626093634e-15
NAA50	1.84337977370293	0.882353326093409	3.97772095616449e-16	3.22597278553738e-15
ALYREF	2.01110116583498	1.00798565637097	3.98953402393742e-16	3.23473830469828e-15
VIMP	1.82389369675587	0.86702164637089	3.99238058338588e-16	3.23623114073553e-15
TOR2A	1.82133017343599	0.864992479920656	4.06965414407599e-16	3.29803870200559e-15
VPS4A	1.6823037840401	0.750438245518988	4.08013681162009e-16	3.30570158140546e-15
DERL1	1.70745781410165	0.771849934510572	4.0989655235638e-16	3.32012081625554e-15
NAAA	0.401908970104603	-1.31505931798582	4.20332608273487e-16	3.40379530256988e-15
PTDSS1	2.13012813170616	1.09094021421508	4.21381347288006e-16	3.41064939527551e-15
N6AMT1	1.66314225580399	0.733911573896093	4.21390929976411e-16	3.41064939527551e-15
LHX4	1.65665264312701	0.728271138726315	4.24083433322851e-16	3.43157909382334e-15
PITPNA-AS1	2.90946137213885	1.5407520920787	4.26233665989694e-16	3.44811145376785e-15
HDDC2	2.28132771549485	1.18987370643038	4.35517088096621e-16	3.52232651978445e-15
PDCD2	1.84592269835061	0.884342138551777	4.36468355356575e-16	3.5291333560846e-15
ZNF543	1.83665857923605	0.877083465413717	4.38745885724288e-16	3.54617646834868e-15
FAM98A	1.71006789670105	0.77405360715169	4.38796510405194e-16	3.54617646834868e-15
C8A	0.208908470754073	-2.25905710335774	4.41199793371315e-16	3.56470385261779e-15
RP11-383J24.5	1.56798218075244	0.648909164117557	4.45393587474144e-16	3.59768486504522e-15
ZNF202	1.96013436810628	0.97095255513441	4.5010413660217e-16	3.63482239164256e-15
AC098820.3	1.77066014456129	0.824287331905094	4.64884003991484e-16	3.75323581752744e-15
RAB23	2.20504616044171	1.14080885748043	4.657167207008e-16	3.75901592844484e-15
PARD6G	2.09029533035552	1.0637067899324	4.66196569332723e-16	3.76194569321911e-15
RPS23	1.98802653638137	0.99133701426956	4.66384525783219e-16	3.76251917304162e-15
CEBPG	2.02679830510757	1.01920252753244	4.68550354053453e-16	3.77904468720285e-15
GKAP1	1.86595569811882	0.899914733851513	4.71223564905897e-16	3.79965313896692e-15
MALAT1	2.97597632179034	1.57336304775927	4.72729437444113e-16	3.81084093711208e-15
