Sample	Chromosome	Start.bp	End.bp	Num.Markers	Seg.CN
TCGA-JY-A6FH	1	8985036	11143311	950	0.489404
TCGA-JY-A6FH	1	11149314	11560526	245	0
TCGA-JY-A6FH	1	11567190	11600061	12	0.218596
TCGA-JY-A6FH	1	11600358	14773656	1402	0.552259
TCGA-JY-A6FH	1	14775550	15266213	392	0
TCGA-JY-A6FH	1	15268363	16237662	557	0.748052
TCGA-JY-A6FH	1	16242057	16344827	51	0
TCGA-JY-A6FH	1	16398077	16441715	17	1.041815
TCGA-JY-A6FH	1	16444674	17336877	156	0
TCGA-JY-A6FH	1	17340878	18951931	1200	0.451605
TCGA-JY-A6FH	1	18951985	23776394	2802	0
TCGA-JY-A6FH	1	23778434	23852899	46	0.560868
TCGA-JY-A6FH	1	23864455	25774082	855	0
TCGA-JY-A6FH	1	25889422	25894853	5	1.231762
TCGA-JY-A6FH	1	25896756	26101163	125	0
TCGA-JY-A6FH	1	26101851	31505602	2527	-0.604289
TCGA-JY-A6FH	1	31506004	32482916	469	0.151211
TCGA-JY-A6FH	1	32488555	33286123	294	0.580163
TCGA-JY-A6FH	1	33295685	40381291	3886	0
TCGA-JY-A6FH	1	40381453	40407954	16	0.973226
TCGA-JY-A6FH	1	40408280	42356194	1107	0
TCGA-JY-A6FH	1	42360713	44233532	1120	0.476226
TCGA-JY-A6FH	1	44236533	64102361	11964	0
TCGA-JY-A6FH	1	64102590	64454377	244	0.404456
TCGA-JY-A6FH	1	64456123	64621637	136	1.027383
TCGA-JY-A6FH	1	64622069	66689340	1510	0.404456
TCGA-JY-A6FH	1	66691094	94697168	16810	0
TCGA-JY-A6FH	1	94700684	94847911	73	0.681819
TCGA-JY-A6FH	1	94850443	98858525	2459	0
TCGA-JY-A6FH	1	98873390	98895901	17	-0.753312
TCGA-JY-A6FH	1	98897889	111186097	6792	0
TCGA-JY-A6FH	1	111189092	111519570	178	0.572031
TCGA-JY-A6FH	1	111520021	150879928	6025	0
TCGA-JY-A6FH	1	150886752	151126611	94	0.593
TCGA-JY-A6FH	1	151138824	152875853	864	1.856641
TCGA-JY-A6FH	1	152881689	152968212	78	0.460461
TCGA-JY-A6FH	1	152971618	168911905	10294	0
TCGA-JY-A6FH	1	168912392	169169940	220	0.717029
TCGA-JY-A6FH	1	169171156	177948714	5233	0
TCGA-JY-A6FH	1	177950226	178084797	88	1.274912
TCGA-JY-A6FH	1	178085281	192929658	9129	0
TCGA-JY-A6FH	1	192933397	193322375	324	-0.648277
TCGA-JY-A6FH	1	193322423	201213730	4564	0
TCGA-JY-A6FH	1	201214003	202745429	969	0.452702
TCGA-JY-A6FH	1	202746220	207231537	2681	0
TCGA-JY-A6FH	1	207234869	207792896	336	0.63429
TCGA-JY-A6FH	1	207803021	234940119	17911	0
TCGA-JY-A6FH	1	234950727	235243587	154	1.087806
TCGA-JY-A6FH	1	235244997	247812431	7790	0
TCGA-JY-A6FH	2	484222	9264724	5220	0
TCGA-JY-A6FH	2	9266235	9301625	23	0.678718
TCGA-JY-A6FH	2	9303892	24206466	9878	0
TCGA-JY-A6FH	2	24215395	24275306	24	0.558252
TCGA-JY-A6FH	2	24276302	39336984	7648	0
TCGA-JY-A6FH	2	39341148	40255224	472	0.532422
TCGA-JY-A6FH	2	40255818	41112083	598	0
TCGA-JY-A6FH	2	41112644	43138294	1232	0.612034
TCGA-JY-A6FH	2	43140934	43324622	139	0
TCGA-JY-A6FH	2	43325570	43448614	89	0.476987
TCGA-JY-A6FH	2	43456734	78982701	20251	0
TCGA-JY-A6FH	2	78984033	79733001	33	0.646044
TCGA-JY-A6FH	2	79733085	109910526	12169	0
TCGA-JY-A6FH	2	109911974	111400662	249	0.63087
TCGA-JY-A6FH	2	111407310	120677622	4713	0
TCGA-JY-A6FH	2	120679166	121480860	393	0.433555
TCGA-JY-A6FH	2	121486797	128734894	3535	0
TCGA-JY-A6FH	2	128736101	128840838	60	0.741805
TCGA-JY-A6FH	2	128841017	141738098	6376	0
TCGA-JY-A6FH	2	141739034	141790160	45	-0.759949
TCGA-JY-A6FH	2	141794755	142587292	590	0
TCGA-JY-A6FH	2	142597147	142741665	105	-0.730553
TCGA-JY-A6FH	2	142746668	165329104	12762	0
TCGA-JY-A6FH	2	165329726	165569904	134	0.564049
TCGA-JY-A6FH	2	165573995	192636163	15451	0
TCGA-JY-A6FH	2	192636527	194137180	613	0.523132
TCGA-JY-A6FH	2	194141424	201748415	3826	0
TCGA-JY-A6FH	2	201760937	202095253	137	0.376479
TCGA-JY-A6FH	2	202097180	203800933	738	0
TCGA-JY-A6FH	2	203802317	204806789	502	1.063406
TCGA-JY-A6FH	2	204809070	207359011	1698	0
TCGA-JY-A6FH	2	207359593	207376766	8	-0.546934
TCGA-JY-A6FH	2	207376979	208362916	632	0
TCGA-JY-A6FH	2	208367656	208890252	269	0.522428
TCGA-JY-A6FH	2	208898092	227467549	11518	0
TCGA-JY-A6FH	2	227467575	227948746	303	0.500516
TCGA-JY-A6FH	2	227952061	231856922	2260	0
TCGA-JY-A6FH	2	231861701	233096886	517	0.552754
TCGA-JY-A6FH	2	233097786	233723406	253	0
TCGA-JY-A6FH	2	233727071	233980367	184	0.428435
TCGA-JY-A6FH	2	233986596	241433846	4671	0
TCGA-JY-A6FH	2	241438004	242476062	485	-0.742012
TCGA-JY-A6FH	3	2212571	23916208	12458	0
TCGA-JY-A6FH	3	23918616	24019084	41	0.595352
TCGA-JY-A6FH	3	24019955	50246120	15123	0
TCGA-JY-A6FH	3	50249652	50396255	52	0.837037
TCGA-JY-A6FH	3	50397795	52479882	853	0
TCGA-JY-A6FH	3	52481327	53970794	878	1.01551
TCGA-JY-A6FH	3	53977190	56654141	2030	0
TCGA-JY-A6FH	3	56658147	56815994	65	0.628524
TCGA-JY-A6FH	3	56820304	97983117	21315	0
TCGA-JY-A6FH	3	97991044	100944076	1574	0.645046
TCGA-JY-A6FH	3	100946413	107461796	3660	0
TCGA-JY-A6FH	3	107463481	107726153	225	0.522128
TCGA-JY-A6FH	3	107731546	113100747	2943	0
TCGA-JY-A6FH	3	113103591	114294799	619	0.476011
TCGA-JY-A6FH	3	114299251	148372343	18824	0
TCGA-JY-A6FH	3	148372381	149936213	999	1.05652
TCGA-JY-A6FH	3	149937147	150007220	37	0.508227
TCGA-JY-A6FH	3	150009075	165887034	7981	0
TCGA-JY-A6FH	3	165893446	173161912	4012	0.591672
TCGA-JY-A6FH	3	173162004	188297612	7758	0
TCGA-JY-A6FH	3	188298768	188400858	58	0.494653
TCGA-JY-A6FH	3	188403035	188478470	59	0
TCGA-JY-A6FH	3	188479063	188564707	51	0.47642
TCGA-JY-A6FH	3	188564780	197538677	4339	0
TCGA-JY-A6FH	4	1053934	1696977	190	0
TCGA-JY-A6FH	4	1701175	1778801	33	1.169575
TCGA-JY-A6FH	4	1797952	28967083	17131	0
TCGA-JY-A6FH	4	28973863	29315364	236	-0.749186
TCGA-JY-A6FH	4	29315407	29318422	9	-0.195527
TCGA-JY-A6FH	4	29318733	29327210	11	-0.734428
TCGA-JY-A6FH	4	29327766	115619379	45620	0
TCGA-JY-A6FH	4	115619670	115679754	37	0.298352
TCGA-JY-A6FH	4	115683087	154409176	20591	0
TCGA-JY-A6FH	4	154415184	154689930	219	0.190712
TCGA-JY-A6FH	4	154699350	181121738	14500	0
TCGA-JY-A6FH	4	181123228	181124631	10	-0.5083
TCGA-JY-A6FH	4	181124925	188762240	3545	0
TCGA-JY-A6FH	5	914233	1288661	55	0
TCGA-JY-A6FH	5	1288694	1340458	16	0.643597
TCGA-JY-A6FH	5	1344355	25491991	14532	0
TCGA-JY-A6FH	5	25493267	25841180	204	0.964511
TCGA-JY-A6FH	5	25841323	45378456	11000	0.177518
TCGA-JY-A6FH	5	50124856	58302980	5161	0
TCGA-JY-A6FH	5	58312468	58789176	361	-0.580011
TCGA-JY-A6FH	5	58793982	149020166	49411	0
TCGA-JY-A6FH	5	149020605	149153093	88	0.322373
TCGA-JY-A6FH	5	149154447	176643291	17542	0
TCGA-JY-A6FH	5	176645435	177040574	165	0.391828
TCGA-JY-A6FH	5	177041772	180360469	1501	0
TCGA-JY-A6FH	6	1014281	6433911	3918	0
TCGA-JY-A6FH	6	6434566	7574893	844	0.552476
TCGA-JY-A6FH	6	7586607	11725785	2767	0.920286
TCGA-JY-A6FH	6	11730272	34016786	12245	0
TCGA-JY-A6FH	6	34019927	35362848	591	0.477804
TCGA-JY-A6FH	6	35363698	47001670	7248	0
TCGA-JY-A6FH	6	47006982	47052416	27	0.636069
TCGA-JY-A6FH	6	47053745	52154631	3018	0
TCGA-JY-A6FH	6	52162774	52664572	295	0.596329
TCGA-JY-A6FH	6	52665539	55820913	2069	0
TCGA-JY-A6FH	6	55823186	55961097	68	0.753055
TCGA-JY-A6FH	6	55969808	56332656	250	0
TCGA-JY-A6FH	6	56337038	57206485	397	0.692644
TCGA-JY-A6FH	6	62234533	86791784	13406	-0.683496
TCGA-JY-A6FH	6	86797650	87161289	212	0
TCGA-JY-A6FH	6	87167376	89971913	1649	-0.708453
TCGA-JY-A6FH	6	89973904	170903919	46989	0
TCGA-JY-A6FH	7	708774	863293	46	0
TCGA-JY-A6FH	7	866469	1632513	134	0.516287
TCGA-JY-A6FH	7	1633481	2833630	440	0
TCGA-JY-A6FH	7	2845013	3633837	492	0.636489
TCGA-JY-A6FH	7	3637930	4240387	169	0
TCGA-JY-A6FH	7	4241805	6473915	845	0.575999
TCGA-JY-A6FH	7	6480082	6582341	44	0
TCGA-JY-A6FH	7	6587526	7364390	291	0.608756
TCGA-JY-A6FH	7	7364609	10992474	1536	0
TCGA-JY-A6FH	7	10999493	15421489	3164	0.645109
TCGA-JY-A6FH	7	15477068	15488655	28	1.4704
TCGA-JY-A6FH	7	15488735	17987865	1243	0.645109
TCGA-JY-A6FH	7	17987945	18863173	646	1.231847
TCGA-JY-A6FH	7	18863241	25017962	3839	0.645109
TCGA-JY-A6FH	7	25023068	25751792	587	1.189481
TCGA-JY-A6FH	7	25752039	26199207	243	0.645109
TCGA-JY-A6FH	7	26199520	26256068	25	0
TCGA-JY-A6FH	7	26264312	27024428	522	0.583141
TCGA-JY-A6FH	7	27026035	27160618	50	1.009485
TCGA-JY-A6FH	7	27161382	27676064	336	1.207513
TCGA-JY-A6FH	7	27679047	27827167	86	0.583141
TCGA-JY-A6FH	7	27829186	28658912	627	0
TCGA-JY-A6FH	7	28661033	30838840	1150	1.142989
TCGA-JY-A6FH	7	30839862	35745396	3211	0.616173
TCGA-JY-A6FH	7	35746996	36656001	654	1.122185
TCGA-JY-A6FH	7	36656035	39017764	1669	0.616173
TCGA-JY-A6FH	7	39018405	39943782	558	1.228907
TCGA-JY-A6FH	7	39947033	41884913	1194	0.616173
TCGA-JY-A6FH	7	41885115	42481559	449	1.290004
TCGA-JY-A6FH	7	42484784	42726618	186	0.616173
TCGA-JY-A6FH	7	43292323	57252686	8722	0
TCGA-JY-A6FH	7	57919732	66187800	776	-0.490574
TCGA-JY-A6FH	7	66189859	66605002	143	0
TCGA-JY-A6FH	7	66612443	86789426	10122	-0.705406
TCGA-JY-A6FH	7	86800180	87501564	349	0.107055
TCGA-JY-A6FH	7	87503209	88141179	333	-0.647339
TCGA-JY-A6FH	7	89895863	93079627	1942	0.64492
TCGA-JY-A6FH	7	93079738	97889684	2830	0
TCGA-JY-A6FH	7	97900191	100633827	998	0.667275
TCGA-JY-A6FH	7	100652181	101411077	267	0
TCGA-JY-A6FH	7	101418882	126120939	13079	-0.694683
TCGA-JY-A6FH	7	126120958	126125053	7	-1.269224
TCGA-JY-A6FH	7	126126039	129832002	1802	-0.694683
TCGA-JY-A6FH	7	129834473	130667121	378	-0.130698
TCGA-JY-A6FH	7	130671132	158385118	14767	-0.718174
TCGA-JY-A6FH	8	617667	19469481	10187	-0.718885
TCGA-JY-A6FH	8	19472365	20266292	613	0
TCGA-JY-A6FH	8	20267908	42933372	13805	-0.70325
TCGA-JY-A6FH	8	47460945	48780179	488	0
TCGA-JY-A6FH	8	48780937	48803755	18	-0.611526
TCGA-JY-A6FH	8	48807173	63874594	8938	0
TCGA-JY-A6FH	8	63876133	64015406	73	0.701026
TCGA-JY-A6FH	8	64018607	111962052	26618	0
TCGA-JY-A6FH	8	111973389	111980415	8	-0.686059
TCGA-JY-A6FH	8	111980662	145232496	20363	0
TCGA-JY-A6FH	9	789932	24319608	14936	0
TCGA-JY-A6FH	9	24321502	24532443	72	0.447146
TCGA-JY-A6FH	9	24532689	31270014	3601	0
TCGA-JY-A6FH	9	31270964	31470293	95	0.713891
TCGA-JY-A6FH	9	31470393	34096417	1684	0
TCGA-JY-A6FH	9	34096873	34198058	51	0.725533
TCGA-JY-A6FH	9	34210872	130088144	42036	0
TCGA-JY-A6FH	9	130089323	131012266	449	0.681983
TCGA-JY-A6FH	9	131018639	139030762	4278	0
TCGA-JY-A6FH	9	139033891	140151409	232	0.308251
TCGA-JY-A6FH	9	140219855	140938752	231	0
TCGA-JY-A6FH	10	415240	61454769	34831	0
TCGA-JY-A6FH	10	61465327	61554903	63	0.950445
TCGA-JY-A6FH	10	61566000	68049012	4227	0
TCGA-JY-A6FH	10	68551420	68639475	76	-0.725969
TCGA-JY-A6FH	10	68640873	68984036	99	0.131541
TCGA-JY-A6FH	10	68987333	69172903	105	-0.668873
TCGA-JY-A6FH	10	69172951	73566896	2807	0
TCGA-JY-A6FH	10	73568478	73679645	80	0.589372
TCGA-JY-A6FH	10	73687672	77148939	1537	0
TCGA-JY-A6FH	10	77158022	77293688	75	-0.685439
TCGA-JY-A6FH	10	77298102	103665482	16403	0
TCGA-JY-A6FH	10	103666514	103885964	84	0.650519
TCGA-JY-A6FH	10	103891070	105545404	741	0
TCGA-JY-A6FH	10	105546851	105683958	82	0.675564
TCGA-JY-A6FH	10	105686645	111678164	3964	0
TCGA-JY-A6FH	10	111681411	111819741	66	0.611066
TCGA-JY-A6FH	10	111820817	116144770	3008	0
TCGA-JY-A6FH	10	116153040	116183215	25	0.798361
TCGA-JY-A6FH	10	116185123	125832186	6973	0
TCGA-JY-A6FH	10	125837911	125863535	18	0.483688
TCGA-JY-A6FH	10	125868241	126237467	223	0
TCGA-JY-A6FH	10	126237577	126326606	59	0.53722
TCGA-JY-A6FH	10	126327668	135225087	4946	0
TCGA-JY-A6FH	11	456120	496073	13	0
TCGA-JY-A6FH	11	496997	1449499	265	0.763517
TCGA-JY-A6FH	11	1493105	10150212	4873	0
TCGA-JY-A6FH	11	10150593	10166296	6	-0.834293
TCGA-JY-A6FH	11	10168785	33034497	15534	0
TCGA-JY-A6FH	11	33041338	33579850	181	0.701771
TCGA-JY-A6FH	11	33581153	42988239	5966	0
TCGA-JY-A6FH	11	42994299	43098300	83	-0.756678
TCGA-JY-A6FH	11	43101260	44250281	748	0
TCGA-JY-A6FH	11	44251377	45499024	939	0.859867
TCGA-JY-A6FH	11	45499417	47062466	723	0
TCGA-JY-A6FH	11	47064782	47379946	114	0.617286
TCGA-JY-A6FH	11	47383390	49115227	514	0
TCGA-JY-A6FH	11	49118609	56014779	403	-0.672446
TCGA-JY-A6FH	11	56016696	56856550	460	0
TCGA-JY-A6FH	11	56857116	57708986	465	-0.553432
TCGA-JY-A6FH	11	57709146	61047731	1914	0
TCGA-JY-A6FH	11	61048012	61207127	59	0.457959
TCGA-JY-A6FH	11	61207310	62255294	546	0.913662
TCGA-JY-A6FH	11	62260005	62278318	10	0.457959
TCGA-JY-A6FH	11	62278631	134132624	42997	0
TCGA-JY-A6FH	12	889902	54131318	27421	0
TCGA-JY-A6FH	12	54134291	54247821	69	0.649458
TCGA-JY-A6FH	12	54247837	103922816	29932	0
TCGA-JY-A6FH	12	103923010	103965170	40	0.549631
TCGA-JY-A6FH	12	103967081	111726104	4829	0
TCGA-JY-A6FH	12	111731133	111830485	48	0.436652
TCGA-JY-A6FH	12	111833589	112798250	333	0
TCGA-JY-A6FH	12	112805261	112837359	13	0.633534
TCGA-JY-A6FH	12	112858636	119059824	4151	0
TCGA-JY-A6FH	12	119062216	119095239	22	0.638374
TCGA-JY-A6FH	12	119101359	127915170	4896	0
TCGA-JY-A6FH	12	127920080	128011719	66	0.620424
TCGA-JY-A6FH	12	128011737	128156220	108	1.324791
TCGA-JY-A6FH	12	128160341	128191931	32	0.620424
TCGA-JY-A6FH	12	128192039	131984913	1195	0
TCGA-JY-A6FH	12	131992462	132491867	237	0.449691
TCGA-JY-A6FH	12	132496351	133155338	74	0
TCGA-JY-A6FH	13	19450806	52782584	20144	0
TCGA-JY-A6FH	13	52949784	53050176	36	0.534495
TCGA-JY-A6FH	13	53054002	53767483	377	0
TCGA-JY-A6FH	13	53771650	53894327	75	0.618921
TCGA-JY-A6FH	13	53895921	71011916	8219	0
TCGA-JY-A6FH	13	71013752	71015383	5	-0.964017
TCGA-JY-A6FH	13	71016382	73476608	1512	0
TCGA-JY-A6FH	13	73478261	74424563	660	0.53721
TCGA-JY-A6FH	13	74424824	114987458	25253	0
TCGA-JY-A6FH	14	20501368	35101594	7896	0
TCGA-JY-A6FH	14	35176730	37560269	1411	0.73009
TCGA-JY-A6FH	14	37560320	38931332	719	1.410293
TCGA-JY-A6FH	14	38931339	38931558	5	0
TCGA-JY-A6FH	14	38931665	38950627	24	1.253415
TCGA-JY-A6FH	14	39056522	104779833	38821	0
TCGA-JY-A6FH	14	104948243	105136993	37	0.763355
TCGA-JY-A6FH	14	105139665	105537249	120	1.314731
TCGA-JY-A6FH	14	105538843	105691132	45	0.494616
TCGA-JY-A6FH	14	105708760	105986740	83	0
TCGA-JY-A6FH	15	23687685	45628001	10520	0
TCGA-JY-A6FH	15	45635909	45854576	110	-0.658172
TCGA-JY-A6FH	15	45856082	59820417	8802	0
TCGA-JY-A6FH	15	59825165	59948997	82	1.062567
TCGA-JY-A6FH	15	59950611	75113083	9540	0
TCGA-JY-A6FH	15	75113901	75236776	51	0.535179
TCGA-JY-A6FH	15	75237178	90826964	8415	0
TCGA-JY-A6FH	15	90830477	90839910	7	0.758603
TCGA-JY-A6FH	15	90953648	101884307	6691	0
TCGA-JY-A6FH	16	653503	89379936	40492	0
TCGA-JY-A6FH	17	987221	4989857	1689	-0.696672
TCGA-JY-A6FH	17	4990443	19953617	7470	0
TCGA-JY-A6FH	17	19968010	21305392	374	-0.60378
TCGA-JY-A6FH	17	25270517	26200129	441	1.179284
TCGA-JY-A6FH	17	26200813	27614837	628	0.53252
TCGA-JY-A6FH	17	27616662	28175104	229	0
TCGA-JY-A6FH	17	28185149	29846334	625	0.406454
TCGA-JY-A6FH	17	29848904	30332612	255	0.889286
TCGA-JY-A6FH	17	30337451	31945378	1147	0.406454
TCGA-JY-A6FH	17	31945670	37278732	1999	0
TCGA-JY-A6FH	17	37278948	40608297	1581	-0.535619
TCGA-JY-A6FH	17	40614935	41514446	346	0
TCGA-JY-A6FH	17	41522093	41612179	54	0.70502
TCGA-JY-A6FH	17	41612350	41827086	159	1.032537
TCGA-JY-A6FH	17	41827595	43131480	563	0.423217
TCGA-JY-A6FH	17	43131534	45212608	374	0
TCGA-JY-A6FH	17	45222840	47290094	1024	-0.540841
TCGA-JY-A6FH	17	47291281	48377878	533	0
TCGA-JY-A6FH	17	48378643	52276112	2069	0.736638
TCGA-JY-A6FH	17	52276869	56252706	2863	0
TCGA-JY-A6FH	17	56257642	57743651	655	-0.473847
TCGA-JY-A6FH	17	57745067	66933003	4783	0
TCGA-JY-A6FH	17	66933102	66943738	9	-0.785805
TCGA-JY-A6FH	17	66949278	68009670	607	0
TCGA-JY-A6FH	17	68010146	69723035	1360	0.561219
TCGA-JY-A6FH	17	69724057	71797863	1543	1.253446
TCGA-JY-A6FH	17	71799112	74320341	654	0.449194
TCGA-JY-A6FH	17	74333126	74764546	248	1.45388
TCGA-JY-A6FH	17	74832536	75404989	280	0.449194
TCGA-JY-A6FH	17	75406453	75998414	273	0
TCGA-JY-A6FH	17	75999136	76305613	142	0.572271
TCGA-JY-A6FH	17	76311991	77846762	602	0
TCGA-JY-A6FH	17	77846933	77873340	24	0.70347
TCGA-JY-A6FH	17	77873520	78935197	517	0
TCGA-JY-A6FH	17	78951165	79003402	15	1.236455
TCGA-JY-A6FH	17	79010544	79330162	76	0
TCGA-JY-A6FH	17	79331548	79376011	12	0.660422
TCGA-JY-A6FH	17	79389251	79532259	35	0
TCGA-JY-A6FH	17	79538119	79602820	30	0.794988
TCGA-JY-A6FH	17	79607477	80917016	418	0
TCGA-JY-A6FH	18	329586	18971145	8280	0
TCGA-JY-A6FH	18	18971643	19676355	302	0.593559
TCGA-JY-A6FH	18	19677023	55396303	22175	0
TCGA-JY-A6FH	18	55396585	55519104	84	0.137464
TCGA-JY-A6FH	18	55519212	55650040	85	1.172326
TCGA-JY-A6FH	18	55651751	57177575	1022	0.137464
TCGA-JY-A6FH	18	57182078	61437723	2768	0
TCGA-JY-A6FH	18	61438583	61909533	358	0.686478
TCGA-JY-A6FH	18	61915069	73266971	4858	0
TCGA-JY-A6FH	18	73267883	73278094	7	0.538636
TCGA-JY-A6FH	18	73279050	77109240	2464	0
TCGA-JY-A6FH	19	284018	29640084	9951	0
TCGA-JY-A6FH	19	29645920	29758465	86	1.624019
TCGA-JY-A6FH	19	29758601	30211393	349	2.036766
TCGA-JY-A6FH	19	30211821	30698693	334	3.656854
TCGA-JY-A6FH	19	30700661	32934755	1581	0
TCGA-JY-A6FH	19	32937929	33057580	73	2.864191
TCGA-JY-A6FH	19	33061120	33165198	75	3.656854
TCGA-JY-A6FH	19	33173266	37561087	2499	0
TCGA-JY-A6FH	19	37580415	40169328	1173	0.722817
TCGA-JY-A6FH	19	40169364	45239401	2143	0
TCGA-JY-A6FH	19	45242623	45436331	65	0.455301
TCGA-JY-A6FH	19	45446629	55402358	3624	0
TCGA-JY-A6FH	19	55415684	56167980	302	0.287703
TCGA-JY-A6FH	19	56175000	58878226	1435	0
TCGA-JY-A6FH	20	456452	5398141	3031	-0.625247
TCGA-JY-A6FH	20	5723377	26197899	13681	0
TCGA-JY-A6FH	20	29843973	33503697	1724	0.104095
TCGA-JY-A6FH	20	33508124	33784288	160	0.567208
TCGA-JY-A6FH	20	33788276	34071969	139	0
TCGA-JY-A6FH	20	34074996	34317295	111	0.438127
TCGA-JY-A6FH	20	34318241	48297253	8929	0
TCGA-JY-A6FH	20	48358558	49222859	506	0.726448
TCGA-JY-A6FH	20	49223569	55402690	4284	0
TCGA-JY-A6FH	20	55433241	55626091	207	0.707509
TCGA-JY-A6FH	20	55626422	62219648	4244	0
TCGA-JY-A6FH	21	15372509	36064321	13000	0
TCGA-JY-A6FH	21	36067129	36176077	79	2.106189
TCGA-JY-A6FH	21	36183885	36494037	242	0
TCGA-JY-A6FH	21	36498277	36503312	7	-0.378105
TCGA-JY-A6FH	21	36505877	36865031	299	1.084849
TCGA-JY-A6FH	21	36876152	44450938	5516	0
TCGA-JY-A6FH	21	44451057	45777382	510	0.449522
TCGA-JY-A6FH	21	45868352	47678295	745	0
TCGA-JY-A6FH	22	17423930	49331012	16742	0
TCGA-JY-A6FH	X	3157107	21297560	7143	0
TCGA-JY-A6FH	X	21297666	24594767	1798	0.94119
TCGA-JY-A6FH	X	24598500	37379665	5900	0
TCGA-JY-A6FH	X	37383064	37621321	105	0.588112
TCGA-JY-A6FH	X	37624251	154905589	47551	0
TCGA-JY-A938	1	3218610	98185502	54531	0
TCGA-JY-A938	1	98191477	98268360	40	-0.392994
TCGA-JY-A938	1	98280135	234862424	66020	0
TCGA-JY-A938	1	234865117	234889089	29	-0.395193
TCGA-JY-A938	1	234889228	247812431	7976	0
TCGA-JY-A938	2	484222	63001139	36408	0
TCGA-JY-A938	2	63005165	63151034	68	-0.436369
TCGA-JY-A938	2	63153889	134780636	32890	0
TCGA-JY-A938	2	134782241	134793274	15	-0.464943
TCGA-JY-A938	2	134793287	176053706	23895	0
TCGA-JY-A938	2	176057888	176077868	14	0.615241
TCGA-JY-A938	2	176080603	242476062	37513	0
TCGA-JY-A938	3	2212571	197538677	105954	0
TCGA-JY-A938	4	1053934	1919806	269	1.650727
TCGA-JY-A938	4	1922426	2182282	102	2.650301
TCGA-JY-A938	4	2195089	2497163	144	1.272945
TCGA-JY-A938	4	2501917	3309384	385	0.44257
TCGA-JY-A938	4	3309976	5140891	952	0.858698
TCGA-JY-A938	4	5142212	8581113	2360	0.44257
TCGA-JY-A938	4	8585989	8620226	31	0.991772
TCGA-JY-A938	4	8655886	14125214	3348	0
TCGA-JY-A938	4	14125620	14348007	210	-0.451628
TCGA-JY-A938	4	14348169	188762240	94331	0
TCGA-JY-A938	5	914233	111349465	58401	0
TCGA-JY-A938	5	111352353	112218476	767	0.32866
TCGA-JY-A938	5	112218487	180359076	40863	0
TCGA-JY-A938	5	180359089	180360469	5	-0.284867
TCGA-JY-A938	6	1014281	5510914	3184	0
TCGA-JY-A938	6	5512794	5753661	125	-0.420574
TCGA-JY-A938	6	5753906	21823578	11209	0
TCGA-JY-A938	6	21837563	21927911	54	-0.427892
TCGA-JY-A938	6	21930579	67282210	21641	0
TCGA-JY-A938	6	67282326	67557893	188	-0.380667
TCGA-JY-A938	6	67558004	67572301	27	0
TCGA-JY-A938	6	67572898	72945492	3089	0.278751
TCGA-JY-A938	6	72947077	83698209	5896	0
TCGA-JY-A938	6	83703755	84387683	384	0.391361
TCGA-JY-A938	6	84390379	84960803	339	0.77309
TCGA-JY-A938	6	84961180	87279263	1285	0.391361
TCGA-JY-A938	6	87286015	127408236	22435	0
TCGA-JY-A938	6	127412139	127676305	145	0.403979
TCGA-JY-A938	6	127677391	128218020	327	0.774486
TCGA-JY-A938	6	128218305	128468217	148	0.403979
TCGA-JY-A938	6	128470607	130146003	1137	1.092118
TCGA-JY-A938	6	130146228	130147596	5	0.403979
TCGA-JY-A938	6	130149076	130216510	48	0
TCGA-JY-A938	6	130221072	130737708	327	0.411581
TCGA-JY-A938	6	130738299	134354424	2401	0
TCGA-JY-A938	6	134355943	134535159	119	0.414629
TCGA-JY-A938	6	134536557	134550755	18	0.804849
TCGA-JY-A938	6	134555254	134571178	12	0
TCGA-JY-A938	6	134575559	134841680	188	0.708302
TCGA-JY-A938	6	134842195	135721871	635	1.139026
TCGA-JY-A938	6	135722220	136023746	164	0.708302
TCGA-JY-A938	6	136027838	137937059	1284	1.134276
TCGA-JY-A938	6	137937380	137947988	6	0.708302
TCGA-JY-A938	6	137949241	170903919	19173	-0.421559
TCGA-JY-A938	7	708774	111354929	56127	0
TCGA-JY-A938	7	111355112	111411612	40	0.448627
TCGA-JY-A938	7	111414061	111426041	8	-0.100131
TCGA-JY-A938	7	111426682	111459687	23	0.51341
TCGA-JY-A938	7	111462465	158385118	24781	0
TCGA-JY-A938	8	617667	96166376	51890	0
TCGA-JY-A938	8	96166784	96189588	18	0.446489
TCGA-JY-A938	8	96192034	96225215	33	0.860928
TCGA-JY-A938	8	96225539	145232496	29170	0.446489
TCGA-JY-A938	9	789932	27893409	17107	0
TCGA-JY-A938	9	27896348	28000648	111	0.392119
TCGA-JY-A938	9	28001003	107950174	30149	0
TCGA-JY-A938	9	107952996	108141080	136	-0.355556
TCGA-JY-A938	9	108141151	140938752	20162	0
TCGA-JY-A938	10	415240	105428963	61054	0
TCGA-JY-A938	10	105445588	105508645	43	-0.43007
TCGA-JY-A938	10	105515156	126396511	14487	0
TCGA-JY-A938	10	126398178	135225087	4908	0.400894
TCGA-JY-A938	11	456120	48374491	29915	0
TCGA-JY-A938	11	48976356	49021106	15	0.434034
TCGA-JY-A938	11	49021579	64592726	4853	0
TCGA-JY-A938	11	64592908	112065138	26755	0.379492
TCGA-JY-A938	11	112067929	112117941	32	-0.888891
TCGA-JY-A938	11	112121117	134132624	15243	0.377336
