Sample	Chromosome	Start.bp	End.bp	Num.Markers	Seg.CN
TCGA-2H-A9GO	6	147856512	148019944	123	0.308604
TCGA-2H-A9GO	6	148022135	148040613	11	2.045494
TCGA-2H-A9GO	6	148043000	170903919	13432	0.308604
TCGA-2H-A9GO	7	708774	40397759	22877	0.44251
TCGA-2H-A9GO	7	40398515	51799938	7140	0
TCGA-2H-A9GO	7	51808302	51848354	50	0.970791
TCGA-2H-A9GO	7	51853262	63136232	3133	0
TCGA-2H-A9GO	7	63138103	73439894	4309	-0.276669
TCGA-2H-A9GO	7	73439939	81179945	3527	0
TCGA-2H-A9GO	7	81181569	82767663	891	0.398759
TCGA-2H-A9GO	7	82768011	86459136	2096	0
TCGA-2H-A9GO	7	86460830	88137386	884	0.388173
TCGA-2H-A9GO	7	88138349	91449195	978	1.278906
TCGA-2H-A9GO	7	91454284	92075871	269	1.456948
TCGA-2H-A9GO	7	92080395	96433908	2742	2.458235
TCGA-2H-A9GO	7	96434961	96674424	180	1.456948
TCGA-2H-A9GO	7	96674788	97373431	400	0.501049
TCGA-2H-A9GO	7	97373481	100954856	1335	1.5955
TCGA-2H-A9GO	7	101141971	103451091	983	0.501049
TCGA-2H-A9GO	7	103459935	104463745	733	1.144889
TCGA-2H-A9GO	7	104463835	109102153	2652	0
TCGA-2H-A9GO	7	109103350	109187673	62	0.564945
TCGA-2H-A9GO	7	109189118	113362045	1826	0
TCGA-2H-A9GO	7	113362537	158385118	23912	-0.10342
TCGA-2H-A9GO	8	617667	10740879	4438	0
TCGA-2H-A9GO	8	10742605	11649069	573	3.282558
TCGA-2H-A9GO	8	12562455	12813431	200	0.450604
TCGA-2H-A9GO	8	12850464	14630208	1401	3.282558
TCGA-2H-A9GO	8	14630927	32370626	12344	0
TCGA-2H-A9GO	8	32375126	33204550	530	3.334481
TCGA-2H-A9GO	8	33207975	145232496	61625	0
TCGA-2H-A9GO	9	789932	97574120	40985	0
TCGA-2H-A9GO	9	97579146	97819595	165	-0.342118
TCGA-2H-A9GO	9	97822206	140938752	26515	0
TCGA-2H-A9GO	10	415240	44709806	27147	0
TCGA-2H-A9GO	10	44717231	45387772	439	1.421865
TCGA-2H-A9GO	10	45388356	46103728	398	2.215452
TCGA-2H-A9GO	10	46106374	54562144	2954	0.884475
TCGA-2H-A9GO	10	54563863	55463954	493	0.415296
TCGA-2H-A9GO	10	55468911	135225087	49061	0
TCGA-2H-A9GO	11	456120	8784869	4401	0
TCGA-2H-A9GO	11	8785462	8896255	76	0.424008
TCGA-2H-A9GO	11	8900394	93622578	45581	0
TCGA-2H-A9GO	11	93624380	93850952	174	0.842578
TCGA-2H-A9GO	11	93856809	134132624	26581	0
TCGA-2H-A9GO	12	889902	105583877	58606	0
TCGA-2H-A9GO	12	105584627	105615849	30	-0.41036
TCGA-2H-A9GO	12	105617156	133155338	14830	0
TCGA-2H-A9GO	13	19450806	74157917	30843	0
TCGA-2H-A9GO	13	74162695	74226115	44	0.566318
TCGA-2H-A9GO	13	74227977	114987458	25394	0
TCGA-2H-A9GO	14	20501368	105986740	49161	0
TCGA-2H-A9GO	15	23687685	101884307	44218	0
TCGA-2H-A9GO	16	653503	78639580	33542	0
TCGA-2H-A9GO	16	78639842	78651562	11	-0.592343
TCGA-2H-A9GO	16	78661374	88465415	6884	0
TCGA-2H-A9GO	16	88490147	89379936	55	0.36635
TCGA-2H-A9GO	17	987221	58790532	25535	0
TCGA-2H-A9GO	17	58794194	58930921	74	-0.373608
TCGA-2H-A9GO	17	58931337	80917016	11097	0
TCGA-2H-A9GO	18	329586	3998661	1663	0.540478
TCGA-2H-A9GO	18	3998799	7034932	1695	0
TCGA-2H-A9GO	18	7035915	7546383	375	-0.683204
TCGA-2H-A9GO	18	7551965	77109240	38670	0
TCGA-2H-A9GO	19	284018	31519817	11300	0
TCGA-2H-A9GO	19	31520141	34591755	2047	0.518361
TCGA-2H-A9GO	19	34599808	50262336	6867	0
TCGA-2H-A9GO	19	50266460	52014427	699	0.401112
TCGA-2H-A9GO	19	52014684	52020847	5	-0.623695
TCGA-2H-A9GO	19	52023978	58100704	2407	0.361312
TCGA-2H-A9GO	19	58100841	58262869	65	0
TCGA-2H-A9GO	19	58263999	58878226	300	0.36011
TCGA-2H-A9GO	20	456452	14681863	8913	0
TCGA-2H-A9GO	20	15165524	15197890	18	-0.754953
TCGA-2H-A9GO	20	15201680	62219648	28085	0
TCGA-2H-A9GO	21	15372509	36234200	13117	0
TCGA-2H-A9GO	21	36237656	36351328	88	-0.797364
TCGA-2H-A9GO	21	36351891	47678295	7193	0
TCGA-2H-A9GO	22	17423930	49331012	16742	0
TCGA-2H-A9GO	X	3157107	96714568	36197	0
TCGA-2H-A9GO	X	96720148	96858065	34	1.133764
TCGA-2H-A9GO	X	96860102	149296863	24484	0
TCGA-2H-A9GO	X	149313435	149373618	43	-0.272962
TCGA-2H-A9GO	X	149376350	154905589	1739	0
TCGA-2H-A9GR	1	3218610	239361546	123758	0
TCGA-2H-A9GR	1	239364020	244459761	3432	-0.261532
TCGA-2H-A9GR	1	244459783	247047609	984	0.707947
TCGA-2H-A9GR	1	247052145	247812431	422	-0.304278
TCGA-2H-A9GR	2	484222	159377524	83204	0
TCGA-2H-A9GR	2	159390154	159421131	26	-0.598764
TCGA-2H-A9GR	2	159423872	242476062	47573	0
TCGA-2H-A9GR	3	2212571	12251982	5898	0
TCGA-2H-A9GR	3	12254130	13021881	530	0.661878
TCGA-2H-A9GR	3	13055576	13828159	512	0.141207
TCGA-2H-A9GR	3	13828221	14741598	606	0.601033
TCGA-2H-A9GR	3	14748823	14796144	25	0
TCGA-2H-A9GR	3	14799929	16090920	789	0.626681
TCGA-2H-A9GR	3	16091110	24419005	4430	0.128031
TCGA-2H-A9GR	3	24419395	24431821	11	1.035272
TCGA-2H-A9GR	3	24467202	28933225	2781	0
TCGA-2H-A9GR	3	28933783	40729631	7324	-0.318091
TCGA-2H-A9GR	3	40733884	41294004	501	0.273648
TCGA-2H-A9GR	3	41301210	45575583	2146	-0.271405
TCGA-2H-A9GR	3	45577973	46013301	327	0.153289
TCGA-2H-A9GR	3	46016398	63299949	8995	-0.325767
TCGA-2H-A9GR	3	63300377	63533366	214	0.482097
TCGA-2H-A9GR	3	63534592	147914185	45299	0
TCGA-2H-A9GR	3	147915516	147987497	52	0.312188
TCGA-2H-A9GR	3	147990241	155734176	4426	0
TCGA-2H-A9GR	3	155734363	156426866	368	0.32408
TCGA-2H-A9GR	3	156434251	162248219	3104	0
TCGA-2H-A9GR	3	162248943	162311903	25	0.415464
TCGA-2H-A9GR	3	162312656	162412428	53	0
TCGA-2H-A9GR	3	162415157	162476765	23	0.450913
TCGA-2H-A9GR	3	162477825	169395781	3133	0
TCGA-2H-A9GR	3	169396070	169611862	112	0.837868
TCGA-2H-A9GR	3	169613092	169888245	171	0.143432
TCGA-2H-A9GR	3	169888668	170376579	263	0.570366
TCGA-2H-A9GR	3	170377367	170486320	68	0
TCGA-2H-A9GR	3	170486764	172153341	877	0.437892
TCGA-2H-A9GR	3	172154426	174961901	1509	0
TCGA-2H-A9GR	3	174968478	176597889	541	0.823534
TCGA-2H-A9GR	3	176598175	177742997	587	0.175711
TCGA-2H-A9GR	3	177743001	177773322	25	0.641191
TCGA-2H-A9GR	3	177778438	180652126	1596	0
TCGA-2H-A9GR	3	180655465	180799562	75	0.392469
TCGA-2H-A9GR	3	180802413	185879390	2330	0
TCGA-2H-A9GR	3	185883562	187854672	1401	0.576876
TCGA-2H-A9GR	3	187857577	188424929	397	0.974251
TCGA-2H-A9GR	3	188428641	188624679	135	0.118274
TCGA-2H-A9GR	3	188629881	188714175	69	0.958851
TCGA-2H-A9GR	3	188716294	191501040	1868	0.48115
TCGA-2H-A9GR	3	191501909	197538677	2358	0
TCGA-2H-A9GR	4	1053934	17085640	9735	0.154869
TCGA-2H-A9GR	4	17092275	91789353	40343	0
TCGA-2H-A9GR	4	91789526	91882724	43	-0.26642
TCGA-2H-A9GR	4	91883245	91919987	30	0
TCGA-2H-A9GR	4	91920180	91925115	10	-0.246742
TCGA-2H-A9GR	4	91937972	182437621	49074	0
TCGA-2H-A9GR	4	182438461	188762240	2897	-0.396383
TCGA-2H-A9GR	5	914233	72399641	37889	0
TCGA-2H-A9GR	5	72399930	73637675	940	0.335125
TCGA-2H-A9GR	5	73640506	180360469	61207	0
TCGA-2H-A9GR	6	1014281	150920397	84559	0
TCGA-2H-A9GR	6	150925615	150940375	15	-0.833651
TCGA-2H-A9GR	6	150944728	170903919	11419	0
TCGA-2H-A9GR	7	708774	16697388	8060	0
TCGA-2H-A9GR	7	16710566	16744413	37	-0.497984
TCGA-2H-A9GR	7	16745716	52831459	22720	0
TCGA-2H-A9GR	7	52831551	54596436	1045	0.423476
TCGA-2H-A9GR	7	54600570	55354770	698	3.096222
TCGA-2H-A9GR	7	55356532	55552468	126	0.542876
TCGA-2H-A9GR	7	55563880	110507124	23289	0
TCGA-2H-A9GR	7	110511038	110629010	62	-0.501935
TCGA-2H-A9GR	7	110631998	110694607	31	0
TCGA-2H-A9GR	7	110700523	110725522	19	0.764473
TCGA-2H-A9GR	7	110725671	110775098	38	-0.535914
TCGA-2H-A9GR	7	111353361	158385118	24854	0
TCGA-2H-A9GR	8	617667	4289486	1886	1.092043
TCGA-2H-A9GR	8	4416666	6825412	1187	0.370884
TCGA-2H-A9GR	8	8256586	10783597	1398	0
TCGA-2H-A9GR	8	10783691	11218893	287	1.39995
TCGA-2H-A9GR	8	11223793	11649069	253	2.220525
TCGA-2H-A9GR	8	12562455	25694270	9381	0
TCGA-2H-A9GR	8	25695869	25777363	91	0.631665
TCGA-2H-A9GR	8	25777505	25786189	9	2.259852
TCGA-2H-A9GR	8	25789275	25800675	9	0.631665
TCGA-2H-A9GR	8	25804508	25814533	11	1.633365
TCGA-2H-A9GR	8	25815643	25931247	96	0.76852
TCGA-2H-A9GR	8	25933140	25944176	15	0.395885
TCGA-2H-A9GR	8	25950625	36464274	6379	0
TCGA-2H-A9GR	8	36470506	37065297	382	0.677243
TCGA-2H-A9GR	8	37067007	39048857	922	1.191881
TCGA-2H-A9GR	8	39049845	52661793	4860	0
TCGA-2H-A9GR	8	52667603	52677363	8	0.644529
TCGA-2H-A9GR	8	52677680	59021040	3721	-0.156049
TCGA-2H-A9GR	8	59021648	59060275	32	-0.320071
TCGA-2H-A9GR	8	59064294	59370159	252	0.318617
TCGA-2H-A9GR	8	59370208	60474298	701	0
TCGA-2H-A9GR	8	60479811	61302345	475	-0.164339
TCGA-2H-A9GR	8	61306938	63564379	1473	0.138014
TCGA-2H-A9GR	8	63569412	64527968	539	-0.399858
TCGA-2H-A9GR	8	64530287	65068414	306	1.100645
TCGA-2H-A9GR	8	65072359	65757049	311	0.315813
TCGA-2H-A9GR	8	65758562	66218313	247	1.207584
TCGA-2H-A9GR	8	66220601	66651336	227	-0.400634
TCGA-2H-A9GR	8	66656817	68246087	684	1.340238
TCGA-2H-A9GR	8	68249739	68275327	9	0
TCGA-2H-A9GR	8	68278559	69292060	713	1.412703
TCGA-2H-A9GR	8	69297918	70606487	844	-0.154899
TCGA-2H-A9GR	8	70607015	70815649	136	1.5907
TCGA-2H-A9GR	8	70816832	70954354	89	0.845974
TCGA-2H-A9GR	8	70961161	72092240	590	1.259393
TCGA-2H-A9GR	8	72093199	72695849	392	0.556161
TCGA-2H-A9GR	8	72695995	73303661	432	0
TCGA-2H-A9GR	8	73304107	74640789	917	-0.412452
TCGA-2H-A9GR	8	74643573	78995994	2420	-0.138585
TCGA-2H-A9GR	8	79001636	84233119	2788	0.297895
TCGA-2H-A9GR	8	84238457	100696695	9113	-0.14039
TCGA-2H-A9GR	8	100703449	100813690	45	-0.442392
TCGA-2H-A9GR	8	100814925	119287999	10194	-0.14039
TCGA-2H-A9GR	8	119289569	119556362	229	0.104903
TCGA-2H-A9GR	8	119556430	119729672	118	-0.148621
TCGA-2H-A9GR	8	119737284	120443775	528	0.315644
TCGA-2H-A9GR	8	120444628	129164288	5826	0.747223
TCGA-2H-A9GR	8	129164639	145232496	9586	0.113757
TCGA-2H-A9GR	9	789932	26605498	16150	-0.476278
TCGA-2H-A9GR	9	26605986	140938752	51515	0
TCGA-2H-A9GR	10	415240	43849358	26548	0
TCGA-2H-A9GR	10	43849580	43876353	17	1.115779
TCGA-2H-A9GR	10	43880296	58066590	6054	0.393958
TCGA-2H-A9GR	10	58070673	58644822	299	0.966334
TCGA-2H-A9GR	10	58646696	135225087	47574	0
TCGA-2H-A9GR	11	456120	134132624	76813	0
TCGA-2H-A9GR	12	889902	24720371	13866	0
TCGA-2H-A9GR	12	24725652	28330696	2310	3.644897
TCGA-2H-A9GR	12	28331398	69501156	20420	0
TCGA-2H-A9GR	12	69506416	70205325	477	2.030408
TCGA-2H-A9GR	12	70206152	70610602	281	1.176149
TCGA-2H-A9GR	12	70620816	113007370	25529	-0.193747
TCGA-2H-A9GR	12	113009858	114232348	807	1.012562
TCGA-2H-A9GR	12	114232899	115034750	423	0.307359
TCGA-2H-A9GR	12	115039943	115052364	15	2.883165
TCGA-2H-A9GR	12	115054217	116409347	1080	0.307359
TCGA-2H-A9GR	12	116415401	116690108	140	3.609327
TCGA-2H-A9GR	12	116693436	120121569	2234	-0.337563
TCGA-2H-A9GR	12	120124578	120166632	27	0.120031
TCGA-2H-A9GR	12	120174592	133155338	5857	-0.33906
TCGA-2H-A9GR	13	19450806	22968229	1730	0
TCGA-2H-A9GR	13	22968628	59451732	21401	0.187981
TCGA-2H-A9GR	13	59451989	59480395	14	0.599799
TCGA-2H-A9GR	13	59480751	59912881	313	1.149232
TCGA-2H-A9GR	13	59913440	61077964	687	1.963569
TCGA-2H-A9GR	13	61078120	69772307	4063	-0.290018
TCGA-2H-A9GR	13	69774315	88182648	11036	0
TCGA-2H-A9GR	13	88185721	88190149	6	-0.635599
TCGA-2H-A9GR	13	88192497	114987458	17031	0
TCGA-2H-A9GR	14	20501368	78788255	32717	0.199818
TCGA-2H-A9GR	14	78791625	78891580	81	0.723151
TCGA-2H-A9GR	14	78896928	92957016	8674	0
TCGA-2H-A9GR	14	92958306	93494223	354	0.202741
TCGA-2H-A9GR	14	93494500	104158788	6818	0
TCGA-2H-A9GR	14	104159187	105312271	313	0.212228
TCGA-2H-A9GR	14	105318962	105986740	204	0
TCGA-2H-A9GR	15	23687685	63056538	21953	0
TCGA-2H-A9GR	15	63057294	63907940	610	0.285801
TCGA-2H-A9GR	15	63909520	85511981	11663	0
TCGA-2H-A9GR	15	85512205	89897527	2781	0.500141
TCGA-2H-A9GR	15	89898914	101884307	7211	0.717914
TCGA-2H-A9GR	16	653503	78198533	33045	0
TCGA-2H-A9GR	16	78199045	78551647	401	-0.348904
TCGA-2H-A9GR	16	78551936	78614214	74	0
TCGA-2H-A9GR	16	78614427	78729624	119	-0.327511
TCGA-2H-A9GR	16	78735338	89379936	6853	0
TCGA-2H-A9GR	17	987221	80917016	36706	0
TCGA-2H-A9GR	18	329586	7770326	3854	0.165374
TCGA-2H-A9GR	18	7770950	7870864	72	0.601586
TCGA-2H-A9GR	18	7870944	45387854	20251	0
TCGA-2H-A9GR	18	45388621	46794815	1066	-0.22612
TCGA-2H-A9GR	18	46797264	77109240	17160	0
TCGA-2H-A9GR	19	284018	58878226	23690	0
TCGA-2H-A9GR	20	456452	52156927	30201	0
TCGA-2H-A9GR	20	52162397	52539699	232	0.356871
TCGA-2H-A9GR	20	52539909	62219648	6583	0
TCGA-2H-A9GR	21	15372509	22334139	4382	0
TCGA-2H-A9GR	21	22334298	23674393	915	-0.285686
TCGA-2H-A9GR	21	23674592	47678295	15101	0
TCGA-2H-A9GR	22	17423930	46480602	14639	0
TCGA-2H-A9GR	22	46480830	47022759	319	0.25402
TCGA-2H-A9GR	22	47023650	49331012	1784	0
TCGA-2H-A9GR	X	3157107	32339130	13138	0
TCGA-2H-A9GR	X	32341503	32516869	126	-0.790083
TCGA-2H-A9GR	X	32518954	154905589	49233	0
TCGA-IC-A6RE	1	3218610	12109295	4886	0.190557
TCGA-IC-A6RE	1	12125536	34064792	11049	-0.177903
TCGA-IC-A6RE	1	34067472	34189429	85	0.139167
TCGA-IC-A6RE	1	34193735	38026598	2165	-0.17259
TCGA-IC-A6RE	1	38026688	38115960	47	0.319612
TCGA-IC-A6RE	1	38117142	46001330	4322	0
TCGA-IC-A6RE	1	46009435	46041100	16	-0.594482
TCGA-IC-A6RE	1	46044042	83959981	23069	0
TCGA-IC-A6RE	1	83963323	92370789	5463	-0.293271
TCGA-IC-A6RE	1	92372830	104066877	6811	0
TCGA-IC-A6RE	1	104343987	105305757	486	-0.350574
TCGA-IC-A6RE	1	105394215	120509855	9117	0
TCGA-IC-A6RE	1	120511563	150621176	232	0.214853
TCGA-IC-A6RE	1	150622620	150706806	58	0
TCGA-IC-A6RE	1	150707856	156240425	2645	0.265759
TCGA-IC-A6RE	1	156240835	156579445	178	0.652984
TCGA-IC-A6RE	1	156582147	161325999	2965	0.265759
TCGA-IC-A6RE	1	161327097	168895513	5596	0
TCGA-IC-A6RE	1	168895653	169072374	135	0.380742
TCGA-IC-A6RE	1	169072731	182743849	8498	0
TCGA-IC-A6RE	1	182745492	192978191	6071	0.347999
TCGA-IC-A6RE	1	192982378	193092905	52	-0.11639
TCGA-IC-A6RE	1	193093169	199145557	3474	0.286572
TCGA-IC-A6RE	1	199150658	199166067	8	1.300402
TCGA-IC-A6RE	1	199168691	203255493	2628	0.286572
TCGA-IC-A6RE	1	203255818	203514662	186	0.646423
TCGA-IC-A6RE	1	203516760	219768340	10850	0.286572
TCGA-IC-A6RE	1	219770218	234801409	9442	0
TCGA-IC-A6RE	1	234801895	235272357	280	0.333353
TCGA-IC-A6RE	1	235273150	239731877	3160	0
TCGA-IC-A6RE	1	239739370	239933904	149	-0.253702
TCGA-IC-A6RE	1	239934541	245882097	3802	0
TCGA-IC-A6RE	1	245882414	245965333	74	0.32451
TCGA-IC-A6RE	1	245989256	247812431	597	0
TCGA-IC-A6RE	2	484222	686938	183	-0.541687
TCGA-IC-A6RE	2	1917604	45738481	26529	0
TCGA-IC-A6RE	2	45738543	45924285	123	-0.246424
TCGA-IC-A6RE	2	45924344	76067019	17140	0
TCGA-IC-A6RE	2	76067399	76172975	52	0.51999
TCGA-IC-A6RE	2	76173493	85667368	5047	0
TCGA-IC-A6RE	2	85668973	89130753	1067	0.941788
TCGA-IC-A6RE	2	95341700	142752010	23708	0
TCGA-IC-A6RE	2	142756156	142816152	40	0.310602
TCGA-IC-A6RE	2	142816387	182511581	23411	0
TCGA-IC-A6RE	2	182511856	182693788	118	0.397055
TCGA-IC-A6RE	2	182694323	196259260	6003	0
TCGA-IC-A6RE	2	196259845	196299187	26	-0.258537
TCGA-IC-A6RE	2	196299805	214588831	10472	0
TCGA-IC-A6RE	2	214591298	215007527	238	-0.505358
TCGA-IC-A6RE	2	215008673	232164313	10682	0
TCGA-IC-A6RE	2	232164489	232193032	16	-0.485953
TCGA-IC-A6RE	2	232195952	242476062	5948	0
TCGA-IC-A6RE	3	2212571	4744047	1417	-0.330287
TCGA-IC-A6RE	3	4745230	4936654	165	-0.822622
TCGA-IC-A6RE	3	4937575	15109822	6190	-0.330287
TCGA-IC-A6RE	3	15111125	15185634	38	-0.64224
TCGA-IC-A6RE	3	15185742	41035766	15271	-0.330287
TCGA-IC-A6RE	3	41036647	45315498	2310	0
TCGA-IC-A6RE	3	45321543	50346680	2266	-0.426475
TCGA-IC-A6RE	3	50352458	50794127	204	0.401283
TCGA-IC-A6RE	3	50797796	59705135	5362	-0.341016
TCGA-IC-A6RE	3	61026351	61221502	188	-0.984454
TCGA-IC-A6RE	3	61222555	76289051	10181	-0.341016
TCGA-IC-A6RE	3	76289106	76301523	5	-0.933822
TCGA-IC-A6RE	3	76301754	98482958	9494	-0.341016
TCGA-IC-A6RE	3	98496213	99334563	434	0
TCGA-IC-A6RE	3	99339513	99734963	220	-0.13471
TCGA-IC-A6RE	3	99735842	119815379	11604	0
TCGA-IC-A6RE	3	119816986	120194615	247	0.304231
TCGA-IC-A6RE	3	120195550	144517321	13405	0
TCGA-IC-A6RE	3	144520806	144658558	84	-0.33364
TCGA-IC-A6RE	3	144663231	166515024	10937	0
TCGA-IC-A6RE	3	166522847	166530943	7	0.766279
TCGA-IC-A6RE	3	166534431	174651704	4323	0
TCGA-IC-A6RE	3	174652142	174771347	71	-0.385934
TCGA-IC-A6RE	3	174777388	193413940	10144	0
TCGA-IC-A6RE	3	193415262	193705582	193	0.340676
TCGA-IC-A6RE	3	193705683	197538677	1194	0
TCGA-IC-A6RE	4	1053934	6726859	3027	0
TCGA-IC-A6RE	4	6728545	6771491	26	0.41078
TCGA-IC-A6RE	4	6788572	83730418	42282	0
TCGA-IC-A6RE	4	83732344	83816268	51	-0.340878
TCGA-IC-A6RE	4	83829578	91008513	4256	0
TCGA-IC-A6RE	4	91010655	91215281	128	-0.267421
TCGA-IC-A6RE	4	91215314	107787800	8888	0
TCGA-IC-A6RE	4	107789738	108501623	444	-0.28604
TCGA-IC-A6RE	4	108517790	126249597	10024	0
TCGA-IC-A6RE	4	126252208	126351067	56	0.471522
TCGA-IC-A6RE	4	126356099	142351655	8328	0
TCGA-IC-A6RE	4	142363256	142442790	40	-0.568307
TCGA-IC-A6RE	4	142445640	152175316	5087	0
TCGA-IC-A6RE	4	152178581	152565822	159	-0.320419
TCGA-IC-A6RE	4	152572995	152656044	56	0
TCGA-IC-A6RE	4	152657341	153677710	588	-0.419419
TCGA-IC-A6RE	4	153682970	188762240	18692	0
TCGA-IC-A6RE	5	914233	10079674	6639	0
TCGA-IC-A6RE	5	10085130	10222014	113	-0.613695
TCGA-IC-A6RE	5	10222179	58319617	24224	0
TCGA-IC-A6RE	5	58328561	58410221	83	-0.276887
TCGA-IC-A6RE	5	58419807	58614930	118	0
TCGA-IC-A6RE	5	58615497	58660797	42	0.261218
TCGA-IC-A6RE	5	58661597	59202287	389	0
TCGA-IC-A6RE	5	59203136	59703802	250	-0.292386
TCGA-IC-A6RE	5	59704371	59810184	32	-0.798001
TCGA-IC-A6RE	5	59818040	59894108	35	-0.292386
TCGA-IC-A6RE	5	59899247	61381824	869	0
TCGA-IC-A6RE	5	61384906	61490628	39	0.232562
TCGA-IC-A6RE	5	61492186	154023885	51238	0
TCGA-IC-A6RE	5	154026254	154117775	43	-0.378735
TCGA-IC-A6RE	5	154121498	170216921	10607	0
TCGA-IC-A6RE	5	170222545	170387618	83	0.323984
TCGA-IC-A6RE	5	170388341	180360469	5232	0
TCGA-IC-A6RE	6	1014281	66259358	35638	0
TCGA-IC-A6RE	6	66265965	66443638	112	-0.125833
TCGA-IC-A6RE	6	66446642	66472665	19	0.485955
TCGA-IC-A6RE	6	66475600	116102747	28021	-0.107144
TCGA-IC-A6RE	6	116103082	170903919	32203	0
TCGA-IC-A6RE	7	708774	90971626	45568	0
TCGA-IC-A6RE	7	90974033	98385683	4357	2.973198
TCGA-IC-A6RE	7	98386485	102089969	1330	2.412113
TCGA-IC-A6RE	7	102406680	133961288	16947	-0.185968
TCGA-IC-A6RE	7	133961984	134035927	72	-1.083102
TCGA-IC-A6RE	7	134039772	138393501	2734	-0.185968
TCGA-IC-A6RE	7	138396013	138397325	8	-0.644424
TCGA-IC-A6RE	7	138398325	158385118	9963	-0.185968
TCGA-IC-A6RE	8	617667	79106164	42756	0
TCGA-IC-A6RE	8	79107179	79139456	18	0.690985
TCGA-IC-A6RE	8	79139844	83950492	2542	0
TCGA-IC-A6RE	8	83955729	84035883	60	0.586451
TCGA-IC-A6RE	8	84042619	99266271	8552	0
TCGA-IC-A6RE	8	99278414	99415437	92	-0.53134
TCGA-IC-A6RE	8	99416002	99445691	21	0
TCGA-IC-A6RE	8	99446727	99531065	43	-0.671202
TCGA-IC-A6RE	8	99531406	103554001	2176	0
TCGA-IC-A6RE	8	103554157	103729209	113	0.515324
TCGA-IC-A6RE	8	103730879	126434109	13124	0
TCGA-IC-A6RE	8	126434730	126816075	334	0.62329
TCGA-IC-A6RE	8	126818640	145232496	11280	0
TCGA-IC-A6RE	9	789932	4042324	2252	0
TCGA-IC-A6RE	9	4052008	4158812	124	-0.309062
TCGA-IC-A6RE	9	4159206	80414763	27389	0
TCGA-IC-A6RE	9	80414917	80532256	47	-0.220465
TCGA-IC-A6RE	9	80533101	123959446	28950	0
TCGA-IC-A6RE	9	123960572	124403320	263	-0.292128
TCGA-IC-A6RE	9	124412961	140938752	8640	0
TCGA-IC-A6RE	10	415240	4720626	2708	0
TCGA-IC-A6RE	10	4724203	5149144	352	0.682736
TCGA-IC-A6RE	10	5150852	19435189	10408	0
TCGA-IC-A6RE	10	19442184	19445016	9	-0.579499
TCGA-IC-A6RE	10	19445294	21735144	1728	0
TCGA-IC-A6RE	10	21740485	21995899	103	-0.180175
TCGA-IC-A6RE	10	21997996	53088423	14530	0
TCGA-IC-A6RE	10	53108820	53202705	75	-0.33364
TCGA-IC-A6RE	10	53217522	76971844	13816	0
TCGA-IC-A6RE	10	76973962	77092026	60	-0.460246
TCGA-IC-A6RE	10	77092047	77163288	40	-0.195874
TCGA-IC-A6RE	10	77168622	77328667	91	-0.535914
TCGA-IC-A6RE	10	77344961	77622811	205	0
TCGA-IC-A6RE	10	77626422	77675600	50	-0.180175
TCGA-IC-A6RE	10	77681292	78224646	424	0
TCGA-IC-A6RE	10	78268635	78283282	21	-0.38134
TCGA-IC-A6RE	10	78286217	115477439	23202	0
TCGA-IC-A6RE	10	115478980	115602133	100	-0.141936
TCGA-IC-A6RE	10	115602219	116669284	732	-0.407051
TCGA-IC-A6RE	10	116669635	135225087	11838	0
TCGA-IC-A6RE	11	456120	3542061	1028	0
TCGA-IC-A6RE	11	3552727	3809349	94	-0.34039
TCGA-IC-A6RE	11	3810503	41846579	24965	0
TCGA-IC-A6RE	11	41847896	41864663	12	0.508457
TCGA-IC-A6RE	11	41864904	76337675	13730	0
TCGA-IC-A6RE	11	76338834	76574326	165	0.253395
TCGA-IC-A6RE	11	76575937	86033582	5743	0
TCGA-IC-A6RE	11	86035517	86198006	106	-0.233859
TCGA-IC-A6RE	11	86198031	134132624	30970	0
TCGA-IC-A6RE	12	889902	6952099	3733	0
TCGA-IC-A6RE	12	6962978	6983240	12	0.648363
TCGA-IC-A6RE	12	6985492	11756686	1935	0
TCGA-IC-A6RE	12	11770571	12054502	352	-0.247153
TCGA-IC-A6RE	12	12055435	15660581	2270	0
TCGA-IC-A6RE	12	15660693	15873845	85	0.40592
TCGA-IC-A6RE	12	15878707	43923501	13594	0
TCGA-IC-A6RE	12	43924296	45161841	671	0.285682
TCGA-IC-A6RE	12	45162502	45195295	25	0.436741
TCGA-IC-A6RE	12	45197171	62712070	9585	0
TCGA-IC-A6RE	12	62713703	62919060	99	-0.202614
TCGA-IC-A6RE	12	62921062	78883808	9983	0
TCGA-IC-A6RE	12	78886740	78899823	18	0.689159
TCGA-IC-A6RE	12	78909498	102459980	14201	0
TCGA-IC-A6RE	12	102466414	102513531	17	-0.517019
TCGA-IC-A6RE	12	102515620	133155338	16886	0
TCGA-IC-A6RE	13	19450806	72125517	29491	0.245631
TCGA-IC-A6RE	13	72125641	72527863	216	0
TCGA-IC-A6RE	13	72529002	73674613	754	0.306492
TCGA-IC-A6RE	13	73675270	73825334	128	0.681492
TCGA-IC-A6RE	13	73826888	77096789	2346	0.306492
TCGA-IC-A6RE	13	77100558	77224433	74	0
TCGA-IC-A6RE	13	77228132	78425416	689	-0.359919
TCGA-IC-A6RE	13	78428586	80645013	1490	0
TCGA-IC-A6RE	13	80645078	114978460	21086	-0.248656
TCGA-IC-A6RE	13	114978473	114987458	7	0
