Type	Chromosome	Start	End	-log10(q-value)	G-score	average amplitude	frequency
Amp	 3	147915516	147987077	-0.000000	0.122839	0.714471	0.103448
Amp	 3	147987497	147987497	-0.000000	0.164912	0.751041	0.120690
Amp	 3	147990241	148372343	-0.000000	0.143964	0.795684	0.103448
Amp	 3	148372381	148911947	-0.000000	0.237600	0.990561	0.120690
Amp	 3	148912996	149936213	-0.000000	0.195527	0.993911	0.103448
Amp	 3	149937147	150005498	-0.000000	0.138508	0.774709	0.103448
Amp	 3	150005762	150007220	-0.000000	0.177620	0.792917	0.120690
Amp	 3	150009075	150114701	-0.000000	0.141004	0.784303	0.103448
Amp	 3	150114959	151404254	-0.000000	0.101892	0.760730	0.086207
Amp	 3	151405405	151468689	-0.000000	0.053573	0.537826	0.086207
Amp	 3	151470962	154825259	-0.000000	0.120100	0.844728	0.086207
Amp	 3	154827031	155734176	0.044496	0.278450	1.326106	0.103448
Amp	 3	155734363	156077734	0.072925	0.300288	1.208624	0.120690
Amp	 3	156078627	156426866	-0.000000	0.161481	0.751231	0.120690
Amp	 3	156434251	157673555	-0.000000	0.139643	0.792480	0.103448
Amp	 3	157678831	158060589	0.072925	0.298180	1.201677	0.120690
Amp	 3	158064909	158107936	0.300459	0.388720	1.500021	0.120690
Amp	 3	158109379	158149971	0.552420	0.460454	1.519348	0.137931
Amp	 3	158154013	158172133	0.207538	0.353976	1.212343	0.137931
Amp	 3	158172919	162248219	0.016937	0.263436	0.951291	0.137931
Amp	 3	162248943	162476765	0.049718	0.280322	0.888869	0.155172
Amp	 3	162477825	162479616	0.016937	0.263436	0.951291	0.137931
Amp	 3	162726677	164689253	0.057209	0.284269	0.898985	0.155172
Amp	 3	164890899	164918406	0.242034	0.367293	1.006245	0.172414
Amp	 3	164918754	165509350	0.514971	0.452365	1.202475	0.172414
Amp	 3	165880578	165887034	1.232078	0.610902	1.425600	0.189655
Amp	 3	165893446	166344335	1.468935	0.660399	1.402879	0.206897
Amp	 3	166344970	166424093	1.540204	0.673775	1.318698	0.224138
Amp	 3	166427309	166978494	1.518622	0.668237	1.308874	0.224138
Amp	 3	166982711	167047839	1.650352	0.694933	1.259365	0.241379
Amp	 3	167049173	167784116	1.301943	0.624900	1.143980	0.241379
Amp	 3	167784341	168438726	1.650352	0.694933	1.259365	0.241379
Amp	 3	168445771	169016374	1.863281	0.736735	1.239689	0.258621
Amp	 3	169018901	169065177	2.004704	0.764778	1.202636	0.275862
Amp	 3	169067311	169121420	2.529133	0.846639	1.320651	0.275862
Amp	 3	169123340	169168595	2.338917	0.818596	1.365571	0.258621
Amp	 3	169169556	169395781	1.863281	0.736735	1.238928	0.258621
Amp	 3	169396070	169611862	2.265752	0.805009	1.259921	0.275862
Amp	 3	169613092	169741583	1.901011	0.745798	1.174561	0.275862
Amp	 3	169744235	169888245	1.219085	0.608667	1.041991	0.258621
Amp	 3	169888668	169947906	1.384889	0.641647	1.092707	0.258621
Amp	 3	169958552	170171835	2.084623	0.778138	1.302595	0.258621
Amp	 3	170178630	170357434	2.758069	0.879880	1.367857	0.275862
Amp	 3	170359401	170376579	1.886176	0.743389	1.170818	0.275862
Amp	 3	170377367	170410118	1.684654	0.701345	1.184219	0.258621
Amp	 3	170414321	170486320	1.901011	0.745305	1.173580	0.275862
Amp	 3	170486764	170844469	2.084623	0.776053	1.146266	0.293103
Amp	 3	170848197	172153341	1.852735	0.732093	1.154533	0.275862
Amp	 3	172154426	172704171	1.684654	0.701345	1.184219	0.258621
Amp	 3	172707070	173161912	1.468935	0.659542	1.199933	0.241379
Amp	 3	173162004	173162477	1.255489	0.615582	1.214236	0.224138
Amp	 3	173631917	173758062	0.533914	0.457045	1.010685	0.206897
Amp	 3	173758360	174009526	0.563713	0.462018	0.941764	0.224138
Amp	 3	174009685	174360603	0.578109	0.466790	0.950231	0.224138
Amp	 3	174361134	174496508	0.594725	0.473491	0.893397	0.241379
Amp	 3	174507348	174601070	0.583349	0.468518	0.953297	0.224138
Amp	 3	174608657	174737820	0.494503	0.447685	0.992693	0.206897
Amp	 3	174740389	174750160	0.346241	0.405062	0.993560	0.189655
Amp	 3	174753119	174823833	0.415534	0.425454	0.949962	0.206897
Amp	 3	174826589	174871901	0.402653	0.420683	0.995189	0.189655
Amp	 3	174880865	174882377	0.424787	0.427064	0.947441	0.206897
Amp	 3	174887644	174920071	0.207538	0.355330	0.883151	0.189655
Amp	 3	174922321	174946993	0.004303	0.253588	0.736787	0.172414
Amp	 3	174952260	174961901	0.194098	0.348370	0.868558	0.189655
Amp	 3	174968478	175078326	0.386729	0.415112	0.924467	0.206897
Amp	 3	175078480	175078480	0.542343	0.457621	0.928780	0.224138
Amp	 3	175759770	175874225	0.962625	0.560890	1.032582	0.241379
Amp	 3	175949652	176009372	0.605452	0.477866	0.964701	0.224138
Amp	 3	176011073	176307968	0.586225	0.471485	0.953379	0.224138
Amp	 3	176311005	176537365	0.242034	0.368217	0.834327	0.206897
Amp	 3	176597889	176597889	0.469901	0.441978	0.901025	0.224138
Amp	 3	176598175	176902945	0.300459	0.387729	0.804769	0.224138
Amp	 3	176906021	177221301	0.805076	0.526723	1.051390	0.224138
Amp	 3	177221649	177248252	0.300459	0.387729	0.804769	0.224138
Amp	 3	177248741	177773322	0.093858	0.313968	0.730050	0.206897
Amp	 3	177778438	180652126	0.075975	0.301476	0.770223	0.189655
Amp	 3	180655465	180799562	0.136637	0.328584	0.758144	0.206897
Amp	 3	180802413	181143664	0.075975	0.301476	0.770223	0.189655
Amp	 3	181145935	181788680	0.057640	0.288100	0.816393	0.172414
Amp	 3	181794964	181900443	0.153956	0.333886	0.922005	0.172414
Amp	 3	181903629	182440135	0.057640	0.288100	0.816393	0.172414
Amp	 3	182440960	182975444	0.072925	0.296206	0.835090	0.172414
Amp	 3	182975469	183116781	0.153956	0.335395	0.841350	0.189655
Amp	 3	183125664	183125664	0.249210	0.370035	0.837822	0.206897
Amp	 3	183897845	183897845	0.144336	0.330846	0.831810	0.189655
Amp	 3	183901192	184066556	0.450568	0.436887	1.054170	0.189655
Amp	 3	184067820	184081588	0.583349	0.469840	1.123271	0.189655
Amp	 3	184087457	184459876	0.853687	0.536521	1.157839	0.206897
Amp	 3	184459941	184737986	0.583349	0.469840	1.123271	0.189655
Amp	 3	184741697	185879390	0.144336	0.330846	0.831810	0.189655
Amp	 3	185883562	186249731	0.262108	0.373472	0.844429	0.206897
Amp	 3	186252771	186386139	0.346241	0.404884	0.835208	0.224138
Amp	 3	186436776	187398065	0.262108	0.373472	0.844429	0.206897
Amp	 3	187400239	187651954	0.741933	0.512466	1.111601	0.206897
Amp	 3	187652724	187854672	0.605452	0.477826	1.140018	0.189655
Amp	 3	187857577	188222981	0.776388	0.518839	1.226019	0.189655
Amp	 3	188223752	188297612	0.282101	0.379845	0.934558	0.189655
Amp	 3	188298768	188400858	0.386729	0.415307	0.924842	0.206897
Amp	 3	188403035	188424929	0.282101	0.379845	0.934558	0.189655
Amp	 3	188428641	188478470	0.075975	0.303614	0.774706	0.189655
Amp	 3	188479063	188532809	0.159307	0.337541	0.775362	0.206897
Amp	 3	188539317	188564707	0.402653	0.422604	0.866648	0.224138
Amp	 3	188564780	188624679	0.300459	0.388677	0.873655	0.206897
Amp	 3	188629881	188714175	0.563713	0.463100	1.016709	0.206897
Amp	 3	188716294	188971088	0.386729	0.415593	0.925391	0.206897
Amp	 3	188982808	189106781	0.935604	0.554587	1.192563	0.206897
Amp	 3	189110666	191501040	0.386729	0.415593	0.925391	0.206897
Amp	 3	191501909	193413940	0.282101	0.381269	0.937544	0.189655
Amp	 3	193415262	193697802	0.346241	0.404363	0.903807	0.206897
Amp	 3	193698416	193705582	0.563713	0.463330	1.017152	0.206897
Amp	 3	193705683	193733031	0.469901	0.440236	1.061193	0.189655
Amp	 3	193735174	193930126	0.635642	0.486224	1.061158	0.206897
Amp	 3	193931183	194721311	0.460315	0.438208	0.968863	0.206897
Amp	 3	194722252	195137302	0.710411	0.506327	1.015200	0.224138
Amp	 3	195143853	195143853	0.910003	0.549330	1.013537	0.241379
Amp	 3	195144438	195144438	1.031830	0.573957	0.983838	0.258621
Amp	 3	195746771	195868278	1.462898	0.656963	1.111480	0.258621
Amp	 3	195868353	195930213	1.255489	0.613960	1.120020	0.241379
Amp	 3	195930999	196022436	0.809246	0.528897	1.055245	0.224138
Amp	 3	196026485	196367400	0.706072	0.504269	1.095845	0.206897
Amp	 3	196970125	197538677	0.402653	0.422064	0.937831	0.206897
Amp	 4	1053934	1293302	0.378527	0.412079	1.215178	0.137931
Amp	 4	1294961	1648496	0.043040	0.276546	0.824401	0.137931
Amp	 4	1648603	1696977	0.049718	0.281743	0.839385	0.137931
Amp	 4	1701175	1778801	0.300459	0.390079	1.023777	0.155172
Amp	 4	1797952	2182282	0.049718	0.281743	0.839385	0.137931
Amp	 4	2195089	2497163	-0.000000	0.246030	0.736414	0.137931
Amp	 4	2501917	2633964	-0.000000	0.154336	0.472034	0.137931
Amp	 4	2639217	2745734	-0.000000	0.236931	0.710180	0.137931
Amp	 4	2748663	2979757	0.057209	0.284671	0.847827	0.137931
Amp	 4	2981627	3309384	-0.000000	0.126134	0.446538	0.120690
Amp	 4	3309976	3582638	-0.000000	0.165532	0.576360	0.120690
Amp	 4	3582651	5140891	-0.000000	0.157799	0.642693	0.103448
Amp	 4	5142212	7403376	-0.000000	0.118401	0.491234	0.103448
Amp	 4	7413462	8581113	-0.000000	0.215621	0.864983	0.103448
Amp	 4	8585989	8620226	0.028322	0.270212	1.074851	0.103448
Amp	 4	8655886	10511065	-0.000000	0.184491	0.894370	0.086207
Amp	 4	10513072	11565268	-0.000000	0.244067	0.974339	0.103448
Amp	 4	11566938	12033827	-0.000000	0.184491	0.894370	0.086207
Amp	 4	12052884	12713526	-0.000000	0.163808	0.998689	0.068966
Amp	 4	12718002	13852649	-0.000000	0.132719	1.092555	0.051724
Amp	 4	13856064	14269821	-0.000000	0.237137	1.421547	0.068966
Amp	 4	14270011	16018244	-0.000000	0.132719	1.092555	0.051724
Amp	 4	16018623	17085640	-0.000000	0.107045	1.342734	0.034483
Amp	 4	17092275	28891294	-0.000000	0.097220	2.458826	0.017241
Amp	 4	28891934	29854962	-0.000000	0.133087	1.643070	0.034483
Amp	 4	29869963	30821580	-0.000000	0.097220	2.458826	0.017241
Amp	 4	30822080	32890105	-0.000000	0.000000	0.000000	0.000000
Amp	 4	32892771	34172165	-0.000000	0.009896	0.228256	0.017241
Amp	 4	34175144	34252294	-0.000000	0.000000	0.000000	0.000000
Amp	 4	34261390	36999909	-0.000000	0.020511	0.473120	0.017241
Amp	 4	37000213	37127407	-0.000000	0.031112	0.358815	0.034483
Amp	 4	37131789	37487358	-0.000000	0.079204	0.609461	0.051724
Amp	 4	37488249	37822946	-0.000000	0.068603	0.791936	0.034483
Amp	 4	37832365	37974138	-0.000000	0.118836	0.914179	0.051724
Amp	 4	37974598	38253463	-0.000000	0.068603	0.791936	0.034483
Amp	 4	38254182	38439064	-0.000000	0.101808	0.783262	0.051724
Amp	 4	38444513	38626233	-0.000000	0.053716	0.619517	0.034483
Amp	 4	38627337	38841702	-0.000000	0.020511	0.473120	0.017241
Amp	 4	38850110	39211684	-0.000000	0.032268	0.372145	0.034483
Amp	 4	39212010	39480883	-0.000000	0.096838	0.744560	0.051724
Amp	 4	39487301	39837128	-0.000000	0.085082	0.981255	0.034483
Amp	 4	39843920	40678674	-0.000000	0.020511	0.473120	0.017241
Amp	 4	40680847	42406588	-0.000000	0.065752	0.758322	0.034483
Amp	 4	42406696	42543669	-0.000000	0.095025	0.730619	0.051724
Amp	 4	42544436	43741870	-0.000000	0.065752	0.758322	0.034483
Amp	 4	43743122	44167768	-0.000000	0.055168	0.636264	0.034483
Amp	 4	44190394	44350866	-0.000000	0.020511	0.473120	0.017241
Amp	 4	44480658	44701966	-0.000000	0.025030	0.288669	0.034483
Amp	 4	44702540	44880930	-0.000000	0.060525	0.465360	0.051724
Amp	 4	44888330	45222132	-0.000000	0.095236	0.732247	0.051724
Amp	 4	45229516	45279295	-0.000000	0.056007	0.645930	0.034483
Amp	 4	45282195	45499007	-0.000000	0.084117	0.646754	0.051724
Amp	 4	45499625	45777947	-0.000000	0.056007	0.645930	0.034483
Amp	 4	45818070	46839368	-0.000000	0.035495	0.818741	0.017241
Amp	 4	46848309	47163487	-0.000000	0.066266	0.764257	0.034483
Amp	 4	47164210	48018328	-0.000000	0.035495	0.818741	0.017241
Amp	 4	48020932	48068826	-0.000000	0.000000	0.000000	0.000000
Amp	 4	52698757	53131103	0.105887	0.317074	3.656854	0.034483
Amp	 4	53131981	54270160	-0.000000	0.234816	2.708155	0.034483
Amp	 4	54280546	54485727	-0.000000	0.158537	3.656854	0.017241
Amp	 4	54486795	54570979	-0.000000	0.191105	2.204037	0.034483
Amp	 4	54574365	54948410	0.201715	0.349642	2.688309	0.051724
Amp	 4	54949995	55115760	0.136637	0.328186	2.523335	0.051724
Amp	 4	55120557	55732791	0.201715	0.349642	2.688309	0.051724
Amp	 4	55736630	55983267	0.124578	0.323459	2.486992	0.051724
Amp	 4	55996903	58896784	-0.000000	0.191105	2.204037	0.034483
Amp	 4	58899271	59156538	0.018587	0.264545	2.034015	0.051724
Amp	 4	59187811	60640059	0.308027	0.390514	3.002560	0.051724
Amp	 4	60640316	61016054	0.159307	0.337408	2.594239	0.051724
Amp	 4	61018674	61133934	0.049718	0.281442	2.163932	0.051724
Amp	 4	61134403	61240227	0.059507	0.288593	1.664185	0.068966
Amp	 4	61240794	61916832	0.049718	0.281442	2.163932	0.051724
Amp	 4	61917088	65326809	0.067550	0.290852	1.677216	0.068966
Amp	 4	65333074	65563301	-0.000000	0.185422	1.438213	0.051724
Amp	 4	65563893	68809956	-0.000000	0.212577	1.235253	0.068966
Amp	 4	68811137	69204926	0.072925	0.300955	1.395911	0.086207
Amp	 4	70319480	70985201	0.105887	0.317179	1.225633	0.103448
Amp	 4	70993255	71697510	-0.000000	0.228802	1.063051	0.086207
Amp	 4	71698795	72845193	-0.000000	0.212577	1.235253	0.068966
Amp	 4	72845549	73824383	-0.000000	0.235709	1.094916	0.086207
Amp	 4	73825386	74574351	-0.000000	0.226298	1.304962	0.068966
Amp	 4	74592390	74757662	-0.000000	0.067761	0.520998	0.051724
Amp	 4	74758439	74925411	-0.000000	0.168715	0.972905	0.068966
Amp	 4	74935826	77182678	-0.000000	0.067761	0.520998	0.051724
Amp	 4	77183260	77532879	-0.000000	0.167812	0.967699	0.068966
Amp	 4	77533083	77749245	-0.000000	0.144680	1.112409	0.051724
Amp	 4	77754619	79715354	-0.000000	0.044629	0.514713	0.034483
Amp	 4	79725600	84503375	-0.000000	0.017474	0.403052	0.017241
Amp	 4	84503599	85667827	-0.000000	0.158537	3.656854	0.017241
Amp	 4	85669752	90833421	-0.000000	0.000000	0.000000	0.000000
Amp	 4	90836353	90838130	-0.000000	0.019521	0.450272	0.017241
Amp	 4	90844992	91050180	-0.000000	0.029058	0.335126	0.034483
Amp	 4	91050684	91051637	-0.000000	0.009537	0.219980	0.017241
Amp	 4	91057794	91235179	-0.000000	0.000000	0.000000	0.000000
Amp	 4	91236946	91504238	-0.000000	0.022363	0.515839	0.017241
Amp	 4	91504762	92373134	-0.000000	0.000000	0.000000	0.000000
Amp	 4	92373722	92494466	-0.000000	0.038913	0.897581	0.017241
Amp	 4	92494823	92882506	-0.000000	0.048162	0.555459	0.034483
Amp	 4	92946772	92950619	-0.000000	0.038913	0.897581	0.017241
Amp	 4	92957551	102465101	-0.000000	0.000000	0.000000	0.000000
Amp	 4	102465179	103102525	-0.000000	0.026994	0.622644	0.017241
Amp	 4	103105290	103573763	-0.000000	0.053399	0.615852	0.034483
Amp	 4	103574584	106896413	-0.000000	0.026994	0.622644	0.017241
Amp	 4	106900159	107295826	-0.000000	0.037322	0.430439	0.034483
Amp	 4	107299468	108143352	-0.000000	0.026994	0.622644	0.017241
Amp	 4	108147918	109726353	-0.000000	0.000000	0.000000	0.000000
Amp	 4	109731082	110035607	-0.000000	0.028407	0.655992	0.017241
Amp	 4	110039939	111335563	-0.000000	0.054994	0.634628	0.034483
Amp	 4	111337840	111430638	-0.000000	0.147048	1.696293	0.034483
Amp	 4	111433409	112174688	-0.000000	0.026587	0.613264	0.017241
Amp	 4	112176909	112854134	-0.000000	0.070144	0.808974	0.034483
Amp	 4	112856855	113078741	-0.000000	0.096097	0.738861	0.051724
Amp	 4	113079062	117595782	-0.000000	0.070144	0.808974	0.034483
Amp	 4	117596143	120005051	-0.000000	0.026587	0.613264	0.017241
Amp	 4	120005066	120206016	-0.000000	0.083430	0.966410	0.034483
Amp	 4	120208926	120842328	-0.000000	0.026587	0.613264	0.017241
Amp	 4	120844662	126249597	-0.000000	0.000000	0.000000	0.000000
Amp	 4	126252208	126351067	-0.000000	0.033518	0.773143	0.017241
Amp	 4	126356099	133189144	-0.000000	0.000000	0.000000	0.000000
Amp	 4	133199152	133707298	-0.000000	0.026353	0.607866	0.017241
Amp	 4	133707730	135322604	-0.000000	0.060245	0.694810	0.034483
Amp	 4	135327107	136905938	-0.000000	0.119910	1.382937	0.034483
Amp	 4	136915412	137500497	-0.000000	0.135483	1.043723	0.051724
Amp	 4	137500888	138426946	-0.000000	0.174776	1.345837	0.051724
Amp	 4	138429329	139260105	-0.000000	0.119910	1.382937	0.034483
Amp	 4	139260411	139771441	-0.000000	0.159176	1.223864	0.051724
Amp	 4	139772002	143895825	-0.000000	0.174177	1.005925	0.068966
Amp	 4	143898685	144240473	-0.000000	0.197777	0.913610	0.086207
Amp	 4	144240657	144468266	0.016937	0.263652	1.217508	0.086207
Amp	 4	144471775	144726169	0.209837	0.356342	1.645109	0.086207
Amp	 4	144755582	144760534	0.378527	0.413902	1.910646	0.086207
Amp	 4	145050623	145273928	0.262108	0.373910	1.438462	0.103448
Amp	 4	145274770	145297618	0.136637	0.329223	1.266671	0.103448
Amp	 4	145327121	145455491	0.222807	0.361794	1.391886	0.103448
Amp	 4	145456007	145854604	0.356259	0.405882	1.561373	0.103448
Amp	 4	145858300	145974688	0.234277	0.365299	1.686430	0.086207
Amp	 4	145974705	146032446	0.201715	0.350298	2.020010	0.068966
Amp	 4	146035398	146129866	0.300459	0.389043	1.794749	0.086207
Amp	 4	146131412	146239531	0.119978	0.321356	1.853119	0.068966
Amp	 4	146243468	146722592	0.054079	0.282611	2.172924	0.051724
Amp	 4	146725056	147317302	0.072925	0.297093	1.713205	0.068966
Amp	 4	147317650	147549303	0.105887	0.316872	1.461808	0.086207
Amp	 4	147549778	148735644	0.072925	0.297093	1.713205	0.068966
Amp	 4	148740219	151066046	0.009042	0.257827	1.982367	0.051724
Amp	 4	151066849	151217933	-0.000000	0.179718	1.381806	0.051724
Amp	 4	151219773	151630139	-0.000000	0.199666	1.160503	0.068966
Amp	 4	151634146	151753793	-0.000000	0.220607	1.025005	0.086207
Amp	 4	151761265	152534898	-0.000000	0.199666	1.160503	0.068966
Amp	 4	152548545	152989476	-0.000000	0.248634	1.442878	0.068966
Amp	 4	152996282	153036944	-0.000000	0.179718	1.391112	0.051724
Amp	 4	153054360	153368321	-0.000000	0.022391	0.258242	0.034483
Amp	 4	153371454	153505971	-0.000000	0.045458	0.349514	0.051724
Amp	 4	153513300	154009667	-0.000000	0.022391	0.258242	0.034483
Amp	 4	154009844	154216072	-0.000000	0.055838	0.429327	0.051724
Amp	 4	154216710	154409176	-0.000000	0.022391	0.258242	0.034483
Amp	 4	154415184	154689930	-0.000000	0.084866	0.489596	0.068966
Amp	 4	154699350	156149865	-0.000000	0.072649	0.558577	0.051724
Amp	 4	156157431	156927435	-0.000000	0.058167	0.670842	0.034483
Amp	 4	156929559	157126886	-0.000000	0.216704	1.666179	0.051724
Amp	 4	157128226	159563147	0.124578	0.324214	1.869599	0.068966
Amp	 4	159563937	159638351	0.616263	0.482751	2.227050	0.086207
Amp	 4	159639385	159705449	0.469901	0.440945	2.034188	0.086207
Amp	 4	159708685	160441776	0.124578	0.324214	1.869599	0.068966
Amp	 4	160442016	160759124	0.209837	0.356716	2.057023	0.068966
Amp	 4	160762240	161325794	-0.000000	0.249206	1.916078	0.051724
Amp	 4	161326480	162953410	-0.000000	0.115561	0.888521	0.051724
Amp	 4	162957578	163240593	-0.000000	0.249206	1.916078	0.051724
Amp	 4	163242672	163916621	0.043040	0.276835	1.596385	0.068966
Amp	 4	163919806	164183006	0.446893	0.435372	2.008479	0.086207
Amp	 4	164184862	164366036	0.075975	0.301728	1.391945	0.086207
Amp	 4	164375952	164700086	-0.000000	0.143191	0.825717	0.068966
Amp	 4	164705750	166165981	-0.000000	0.180900	1.043168	0.068966
Amp	 4	166173998	167150200	-0.000000	0.153270	1.178455	0.051724
Amp	 4	167150741	168791147	0.009042	0.256161	1.969552	0.051724
Amp	 4	168792009	169535766	0.057209	0.285184	1.644531	0.068966
Amp	 4	169536380	169767182	-0.000000	0.237618	1.370238	0.068966
Amp	 4	169767460	169797947	-0.000000	0.222583	1.711379	0.051724
Amp	 4	169800062	170590428	-0.000000	0.193559	2.232336	0.034483
Amp	 4	170590940	171096152	-0.000000	0.143302	3.305424	0.017241
Amp	 4	171102804	171294851	-0.000000	0.156068	1.799950	0.034483
Amp	 4	171295857	171315144	-0.000000	0.186964	2.156274	0.034483
Amp	 4	171320038	171423672	-0.000000	0.043662	1.007123	0.017241
Amp	 4	171427175	171579204	-0.000000	0.012767	0.294476	0.017241
Amp	 4	171582491	171951690	-0.000000	0.036959	0.852500	0.017241
Amp	 4	171954773	175994261	-0.000000	0.000000	0.000000	0.000000
Amp	 4	175998587	176233504	-0.000000	0.040677	0.938254	0.017241
Amp	 4	176239722	176646390	-0.000000	0.000000	0.000000	0.000000
Amp	 4	176646419	177248202	-0.000000	0.024448	0.563932	0.017241
Amp	 4	177248622	179280061	-0.000000	0.000000	0.000000	0.000000
Amp	 4	179703433	180139438	-0.000000	0.027111	0.625349	0.017241
Amp	 4	180221787	180365721	-0.000000	0.034338	0.396026	0.034483
Amp	 4	180365895	182477386	-0.000000	0.027111	0.625349	0.017241
Amp	 4	182480226	185104471	-0.000000	0.000000	0.000000	0.000000
Amp	 4	185104503	185212666	-0.000000	0.023091	0.532628	0.017241
Amp	 4	185217356	185316897	-0.000000	0.049273	0.568270	0.034483
Amp	 4	185317499	185453386	-0.000000	0.174895	1.344724	0.051724
Amp	 4	185463608	185505351	-0.000000	0.069355	0.533251	0.051724
Amp	 4	185505679	186473660	-0.000000	0.046264	0.533563	0.034483
Amp	 4	186473747	188398663	-0.000000	0.063353	0.489252	0.051724
Amp	 4	188398695	188762240	-0.000000	0.043271	0.502271	0.034483
Amp	 5	914233	1020354	-0.000000	0.241139	1.181359	0.103448
Amp	 5	1287540	1287703	-0.000000	0.082602	0.686259	0.086207
Amp	 5	1288019	1340458	-0.000000	0.217184	1.089269	0.103448
Amp	 5	1344355	3428925	-0.000000	0.082602	0.686259	0.086207
Amp	 5	3428965	3645165	-0.000000	0.107901	0.669144	0.103448
Amp	 5	3646687	4939504	-0.000000	0.082602	0.686259	0.086207
Amp	 5	4944026	5774431	-0.000000	0.108523	0.671534	0.103448
Amp	 5	5778853	6230246	-0.000000	0.082602	0.686259	0.086207
Amp	 5	6234156	8422004	-0.000000	0.124694	0.733702	0.103448
Amp	 5	8422427	8571949	-0.000000	0.140533	0.681080	0.120690
Amp	 5	8572867	8655476	-0.000000	0.150211	0.712969	0.120690
Amp	 5	8655555	11993601	-0.000000	0.124694	0.733702	0.103448
Amp	 5	11996158	12285424	-0.000000	0.087566	0.709161	0.086207
Amp	 5	12285739	13237184	-0.000000	0.134452	0.771295	0.103448
Amp	 5	13238542	13388588	-0.000000	0.177107	0.801665	0.120690
Amp	 5	13391377	13488486	-0.000000	0.236572	0.997613	0.120690
Amp	 5	13493994	14076910	-0.000000	0.177107	0.801665	0.120690
Amp	 5	14077468	14737783	-0.000000	0.215123	0.811067	0.137931
Amp	 5	14738102	14855659	-0.000000	0.177107	0.801665	0.120690
Amp	 5	14856258	15313691	-0.000000	0.134452	0.771295	0.103448
Amp	 5	15314407	19534220	-0.000000	0.087566	0.709161	0.086207
Amp	 5	19534805	20327517	-0.000000	0.060951	0.732972	0.068966
Amp	 5	20328415	21143124	-0.000000	0.042092	0.832301	0.051724
Amp	 5	21145247	21359489	-0.000000	0.125930	1.476903	0.051724
Amp	 5	21392335	21727340	-0.000000	0.158537	1.727615	0.051724
Amp	 5	21727443	21837181	-0.000000	0.209899	1.591890	0.068966
Amp	 5	21837294	25077244	-0.000000	0.158537	1.727615	0.051724
Amp	 5	25385460	25491991	-0.000000	0.224348	1.382481	0.086207
Amp	 5	25493267	25841180	0.078780	0.306730	1.469201	0.103448
Amp	 5	25841323	27491033	-0.000000	0.235590	1.195713	0.103448
Amp	 5	27492920	27884057	0.016937	0.262303	1.143356	0.103448
Amp	 5	27888605	28008380	-0.000000	0.103766	0.659414	0.086207
Amp	 5	28009430	29949620	0.014885	0.261606	1.156309	0.103448
Amp	 5	29950471	32448068	0.072925	0.295784	1.172792	0.103448
Amp	 5	32448182	32566691	0.165116	0.339813	1.150331	0.120690
Amp	 5	32570997	32947917	0.072925	0.295784	1.172792	0.103448
Amp	 5	32948120	37410599	0.014885	0.261606	1.249679	0.086207
Amp	 5	37414309	37667440	0.119978	0.322859	1.276876	0.103448
Amp	 5	37668532	39068326	0.399268	0.420144	1.650875	0.103448
Amp	 5	39081475	39355591	0.610380	0.479302	1.609974	0.120690
Amp	 5	39358029	41183210	0.399268	0.420144	1.650875	0.103448
Amp	 5	41183888	42471413	0.315753	0.393430	1.857814	0.086207
Amp	 5	42480912	42859103	0.230055	0.363906	1.721613	0.086207
Amp	 5	42870545	42911463	0.308027	0.392163	1.851968	0.086207
Amp	 5	42914120	43485034	0.331619	0.400623	1.575832	0.103448
Amp	 5	43492812	45378456	0.583349	0.468619	1.574771	0.120690
Amp	 5	50124856	50805307	-0.000000	0.151903	0.743074	0.086207
Amp	 5	50870480	51583067	-0.000000	0.094341	0.596907	0.068966
Amp	 5	51594810	51751574	-0.000000	0.053916	0.485063	0.051724
Amp	 5	51752167	54623595	-0.000000	0.025660	0.295934	0.034483
Amp	 5	54636923	55257296	-0.000000	0.061350	0.471705	0.051724
Amp	 5	55263282	58905245	-0.000000	0.025660	0.295934	0.034483
Amp	 5	58905769	61420956	-0.000000	0.017199	0.396719	0.017241
Amp	 5	61472050	61572695	-0.000000	0.035687	0.411580	0.034483
Amp	 5	61612107	64852071	-0.000000	0.017199	0.396719	0.017241
Amp	 5	64853937	66606684	-0.000000	0.000000	0.000000	0.000000
Amp	 5	66610910	67522722	-0.000000	0.047637	1.098799	0.017241
Amp	 5	67522851	71524490	-0.000000	0.000000	0.000000	0.000000
Amp	 5	71526092	72085087	-0.000000	0.015419	0.377836	0.017241
Amp	 5	72087176	72399641	-0.000000	0.000000	0.000000	0.000000
Amp	 5	72399930	72735007	-0.000000	0.022673	0.522973	0.017241
Amp	 5	72738361	72840619	-0.000000	0.113484	1.308819	0.034483
Amp	 5	72843780	72875178	-0.000000	0.168622	1.296490	0.051724
Amp	 5	72878759	72981870	-0.000000	0.214116	1.240252	0.068966
Amp	 5	72982981	73022505	-0.000000	0.158977	1.229726	0.051724
Amp	 5	73026238	73082093	-0.000000	0.113484	1.308819	0.034483
Amp	 5	73082164	73467733	-0.000000	0.022673	0.522973	0.017241
Amp	 5	73471677	73637675	-0.000000	0.181030	2.089914	0.034483
Amp	 5	73640506	73907046	-0.000000	0.158357	3.656854	0.017241
Amp	 5	73907281	74892805	-0.000000	0.000000	0.000000	0.000000
Amp	 5	74895474	75184420	-0.000000	0.011068	0.255299	0.017241
