Type	Chromosome	Start	End	-log10(q-value)	G-score	average amplitude	frequency
Amp	 9	18864480	18936179	-0.000000	0.083222	0.802537	0.062112
Amp	 9	18937624	18997225	-0.000000	0.026109	0.485390	0.055901
Amp	 9	18997351	19083405	-0.000000	0.051062	0.596621	0.062112
Amp	 9	19083968	19236489	-0.000000	0.071513	0.661423	0.068323
Amp	 9	19240033	20382226	-0.000000	0.051062	0.596621	0.062112
Amp	 9	20382285	20502449	-0.000000	0.083222	0.802537	0.062112
Amp	 9	20503766	20546137	-0.000000	0.072440	0.815000	0.055901
Amp	 9	20548754	20648623	-0.000000	0.077640	0.766930	0.062112
Amp	 9	20651252	20876259	-0.000000	0.072440	0.815000	0.055901
Amp	 9	20880047	20880047	-0.000000	0.066253	0.867358	0.049689
Amp	 9	20881286	21089454	-0.000000	0.009140	0.468859	0.043478
Amp	 9	21091240	21626573	-0.000000	0.004595	0.491369	0.037267
Amp	 9	21702086	21731366	-0.000000	0.007213	0.438751	0.037267
Amp	 9	21732466	21874653	-0.000000	0.012466	0.424124	0.043478
Amp	 9	21874959	21963430	-0.000000	0.007871	0.445772	0.037267
Amp	 9	21976870	22011392	-0.000000	0.002617	0.225291	0.012422
Amp	 9	22011477	22047932	-0.000000	0.012844	0.368464	0.018634
Amp	 9	22053652	22089599	-0.000000	0.017817	0.355956	0.024845
Amp	 9	22096338	22125503	-0.000000	0.034777	0.469875	0.037267
Amp	 9	22128709	22219912	-0.000000	0.044741	0.493893	0.043478
Amp	 9	22220791	22430975	-0.000000	0.027782	0.395223	0.037267
Amp	 9	22432666	22717305	-0.000000	0.025164	0.440750	0.031056
Amp	 9	22724129	23161407	-0.000000	0.031118	0.430822	0.037267
Amp	 9	23164275	23771347	-0.000000	0.041288	0.462306	0.043478
Amp	 9	23771513	24224753	-0.000000	0.098401	0.861625	0.049689
Amp	 9	24231225	24319608	-0.000000	0.155514	1.172206	0.055901
Amp	 9	24321502	24532443	-0.000000	0.166863	1.127653	0.062112
Amp	 9	24532689	24730644	-0.000000	0.155514	1.172206	0.055901
Amp	 9	24731623	24831270	-0.000000	0.212627	1.420671	0.062112
Amp	 9	24835444	24856402	-0.000000	0.155514	1.172206	0.055901
Amp	 9	24857287	25036463	-0.000000	0.129615	0.987956	0.055901
Amp	 9	25038148	25467899	-0.000000	0.139236	0.950760	0.062112
Amp	 9	25472081	25953815	-0.000000	0.143088	0.886746	0.068323
Amp	 9	25954053	26110012	-0.000000	0.115750	0.727623	0.068323
Amp	 9	26113423	26257238	-0.000000	0.172863	0.971725	0.074534
Amp	 9	26433917	26443347	-0.000000	0.185526	0.959524	0.080745
Amp	 9	26443674	26608337	-0.000000	0.205865	0.984008	0.086957
Amp	 9	26633841	26851480	-0.000000	0.187152	0.898421	0.086957
Amp	 9	26853237	27047460	-0.000000	0.201350	0.899133	0.093168
Amp	 9	27049083	27054494	-0.000000	0.183298	0.822079	0.093168
Amp	 9	27065021	27285642	-0.000000	0.179421	0.863067	0.086957
Amp	 9	27286545	27423975	-0.000000	0.187056	0.838120	0.093168
Amp	 9	27426463	27456963	-0.000000	0.193954	0.813341	0.099379
Amp	 9	27458427	27546890	-0.000000	0.179756	0.806956	0.093168
Amp	 9	27551927	27640054	-0.000000	0.212517	0.887625	0.099379
Amp	 9	27641463	27688904	-0.000000	0.231175	0.905687	0.105590
Amp	 9	27696701	27776146	0.221114	0.283440	1.041286	0.111801
Amp	 9	27778250	27893409	0.624703	0.340553	1.178947	0.118012
Amp	 9	27896348	28000648	0.701061	0.350309	1.151232	0.124224
Amp	 9	28001003	28167088	0.624703	0.340553	1.178947	0.118012
Amp	 9	28356131	28550575	0.493858	0.322859	1.181504	0.111801
Amp	 9	28981526	28985833	0.243147	0.286679	1.052804	0.111801
Amp	 9	28988104	29054742	0.215582	0.281705	1.096003	0.105590
Amp	 9	29054853	29291496	0.493858	0.322733	1.250531	0.105590
Amp	 9	29291780	29572760	0.349129	0.302936	1.175965	0.105590
Amp	 9	29573865	29697750	0.153245	0.268771	1.047288	0.105590
Amp	 9	29701282	29780373	0.208805	0.280077	1.029321	0.111801
Amp	 9	30008343	30145601	0.587975	0.336238	1.167612	0.118012
Amp	 9	30145981	30820405	0.607463	0.338705	1.117128	0.124224
Amp	 9	30823735	31194999	0.219808	0.282544	0.983459	0.118012
Amp	 9	31196128	31197751	0.161543	0.271238	0.997880	0.111801
Amp	 9	31199945	31234838	0.278746	0.292200	1.016001	0.118012
Amp	 9	31242463	31270014	0.317353	0.298004	1.035561	0.118012
Amp	 9	31270964	31270964	0.459522	0.318002	1.047805	0.124224
Amp	 9	31277846	31470293	0.566190	0.332852	1.043186	0.130435
Amp	 9	31470393	31511448	0.423235	0.312854	1.031323	0.124224
Amp	 9	31513345	32093241	0.453885	0.317532	0.996476	0.130435
Amp	 9	32093508	32242936	0.187572	0.276504	0.871382	0.130435
Amp	 9	32244234	32453787	0.572236	0.333617	0.997994	0.136646
Amp	 9	32454288	32863969	0.476697	0.320728	1.006219	0.130435
Amp	 9	32865569	32973096	0.531451	0.328689	0.983651	0.136646
Amp	 9	32975210	33036981	1.007781	0.385055	1.134836	0.136646
Amp	 9	33042029	33135850	1.126108	0.397597	1.120409	0.142857
Amp	 9	33140789	33353212	0.986121	0.382747	1.128119	0.136646
Amp	 9	33354236	33406609	1.148951	0.400402	1.128219	0.142857
Amp	 9	33420008	33574904	1.027448	0.387860	1.143000	0.136646
Amp	 9	33576579	33625082	1.078715	0.392890	1.107307	0.142857
Amp	 9	33626994	33803889	1.056110	0.390602	1.150981	0.136646
Amp	 9	33803970	33909522	1.078715	0.393501	1.109006	0.142857
Amp	 9	33916379	33993280	1.148951	0.400360	1.081099	0.149068
Amp	 9	34003106	34096417	1.474144	0.433683	1.169998	0.149068
Amp	 9	34096873	34178034	1.693750	0.454096	1.175479	0.155280
Amp	 9	34197250	34198058	2.135935	0.490246	1.268066	0.155280
Amp	 9	34210872	34385712	1.880362	0.469833	1.266443	0.149068
Amp	 9	34392908	34588006	1.559542	0.441267	1.190231	0.149068
Amp	 9	34588893	34643288	1.657308	0.450751	1.166912	0.155280
Amp	 9	34660240	34661678	1.583787	0.443853	1.197131	0.149068
Amp	 9	34669171	34675471	1.482069	0.434369	1.222777	0.142857
Amp	 9	34686143	34707653	1.615330	0.446822	1.205051	0.149068
Amp	 9	34708292	35091880	1.720525	0.456112	1.180644	0.155280
Amp	 9	35098008	35158653	2.036825	0.482474	1.248160	0.155280
Amp	 9	35165177	35196728	2.184683	0.493774	1.277100	0.155280
Amp	 9	35198417	35335143	1.850626	0.467412	1.209584	0.155280
Amp	 9	35340565	35352425	2.213542	0.495979	1.282747	0.155280
Amp	 9	35355088	35405543	2.634550	0.529351	1.368218	0.155280
Amp	 9	35407431	35440434	2.742940	0.537115	1.334716	0.161491
Amp	 9	35448362	35503334	3.470232	0.588739	1.407705	0.167702
Amp	 9	35506655	35533886	3.686075	0.603538	1.442798	0.167702
Amp	 9	35536846	35593593	3.862100	0.614629	1.469100	0.167702
Amp	 9	35596344	35687196	3.947241	0.620118	1.482116	0.167702
Amp	 9	35696625	35715785	3.028978	0.557975	1.441529	0.155280
Amp	 9	35719257	35723078	2.430382	0.513562	1.327780	0.155280
Amp	 9	35725068	35812623	2.908844	0.549505	1.365226	0.161491
Amp	 9	35819300	35843003	2.613413	0.527761	1.420986	0.149068
Amp	 9	35843080	35848338	2.812535	0.542403	1.460047	0.149068
Amp	 9	35848636	35849181	2.613413	0.527604	1.420567	0.149068
Amp	 9	35855218	35873015	2.036825	0.482305	1.299716	0.149068
Amp	 9	35873245	35894737	1.608542	0.446362	1.256166	0.142857
Amp	 9	35895769	35930860	1.482069	0.434548	1.278881	0.136646
Amp	 9	35931225	35968343	1.402033	0.426784	1.316106	0.130435
Amp	 9	35974047	35983248	1.330766	0.419924	1.359950	0.124224
Amp	 9	35983405	36210411	1.287870	0.415246	1.415762	0.118012
Amp	 9	36212440	36270267	1.433410	0.429588	1.390889	0.124224
Amp	 9	36274052	36396916	1.330766	0.419968	1.431673	0.118012
Amp	 9	36411459	36424615	1.196902	0.405625	1.460194	0.111801
Amp	 9	36426691	36576193	1.248569	0.411276	1.402383	0.118012
Amp	 9	36576342	36758830	0.870163	0.369949	1.263114	0.118012
Amp	 9	36760500	36879722	0.707721	0.351291	1.266916	0.111801
Amp	 9	36879891	37033159	0.587975	0.336251	1.284797	0.105590
Amp	 9	37033361	37294434	0.566190	0.333353	1.353499	0.099379
Amp	 9	37303489	37359575	0.672505	0.347410	1.276304	0.111801
Amp	 9	37364675	37442357	0.725570	0.353496	1.297951	0.111801
Amp	 9	37442516	37462831	0.801233	0.362166	1.258856	0.118012
Amp	 9	37466028	37540697	0.679056	0.348109	1.278789	0.111801
Amp	 9	37542258	37641963	0.775980	0.358996	1.248175	0.118012
Amp	 9	37642234	37677675	0.679056	0.348109	1.278789	0.111801
Amp	 9	37688817	37790266	0.512030	0.325506	1.268882	0.105590
Amp	 9	37793692	37936503	0.149226	0.268393	1.119634	0.099379
Amp	 9	37940439	37957249	0.181627	0.275121	1.080897	0.105590
Amp	 9	37957824	38084480	0.215582	0.281847	1.044775	0.111801
Amp	 9	38085678	38205001	0.149226	0.268081	1.054383	0.105590
Amp	 9	38205577	38275597	0.109888	0.261354	1.093364	0.099379
Amp	 9	38278141	38438020	0.459522	0.318467	1.244157	0.105590
Amp	 9	38444598	38446491	0.423235	0.312817	1.299305	0.099379
Amp	 9	38448039	38626879	0.371497	0.305558	1.270256	0.099379
Amp	 9	38628619	38634252	0.387759	0.308065	1.204978	0.105590
Amp	 9	38637865	38739177	0.185578	0.275676	1.082989	0.105590
Amp	 9	38739591	38747688	0.215582	0.281381	1.043117	0.111801
Amp	 9	71039044	71039044	-0.000000	0.178179	0.897642	0.086957
Amp	 9	71039940	71039940	-0.000000	0.168214	0.917615	0.080745
Amp	 9	71041878	71046287	-0.000000	0.155534	1.007882	0.068323
Amp	 9	71050479	71093494	-0.000000	0.139449	1.005683	0.062112
Amp	 9	71097842	71275933	-0.000000	0.161700	1.043775	0.068323
Amp	 9	71276390	71367230	-0.000000	0.179144	1.145314	0.068323
Amp	 9	71367270	71425223	-0.000000	0.161700	1.043775	0.068323
Amp	 9	71425447	71497556	-0.000000	0.153793	1.093333	0.062112
Amp	 9	71500699	71629600	-0.000000	0.138730	0.996889	0.062112
Amp	 9	71630302	71733668	-0.000000	0.153143	0.990154	0.068323
Amp	 9	71746053	71762508	-0.000000	0.145955	1.043145	0.062112
Amp	 9	71762766	71803639	-0.000000	0.152347	0.985520	0.068323
Amp	 9	71805649	71834380	-0.000000	0.160113	0.948326	0.074534
Amp	 9	71836450	71935577	-0.000000	0.145701	0.950646	0.068323
Amp	 9	71943002	72127468	-0.000000	0.137934	0.991792	0.062112
Amp	 9	72127484	72142700	-0.000000	0.131542	1.056516	0.055901
Amp	 9	72147208	73090898	-0.000000	0.141068	1.124285	0.055901
Amp	 9	73090916	74138754	-0.000000	0.144551	1.149063	0.055901
Amp	 9	74138817	74378277	-0.000000	0.160785	1.138102	0.062112
Amp	 9	74379259	75579404	-0.000000	0.144551	1.149063	0.055901
Amp	 9	75580402	76064809	-0.000000	0.181769	1.413845	0.055901
Amp	 9	76113242	76295749	-0.000000	0.198153	1.334671	0.068323
Amp	 9	76295880	76345935	-0.000000	0.141040	1.102452	0.062112
Amp	 9	76345992	77482275	-0.000000	0.124656	1.108387	0.055901
Amp	 9	77482646	78926362	-0.000000	0.139861	1.094903	0.062112
Amp	 9	78928711	78999889	-0.000000	0.137809	1.167570	0.055901
Amp	 9	78999906	79599708	-0.000000	0.122604	1.191822	0.049689
Amp	 9	79601143	79878002	-0.000000	0.137894	1.168174	0.055901
Amp	 9	79885046	80029803	-0.000000	0.122604	1.191822	0.049689
Amp	 9	80032300	80122834	-0.000000	0.136618	1.159092	0.055901
Amp	 9	80124144	80215964	-0.000000	0.155430	1.163639	0.062112
Amp	 9	80217926	80244255	-0.000000	0.136618	1.159092	0.055901
Amp	 9	80244476	80245403	-0.000000	0.132965	1.274741	0.049689
Amp	 9	80247984	80340387	-0.000000	0.151908	1.426352	0.049689
Amp	 9	80340469	80360302	-0.000000	0.117559	1.315932	0.043478
Amp	 9	80368100	80403226	-0.000000	0.103546	1.385711	0.037267
Amp	 9	80405432	85167648	-0.000000	0.087040	1.451484	0.031056
Amp	 9	85167744	87068756	-0.000000	0.090845	1.133933	0.043478
Amp	 9	87071383	87169190	-0.000000	0.094338	1.020147	0.049689
Amp	 9	87171726	87209907	-0.000000	0.090845	1.133933	0.043478
Amp	 9	87210286	87319675	-0.000000	0.112153	1.162733	0.049689
Amp	 9	87324411	87537096	-0.000000	0.090845	1.133933	0.043478
Amp	 9	87537284	88279765	-0.000000	0.098793	1.055802	0.049689
Amp	 9	88279789	88603317	-0.000000	0.110701	1.023210	0.055901
Amp	 9	88603339	92315882	-0.000000	0.098793	1.055802	0.049689
Amp	 9	92318168	95078852	-0.000000	0.121323	1.020532	0.062112
Amp	 9	95360764	95827196	-0.000000	0.133856	1.005701	0.074534
Amp	 9	95827409	95996382	-0.000000	0.147193	0.994031	0.080745
Amp	 9	95996897	96032864	-0.000000	0.157207	0.969647	0.086957
Amp	 9	96035239	96340484	-0.000000	0.143869	0.978544	0.080745
Amp	 9	96340817	96931646	-0.000000	0.133856	1.005701	0.074534
Amp	 9	96931807	96999239	-0.000000	0.159451	1.142268	0.074534
Amp	 9	96999856	97255999	-0.000000	0.133856	1.005701	0.074534
Amp	 9	97256618	97536765	-0.000000	0.076743	0.764687	0.068323
Amp	 9	97544820	97611011	-0.000000	0.085119	0.745658	0.074534
Amp	 9	97612840	97750365	-0.000000	0.119769	0.858957	0.080745
Amp	 9	97753759	97756918	-0.000000	0.130319	0.845855	0.086957
Amp	 9	97758265	97759920	-0.000000	0.135408	0.811187	0.093168
Amp	 9	97763155	97818562	-0.000000	0.148443	0.812940	0.099379
Amp	 9	97819595	97824124	-0.000000	0.143353	0.845413	0.093168
Amp	 9	97824841	97828471	-0.000000	0.132803	0.857549	0.086957
Amp	 9	97832027	97834624	-0.000000	0.119769	0.858957	0.080745
Amp	 9	97836603	97921731	-0.000000	0.085119	0.745658	0.074534
Amp	 9	97927749	99161512	-0.000000	0.076743	0.764687	0.068323
Amp	 9	99161670	100400421	-0.000000	0.082882	0.733720	0.074534
Amp	 9	100401126	100525653	-0.000000	0.110635	0.765682	0.093168
Amp	 9	100528824	100530289	-0.000000	0.082882	0.693447	0.086957
Amp	 9	100530899	100614296	-0.000000	0.076743	0.716552	0.080745
Amp	 9	100623377	100882881	-0.000000	0.094396	0.746104	0.086957
Amp	 9	100884564	100997156	-0.000000	0.121980	0.814110	0.093168
Amp	 9	101004366	102558665	-0.000000	0.104327	0.791526	0.086957
Amp	 9	102563913	103719787	-0.000000	0.074401	0.705015	0.080745
Amp	 9	103720946	104407652	-0.000000	0.087851	0.815375	0.099379
Amp	 9	104409886	105133083	-0.000000	0.074401	0.812317	0.093168
Amp	 9	105134416	105642462	-0.000000	0.087856	0.815394	0.099379
Amp	 9	105870184	107686354	-0.000000	0.061868	0.813022	0.086957
Amp	 9	107686405	107762378	-0.000000	0.089604	0.877215	0.093168
Amp	 9	107768901	107963060	-0.000000	0.102202	0.873143	0.099379
Amp	 9	107964188	108157158	-0.000000	0.074465	0.812959	0.093168
Amp	 9	108157964	109310559	-0.000000	0.061868	0.813022	0.086957
Amp	 9	109312209	109408829	-0.000000	0.071781	0.801133	0.093168
Amp	 9	109410329	110249505	-0.000000	0.061868	0.813022	0.086957
Amp	 9	110262156	110754778	-0.000000	0.039292	0.709769	0.086957
Amp	 9	110761104	110820316	-0.000000	0.047017	0.695428	0.093168
Amp	 9	110822225	111019662	-0.000000	0.064854	0.723386	0.099379
Amp	 9	111023054	111100683	-0.000000	0.057129	0.738636	0.093168
Amp	 9	111104909	111249181	-0.000000	0.039292	0.709769	0.086957
Amp	 9	111249238	111260108	-0.000000	0.049473	0.705910	0.093168
Amp	 9	111272976	111344815	-0.000000	0.065443	0.725699	0.099379
Amp	 9	111353985	111603478	-0.000000	0.055262	0.730621	0.093168
Amp	 9	111609354	111637304	-0.000000	0.083607	0.851614	0.093168
Amp	 9	111637707	111670100	-0.000000	0.067637	0.839405	0.086957
Amp	 9	111670243	111702157	-0.000000	0.082794	0.848145	0.093168
Amp	 9	111703274	112089244	-0.000000	0.098821	0.859273	0.099379
Amp	 9	112090584	112121089	-0.000000	0.076290	0.820384	0.093168
Amp	 9	112133083	112147459	-0.000000	0.083239	0.796915	0.099379
Amp	 9	112148314	112389497	-0.000000	0.068081	0.785343	0.093168
Amp	 9	112390671	113106999	-0.000000	0.061133	0.809661	0.086957
Amp	 9	113110127	113177835	-0.000000	0.088125	0.933107	0.086957
Amp	 9	113185522	114238638	-0.000000	0.072098	0.925947	0.080745
Amp	 9	114238734	114240101	-0.000000	0.079410	0.893250	0.086957
Amp	 9	114249015	114257386	-0.000000	0.091716	0.886230	0.093168
Amp	 9	114260772	114282511	-0.000000	0.105878	0.887758	0.099379
Amp	 9	114283045	114285373	-0.000000	0.120932	0.892235	0.105590
Amp	 9	114286425	114330775	-0.000000	0.136528	0.898145	0.111801
Amp	 9	114338641	114502689	-0.000000	0.135123	0.893145	0.111801
Amp	 9	114502742	114548852	-0.000000	0.127810	0.918142	0.105590
Amp	 9	114549272	114552633	-0.000000	0.112757	0.915285	0.099379
Amp	 9	114558001	114861803	-0.000000	0.098595	0.915591	0.093168
Amp	 9	114862831	114976870	-0.000000	0.101770	0.871075	0.099379
Amp	 9	114980618	115028845	-0.000000	0.116754	0.876270	0.105590
Amp	 9	115028883	115091865	-0.000000	0.124574	0.855405	0.111801
Amp	 9	115100144	115150054	-0.000000	0.122174	0.896685	0.105590
Amp	 9	115155946	115195385	-0.000000	0.118999	0.940020	0.099379
Amp	 9	115196114	115750558	-0.000000	0.111179	0.969308	0.093168
Amp	 9	115754404	115929348	-0.000000	0.129415	1.047149	0.093168
Amp	 9	115929743	116288473	-0.000000	0.111179	0.969308	0.093168
Amp	 9	116298035	116312332	-0.000000	0.119802	0.943233	0.099379
Amp	 9	116313582	116420246	-0.000000	0.134489	0.943068	0.105590
Amp	 9	116422276	116470753	-0.000000	0.144473	0.926187	0.111801
Amp	 9	116473252	116560188	-0.000000	0.129785	0.925350	0.105590
Amp	 9	116564275	116569532	-0.000000	0.148162	0.939419	0.111801
Amp	 9	116570360	116632454	-0.000000	0.121170	0.870958	0.105590
Amp	 9	116632936	116654624	-0.000000	0.167967	1.047213	0.105590
Amp	 9	116654675	116767770	-0.000000	0.175249	1.014939	0.111801
Amp	 9	116769823	116814661	-0.000000	0.220081	1.174413	0.111801
Amp	 9	116815777	116907992	-0.000000	0.201704	1.174166	0.105590
Amp	 9	116919752	117049847	-0.000000	0.149590	1.039001	0.099379
Amp	 9	117050998	117097755	-0.000000	0.162617	1.026949	0.105590
Amp	 9	117098650	117250393	-0.000000	0.115821	0.850694	0.105590
Amp	 9	117256467	117931053	-0.000000	0.160798	0.963425	0.111801
Amp	 9	117931880	118006572	-0.000000	0.126561	0.841639	0.111801
Amp	 9	118008308	118023741	-0.000000	0.115821	0.850694	0.105590
Amp	 9	118024692	118980049	-0.000000	0.124448	0.834123	0.111801
Amp	 9	118987369	119103247	-0.000000	0.112072	0.790100	0.111801
Amp	 9	119106881	119251518	-0.000000	0.126479	0.841349	0.111801
Amp	 9	119252440	119506210	-0.000000	0.113452	0.841774	0.105590
Amp	 9	119508795	119950283	-0.000000	0.098468	0.832991	0.099379
Amp	 9	119950544	120158583	-0.000000	0.080684	0.761823	0.099379
Amp	 9	120160956	120225497	-0.000000	0.106020	0.812433	0.105590
Amp	 9	120228358	120520412	-0.000000	0.080684	0.761823	0.099379
Amp	 9	120521793	120898681	-0.000000	0.099138	0.835671	0.099379
Amp	 9	120901545	121294035	-0.000000	0.125999	0.887681	0.105590
Amp	 9	121294708	122185626	-0.000000	0.118051	0.911356	0.099379
Amp	 9	122189165	122332005	-0.000000	0.175164	1.072856	0.105590
Amp	 9	122332965	122846377	-0.000000	0.118051	0.911356	0.099379
Amp	 9	122849942	123353149	-0.000000	0.102482	0.905655	0.093168
Amp	 9	123353524	124134998	-0.000000	0.117263	0.908201	0.099379
Amp	 9	124138332	124192482	-0.000000	0.158069	1.010213	0.105590
Amp	 9	124193699	124515111	-0.000000	0.159833	1.016855	0.105590
Amp	 9	124516590	124557409	-0.000000	0.145052	1.021259	0.099379
Amp	 9	124563800	125403486	-0.000000	0.104245	0.915156	0.093168
Amp	 9	125406341	125587364	-0.000000	0.124398	0.938930	0.099379
Amp	 9	125602102	126008483	-0.000000	0.104245	0.915500	0.093168
Amp	 9	126018715	126134120	-0.000000	0.125920	1.008019	0.093168
Amp	 9	126141418	127463477	-0.000000	0.104245	0.913527	0.093168
Amp	 9	127464943	127583449	-0.000000	0.115540	0.901629	0.099379
Amp	 9	127595329	128189969	-0.000000	0.104245	0.913527	0.093168
Amp	 9	128191680	128756290	-0.000000	0.126022	1.006484	0.093168
Amp	 9	128756582	128904324	-0.000000	0.118469	0.974241	0.093168
Amp	 9	128904347	129609815	-0.000000	0.104245	0.913527	0.093168
Amp	 9	129609857	129985108	-0.000000	0.113553	0.893679	0.099379
Amp	 9	130003735	130088144	-0.000000	0.121912	0.871615	0.105590
Amp	 9	130089323	130090032	-0.000000	0.140789	0.890341	0.111801
Amp	 9	130090143	130168326	-0.000000	0.161826	0.965175	0.111801
Amp	 9	130199451	130367468	-0.000000	0.140789	0.888374	0.111801
Amp	 9	130369165	130673419	-0.000000	0.149862	0.872192	0.118012
Amp	 9	130687074	130730235	-0.000000	0.140789	0.888374	0.111801
Amp	 9	130730978	130797396	-0.000000	0.175725	1.012646	0.111801
Amp	 9	130801398	130864676	-0.000000	0.178301	0.968031	0.118012
Amp	 9	130870258	130957358	-0.000000	0.155877	0.892462	0.118012
Amp	 9	130957900	130997915	-0.000000	0.180414	0.975152	0.118012
Amp	 9	130998990	131012266	-0.000000	0.201348	1.045696	0.118012
Amp	 9	131018639	131025421	-0.000000	0.182470	1.036641	0.111801
Amp	 9	131027963	131054903	-0.000000	0.157933	0.949357	0.111801
Amp	 9	131055665	131107432	-0.000000	0.160263	0.910033	0.118012
Amp	 9	131125255	131554819	-0.000000	0.124242	0.832458	0.111801
Amp	 9	131557214	131567982	-0.000000	0.115883	0.849944	0.105590
Amp	 9	131569672	131760479	-0.000000	0.124633	0.833848	0.111801
Amp	 9	131764857	131970291	-0.000000	0.115883	0.849944	0.105590
Amp	 9	131976508	132209503	-0.000000	0.129316	0.850508	0.111801
Amp	 9	132218885	132294278	-0.000000	0.115883	0.849944	0.105590
Amp	 9	132295620	133375627	-0.000000	0.113553	0.893741	0.099379
Amp	 9	133388232	133504909	-0.000000	0.124942	0.887078	0.105590
Amp	 9	133508142	133692437	-0.000000	0.113553	0.896942	0.099379
Amp	 9	133692450	133739735	-0.000000	0.117797	0.860165	0.105590
Amp	 9	133744911	133995353	-0.000000	0.135951	0.928540	0.105590
Amp	 9	134002919	134027797	-0.000000	0.131707	0.969591	0.099379
Amp	 9	134029211	134093261	-0.000000	0.113553	0.896942	0.099379
Amp	 9	134093306	134207925	-0.000000	0.136078	0.987082	0.099379
Amp	 9	134209216	134300292	-0.000000	0.113553	0.894193	0.099379
Amp	 9	134302637	134303258	-0.000000	0.131030	0.964133	0.099379
Amp	 9	134305696	134497913	-0.000000	0.134329	0.919845	0.105590
Amp	 9	134505215	134645767	-0.000000	0.116852	0.854020	0.105590
Amp	 9	134646234	134698455	-0.000000	0.126651	0.841429	0.111801
Amp	 9	134701152	136947331	-0.000000	0.133369	0.819784	0.118012
Amp	 9	137007090	137155599	-0.000000	0.141821	0.805446	0.124224
Amp	 9	137159596	137370763	-0.000000	0.133369	0.819354	0.118012
Amp	 9	137370802	137982984	-0.000000	0.136952	0.789857	0.124224
Amp	 9	137987233	138055789	-0.000000	0.151650	0.836910	0.124224
Amp	 9	138059244	138685172	-0.000000	0.156519	0.811904	0.130435
Amp	 9	138686571	138898254	-0.000000	0.206493	0.964273	0.130435
Amp	 9	138907716	138921223	-0.000000	0.156519	0.811904	0.130435
Amp	 9	138924023	139015369	-0.000000	0.180141	0.883928	0.130435
Amp	 9	139016326	139030762	-0.000000	0.203885	0.912854	0.136646
Amp	 9	139033891	139050647	-0.000000	0.211326	0.893879	0.142857
Amp	 9	139051174	139051477	-0.000000	0.187704	0.828117	0.142857
Amp	 9	139051872	139283016	-0.000000	0.211596	0.857354	0.149068
Amp	 9	139283102	139308657	-0.000000	0.218920	0.845376	0.155280
Amp	 9	139308671	139408692	0.047794	0.248750	0.921774	0.155280
Amp	 9	139435369	139486781	0.306242	0.296064	1.042952	0.155280
Amp	 9	139512029	139590934	0.289664	0.294300	0.992107	0.149068
Amp	 9	139593195	139701108	0.512030	0.324994	1.031033	0.155280
Amp	 9	139701230	139771503	0.572236	0.333748	1.012935	0.161491
Amp	 9	139774381	139809757	0.360183	0.303918	0.939476	0.161491
Amp	 9	139810313	139929435	0.476697	0.320898	0.944946	0.167702
Amp	 9	139938793	139938793	0.636258	0.342702	0.996655	0.167702
Amp	 9	139951371	139969969	1.048232	0.390270	1.069834	0.173913
Amp	 9	139978619	139980385	0.973052	0.381516	1.088699	0.167702
Amp	 9	139982370	140023007	0.907901	0.374192	1.109114	0.161491
Amp	 9	140023306	140086045	0.808264	0.362606	1.080580	0.161491
Amp	 9	140141301	140151409	0.946688	0.378421	1.078064	0.167702
Amp	 9	140219855	140219868	0.719414	0.352725	1.056249	0.161491
Amp	 9	140290821	140321605	0.537958	0.328833	1.037307	0.155280
Amp	 9	140321781	140338144	0.215582	0.281265	0.953625	0.149068
Amp	 9	140338239	140382636	0.127616	0.264408	0.908650	0.149068
Amp	 9	140382705	140384335	0.052301	0.249710	0.869440	0.149068
Amp	 9	140466816	140566936	-0.000000	0.233895	0.863213	0.142857
Amp	 9	140567128	140632173	-0.000000	0.236352	0.894894	0.136646
Amp	 9	140636267	140658514	0.010847	0.239459	0.903938	0.136646
Amp	 9	140658727	140738306	0.064385	0.251886	0.899232	0.142857
Amp	 9	140745134	140938752	0.091295	0.257579	0.876953	0.149068
Amp	10	415240	785941	-0.000000	0.115327	0.675242	0.080745
Amp	10	809567	910983	-0.000000	0.120447	0.650427	0.086957
Amp	10	911243	1051952	-0.000000	0.138414	0.683758	0.093168
Amp	10	1312422	1455766	-0.000000	0.120447	0.650427	0.086957
Amp	10	1455780	1649762	-0.000000	0.133162	0.661337	0.093168
Amp	10	1653841	2428556	-0.000000	0.120447	0.650427	0.086957
Amp	10	2435823	2684075	-0.000000	0.108831	0.643248	0.080745
Amp	10	3137472	3284788	-0.000000	0.156793	0.816651	0.086957
Amp	10	3290827	3308452	-0.000000	0.173079	0.831727	0.093168
Amp	10	3308716	3425749	-0.000000	0.182230	0.870791	0.093168
Amp	10	3429034	4259467	-0.000000	0.176794	0.908128	0.086957
Amp	10	4261565	4406002	-0.000000	0.200661	0.947683	0.099379
Amp	10	4406237	4406237	-0.000000	0.210186	0.927812	0.105590
Amp	10	4415191	4433008	-0.000000	0.226029	0.932624	0.111801
Amp	10	4433023	4514597	-0.000000	0.202162	0.897591	0.105590
Amp	10	4515637	4620699	-0.000000	0.186319	0.890289	0.099379
Amp	10	4621637	4720626	-0.000000	0.188147	0.846971	0.105590
Amp	10	4724203	4832920	-0.000000	0.207051	0.867159	0.111801
Amp	10	4833418	4872251	-0.000000	0.224808	0.930324	0.111801
Amp	10	4872556	4908047	0.076716	0.254017	0.979793	0.118012
Amp	10	4908655	4990993	0.135255	0.265938	0.968968	0.124224
