,TPM_BALB_notx_rep1,TPM_BALB_notx_rep2,TPM_BALB_KLA_rep1,TPM_BALB_KLA_rep2,TPM_C57_notx_rep1,TPM_C57_notx_rep2,TPM_C57_KLA_rep1,TPM_C57_KLA_rep2,TPM_NOD_notx_rep1,TPM_NOD_notx_rep2,TPM_NOD_KLA_rep1,TPM_NOD_KLA_rep2,TPM_PWK_notx_rep1,TPM_PWK_notx_rep2,TPM_PWK_KLA_rep1,TPM_PWK_KLA_rep2,TPM_SPRET_notx_rep1,TPM_SPRET_notx_rep2,TPM_SPRET_KLA_rep1,TPM_SPRET_KLA_rep2
NM_027328,58.931,51.531,42.629,39.542,67.348,54.419,54.003,46.668,57.627,59.429,49.114,47.419,33.828,36.218,27.993,33.754,56.451,39.134,46.699,37.442
NM_177992,51.824,48.652,42.385,44.071,64.247,56.49,49.353,52.747,66.409,74.006,58.743,57.615,49.733,46.778,41.176,40.944,53.088,59.277,51.025,46.698
NM_001081962,46.802,39.32,26.282,23.24,64.867,55.389,35.586,38.255,68.037,61.832,45.486,61.487,49.637,37.935,30.024,19.455,57.514,36.291,24.217,30.479
NM_011241,54.385,40.642,41.829,33.483,69.267,49.208,59.247,44.425,50.622,56.938,47.545,49.411,32.656,27.526,26.883,20.748,63.942,45.348,54.522,39.304
NM_053208,62.728,53.379,40.504,40.658,63.272,55.114,50.11,47.487,54.983,66.384,59.12,57.671,52.301,48.199,39.673,37.91,55.35,46.561,44.885,35.555
NM_029834,55.155,47.647,41.317,38.956,62.561,55.576,53.203,50.081,62.29,63.74,52.544,56.82,57.661,43.143,42.736,33.461,61.052,53.076,52.823,45.729
NM_145705,45.598,38.465,36.523,35.152,64.361,51.255,53.343,48.871,53.534,45.415,44.418,60.703,39.89,29.622,33.633,25.661,43.495,37.743,35.497,28.534
NM_008723,57.951,31.367,45.217,23.498,69.531,44.331,65.923,42.608,50.163,49.947,37.512,43.672,10.646,7.54,8.26,6.933,26.16,19.054,22.425,12.317
NM_001310541,46.481,31.812,38.546,27.622,70.119,43.414,57.652,42.768,31.622,44.798,29.164,37.004,18.603,8.058,16.702,6.862,48.003,36.199,41.947,33.679
NM_001003898,40.534,47.149,37.888,37.195,56.802,52.973,48.387,49.544,57.439,60.564,45.63,56.079,28.694,34.295,27.236,27.968,53.153,50.021,49.588,44.767
NM_001111078,37.545,29.182,32.806,26.364,63.292,45.478,54.413,39.917,54.78,62.722,48.906,52.41,12.078,3.571,9.655,3.002,45.123,30.207,36.059,27.276
NM_001301414,45.122,33.273,34.018,26.392,60.382,47.446,51.264,38.467,45.404,59.613,40.526,39.489,31.771,24.542,25.445,18.666,50.072,36.919,39.701,30.519
NM_011276,43.293,67.932,47.718,62.897,41.06,66.307,47.051,64.168,45.14,47.069,52.705,50.873,50.85,73.091,63.694,76.082,53.672,67.503,55.102,63.894
NM_011876,44.911,41.665,31.313,31.858,53.887,53.377,41.791,41.963,56.987,65.738,42.25,58.546,40.04,30.245,26.821,23.793,54.46,50.242,44.259,43.005
NM_007659,45.381,28.924,42.221,26.223,62.562,43.805,57.306,41.41,40.971,60.356,33.352,52.509,14.547,6.661,12.883,6.442,50.803,40.603,44.365,36.502
NM_026023,55.833,46.408,47.8,41.686,58.542,47.268,48.186,39.621,53.831,66.612,51.088,52.042,33.981,34.332,27.036,28.493,59.95,48.148,54.481,49.161
NM_001110242,59.113,43.267,46.339,35.071,67.142,38.438,48.832,36.299,54.223,69.352,37.161,58.969,45.738,40.53,28.795,30.115,62.842,39.26,42.323,31.65
NM_175450,39.267,43.445,29.681,33.457,53.223,52.081,37.841,35.748,58.123,59.12,42.62,49.187,27.797,31.452,19.669,24.081,45.717,38.869,38.956,34.384
NM_052835,46.865,36.217,43.679,33.064,52.646,51.891,48.063,33.354,35.43,48.434,43.082,43.4,19.042,22.556,17.546,14.723,38.403,40.074,34.157,27.978
NM_020582,69.74,45.225,56.381,42.731,60.993,42.514,52.256,37.168,51.92,71.974,43.349,51.05,41.27,32.38,32.695,23.688,72.112,50.452,59.194,43.956
NR_040721,47.765,35.923,45.672,19.599,62.018,41.179,54.027,29.33,30.447,43.856,29.374,39.852,25.079,27.076,17.15,18.779,69.773,39.823,30.722,24.76
NM_016692,44.792,35.266,32.009,30.752,57.027,44.927,50.112,40.079,37.004,39.205,33.279,40.472,26.056,14.735,22.106,13.234,37.43,30.115,33.064,26.8
NM_001033490,42.697,42.188,28.956,37.192,51.288,49.671,42.54,35.471,52.849,52.122,46.04,32.479,36.903,37.523,23.114,27.395,52.461,42.46,39.044,33.95
NM_026310,52.704,43.834,36.968,36.608,56.012,44.567,47.44,37.453,54.937,58.5,41.428,43.851,33.478,30.573,24.413,24.613,55.397,38.106,40.649,36.659
NM_025900,50.546,35.205,42.916,34.1,56.379,42.833,51.721,40.146,54.509,69.944,45.95,55.475,28.654,20.624,27.359,22.848,63.076,47.03,53.064,47.869
NM_001271729,38.207,26.487,28.918,19.032,61.557,37.464,44.461,29.757,39.535,50.942,25.117,36.228,14.644,5.664,8.752,3.393,50.15,41.665,38.152,33.229
NM_001110159,46.836,37.566,35.92,29.721,58.219,40.397,45.021,37.282,51.781,59.727,45.16,61.825,28.145,24.373,22.791,22.19,70.27,59.198,58.463,47.297
NM_001291348,48.678,42.877,39.66,29.935,53.051,43.047,48.113,37.094,45.163,46.13,35.579,31.314,18.716,17.236,16.734,12.747,38.18,30.335,33.499,27.57
NM_008251,51.229,45.103,38.295,36.527,50.04,43.673,41.509,34.873,52.436,60.519,45.307,51.021,41.586,21.734,27.833,18.915,55.658,38.466,51.962,31.814
NM_009378,32.452,34.052,8.982,14.847,54.336,38.261,12.648,21.122,20.262,27.397,25.907,30.945,15.903,10.554,16.745,9.185,33.629,40.74,14.207,20.769
NM_024184,35.867,26.512,33.055,22.194,51.684,38.763,42.6,30.52,30.124,39.245,23.491,35.915,13.739,5.263,11.071,4.642,39.2,33.474,29.822,29.828
NM_053179,49.349,44.058,36.904,33.991,50.276,37.925,37.924,32.398,47.072,55.938,38.647,41.102,31.076,26.052,22.172,22.539,63.607,47.783,50.618,40.259
NM_001163360,26.057,15.888,21.649,16.947,47.937,39.431,42.052,38.284,42.467,49.897,35.247,42.729,10.743,5.455,9.382,5.286,32.332,24.537,28.696,20.882
NM_178856,37.852,25.221,32.695,23.14,49.604,35.064,40.649,30.236,42.086,50.629,31.907,41.734,10.018,5.267,6.99,3.435,30.959,22.579,26.918,20.925
NM_181416,32.276,27.525,28.57,26.568,42.467,39.73,39.352,37.023,40.278,39.95,36.246,38.894,24.019,17.642,23.629,14.829,43.043,36.875,40.686,34.378
NM_198937,27.122,26.196,26.948,24.078,45.23,35.644,39.747,33.638,40.433,42.322,37.398,37.666,22.64,19.41,19.707,16.148,41.075,33.71,35.388,30.91
NM_011131,38.438,30.73,29.755,24.098,45.392,34.576,39.771,31.591,27.096,35.97,25.465,32.505,17.914,11.717,13.173,9.621,40.798,29.816,33.497,27.232
NM_020567,36.478,23.149,30.148,18.002,47.997,30.926,38.536,28.121,24.831,34.427,18.845,24.061,9.302,3.228,6.726,2.755,35.071,24.583,29.643,19.853
NM_023203,33.497,28.552,30.284,22.654,44.764,33.408,35.018,31.995,31.021,46.042,27.268,34.898,16.785,14.619,10.104,14.337,21.918,23.72,20.809,19.199
NM_026515,16.251,11.402,16.663,11.814,45.548,32.156,36.303,29.016,22.878,29.662,18.563,25.724,8.359,2.84,6.913,2.47,26.826,23.93,22.983,22.799
NM_029482,28.66,24.038,25.308,19.587,38.134,39.058,28.049,29.7,35.149,30.833,25.747,29.9,13.481,9.027,10.018,6.26,29.811,31.171,25.223,23.291
NM_025412,37.373,28.314,26.236,22.996,42.545,33.015,30.432,26.129,40.03,42.31,31.881,36.044,14.871,13.667,11.105,9.665,24.973,16.116,19.614,15.794
NM_008894,23.39,20.637,19.855,13.182,45.085,30.184,35.004,29.576,34.707,45.105,26.15,34.18,14.879,12.13,12.531,9.874,35.531,27.176,25.483,22.246
NM_133678,34.691,36.88,30.708,23.454,41.519,32.898,39.266,27.704,34.473,59.161,38.693,43.31,29.896,23.941,25.822,24.557,53.466,40.491,44.974,31.527
NM_010443,36.455,33.082,29.566,27.614,39.216,34.061,30.352,28.54,33.35,37.993,29.755,27.041,16.315,13.193,13.72,11.522,25.75,22.532,19.926,19.264
NM_011284,27.224,22.38,21.898,17.445,40.434,31.042,27.945,21.278,35.335,43.546,29.206,32.301,14.262,9.225,7.758,6.481,32.711,25.325,23.596,20.303
NM_001081043,30.85,37.015,42.562,41.083,33.189,37.031,45.841,43.59,31.331,27.463,41.752,39.384,43.897,58.11,55.818,59.34,40.983,38.848,44.481,42.638
NM_025995,31.481,20.068,16.09,10.376,42,26.783,23.935,13.831,28.442,42.503,14.886,23.05,12.073,5.617,4.631,1.083,25.119,22.234,15.607,12.621
NM_026309,29.789,21.556,25.839,20.024,39.569,28.682,30.21,24.905,23.707,35.023,17.914,28.627,14.626,13.143,11.043,11.481,39.147,27.973,30.52,22.716
NM_001083188,29.809,23.76,25.555,22.231,37.889,28.952,34.148,27.901,27.164,28.497,25.038,28.611,12.552,6.313,11.098,4.883,23.718,21,20.763,18.483
NM_026410,25.626,23.034,23.895,18.508,36.716,30.074,31.139,25.698,27.281,35.668,24.16,25.126,11.146,4.131,8.81,3.068,31.309,31.259,26.111,24.656
NM_023058,26.056,22.365,24.84,21.945,37.779,28.203,36.928,28.874,28.196,33.286,25.711,34.124,13.616,6.337,11.726,5.725,29.605,21.237,26.614,21.358
NM_133746,29.552,23.416,18.806,17.079,38.88,25.371,20.391,18.803,19.879,24.458,16.282,20.028,2.18,0.706,1.13,0.483,26.663,18.684,14.251,11.397
NM_010892,28.552,20.744,23.301,17.424,37.791,25.71,29.562,26.124,20.346,26.65,14.973,25.669,11.444,5.504,10.005,5.267,32.77,21.288,31.002,21.148
NM_001033331,42.844,48.384,60.224,67.801,28.477,33.344,36.838,48.337,32.146,25.781,35.312,34.229,38.012,43.69,58.754,59.593,41.88,39.901,47.215,47.479
NM_013929,27.827,21.338,17.986,14.683,38.212,23.291,25.444,16.14,26.602,37.059,16.981,29.187,15.761,9.842,8.711,7.67,22.766,15.447,16.422,12.713
NM_016916,35.056,42.234,41.317,41.125,26.172,30.344,29.859,32.338,28.075,26.36,35.151,40.102,40.651,65.818,44.843,54.925,35.191,43.774,42.506,42.417
NM_001163818,22.917,23.914,39.767,49.754,29.409,26.616,49.382,48.724,25.051,21.342,47.95,31.555,32.657,39.855,82.551,76.392,28.422,29.451,41.849,34.782
NM_001302377,54.759,83.196,2615.203,2835.817,24.782,27.636,901.345,1195.457,50.57,39.149,1274.11,837.214,284.08,417.011,4852.143,3912.021,125.582,132.037,1452.016,1682.859
NM_011400,20.88,31.265,28.157,39.246,20.05,27.815,27.653,39.552,25.247,24.887,33.899,28.112,38.33,54.332,52.528,68.049,34.664,48.637,36.778,56.378
NM_001290678,22.734,31.723,46.038,50.759,18.254,28.13,42.359,46.151,21.928,15.047,32.113,26.175,43.48,54.729,108.27,92.753,30.797,25.273,62.811,47.447
NM_009177,23.641,26.813,48.034,38.915,18.189,24.738,43.328,37.727,30.382,20.317,40.71,31.192,64.15,83.756,80.382,79.342,20.219,18.331,19.079,15.675
NM_021893,19.412,27.23,50.589,83.886,17.439,24.175,40.69,59.237,30.628,18.705,44.987,37.123,38.969,98.597,144.744,201.178,27.176,24.825,98.611,85.434
NM_001313916,25.2,25.517,24.193,36.987,15.617,22.731,18.618,23.008,13.673,13.261,32.428,30.699,61.052,31.802,64.475,56.327,21.306,23.292,36.462,51.383
NM_001039214,17.383,19.047,28.549,30.473,18.136,18.587,34.231,34.853,19.431,20.347,24.409,27.653,32.386,34.97,46.544,48.3,28.604,24.258,37.575,32.603
NM_019641,26.381,20.989,22.976,13.264,24.083,11.71,19.399,10.635,21.075,29.556,20.486,24.297,16.117,7.577,10.723,4.945,44.767,19.531,31.608,15.826
NM_009344,9.603,8.009,128.597,206.056,16.743,17.565,188.673,331.512,23.76,27.886,141.61,146.705,103.738,68.922,647,631.809,19.861,17.382,149.489,210.633
NM_178892,16.698,18.921,19.43,37.398,11.595,13.645,18.034,34.652,13.455,13,17.163,13.632,16.967,28.122,25.239,44.07,13.286,12.352,11.922,16.466
NM_001302642,33.706,48.324,49.472,68.332,10.125,11.372,12.567,10.519,20.782,17.903,26.401,26.404,29.891,37.69,34.989,41.524,13.493,24.28,17.48,44.307
NM_008965,9.631,10.472,25.231,29.018,9.658,10.886,33.426,39.299,19.548,17.491,27.559,30.505,23.206,17.014,81.39,49.823,15.895,8.884,16.396,15.982
NM_010329,5.905,18.191,9.692,26.989,2.01,5.493,3.058,7.886,1.235,2.236,1.872,2.683,13.647,13.117,32.581,20.128,0.598,1.097,1.754,3.447
NM_010217,3.317,2.008,1.991,1.357,0.872,0.695,0.642,0.179,0.845,0.462,0,0.493,61.385,156.45,370.782,398.47,0.071,0.128,0.237,0.371
NM_145980,0.414,0.547,24.73,21.224,0.436,0.893,19.592,21.241,25.323,18.002,28.937,31.02,14.307,28.689,592.559,489.542,0.529,0.767,19.199,23.469
NM_010276,3.709,1.963,89.536,86.876,0.59,0.671,32.54,26.525,1.298,0.284,20.545,16.057,11.803,10.325,146.575,113.679,2.8,0.944,31.308,24.808
NM_008380,0.393,1.257,1.987,7.415,0.277,0.733,1.837,3.591,1.178,0.303,3.655,2.183,10.119,40.986,62.841,110.542,1.981,3.675,13.934,28.156
NM_153511,0.168,0.083,0.214,0.344,0.213,0.272,0.474,0.656,0,0.211,0.849,0.451,13.337,41.744,63.602,113.079,0.032,0,0.072,0.085
