tumor	gene	term	NES	pval	FDR
BRCA	DPP4	HALLMARK_FATTY_ACID_METABOLISM	1.03976077756401	0.386613386613387	0.519511738261738
BRCA	DPP4	HALLMARK_UV_RESPONSE_UP	1.01278134694493	0.467532467532468	0.609208972845336
BRCA	DPP4	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.923738157657973	0.659137577002053	0.833615170914362
BRCA	DPP4	HALLMARK_PROTEIN_SECRETION	0.872652130021902	0.781124497991968	0.959667240390132
BRCA	DPP4	HALLMARK_GLYCOLYSIS	0.856380008664553	0.885114885114885	1
BRCA	DPP4	HALLMARK_HEME_METABOLISM	0.822714718024476	0.936063936063936	1
BRCA	DPP4	HALLMARK_ESTROGEN_RESPONSE_LATE	0.802802020356737	0.959040959040959	1
BRCA	DPP4	HALLMARK_PEROXISOME	0.682608437250438	0.975951903807615	1
BRCA	DPP4	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.755069171140462	0.98001998001998	1
BRCA	DPP4	HALLMARK_MITOTIC_SPINDLE	0.730603796008687	0.987012987012987	1
BRCA	DPP4	HALLMARK_MTORC1_SIGNALING	0.65637041436524	0.996003996003996	1
BRCA	DPP4	HALLMARK_SPERMATOGENESIS	0.525649171153605	1	1
BRCA	CS	HALLMARK_E2F_TARGETS	3.44423066064445	1e-10	8.33333333333333e-10
BRCA	CS	HALLMARK_G2M_CHECKPOINT	3.44875910149337	1e-10	8.33333333333333e-10
BRCA	CS	HALLMARK_MITOTIC_SPINDLE	2.50809102923127	1e-10	8.33333333333333e-10
BRCA	CS	HALLMARK_MTORC1_SIGNALING	2.52930043355953	1e-10	8.33333333333333e-10
BRCA	CS	HALLMARK_MYC_TARGETS_V1	2.547755438841	1e-10	8.33333333333333e-10
BRCA	CS	HALLMARK_MYOGENESIS	-2.01732016359023	1e-10	8.33333333333333e-10
BRCA	CS	HALLMARK_PROTEIN_SECRETION	2.38448162348945	1.74613492207297e-10	1.24723923005212e-09
BRCA	CS	HALLMARK_ANDROGEN_RESPONSE	1.89353647488536	7.82037265504858e-06	4.88773290940536e-05
BRCA	CS	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-1.65260200341817	1.39657074594252e-05	7.75872636634731e-05
BRCA	CS	HALLMARK_COAGULATION	-1.70820814668035	3.13786125934849e-05	0.000156893062967425
BRCA	CS	HALLMARK_APICAL_JUNCTION	-1.59239250949887	8.16639177906073e-05	0.000371199626320942
BRCA	CS	HALLMARK_KRAS_SIGNALING_DN	-1.56700967893514	0.00010633896989188	0.000443079041216166
BRCA	CS	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-1.5483212456857	0.000117843766333624	0.000453245255129323
BRCA	CS	HALLMARK_MYC_TARGETS_V2	1.8926100338959	0.000136970117008865	0.000489178989317375
BRCA	CS	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	1.64083007028031	0.000151349849571866	0.000504499498572887
BRCA	CS	HALLMARK_SPERMATOGENESIS	1.47238938180848	0.000475072758012738	0.0014846023687898
BRCA	CS	HALLMARK_PI3K_AKT_MTOR_SIGNALING	1.51597144700024	0.00182373961436846	0.00536394004226017
BRCA	CS	HALLMARK_P53_PATHWAY	-1.42814140233972	0.00237505115446401	0.00659736431795559
BRCA	CS	HALLMARK_ALLOGRAFT_REJECTION	-1.41289627161712	0.00313759537554905	0.0082568299356554
BRCA	CS	HALLMARK_KRAS_SIGNALING_UP	-1.40625367058324	0.00430785672882603	0.0107696418220651
BRCA	CS	HALLMARK_HYPOXIA	-1.38902631359798	0.00640352339738124	0.0152464842794791
BRCA	CS	HALLMARK_ESTROGEN_RESPONSE_EARLY	1.20169253596894	0.0188342802141296	0.04280518230484
BRCA	CS	HALLMARK_INFLAMMATORY_RESPONSE	-1.22218923846506	0.0799584631360332	0.173822745947898
BRCA	CS	HALLMARK_WNT_BETA_CATENIN_SIGNALING	-1.31365185160186	0.107784431137725	0.224550898203593
BRCA	CS	HALLMARK_IL2_STAT5_SIGNALING	-1.18278825508599	0.123829344432882	0.247658688865765
BRCA	CS	HALLMARK_PEROXISOME	1.16454689088322	0.133989037318001	0.257671225611541
BRCA	CS	HALLMARK_APOPTOSIS	-1.19566150646534	0.143006263048017	0.261731511731512
BRCA	CS	HALLMARK_COMPLEMENT	-1.16156456759323	0.146569646569647	0.261731511731512
BRCA	CS	HALLMARK_IL6_JAK_STAT3_SIGNALING	-1.1863564321159	0.171332586786114	0.295401011700197
BRCA	CS	HALLMARK_OXIDATIVE_PHOSPHORYLATION	1.01212463207753	0.209068360395774	0.348447267326291
BRCA	CS	HALLMARK_ANGIOGENESIS	-1.20267749428438	0.219631901840491	0.354245002968534
BRCA	CS	HALLMARK_TGF_BETA_SIGNALING	-1.13513047126307	0.274509803921569	0.428921568627451
BRCA	CS	HALLMARK_XENOBIOTIC_METABOLISM	-1.09055377233623	0.286604361370716	0.434249032379873
BRCA	CS	HALLMARK_APICAL_SURFACE	-1.11306666045315	0.307322929171669	0.451945484075983
BRCA	CS	HALLMARK_HEDGEHOG_SIGNALING	-1.08702995291087	0.350920245398773	0.501314636283961
BRCA	CS	HALLMARK_NOTCH_SIGNALING	-1.05499661917168	0.396786155747837	0.551091882983107
BRCA	CS	HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.997025656575505	0.496365524402908	0.670764222166091
BRCA	CS	HALLMARK_UV_RESPONSE_UP	-0.976453809599729	0.544596012591815	0.716573700778704
BRCA	CS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.937921434426619	0.58273381294964	0.747094631986718
BRCA	CS	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	-0.90358148510058	0.627851140456183	0.784813925570228
BRCA	CS	HALLMARK_DNA_REPAIR	0.915005669098425	0.716666666666667	0.873983739837398
BRCA	CS	HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.855562965471445	0.752486187845304	0.895816890292028
BRCA	CS	HALLMARK_BILE_ACID_METABOLISM	-0.82651753813747	0.805676855895197	0.936833553366508
BRCA	CS	HALLMARK_ADIPOGENESIS	-0.830485718171386	0.83837330552659	0.952696938098398
BRCA	CS	HALLMARK_ESTROGEN_RESPONSE_LATE	-0.814010948304061	0.865005192107996	0.961116880119995
BRCA	CS	HALLMARK_PANCREAS_BETA_CELLS	-0.711480585593833	0.897342995169082	0.975372820835959
BRCA	CS	HALLMARK_GLYCOLYSIS	-0.710283443430652	0.975077881619938	1
BRCA	CS	HALLMARK_UV_RESPONSE_DN	-0.676334487647014	0.976768743400211	1
BRCA	CS	HALLMARK_FATTY_ACID_METABOLISM	-0.666861844410077	0.982180293501048	1
BRCA	CS	HALLMARK_HEME_METABOLISM	0.782305773017458	1	1
BRCA	CARS	HALLMARK_ALLOGRAFT_REJECTION	2.1597657153792	1e-10	5e-10
BRCA	CARS	HALLMARK_E2F_TARGETS	3.24684315579645	1e-10	5e-10
BRCA	CARS	HALLMARK_G2M_CHECKPOINT	2.84642132295581	1e-10	5e-10
BRCA	CARS	HALLMARK_INTERFERON_ALPHA_RESPONSE	2.86505099233497	1e-10	5e-10
BRCA	CARS	HALLMARK_INTERFERON_GAMMA_RESPONSE	2.64060393229261	1e-10	5e-10
BRCA	CARS	HALLMARK_MTORC1_SIGNALING	2.65892660447157	1e-10	5e-10
BRCA	CARS	HALLMARK_MYC_TARGETS_V1	2.98696237491663	1e-10	5e-10
BRCA	CARS	HALLMARK_MYC_TARGETS_V2	2.66791368825666	1e-10	5e-10
BRCA	CARS	HALLMARK_OXIDATIVE_PHOSPHORYLATION	2.31930089516009	1e-10	5e-10
BRCA	CARS	HALLMARK_UV_RESPONSE_DN	-2.17728440266797	1e-10	5e-10
BRCA	CARS	HALLMARK_DNA_REPAIR	2.20018840610609	1.09427700243233e-09	4.9739863746924e-09
BRCA	CARS	HALLMARK_GLYCOLYSIS	1.97129292313662	1.27243347987541e-09	5.30180616614753e-09
BRCA	CARS	HALLMARK_ESTROGEN_RESPONSE_EARLY	-1.96539012183675	2.27832303017534e-09	8.76278088528976e-09
BRCA	CARS	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	2.1495962143252	4.60868541148664e-08	1.64595907553094e-07
BRCA	CARS	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-1.75569717249904	4.63166848758449e-06	1.5438894958615e-05
BRCA	CARS	HALLMARK_UV_RESPONSE_UP	1.6284782325492	0.000126976548301375	0.000396801713441796
BRCA	CARS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	1.76084107668918	0.000203290686660637	0.00059791378429599
BRCA	CARS	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	1.87142983397626	0.000389446961743565	0.00108179711595435
BRCA	CARS	HALLMARK_INFLAMMATORY_RESPONSE	1.39419307412601	0.0019629522559594	0.00516566383147211
BRCA	CARS	HALLMARK_IL6_JAK_STAT3_SIGNALING	1.52156295458374	0.00317683089365287	0.00794207723413217
BRCA	CARS	HALLMARK_SPERMATOGENESIS	1.4136201524851	0.0043229027983251	0.0102926257102979
BRCA	CARS	HALLMARK_MITOTIC_SPINDLE	1.27904499204594	0.0093656274756248	0.0212855169900564
BRCA	CARS	HALLMARK_MYOGENESIS	-1.39288399758417	0.0104436983075387	0.0227036919729101
BRCA	CARS	HALLMARK_COMPLEMENT	1.26796891744192	0.0116652287050056	0.0243025598020951
BRCA	CARS	HALLMARK_ESTROGEN_RESPONSE_LATE	-1.38306909688436	0.0124814518695199	0.0249629037390398
BRCA	CARS	HALLMARK_P53_PATHWAY	1.24987119607922	0.024448991459023	0.047017291267352
BRCA	CARS	HALLMARK_TGF_BETA_SIGNALING	-1.4819029232757	0.0258726850940228	0.0479123798037459
BRCA	CARS	HALLMARK_PI3K_AKT_MTOR_SIGNALING	1.32955747504655	0.0284177492609511	0.0507459808231271
BRCA	CARS	HALLMARK_KRAS_SIGNALING_UP	-1.29626085863838	0.0411899313501144	0.0710171230174386
BRCA	CARS	HALLMARK_ANDROGEN_RESPONSE	-1.32013841634825	0.0603015075376884	0.100502512562814
BRCA	CARS	HALLMARK_APICAL_JUNCTION	-1.25723026656209	0.062929061784897	0.101498486749834
BRCA	CARS	HALLMARK_ANGIOGENESIS	-1.40471520519137	0.0686274509803922	0.107230392156863
BRCA	CARS	HALLMARK_KRAS_SIGNALING_DN	-1.13983383998981	0.186206896551724	0.282131661442006
BRCA	CARS	HALLMARK_COAGULATION	-1.14527690652296	0.210965435041716	0.310243286826053
BRCA	CARS	HALLMARK_APICAL_SURFACE	-1.17953259713815	0.23972602739726	0.342465753424658
BRCA	CARS	HALLMARK_BILE_ACID_METABOLISM	-1.123975180374	0.254007398273736	0.352788053157967
BRCA	CARS	HALLMARK_ADIPOGENESIS	-1.09572130530839	0.268041237113402	0.362217887991084
BRCA	CARS	HALLMARK_NOTCH_SIGNALING	-1.11588027386486	0.311173974540311	0.400641025641026
BRCA	CARS	HALLMARK_IL2_STAT5_SIGNALING	1.05641112327151	0.3125	0.400641025641026
BRCA	CARS	HALLMARK_HYPOXIA	1.04309594838735	0.328125	0.41015625
BRCA	CARS	HALLMARK_HEDGEHOG_SIGNALING	-1.04863363907623	0.400556328233658	0.47568710359408
BRCA	CARS	HALLMARK_PANCREAS_BETA_CELLS	-1.05300204092877	0.40633608815427	0.47568710359408
BRCA	CARS	HALLMARK_PEROXISOME	1.00664385574115	0.409090909090909	0.47568710359408
BRCA	CARS	HALLMARK_APOPTOSIS	0.994009785070681	0.45578231292517	0.517934446505875
BRCA	CARS	HALLMARK_FATTY_ACID_METABOLISM	-0.964864080158818	0.557126030624264	0.619028922915849
BRCA	CARS	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.869694599627436	0.767045454545455	0.833745059288538
BRCA	CARS	HALLMARK_WNT_BETA_CATENIN_SIGNALING	-0.76020471279208	0.830578512396694	0.883594162124143
BRCA	CARS	HALLMARK_XENOBIOTIC_METABOLISM	-0.806467380090878	0.892045454545455	0.929214015151515
BRCA	CARS	HALLMARK_PROTEIN_SECRETION	-0.699128393521795	0.957340025094103	0.966819221967963
BRCA	CARS	HALLMARK_HEME_METABOLISM	-0.739612689239509	0.966819221967963	0.966819221967963
BRCA	ATP5G3	HALLMARK_E2F_TARGETS	2.95214712388802	1e-10	5.55555555555556e-10
BRCA	ATP5G3	HALLMARK_ESTROGEN_RESPONSE_EARLY	-2.30541507714284	1e-10	5.55555555555556e-10
BRCA	ATP5G3	HALLMARK_G2M_CHECKPOINT	2.62245934161488	1e-10	5.55555555555556e-10
BRCA	ATP5G3	HALLMARK_INTERFERON_GAMMA_RESPONSE	2.27763881618657	1e-10	5.55555555555556e-10
BRCA	ATP5G3	HALLMARK_MTORC1_SIGNALING	2.51099951969232	1e-10	5.55555555555556e-10
BRCA	ATP5G3	HALLMARK_MYC_TARGETS_V1	3.02649160455525	1e-10	5.55555555555556e-10
BRCA	ATP5G3	HALLMARK_MYC_TARGETS_V2	2.64055598563286	1e-10	5.55555555555556e-10
BRCA	ATP5G3	HALLMARK_OXIDATIVE_PHOSPHORYLATION	2.76833965273816	1e-10	5.55555555555556e-10
BRCA	ATP5G3	HALLMARK_UV_RESPONSE_DN	-2.19080597201365	1e-10	5.55555555555556e-10
BRCA	ATP5G3	HALLMARK_INTERFERON_ALPHA_RESPONSE	2.37374837219202	5.3297234929249e-10	2.66486174646245e-09
BRCA	ATP5G3	HALLMARK_ALLOGRAFT_REJECTION	1.97068397513901	1.77391855084227e-09	8.06326614019215e-09
BRCA	ATP5G3	HALLMARK_DNA_REPAIR	2.09015773444377	3.62612889316949e-09	1.51088703882062e-08
BRCA	ATP5G3	HALLMARK_GLYCOLYSIS	1.97305714598869	8.3954353476523e-09	3.22901359525089e-08
BRCA	ATP5G3	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-1.75467401764275	2.85221078966297e-06	1.01864671059392e-05
BRCA	ATP5G3	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	2.1078482271586	2.10445836681806e-05	7.01486122272686e-05
BRCA	ATP5G3	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	1.7463684948319	0.000146726601256115	0.00045852062892536
BRCA	ATP5G3	HALLMARK_ESTROGEN_RESPONSE_LATE	-1.58164816037925	0.000466818437567464	0.00137299540461019
BRCA	ATP5G3	HALLMARK_UV_RESPONSE_UP	1.50406820775625	0.00138884334517584	0.003857898181044
BRCA	ATP5G3	HALLMARK_SPERMATOGENESIS	1.49848252978693	0.00239891129149889	0.00631292445131288
BRCA	ATP5G3	HALLMARK_P53_PATHWAY	1.33718443021881	0.00502477958692406	0.0125619489673102
BRCA	ATP5G3	HALLMARK_ADIPOGENESIS	1.30850692737932	0.0099174938680727	0.0236130806382683
BRCA	ATP5G3	HALLMARK_CHOLESTEROL_HOMEOSTASIS	1.44376061251938	0.0121246089854728	0.0275559295124381
BRCA	ATP5G3	HALLMARK_HEDGEHOG_SIGNALING	-1.559443789251	0.0230805937715195	0.0501752038511294
BRCA	ATP5G3	HALLMARK_TGF_BETA_SIGNALING	-1.4538212578701	0.0359749235900637	0.0727417649231855
BRCA	ATP5G3	HALLMARK_ANDROGEN_RESPONSE	-1.38232748729408	0.0363708824615928	0.0727417649231855
BRCA	ATP5G3	HALLMARK_APICAL_JUNCTION	-1.29420447553046	0.0387779083431257	0.0737822191424848
BRCA	ATP5G3	HALLMARK_HYPOXIA	1.19983405172501	0.0398423983369418	0.0737822191424848
BRCA	ATP5G3	HALLMARK_COMPLEMENT	1.18269765975814	0.0733077273136469	0.130906655917227
BRCA	ATP5G3	HALLMARK_COAGULATION	-1.26795775997162	0.0774907749077491	0.133604784323705
BRCA	ATP5G3	HALLMARK_MYOGENESIS	-1.22925321142436	0.0815850815850816	0.135975135975136
BRCA	ATP5G3	HALLMARK_ANGIOGENESIS	-1.31762763048078	0.127324749642346	0.205362499423139
BRCA	ATP5G3	HALLMARK_BILE_ACID_METABOLISM	-1.20959552670935	0.135031847133758	0.210987261146497
BRCA	ATP5G3	HALLMARK_PI3K_AKT_MTOR_SIGNALING	1.16752741625603	0.147321428571429	0.223214285714286
BRCA	ATP5G3	HALLMARK_IL6_JAK_STAT3_SIGNALING	1.17406916159207	0.157446808510638	0.23153942428035
BRCA	ATP5G3	HALLMARK_KRAS_SIGNALING_UP	-1.14894483122819	0.172169811320755	0.245956873315364
BRCA	ATP5G3	HALLMARK_PEROXISOME	1.11420017869534	0.235555555555556	0.32716049382716
BRCA	ATP5G3	HALLMARK_FATTY_ACID_METABOLISM	1.07313856371485	0.265536723163842	0.350502324186535
BRCA	ATP5G3	HALLMARK_PANCREAS_BETA_CELLS	-1.15187479649415	0.266381766381766	0.350502324186535
BRCA	ATP5G3	HALLMARK_INFLAMMATORY_RESPONSE	0.989346591443396	0.457746478873239	0.586854460093897
BRCA	ATP5G3	HALLMARK_APICAL_SURFACE	-0.978091653407343	0.516220028208745	0.645275035260931
BRCA	ATP5G3	HALLMARK_NOTCH_SIGNALING	-0.947352050519911	0.545977011494253	0.665825623773479
BRCA	ATP5G3	HALLMARK_IL2_STAT5_SIGNALING	0.939142457377524	0.596026490066225	0.709555345316935
BRCA	ATP5G3	HALLMARK_KRAS_SIGNALING_DN	-0.941884917225367	0.611570247933884	0.711128195271958
BRCA	ATP5G3	HALLMARK_APOPTOSIS	-0.890760680885364	0.703748488512696	0.799714191491701
BRCA	ATP5G3	HALLMARK_PROTEIN_SECRETION	-0.8642943240909	0.720930232558139	0.801033591731266
BRCA	ATP5G3	HALLMARK_MITOTIC_SPINDLE	-0.836688308093963	0.849122807017544	0.922959572845156
BRCA	ATP5G3	HALLMARK_HEME_METABOLISM	-0.777898165996714	0.926713947990544	0.962790697674419
BRCA	ATP5G3	HALLMARK_WNT_BETA_CATENIN_SIGNALING	-0.666584798862769	0.95042492917847	0.962790697674419
BRCA	ATP5G3	HALLMARK_XENOBIOTIC_METABOLISM	-0.760871831890709	0.959302325581395	0.962790697674419
BRCA	ATP5G3	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.752864504732741	0.962790697674419	0.962790697674419
BRCA	ALOX15	HALLMARK_ESTROGEN_RESPONSE_EARLY	1.91585259993482	2.30822967419163e-10	1.15411483709582e-08
BRCA	ALOX15	HALLMARK_ESTROGEN_RESPONSE_LATE	1.89346303294889	6.31426607144408e-10	1.57856651786102e-08
BRCA	ALOX15	HALLMARK_XENOBIOTIC_METABOLISM	1.7668293607504	2.4323626733788e-07	4.05393778896467e-06
BRCA	ALOX15	HALLMARK_PEROXISOME	1.67500101557503	0.000275642515238921	0.00344553144048651
BRCA	ALOX15	HALLMARK_BILE_ACID_METABOLISM	1.63885275735931	0.000393642892031156	0.00393642892031156
BRCA	ALOX15	HALLMARK_COAGULATION	1.48408887386397	0.00489307741707402	0.0407756451422835
BRCA	ALOX15	HALLMARK_FATTY_ACID_METABOLISM	1.4233526535439	0.00888685893335121	0.0634775638096515
BRCA	ALOX15	HALLMARK_KRAS_SIGNALING_DN	1.3835505412963	0.014244674149724	0.0890292134357752
BRCA	ALOX15	HALLMARK_MYOGENESIS	1.34290961631791	0.0294416243654822	0.148054145516074
BRCA	ALOX15	HALLMARK_INTERFERON_ALPHA_RESPONSE	1.41955029830232	0.0313513513513514	0.148054145516074
BRCA	ALOX15	HALLMARK_COMPLEMENT	1.3291603504504	0.0355329949238579	0.148054145516074
BRCA	ALOX15	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.32924734471112	0.0355329949238579	0.148054145516074
BRCA	ALOX15	HALLMARK_INFLAMMATORY_RESPONSE	1.31608926962364	0.0406091370558376	0.156188988676298
BRCA	ALOX15	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.26249949058763	0.0609756097560976	0.217770034843206
BRCA	ALOX15	HALLMARK_ADIPOGENESIS	1.23393492463723	0.0844354018311292	0.266089548002555
BRCA	ALOX15	HALLMARK_MYC_TARGETS_V2	-1.22859568821078	0.0891412380280046	0.266089548002555
BRCA	ALOX15	HALLMARK_APICAL_SURFACE	1.32664162240211	0.0904704463208685	0.266089548002555
BRCA	ALOX15	HALLMARK_IL2_STAT5_SIGNALING	1.21512069692038	0.0985772357723577	0.267436884895165
BRCA	ALOX15	HALLMARK_APICAL_JUNCTION	1.21204003015225	0.101626016260163	0.267436884895165
BRCA	ALOX15	HALLMARK_ALLOGRAFT_REJECTION	1.19556275670929	0.121827411167513	0.304568527918782
BRCA	ALOX15	HALLMARK_ANDROGEN_RESPONSE	1.23781635463297	0.134843581445523	0.321056146298865
BRCA	ALOX15	HALLMARK_APOPTOSIS	1.17751348213114	0.169927909371782	0.386199794026777
BRCA	ALOX15	HALLMARK_WNT_BETA_CATENIN_SIGNALING	-1.14782646951834	0.202247191011236	0.416573348264278
BRCA	ALOX15	HALLMARK_SPERMATOGENESIS	1.16228135183188	0.205181347150259	0.416573348264278
BRCA	ALOX15	HALLMARK_CHOLESTEROL_HOMEOSTASIS	1.17834040907671	0.208286674132139	0.416573348264278
BRCA	ALOX15	HALLMARK_PANCREAS_BETA_CELLS	-1.15399997784758	0.223958333333333	0.430689102564103
BRCA	ALOX15	HALLMARK_P53_PATHWAY	1.11433286166878	0.242362525458248	0.434724451578384
BRCA	ALOX15	HALLMARK_ANGIOGENESIS	1.16546198542161	0.243445692883895	0.434724451578384
BRCA	ALOX15	HALLMARK_MYC_TARGETS_V1	-1.03809114757203	0.26238787522443	0.452392888317982
BRCA	ALOX15	HALLMARK_UV_RESPONSE_UP	1.10719129329219	0.281153450051493	0.468589083419156
BRCA	ALOX15	HALLMARK_KRAS_SIGNALING_UP	1.08759347562827	0.29938900203666	0.482885487155903
BRCA	ALOX15	HALLMARK_PI3K_AKT_MTOR_SIGNALING	1.04951008154171	0.399150743099788	0.623673036093418
BRCA	ALOX15	HALLMARK_MTORC1_SIGNALING	1.02486334019943	0.418533604887984	0.634141825587854
BRCA	ALOX15	HALLMARK_G2M_CHECKPOINT	1.00730791422693	0.48155737704918	0.708172613307618
BRCA	ALOX15	HALLMARK_GLYCOLYSIS	0.977715406127175	0.541116751269036	0.773023930384337
BRCA	ALOX15	HALLMARK_TGF_BETA_SIGNALING	-0.936026754983307	0.6	0.819626966415957
BRCA	ALOX15	HALLMARK_E2F_TARGETS	0.953038424649274	0.606523955147808	0.819626966415957
BRCA	ALOX15	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.901415083087239	0.62589928057554	0.823551684967815
BRCA	ALOX15	HALLMARK_NOTCH_SIGNALING	-0.884403123216321	0.702830188679245	0.901064344460571
BRCA	ALOX15	HALLMARK_UV_RESPONSE_DN	0.854660597193012	0.758298755186722	0.941872981700753
BRCA	ALOX15	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.854577134058092	0.785276073619632	0.941872981700753
BRCA	ALOX15	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.801949211693175	0.791173304628633	0.941872981700753
BRCA	ALOX15	HALLMARK_HEDGEHOG_SIGNALING	-0.830263112497372	0.812807881773399	0.945125443922557
BRCA	ALOX15	HALLMARK_HYPOXIA	0.785676934821376	0.896130346232179	1
BRCA	ALOX15	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.698982768236947	0.941921858500528	1
BRCA	ALOX15	HALLMARK_PROTEIN_SECRETION	0.700895571855436	0.942391304347826	1
BRCA	ALOX15	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.726248458173809	0.958375634517767	1
BRCA	ALOX15	HALLMARK_DNA_REPAIR	0.696385669814401	0.961776859504132	1
BRCA	ALOX15	HALLMARK_HEME_METABOLISM	0.523832522546569	1	1
BRCA	ALOX15	HALLMARK_MITOTIC_SPINDLE	0.543217998977597	1	1
BRCA	ACSL4	HALLMARK_ALLOGRAFT_REJECTION	2.24783323365754	1e-10	5.75e-10
BRCA	ACSL4	HALLMARK_COMPLEMENT	1.87893589211794	1e-10	5.75e-10
BRCA	ACSL4	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.18052238046855	1e-10	5.75e-10
BRCA	ACSL4	HALLMARK_IL6_JAK_STAT3_SIGNALING	2.00356982447938	1e-10	5.75e-10
BRCA	ACSL4	HALLMARK_INFLAMMATORY_RESPONSE	2.11396579059484	1e-10	5.75e-10
BRCA	ACSL4	HALLMARK_INTERFERON_GAMMA_RESPONSE	2.02488169426817	1e-10	5.75e-10
BRCA	ACSL4	HALLMARK_KRAS_SIGNALING_UP	1.98732874313516	1e-10	5.75e-10
BRCA	ACSL4	HALLMARK_TNFA_SIGNALING_VIA_NFKB	1.9526759655036	1e-10	5.75e-10
BRCA	ACSL4	HALLMARK_IL2_STAT5_SIGNALING	1.74766464239919	5.46552260630109e-10	2.79348933210945e-09
BRCA	ACSL4	HALLMARK_APICAL_JUNCTION	1.64904034596957	1.28544112122577e-07	5.91302915763856e-07
BRCA	ACSL4	HALLMARK_UV_RESPONSE_DN	1.68863803799026	1.05320840248991e-06	4.40432604677599e-06
BRCA	ACSL4	HALLMARK_INTERFERON_ALPHA_RESPONSE	1.75842565612517	3.76076752691662e-06	1.4416275519847e-05
BRCA	ACSL4	HALLMARK_DNA_REPAIR	-1.67925764597332	6.26744701328266e-06	2.21771202008463e-05
BRCA	ACSL4	HALLMARK_COAGULATION	1.60306618112491	3.11490495088727e-05	0.000102346876957725
BRCA	ACSL4	HALLMARK_HYPOXIA	1.48862792959456	0.000179414573981941	0.000550204693544618
BRCA	ACSL4	HALLMARK_ANGIOGENESIS	1.65389450128515	0.00112172406752889	0.00322495669414555
BRCA	ACSL4	HALLMARK_APOPTOSIS	1.4306693046657	0.00201157184588985	0.00544307675946664
BRCA	ACSL4	HALLMARK_HEDGEHOG_SIGNALING	1.57148312455525	0.00539204130475262	0.0130689781798522
BRCA	ACSL4	HALLMARK_TGF_BETA_SIGNALING	1.52948241862318	0.00539805620472158	0.0130689781798522
BRCA	ACSL4	HALLMARK_KRAS_SIGNALING_DN	1.27797618582118	0.0362173038229376	0.075803350727822
BRCA	ACSL4	HALLMARK_MYOGENESIS	1.28468798464831	0.0362173038229376	0.075803350727822
BRCA	ACSL4	HALLMARK_MITOTIC_SPINDLE	1.27228437657815	0.0362537764350453	0.075803350727822
BRCA	ACSL4	HALLMARK_NOTCH_SIGNALING	1.3450832581787	0.0927467300832342	0.181885057471264
BRCA	ACSL4	HALLMARK_MYC_TARGETS_V2	-1.23893848616124	0.0987801712617621	0.181885057471264
BRCA	ACSL4	HALLMARK_WNT_BETA_CATENIN_SIGNALING	1.29985189383776	0.0988505747126437	0.181885057471264
BRCA	ACSL4	HALLMARK_P53_PATHWAY	1.18870350114102	0.110775427995972	0.195987295685181
BRCA	ACSL4	HALLMARK_APICAL_SURFACE	1.23499626197709	0.160734787600459	0.273844452948931
BRCA	ACSL4	HALLMARK_UV_RESPONSE_UP	1.13763255717387	0.202429149797571	0.332562174667438
BRCA	ACSL4	HALLMARK_PI3K_AKT_MTOR_SIGNALING	1.14139833256288	0.237603305785124	0.376888002279852
BRCA	ACSL4	HALLMARK_PEROXISOME	-1.095351573988	0.276976568176428	0.424697404537189
BRCA	ACSL4	HALLMARK_ANDROGEN_RESPONSE	1.0891518299499	0.318134715025907	0.468416132478633
BRCA	ACSL4	HALLMARK_CHOLESTEROL_HOMEOSTASIS	1.08851390241351	0.325854700854701	0.468416132478633
BRCA	ACSL4	HALLMARK_XENOBIOTIC_METABOLISM	1.01505399740171	0.459758551307847	0.640875556368514
BRCA	ACSL4	HALLMARK_BILE_ACID_METABOLISM	0.946119000421504	0.596311475409836	0.806774349083896
BRCA	ACSL4	HALLMARK_G2M_CHECKPOINT	0.936600844738267	0.642211055276382	0.816305316305316
