SYMBOL	logFC
HDLBP	-0.191210661933932
HELLS	1.51286334171385
NCKAP1L	0.455605264155675
HEXA	-0.676324075818706
HEXB	-0.19612835136103
CFH	-1.18757099589933
HFE	-0.332607650506427
CFHR2	-0.0310741636593117
HGD	-0.453982623039846
HGF	-0.630255883090981
HGFAC	0.144606025887407
NRG1	-0.0674512514230515
HHEX	-0.832981597911339
HIC1	0.091476351451456
HIF1A	0.489874019260105
HIP1	-0.539187232452916
UBE2K	0.10590791056826
HINT1	-0.0634887854295924
HIVEP1	-0.0864425822236578
HIVEP2	0.0456128263588918
HK1	-0.0881826571585285
HK2	0.481334032711071
HK3	1.06516387521645
ZBTB48	-0.847700683933394
HLA-A	0.205805820238458
HLA-B	0.28359740825108
HLA-C	0.239609832412362
HLA-DMA	0.324100027002967
HLA-DMB	0.338835817062118
MNX1	1.32948087356335
HLA-DOA	0.228680519751844
HLA-DOB	1.19784481311882
HLA-DPA1	0.0285152155634556
HLA-DPB1	-0.0925032042161433
HLA-DQA1	-2.24329508181504
HLA-DQB1	0.486182363347895
HLA-DQB2	-0.218211553445182
HLA-DRA	0.29401023216768
HLA-DRB4	1.19983905575089
HLA-DRB6	0.433429654012192
HLF	-1.57718091676701
HLA-E	0.0754191716261767
HLA-F	0.383736762935474
HLA-G	0.454542753609888
HLA-J	0.510337103157088
MR1	-0.553762736597096
HLCS	0.0727431531094289
HLX	0.00548534432551128
HMBS	0.463878229941183
HMGB1	0.0932484712088595
HMGB2	0.887440172153794
HMGB3	1.60773418538135
HMGN1	0.112941981653389
HMGN2	0.00862396653890276
HMGCL	-0.839761024941758
HMGCR	-0.0808298754265843
HMGCS1	0.417043987899372
HMGCS2	-2.62208107751133
HMGA1	1.66185821360782
HMMR	1.90219183113301
HMOX1	0.870632926853764
HMOX2	-0.00266467037510845
NR4A1	0.276814926468331
HMX1	0.221185158332502
FOXA1	-2.63598395197002
FOXA2	0.302443441565038
HNF4A	0.257604796329657
HNF4G	-0.67863484229195
ONECUT1	0.382169729087522
HNMT	-1.10630120425225
SLC29A2	0.649640715617596
HNRNPA1	-0.293695084041581
HNRNPA2B1	0.244591307233399
HNRNPAB	0.718305129625163
HNRNPC	0.0331010364328827
HNRNPD	-0.0383768093615692
HNRNPF	0.258466027174674
HNRNPH1	-0.17045311843612
HNRNPH3	0.0653037874353768
HNRNPL	-0.246285431021964
HNRNPU	-0.0137964653922483
TLX1	0.646215011421245
TLX2	0.155050492206716
HOXA1	-0.00168539951165673
HOXA2	-0.484271134787751
HOXA3	-0.251086135588315
HOXA4	-0.266288653722806
HOXA5	-0.750298082838356
HOXA6	0.0163870011418167
HOXA7	-0.514297208972641
HOXA10	-0.226472087892363
HOXA11	-0.212343828938523
HPCA	0.750546509349097
HOXB1	-0.0664805146342194
HOXB2	-0.84488039230528
HOXB3	-0.747417075208406
HOXB5	-0.64374333580866
HOXB6	-0.788426176766918
HOXB7	-0.195516208959053
HOXB8	-0.423154152419004
HOXB9	0.0836544266684289
HOXC4	-0.60396147951077
HOXC5	-0.413897935933138
HOXC6	-0.765319975403641
HOXC8	-0.143729378710163
HOXC10	-0.151174464693712
HOXC11	0.187878018742374
HOXC13	0.535645586176977
HOXD1	-0.35203150069243
HOXD3	-0.556861716899299
HOXD4	-0.808963268785243
HOXD9	-0.125928107520268
HOXD10	-0.0159524367044109
HOXD11	0.284388784900335
HOXD12	0.0662231901435012
HOXD13	0.270128995975896
HP	-0.676471317768542
HPCAL1	0.547005885946167
HPD	0.0294602083134084
HPGD	-0.616364050721573
HPN	-1.38367085950476
HPR	0.681815638602441
HPRT1	0.585798328932392
HPS1	0.086315053804623
HPX	-1.24596462084185
HRAS	0.0651734026531297
AGFG1	0.348860885112215
AGFG2	-0.0699771828708825
HRH1	-0.11912711046085
HRC	-0.855313773445967
HRG	0.0202805707032906
HRH2	0.155076263666454
PRMT2	-0.638728203530061
PRMT1	0.581717549452244
HES1	-0.450223468378936
HSBP1	0.250699396964143
HSD3B1	-0.192468111224958
HSD3B2	0.402133456029483
HSD11B1	0.662480312476357
HSD11B2	0.663048823272831
HSD17B1	0.216315649233151
HSD17B3	-0.0511037434512213
HSD17B2	1.57153006172923
HSD17B4	-1.10408922039841
HSF1	0.423621781214177
HSF2	0.290843341020163
HSF4	-0.195376123733131
DNAJB2	-0.235146255293702
DNAJA1	0.478538408304971
HSPA1L	-1.23345917087854
HSPA2	-1.02574458932042
HSPA4	-0.194382183953778
HSPA5	0.265876329085591
HSPA6	0.429421556785558
HSPA9	0.125215374861423
HSPB1	-0.51575790263815
HSPB2	-0.554421630789497
HSP90AA1	0.214106650789543
IGSF3	-0.492619442902104
HSP90AB1	0.311235112546187
HSPD1	0.77409667082101
HSPE1	0.576818081226863
DNAJB1	0.151621500529813
DNAJC4	-0.182578330742217
HSPG2	-1.24992652695911
NDST1	-0.702343793163811
FOXN2	0.588502864399144
HTN1	-0.27479988813242
HTN3	0.0771713777162098
HTR1A	-0.678947741660872
HTR1B	0.818311381303004
HTR1D	0.00814312069858007
HTR1E	-0.361114412238402
HTR1F	-0.390638105124379
HTR2A	-0.386031504165994
HTR2B	-1.61183321706365
HTR2C	0.0774450866226971
HTR3A	0.570672277296828
HTR4	-0.313054511595796
HTR5A	0.021218626116849
HTR6	0.239486110654211
HTR7	-0.450281334944421
HUS1	-0.0262273437568017
TNC	-0.625098718421469
HYAL1	-0.635308520128814
IAPP	-0.512333259366734
IARS	0.61503913727029
IBSP	0.76260062700704
ICA1	-0.616309729891822
ICAM1	0.713099994933549
ICAM2	0.0707770702641067
ICAM3	0.237452305917859
ICAM4	-0.502022705910586
IRF8	0.694806826650571
MRPL58	0.182404261228604
ID1	-0.839331289055264
ID2	0.27633521476892
ID3	-0.587036599621312
ID4	-0.860492003942049
IDE	0.161315632297055
IDH1	0.351401545505762
IDH2	0.876948592953502
IDH3A	0.554306966782796
IDH3B	0.0886079485222788
IDH3G	0.408818001053348
IDI1	0.876003390548802
IDS	-0.310510926752492
IDUA	-0.418423521596547
CFI	-0.778910689093268
IFI16	0.34798734167712
IFI27	1.12656998949887
IFI35	0.0316035741063922
SP110	0.0281532463093542
IFIT2	0.584061309214576
IFIT1	0.611634763795605
IFIT3	1.00543535953092
IFNA1	0.258742214128699
IFNA2	-0.329363404303845
IFNA4	-0.650080237962387
IFNA5	-0.0123930150318941
IFNA6	0.157457342860858
IFNA7	-0.200197091423008
IFNA8	-0.0347029172537742
IFNA10	-0.0714623647482332
IFNA14	-0.0938776645958512
IFNA16	-0.282352470852169
IFNA17	0.122912536386356
IFNA21	0.547728684600004
IFNAR1	-0.40004651255037
IFNAR2	0.279371732585554
IFNB1	-0.420515363357016
IFNG	0.925737694069307
IFNGR1	0.0698212896219283
IFNGR2	-0.230891739333715
IFNW1	0.583511267491896
IFRD1	0.683314367855935
IGBP1	-0.585621356158342
IGF1	-1.88787721289781
IGF1R	-1.20930777877524
IGF2R	0.0330671788753016
IGFALS	-0.786202495612982
IGFBP1	0.127041565011378
IGFBP2	-1.08826157293333
IGFBP3	0.122284807596177
IGFBP4	-1.66523253896064
IGFBP5	-0.350698860274015
IGFBP6	-1.10620908691202
IGFBP7	-0.684990658370199
CYR61	-0.201707592193405
IGHD	0.950263763741739
IGHG1	0.297326735900636
IGHM	1.24154777612621
IGHMBP2	0.109244367777542
JCHAIN	-0.1121652244394
IGKC	0.766829013007142
RBPJ	-0.0358315948151578
IGLC1	1.1673820028601
IGLL1	0.014578211984027
IGSF1	0.205882413263758
IHH	0.665686680706277
IK	-0.469969443447706
IKBKB	-1.5265638908428
IL1A	0.317346912817973
IL1B	0.116030812856743
IL1R1	-0.650563173644369
IL1RAP	0.452255084454133
IL1RN	-0.207920222174885
IL2	0.357959267538121
IL2RA	1.29522791507846
IL2RB	0.346081068981734
IL2RG	1.14912913214547
IL3	0.166365529491295
IL3RA	0.217655701278369
IL4	0.0838910678667256
IL4R	-0.188518186269238
IL5	-0.601873656055121
IL5RA	0.28165311311145
IL6	0.519791591546811
IL6R	0.374715566343148
IL6ST	-1.80379703929994
IL7	1.00543876382178
IL7R	0.994090885626258
CXCL8	1.73867153961922
CXCR1	0.0595103497907377
IL9	0.370128740793706
CXCR2	0.212768350203361
IL9R	0.124556265032199
IL10	0.145205275134542
IL10RA	0.406563803624013
IL10RB	-0.0366533380549443
IL11	0.345511279463452
IL11RA	-0.86680510131486
IL12A	0.34987908416069
IL12B	0.367668320411981
IL12RB1	-0.211535636612946
IL12RB2	1.89799966453608
IL13	0.44930051270218
IL13RA1	-0.354266859389377
IL13RA2	0.0922905877797681
IL15	0.675807880268705
IL15RA	0.54408018502207
IL16	-0.174689598753787
TNFRSF9	-0.0276422767426762
IL17A	-0.00933491170749257
IL18	0.211234363333624
FOXK2	0.393343920145268
ILF2	1.03780258116405
ILF3	0.134148137793868
ILK	-0.481762505879027
IMPA1	-0.065462661020602
IMPA2	1.48533840945111
IMPDH1	0.146893210037007
IMPDH2	-0.678765526251139
IMPG1	0.103844800347209
INCENP	0.517064858945159
IDO1	2.08932405627602
ING1	-0.0614755610255808
ING2	0.00850177052202827
INHA	0.351709233592522
INHBA	-0.500840880041826
INHBB	-1.15033550075322
INHBC	0.0446576592289064
CXCL10	2.82428129851976
INPP1	-0.204525955812825
INS	-0.00733608194463254
INPP4A	0.344655046814912
INPP5A	-0.696037403708495
INPP5B	-0.10007991943209
INPP5D	0.250209514410559
INPPL1	0.209358600295908
INSIG1	0.656423784369132
INSL3	0.0313254740516764
INSL4	-0.404142175155037
INSM1	-0.220616510456172
INSR	-0.662557305045112
INSRR	-0.0749918968702904
EIF3E	0.312639025075964
PDX1	0.0940981619437311
IPP	0.306832896009965
IRAK1	1.03994511050471
ITGA6	-0.0269583938759267
IREB2	0.131735086106709
IRF1	0.673317469481094
IRF2	-0.0979181161365454
IRF3	-0.0665218599599
IRF4	0.28269078430769
IRF5	0.321165029229335
IRF6	-0.523709705866572
IRF7	0.133385158286671
IRS1	-1.71068526796643
ISG20	2.62682683929664
ISL1	-0.300745904053457
ISLR	-0.525450839716377
ITGA1	-0.45636332309306
ITGA2	-0.275782727371981
ITGA2B	0.378167676022674
ITGA3	-0.745659426862388
ITGA4	0.130503546876998
ITGA5	-0.0689465592131117
ITGA7	-1.82621757680292
ITGA9	0.0743197412431688
ITGAE	0.224756940686431
ITGAL	0.202304383564877
ITGAM	0.00285665046364172
ITGAV	-0.69294985430976
ITGAX	0.167393124446696
ITGB1	-0.0877823367347737
ITGB2	0.729265550384257
ITGB3	-0.253892560472212
ITGB4	0.0483072733349945
EIF6	0.501174017849462
ITGB5	-1.16582219000812
ITGB6	0.220349901648807
ITGB7	1.96714274123572
ITGB8	0.679281600025157
ITIH1	0.687090228615274
ITIH2	0.0503474301813531
ITIH3	-0.601077685413864
ITIH4	-0.370707629728841
ITK	0.858926640817556
STT3A	0.425152300333708
ITPA	-0.0367658175162403
ITPK1	-0.0294548597943202
ITPKA	0.00480577042978819
ITPKB	0.130574615708063
ITPR1	-2.07418786317952
ITPR2	-0.441132515004544
ITPR3	0.22028156597943
IVD	-0.328161689668091
IVL	0.134419284203908
JAG2	-0.38124684892659
JAK1	-0.360233621996759
JAK2	-0.0566090576217302
JAK3	0.108598813661481
JARID2	0.284405170738866
JUN	-0.199108933907858
JUNB	-0.0744832520759636
JUND	-0.0683967597741041
JUP	-0.226242537215849
ANOS1	-1.52979217191429
CD82	0.557867399986723
KARS	0.648561663619681
KCNA1	-0.654714675124856
KCNA2	0.804825294766659
KCNA3	0.580601674805977
KCNA4	0.330891423687604
KCNA5	0.258733491235115
KCNA10	-0.0176537079839176
KCNB1	0.15417824825088
KCNC1	0.0767553815807129
KCNC2	0.0127677592329974
KCNC3	0.13171785029241
KCNC4	-0.252232833821115
KCND1	-0.424759576806601
KCND2	-1.10885961625134
KCND3	-0.882679427784897
KCNE1	0.77375779343458
KCNF1	-0.13493359902556
KCNG1	1.38454902464093
KCNH1	0.387699159441754
KCNH2	0.843636273045262
KCNJ1	-0.236327469688109
KCNJ2	-0.0689889110095779
KCNJ3	-0.402798700425462
KCNJ4	0.218805488338331
KCNJ5	0.0925438245847269
KCNJ6	0.114830573533992
KCNJ8	-0.326075729781157
KCNJ9	0.512515126270534
KCNJ10	-0.0424541503222602
KCNJ12	1.1820544169877
KCNJ13	-0.290261758760659
KCNJ14	-0.136788180937228
KCNJ15	-0.408650989117263
KCNJ16	-0.0963340439344176
KCNK1	1.05659902176396
KCNK2	0.474526140563735
KCNK3	0.392904479733463
KCNMA1	-1.10912985441522
KCNMB1	-0.160035480984262
KCNN1	0.133398356687244
KCNN2	-0.347635837144829
KCNN3	-0.0739630088717718
KCNN4	0.749926573689714
KCNQ1	-0.508694335407502
KCNQ2	0.0803476252414352
KCNQ3	0.446165931377394
KCNS1	0.0962643602793253
KCNS3	-0.848989567227465
KDR	-0.641790826872722
KEL	0.238389271464891
KHK	0.276843439148338
KIF2A	0.254162819958365
KIF3C	0.306077153600456
KIF5A	-0.0157289133143382
KIF5B	0.184375485508795
KIF5C	-1.40714489446909
KIFC3	0.0350085287921149
KIR2DL2	0.258442828398536
KIR2DL3	0.848761618117027
KIR2DL4	0.344483659776804
KIR2DS1	0.970928798685887
KIR2DS3	-0.0212644001873943
KIR2DS5	0.737719933127704
KIR3DL1	-0.290540055465214
KISS1	0.448648085025533
KIT	-0.251245274114862
KLK1	-0.0320880518629727
KLK2	-0.186659551088898
KLKB1	-0.239534994113251
KLRB1	0.485162454724917
KLRC3	1.25814026307637
KLRD1	0.888745299118932
KNG1	-0.406808595932944
KLC1	-0.306096792829687
KIF11	2.34008550822467
KIFC1	2.1969998556433
KIF25	0.319938414695383
KIF22	0.289295534008399
KPNA1	0.17252231543772
KPNB1	0.260124014521687
KPNA2	1.21295513161697
KPNA3	0.233837444437343
KPNA4	0.0171513212334817
KPNA5	0.265829695929301
TNPO1	-0.32903753884551
IPO5	0.0640637886622019
KRAS	0.0345604060975437
KRTAP5-9	-0.11535496312297
KRT1	0.211216253216363
KRT2	0.0159096689276021
KRT3	0.160142172768527
KRT4	0.283997124305709
KRT5	0.276133084801371
KRT6A	0.758124933827793
KRT6B	0.984845580292827
KRT7	-0.350645488932085
KRT8	-0.120874590382299
KRT9	0.471363684926479
KRT10	-0.250509040581094
KRT12	0.943608127380462
KRT13	0.339182187831209
KRT14	-1.15043179858368
KRT15	0.0281106950803169
KRT16	3.21343469687452
KRT18	-0.745325400790165
KRT19	-0.484182436634526
KRT31	-0.10531301878169
KRT32	-0.73497550965271
KRT33A	0.0815433674161469
KRT33B	0.513740305933341
KRT35	-0.0867394163759799
KRT81	2.07957649350856
KRT83	0.786118408353837
KRT84	-0.231107210102969
KRT85	-0.529148877489901
KTN1	-0.369478635897917
L1CAM	1.01998210012352
LAD1	1.5869795234971
AFF3	-1.19486268251618
LAG3	2.09252706807375
LAIR1	0.904788494935904
LAIR2	0.434624600805643
LALBA	0.501213046713201
LAMA2	-1.26740499578035
LAMA3	-1.29156356499834
LAMA4	-0.619297199230935
LAMA5	-0.125457098254402
LAMB1	-0.836866892863685
LAMB2	-1.63710002233726
LAMB3	-0.182789426201724
LAMC1	-0.48869729056877
LAMP1	-0.0183047955434159
LAMC2	-0.0300809857147176
LAMP2	0.424418371407494
STMN1	1.00430428464605
LASP1	0.00869118153502843
LBP	0.646911745927856
LBR	0.863931430381974
LCAT	-0.733924164359369
LCK	1.35411108594541
LCN1	0.310520679276228
LCN2	1.45863993079608
LCP1	0.636005695890893
LCP2	0.706476528999925
LCT	0.556432029996798
LDHA	0.371059004865221
LDHB	1.16852438150943
LDHC	1.02547207753775
LDLR	0.221424016233513
LECT2	0.480220737755695
LEP	-1.09844136779074
LEPR	-0.930292993082232
LETM1	0.160771117100937
LFNG	-0.0315416077093514
LGALS1	0.0333675901297209
LGALS2	0.832364195281112
LGALS3	-0.283918318391489
LGALS3BP	0.291763433656889
LGALS4	0.0283350942748868
LGALS8	-0.739978219370879
LGALS9	0.610472049787175
LHB	-0.157083614177148
LHCGR	1.13479214693027
LHX1	0.321969833065749
LIF	-0.292453566688032
LIFR	-0.111482647677836
LIG1	0.37186398158053
LIG3	0.0951698209120297
LIG4	-0.161006478041488
LIM2	-0.113119556399895
ABLIM1	-0.294256957530495
LIMK1	0.35836069989902
LIMK2	0.0359764831580578
LIMS1	0.255162673232566
LIPA	-0.079261433386679
LIPC	-0.356814381625048
LIPE	-1.24567894270921
LLGL2	0.180225942697556
FADS3	0.125611160555505
LLGL1	0.471933191934122
LMAN1	0.0502468328720978
LMNA	-0.0812571485956492
LMNB1	1.96510495750906
LMO1	0.372047903844254
LMO2	-0.648123321872701
PRICKLE3	-0.378471235862251
LMO7	-0.409735331429411
LMX1B	-0.122247307973099
LNPEP	-0.164564766611291
VWA5A	-0.879582189776695
LOR	0.154395251112044
LOX	-0.419490988848522
LOXL1	-1.27262363640453
LOXL2	-0.596437130153673
LPA	-0.756524790286082
LPL	-1.05582512389002
LPO	-0.479904366599555
LPP	-0.442904775881303
LRMP	-0.28431698557005
LRCH4	0.139341582140584
LRP1	-1.36175766479763
LRP2	-2.47345432403368
LRP3	0.0941748280944307
LRP4	-0.336144366814607
LRP6	-0.0387667356217042
LRP5	-0.110550181564783
LRPAP1	-0.455341990583087
LSAMP	0.351771498681926
LSP1	-0.153012556109991
LSS	-0.00662207954094482
LTA4H	-0.154932142201637
LTA	0.517233442778642
LTB	1.01022723020112
CYP4F3	0.126576422563792
LTBP1	0.349615449339154
LTBP2	-1.29334504422532
LTBP3	-0.764939651044368
LTBR	0.498287727303627
LTC4S	-1.78286336136931
LTF	-0.594902806469774
LTK	-0.0112726053870454
BCAM	-1.75585783032392
LUM	-0.91668462055309
LY6E	1.74670399810057
LY6H	0.139560036222642
LY9	0.623761350688478
CD180	0.747734876893638
LY75	-0.34164022609864
LYL1	-0.637227929851118
LYN	0.975737390221794
SH2D1A	0.711757264108237
LYZ	1.79891263060723
TACSTD2	-0.44020499113883
TM4SF1	0.207111598195589
EPCAM	0.745299508325751
M6PR	0.344643853524589
CAPRIN1	0.134278462411216
NBR1	-0.898870025576686
MAB21L1	-1.4371564692839
MARCKS	0.176457785073819
MXD1	0.270091758401401
MAD2L1	2.41518776914574
SMAD1	-0.53660749054639
SMAD2	-0.137911723815737
SMAD3	-0.583786283332329
SMAD4	-0.137043203890072
SMAD5	-0.350723846152958
SMAD6	0.0937724075302187
SMAD7	-0.210209728809569
SMAD9	0.0366751976364689
MAF	-0.2242356126476
MAFG	0.132113744911423
MAG	0.139037111398715
MAGEA1	0.803788223109081
MAGEA3	1.83187832543631
MAGEA4	0.323024133914933
MAGEA6	1.81934689137861
MAGEA8	0.399815520986336
MAGEA10	0.734267566284809
MAGEA11	0.656184268171194
MAGEA12	1.31348056705997
MAGEB1	0.921368414833063
MAGEB2	-0.0194189409933343
MAGEB3	0.264966683216594
MAGEB4	0.998040691951344
MAGOH	0.688466763709904
MAK	-1.84607777975869
MAL	0.44736315504928
MAN1A1	-1.20385076751358
MAN2A2	-0.549735347404512
MAN2C1	-0.624019884161368
MAN2A1	-0.608044316059351
MAN2B1	0.296806320935083
MANBA	-0.113475205488217
MAOA	-1.75320520085137
MAOB	-2.02977498744955
MAP1A	-0.492774411003292
MAP1B	-0.563806458541366
MAP2	0.216663693269613
MAP4	-0.300916525225115
MAPT	-2.51725955867831
MARK1	0.354976267842817
MARK3	-0.239553640805316
MARS	0.520510062115519
MAS1	0.168816531943883
MAT1A	0.224267710966175
MAT2A	-0.0922818630673052
MATK	0.237376638517119
MATN1	-0.0310862676977858
MATN3	-2.58014505774165
MAX	-0.157264869893717
MAZ	-0.00882806208844523
MB	0.493333547804377
MBD1	-0.285875077548726
MBL2	-0.639931163072561
MBNL1	-0.283608818034663
MBP	-0.0846518898602302
MC1R	-0.0780785518718631
MC2R	0.332153819622542
MC3R	0.843394673819867
MC4R	0.522211893946021
MC5R	0.460259656799576
MCAM	0.0882698910293085
MCC	-0.142708545590924
MCF2	-0.0204091116161552
MCL1	0.0665263089213882
MCM2	1.95616237474706
MCM3	0.726437419139054
MCM4	1.42233434283868
MCM5	2.01082077632796
MCM6	1.43952616479606
MCM7	0.908939197388748
CD46	-0.71666600654331
SMCP	0.129506991295571
ADAM11	-0.315685207835127
MDFI	0.54450655253657
DNAJB9	-0.0696286065724698
MDH1	0.594572869276806
MDH2	0.232813940359999
MDK	0.445864268723784
MDM2	0.0971726019776748
MDM4	-0.763928931891566
ME1	1.35684845681131
ME2	0.892731980765232
MEA1	-0.0217600567683081
MECP2	-0.31151006167241
MEF2A	0.238849765980592
MEF2C	-0.843233963707742
MEF2D	-0.0380285248105997
MEFV	0.59534820711212
MEIS1	-0.65172968710463
MEIS2	-0.781956178624839
MEIS3P1	-1.56670295021301
MAP3K1	-1.08509092674117
MAP3K3	-0.293768322477795
MAP3K4	-0.707803331463846
MAP3K5	-0.0319535409852352
RAB8A	0.0805015897100437
MEN1	0.153438036057767
MEOX1	-0.671240094385276
MEOX2	-1.51582129454362
MEP1A	-0.0306379069880666
MEP1B	-0.136424781300321
MEST	-0.0572292917709372
MET	-0.0699056394891561
METTL1	0.284071447980538
MFAP1	-0.403361155981083
MFAP2	-0.446243873465581
MFAP3	-0.683478661352907
MFAP4	-3.26109864845884
MFGE8	0.379424929541341
MELTF	0.147397921955234
MFNG	0.0259170455261318
MGAT1	-0.194864310240868
SCGB2A1	-1.08137915144732
MGAT2	-0.264463987170484
MGAT3	0.436596613928162
MGAT5	-0.123599869353587
SCGB2A2	-2.42488033771274
MIA2	-0.105102067561463
KITLG	-1.18490258674803
MGMT	-0.244518074041683
MGP	-0.778761985306635
MGST2	-0.333944809206064
CIITA	0.00711805551490575
CD99	-0.384503643047756
MICB	0.39787538395121
MID1	0.176045228632958
MIF	0.54211744369574
CXCL9	2.49100137654174
MIP	-0.0391574952458954
MIPEP	-0.343535621179326
MITF	-0.435328072976301
ATXN3	0.0530476929252752
MKI67	1.50430969748143
MKLN1	0.231986801682326
MLF1	0.146313124671226
MLH1	-0.293309842710423
MAP3K9	-0.185890592473733
MAP3K10	0.134831604203616
MLN	0.0212199108938963
MAP3K11	0.114349998536622
KMT2A	-0.421547961667451
MLLT1	0.0102205159435816
AFF1	-0.261465451015816
MLLT3	-0.693515760577468
AFDN	-0.255918411012438
FOXO4	-0.612718976903264
NR3C2	-1.32943426835319
TRPM1	0.120791637267645
MME	-0.967834391424015
MMP1	4.57261268231107
MMP2	-1.14531742802471
MMP3	-0.736107644779434
MMP7	1.45234791103264
MMP8	-0.466092800971119
MMP9	1.81958472937547
MMP10	-1.07505349695595
MMP11	-0.339239826253307
MMP12	2.15974129228883
MMP13	-0.844315280312965
MMP14	-0.130448117494812
MMP15	1.14417750408898
MMP16	-0.354596889447618
MMP17	-0.172091246578022
MMP19	-0.267198830124858
ALDH6A1	-0.864618736965098
MN1	-1.59723070240502
MNAT1	-0.199453056674521
MNDA	0.26003179797146
MNT	-0.449115988762483
MOBP	0.276570443242551
MOCS1	-1.15191942306315
MOCS2	-0.119304018107917
MOG	-0.151005501388834
MOS	0.17391127751244
CD200	-0.493512311115769
MPG	-0.476851106941319
MPI	0.158223251111562
MPL	0.136709567657337
MPO	0.0083303674010976
MPP1	0.316336047708364
MPP2	-0.146952590842527
MPP3	0.212968629659212
MPST	0.415722503846926
MPV17	-0.137463927524063
MPZ	0.192811741683222
MRC1	0.636477763678053
MRE11	0.214952302981666
ABCC1	0.491582929289641
MYO1B	-0.521210787625463
CITED1	-0.655327610263509
MSH2	0.839889486342482
MSH3	-0.503411760537107
MSH4	-0.193625196073184
MSI1	-0.416127364043766
MSMB	1.04785636684621
MSN	0.442163214485809
MSR1	0.182066170382137
MSRA	-0.483235710785203
MST1	-1.5186200492379
MST1R	-0.0583023624818437
MSX1	-1.37648934548588
MSX2	-1.13025751099391
MT1E	0.408537875463885
MT1F	0.589047556005924
MT1G	0.392432500103112
MT1H	0.955948887137693
MT1M	-0.811995248486884
MT1X	0.772285157619442
MT2A	0.808412508608124
MT3	0.422978296089524
MTAP	0.658879276443478
MTF1	0.171061183809979
NUDT1	2.05346907479721
MTHFD1	0.618988278921807
MTHFR	0.0845321927863877
MTIF2	0.176897464548453
MTM1	0.0538259610187213
MYO1F	0.230206852230432
MTNR1A	0.522882588494325
MTNR1B	-0.0673987870554777
MTTP	-0.239387588210773
MTR	-0.421789670616829
MTRR	0.169233113273422
MTX1	0.137491549811105
MUC1	-1.8151796693586
MUC2	0.0419203892975445
MUC3A	0.110599540882108
MUC4	0.377846016979805
MUC5AC	0.244161478966915
MUC6	-0.975514817559784
MUC7	-0.908388161721713
TRIM37	0.0553613025266117
MUSK	0.143628842943143
MUT	-0.20689202939982
MUTYH	0.0479095834273065
MVD	1.28002852727775
MVK	0.121097251733911
MX1	1.44300051858222
MX2	0.748518482966132
MXI1	-0.487774449348033
MYB	-0.639169989419008
MYBL1	1.88880999967824
MYBPC1	-0.484998890866541
MYBL2	3.20837276367322
MYBPC2	0.553467321301433
MYBPC3	-0.154861675341701
MYBPH	-0.520118991610783
MYC	1.17108798008082
MYCL	-0.236867771403917
MYCN	0.526844655719353
MYD88	0.27050864129211
GADD45B	-0.00948964223148598
MYF5	0.139406349488338
MYF6	-0.243205335255586
MYH1	0.304755127542994
MYH3	-0.150507970933382
MYH6	0.564555645384092
MYH7	-0.0138652396973755
MYH8	0.75782453933068
MYH9	0.131576419351169
MYH10	-0.72905140687282
MYH11	-2.13644979994375
MYL1	-0.111074830150128
MYL2	-0.101507269608762
MYL3	0.0379586843052273
MYL4	0.09628947899856
MYL5	-0.559810441963533
MYL6	-0.29782485057838
MYLK	-0.41738792181416
MYO1A	-0.0623169492812128
MYO1C	-0.449328811010977
MYO1D	-0.495673859973297
MYO1E	0.31333875664601
MYO5A	0.484994583171958
MYO6	-1.40483169410504
MYO7A	0.669346432428124
MYO7B	-0.0201200521309007
MYO9A	-0.183707236130625
MYO9B	0.097089613288592
MYO10	0.985025277084444
MYOC	-1.21694016312082
MYOD1	0.195333389865577
MYOG	-0.326794357255299
PPP1R12A	-0.328224854604083
PPP1R12B	-0.329826662482904
MYT1	-0.543150040885279
NAB1	-0.0869155671085812
NAB2	0.0667559956768622
NACA	-0.453925214621784
NAGA	0.208778707077347
NAGLU	0.230699217420491
HNRNPM	-0.472127556403645
NAIP	-1.12706136824353
NAP1L1	-0.151946061810865
NAP1L2	-1.27152147037538
NAP1L3	-1.6051380675754
NAP1L4	-0.00680576250826007
NARS	0.0583176231284024
NASP	0.624710878206431
CEACAM6	-1.91039147519044
NBL1	-1.03336221926704
NUBP1	-0.286925356780345
NBN	0.600710004623667
NCAM1	-0.286275627321209
NCAM2	-0.781824876778301
NCBP1	0.356065919581577
NCF2	0.85455305948656
NCF4	0.62068960074976
NCK1	0.540410722933612
NCL	0.14015100366078
NDN	-0.790532931241389
NDP	-2.5781081689013
NDUFA1	0.306347496662963
NDUFA2	-0.367413449117402
NDUFA3	-0.0901678321759173
NDUFA4	0.32669064959918
NDUFA5	-0.322565501488123
NDUFA6	0.426214233135726
NDUFA7	-0.0228113670303498
NDUFA8	0.323340587854497
NEB	0.0661914517060316
NDUFA9	0.614352737850082
NDUFA10	-0.376411465610687
NDUFAB1	0.136098958965148
NDUFB1	-0.258144115265306
NDUFB2	0.464561745299283
NDUFB3	0.027684484947264
NDUFB4	0.220383306402072
NDUFB5	0.227676233301052
NDUFB6	0.260628296199453
NDUFB7	0.0201064216644704
NDUFB8	-0.0869868146498086
NDUFC1	0.0405870772880936
NDUFS1	0.337085701627541
NDUFS2	0.0332516827210334
NDUFS3	0.237301280101134
NDUFV1	0.499179062684332
NDUFS4	-0.416872077810242
