"","x","runningScore","position","ymin","ymax","geneList","gene","Description"
"3037",3037,0.667345888106231,0,0,0,0.278977181134988,"81543","DNA replication"
"3038",3038,0.667263277614699,0,0,0,0.278736404736368,"10426","DNA replication"
"3039",3039,0.667180667123166,0,0,0,0.278717567320749,"8242","DNA replication"
"3040",3040,0.667098056631634,0,0,0,0.278682804379353,"11144","DNA replication"
"3041",3041,0.667015446140101,0,0,0,0.278591563021788,"10320","DNA replication"
"3042",3042,0.666932835648569,0,0,0,0.278564768246947,"1787","DNA replication"
"3043",3043,0.666850225157036,0,0,0,0.278310824818943,"5368","DNA replication"
"3044",3044,0.666767614665504,0,0,0,0.278296218076747,"2002","DNA replication"
"3045",3045,0.666685004173971,0,0,0,0.278275036936889,"51400","DNA replication"
"3046",3046,0.666602393682439,0,0,0,0.278261358317883,"6091","DNA replication"
"3047",3047,0.666519783190907,0,0,0,0.277645759858952,"7307","DNA replication"
"3048",3048,0.666437172699374,0,0,0,0.277492012343543,"51144","DNA replication"
"3049",3049,0.666354562207842,0,0,0,0.277489841199001,"5805","DNA replication"
"3050",3050,0.666271951716309,0,0,0,0.277160086206021,"27336","DNA replication"
"3051",3051,0.666189341224777,0,0,0,0.27715738344337,"23082","DNA replication"
"3052",3052,0.666106730733245,0,0,0,0.276849872923728,"50804","DNA replication"
"3053",3053,0.666024120241712,0,0,0,0.276843439148338,"3795","DNA replication"
"3054",3054,0.66594150975018,0,0,0,0.276814926468331,"3164","DNA replication"
"3055",3055,0.665858899258647,0,0,0,0.276749170263335,"5473","DNA replication"
"3056",3056,0.665776288767115,0,0,0,0.27665180538421,"10092","DNA replication"
"3057",3057,0.665693678275582,0,0,0,0.276570443242551,"4336","DNA replication"
"3058",3058,0.66561106778405,0,0,0,0.27633521476892,"3398","DNA replication"
"3059",3059,0.665528457292518,0,0,0,0.276133084801371,"3852","DNA replication"
"3060",3060,0.665445846800985,0,0,0,0.276080646743264,"81556","DNA replication"
"3061",3061,0.665363236309453,0,0,0,0.275476563328791,"29115","DNA replication"
"3062",3062,0.66528062581792,0,0,0,0.275451647984671,"55720","DNA replication"
"3063",3063,0.665198015326388,0,0,0,0.275367907328652,"5017","DNA replication"
"3064",3064,0.665115404834855,0,0,0,0.275088636819785,"4892","DNA replication"
"3065",3065,0.665032794343323,0,0,0,0.275016699690599,"5696","DNA replication"
"3066",3066,0.664950183851791,0,0,0,0.274896568769824,"4841","DNA replication"
"3067",3067,0.664867573360258,0,0,0,0.274720329604142,"55906","DNA replication"
"3068",3068,0.664784962868726,0,0,0,0.274716236658741,"54454","DNA replication"
"3069",3069,0.664702352377193,0,0,0,0.274696284252946,"6656","DNA replication"
"3070",3070,0.664619741885661,0,0,0,0.274689825915474,"2582","DNA replication"
"3071",3071,0.664537131394128,0,0,0,0.274592427291906,"5579","DNA replication"
"3072",3072,0.664454520902596,0,0,0,0.274548122569584,"51475","DNA replication"
"3073",3073,0.664371910411064,0,0,0,0.274521211931987,"27180","DNA replication"
"3074",3074,0.664289299919531,0,0,0,0.274488916230714,"26873","DNA replication"
"3075",3075,0.664206689427999,0,0,0,0.274444495176606,"65057","DNA replication"
"3076",3076,0.664124078936466,0,0,0,0.274327094459442,"5428","DNA replication"
"3077",3077,0.664041468444934,0,0,0,0.27430870940012,"80777","DNA replication"
"3078",3078,0.663958857953401,0,0,0,0.274188991538603,"5886","DNA replication"
"3079",3079,0.663876247461869,0,0,0,0.274033876195271,"10101","DNA replication"
"3080",3080,0.663793636970337,0,0,0,0.273939289722097,"1109","DNA replication"
"3081",3081,0.663711026478804,0,0,0,0.27381993956861,"6307","DNA replication"
"3082",3082,0.663628415987272,0,0,0,0.27346641319195,"26576","DNA replication"
"3083",3083,0.663545805495739,0,0,0,0.273384219346458,"10022","DNA replication"
"3084",3084,0.663463195004207,0,0,0,0.273335499052244,"6142","DNA replication"
"3085",3085,0.663380584512675,0,0,0,0.27328343441718,"6389","DNA replication"
"3086",3086,0.663297974021142,0,0,0,0.273199772512503,"23239","DNA replication"
"3087",3087,0.66321536352961,0,0,0,0.272736231993171,"2688","DNA replication"
"3088",3088,0.663132753038077,0,0,0,0.272605190016014,"6531","DNA replication"
"3089",3089,0.663050142546545,0,0,0,0.272520002596959,"6945","DNA replication"
"3090",3090,0.662967532055012,0,0,0,0.272506481776158,"23401","DNA replication"
"3091",3091,0.66288492156348,0,0,0,0.271481584185844,"5126","DNA replication"
"3092",3092,0.662802311071948,0,0,0,0.271221092406816,"10864","DNA replication"
"3093",3093,0.662719700580415,0,0,0,0.270829925636364,"970","DNA replication"
"3094",3094,0.662637090088883,0,0,0,0.27082220811154,"22844","DNA replication"
"3095",3095,0.66255447959735,0,0,0,0.27050864129211,"4615","DNA replication"
"3096",3096,0.662471869105818,0,0,0,0.270128995975896,"3239","DNA replication"
"3097",3097,0.662389258614285,0,0,0,0.270091758401401,"4084","DNA replication"
"3098",3098,0.662306648122753,0,0,0,0.269891224403272,"6428","DNA replication"
"3099",3099,0.662224037631221,0,0,0,0.269648302400748,"64232","DNA replication"
"3100",3100,0.662141427139688,0,0,0,0.269561818516442,"8291","DNA replication"
"3101",3101,0.662058816648156,0,0,0,0.269521761996328,"5481","DNA replication"
"3102",3102,0.661976206156623,0,0,0,0.269471718799928,"140462","DNA replication"
"3103",3103,0.661893595665091,0,0,0,0.269449679154396,"80204","DNA replication"
"3104",3104,0.661810985173559,0,0,0,0.26930144052441,"26286","DNA replication"
"3105",3105,0.661728374682026,0,0,0,0.269252947393485,"80868","DNA replication"
"3106",3106,0.661645764190494,0,0,0,0.269186105736877,"54952","DNA replication"
"3107",3107,0.661563153698961,0,0,0,0.269175117881837,"11250","DNA replication"
"3108",3108,0.661480543207429,0,0,0,0.269086543453077,"9214","DNA replication"
"3109",3109,0.661397932715896,0,0,0,0.268738520641714,"5209","DNA replication"
"3110",3110,0.661315322224364,0,0,0,0.268674432697286,"4796","DNA replication"
"3111",3111,0.661232711732831,0,0,0,0.2684853477682,"28974","DNA replication"
"3112",3112,0.661150101241299,0,0,0,0.268294648670687,"2885","DNA replication"
"3113",3113,0.661067490749767,0,0,0,0.268263146934607,"2896","DNA replication"
"3114",3114,0.660984880258234,0,0,0,0.267746755907575,"7356","DNA replication"
"3115",3115,0.660902269766702,0,0,0,0.26768927815282,"23531","DNA replication"
"3116",3116,0.660819659275169,0,0,0,0.267626934497524,"690","DNA replication"
"3117",3117,0.660737048783637,0,0,0,0.267532738818317,"9276","DNA replication"
"3118",3118,0.660654438292104,0,0,0,0.267522004169924,"8774","DNA replication"
"3119",3119,0.660571827800572,0,0,0,0.267510772094805,"2760","DNA replication"
"3120",3120,0.66048921730904,0,0,0,0.267503539823177,"10471","DNA replication"
"3121",3121,0.660406606817507,0,0,0,0.267318603716736,"84061","DNA replication"
"3122",3122,0.660323996325975,0,0,0,0.267201951290889,"55120","DNA replication"
"3123",3123,0.660241385834442,0,0,0,0.267104750606844,"26151","DNA replication"
"3124",3124,0.66015877534291,0,0,0,0.267097677175333,"6855","DNA replication"
"3125",3125,0.660076164851378,0,0,0,0.267024847022543,"56475","DNA replication"
"3126",3126,0.659993554359845,0,0,0,0.267014955218802,"56647","DNA replication"
"3127",3127,0.659910943868313,0,0,0,0.266867614177948,"2649","DNA replication"
"3128",3128,0.65982833337678,0,0,0,0.266786252924908,"6788","DNA replication"
"3129",3129,0.659745722885248,0,0,0,0.26677742915317,"22839","DNA replication"
"3130",3130,0.659663112393715,0,0,0,0.266546389251587,"2512","DNA replication"
"3131",3131,0.659580501902183,0,0,0,0.26653508938558,"6372","DNA replication"
"3132",3132,0.659497891410651,0,0,0,0.266510138708974,"79180","DNA replication"
"3133",3133,0.659415280919118,0,0,0,0.266412042982848,"7260","DNA replication"
"3134",3134,0.659332670427586,0,0,0,0.266102452089639,"7514","DNA replication"
"3135",3135,0.659250059936053,0,0,0,0.265970757990006,"25822","DNA replication"
"3136",3136,0.659167449444521,0,0,0,0.265924684908221,"8533","DNA replication"
"3137",3137,0.659084838952988,0,0,0,0.265876329085591,"3309","DNA replication"
"3138",3138,0.659002228461456,0,0,0,0.265829695929301,"3841","DNA replication"
"3139",3139,0.658919617969924,0,0,0,0.265615397535268,"56681","DNA replication"
"3140",3140,0.658837007478391,0,0,0,0.265443742911096,"6197","DNA replication"
"3141",3141,0.658754396986859,0,0,0,0.265378105654559,"2081","DNA replication"
"3142",3142,0.658671786495326,0,0,0,0.265361923679872,"1017","DNA replication"
"3143",3143,0.658589176003794,0,0,0,0.265287650406074,"79023","DNA replication"
"3144",3144,0.658506565512261,0,0,0,0.265281028408174,"57091","DNA replication"
"3145",3145,0.658423955020729,0,0,0,0.265127664400172,"152","DNA replication"
"3146",3146,0.658341344529197,0,0,0,0.265095623423964,"4883","DNA replication"
"3147",3147,0.658258734037664,0,0,0,0.265077164292398,"921","DNA replication"
"3148",3148,0.658176123546132,0,0,0,0.265042252059861,"9427","DNA replication"
"3149",3149,0.658093513054599,0,0,0,0.265033845181362,"56652","DNA replication"
"3150",3150,0.658010902563067,0,0,0,0.264966683216594,"4114","DNA replication"
"3151",3151,0.657928292071534,0,0,0,0.264934744422599,"64781","DNA replication"
"3152",3152,0.657845681580002,0,0,0,0.26491813899269,"7224","DNA replication"
"3153",3153,0.65776307108847,0,0,0,0.264638164944513,"1857","DNA replication"
"3154",3154,0.657680460596937,0,0,0,0.264545368826203,"79865","DNA replication"
"3155",3155,0.657597850105405,0,0,0,0.264544132269847,"7029","DNA replication"
"3156",3156,0.657515239613872,0,0,0,0.264457807495643,"25801","DNA replication"
"3157",3157,0.65743262912234,0,0,0,0.264443583920099,"9986","DNA replication"
"3158",3158,0.657350018630807,0,0,0,0.26438820675032,"1316","DNA replication"
"3159",3159,0.657267408139275,0,0,0,0.264103655320875,"774","DNA replication"
"3160",3160,0.657184797647743,0,0,0,0.264044965568872,"9967","DNA replication"
"3161",3161,0.65710218715621,0,0,0,0.264000854971987,"8712","DNA replication"
"3162",3162,0.657019576664678,0,0,0,0.263870101431958,"10278","DNA replication"
"3163",3163,0.656936966173145,0,0,0,0.263571112458076,"129080","DNA replication"
"3164",3164,0.656854355681613,0,0,0,0.26352347136794,"2212","DNA replication"
"3165",3165,0.656771745190081,0,0,0,0.2635229471933,"3049","DNA replication"
"3166",3166,0.656689134698548,0,0,0,0.263280454396551,"55065","DNA replication"
"3167",3167,0.656606524207016,0,0,0,0.263156547365431,"55238","DNA replication"
"3168",3168,0.656523913715483,0,0,0,0.263048731983653,"6202","DNA replication"
"3169",3169,0.656441303223951,0,0,0,0.262721446626874,"55226","DNA replication"
"3170",3170,0.656358692732418,0,0,0,0.262434755537594,"10758","DNA replication"
"3171",3171,0.656276082240886,0,0,0,0.262354094507635,"30837","DNA replication"
"3172",3172,0.656193471749354,0,0,0,0.262334081317641,"8447","DNA replication"
"3173",3173,0.656110861257821,0,0,0,0.262128264525471,"6223","DNA replication"
"3174",3174,0.656028250766289,0,0,0,0.261677974169532,"631","DNA replication"
"3175",3175,0.655945640274756,0,0,0,0.261553153400633,"8785","DNA replication"
"3176",3176,0.655863029783224,0,0,0,0.261331552770435,"58530","DNA replication"
"3177",3177,0.655780419291691,0,0,0,0.261291883287315,"7018","DNA replication"
"3178",3178,0.655697808800159,0,0,0,0.261237315355423,"9397","DNA replication"
"3179",3179,0.655615198308627,0,0,0,0.261020114710734,"9283","DNA replication"
"3180",3180,0.655532587817094,0,0,0,0.260995907996426,"11156","DNA replication"
"3181",3181,0.655449977325562,0,0,0,0.2609805946815,"93349","DNA replication"
"3182",3182,0.655367366834029,0,0,0,0.260940983523661,"51318","DNA replication"
"3183",3183,0.655284756342497,0,0,0,0.260919227866456,"231","DNA replication"
"3184",3184,0.655202145850964,0,0,0,0.260628296199453,"4712","DNA replication"
"3185",3185,0.655119535359432,0,0,0,0.260457175569819,"2895","DNA replication"
"3186",3186,0.6550369248679,0,0,0,0.260124014521687,"3837","DNA replication"
"3187",3187,0.654954314376367,0,0,0,0.26003179797146,"4332","DNA replication"
"3188",3188,0.654871703884835,0,0,0,0.259995082300196,"6434","DNA replication"
"3189",3189,0.654789093393302,0,0,0,0.259913653860451,"26098","DNA replication"
"3190",3190,0.65470648290177,0,0,0,0.259652072539311,"54707","DNA replication"
"3191",3191,0.654623872410238,0,0,0,0.259640433953841,"2124","DNA replication"
"3192",3192,0.654541261918705,0,0,0,0.259570548209746,"387893","DNA replication"
"3193",3193,0.654458651427173,0,0,0,0.259517295583674,"79651","DNA replication"
"3194",3194,0.65437604093564,0,0,0,0.259329836038863,"3004","DNA replication"
"3195",3195,0.654293430444108,0,0,0,0.259225669124611,"51441","DNA replication"
"3196",3196,0.654210819952575,0,0,0,0.259142703255126,"759","DNA replication"
"3197",3197,0.654128209461043,0,0,0,0.259104331097899,"5019","DNA replication"
"3198",3198,0.654045598969511,0,0,0,0.259019007909615,"51582","DNA replication"
"3199",3199,0.653962988477978,0,0,0,0.259006977337963,"725","DNA replication"
"3200",3200,0.653880377986446,0,0,0,0.2589873150821,"64065","DNA replication"
"3201",3201,0.653797767494913,0,0,0,0.258742214128699,"3439","DNA replication"
"3202",3202,0.653715157003381,0,0,0,0.258733491235115,"3741","DNA replication"
"3203",3203,0.653632546511848,0,0,0,0.258705006522201,"920","DNA replication"
"3204",3204,0.653549936020316,0,0,0,0.258615468495742,"5439","DNA replication"
"3205",3205,0.653467325528784,0,0,0,0.258508687326554,"641339","DNA replication"
"3206",3206,0.653384715037251,0,0,0,0.258470918928487,"377","DNA replication"
"3207",3207,0.653302104545719,0,0,0,0.258466027174674,"3185","DNA replication"
"3208",3208,0.653219494054186,0,0,0,0.258449243965815,"8445","DNA replication"
"3209",3209,0.653136883562654,0,0,0,0.258442828398536,"3803","DNA replication"
"3210",3210,0.653054273071122,0,0,0,0.258419399376488,"10786","DNA replication"
"3211",3211,0.652971662579589,0,0,0,0.258190690107308,"51202","DNA replication"
"3212",3212,0.652889052088057,0,0,0,0.25795895277315,"23615","DNA replication"
"3213",3213,0.652806441596524,0,0,0,0.257893272565275,"8550","DNA replication"
"3214",3214,0.652723831104992,0,0,0,0.257684027758983,"9049","DNA replication"
"3215",3215,0.652641220613459,0,0,0,0.257604796329657,"3172","DNA replication"
"3216",3216,0.652558610121927,0,0,0,0.25736126008656,"6599","DNA replication"
"3217",3217,0.652475999630394,0,0,0,0.257283321714179,"27095","DNA replication"
"3218",3218,0.652393389138862,0,0,0,0.25705514158239,"1050","DNA replication"
"3219",3219,0.65231077864733,0,0,0,0.256952429608836,"59269","DNA replication"
"3220",3220,0.652228168155797,0,0,0,0.256901845707421,"1267","DNA replication"
"3221",3221,0.652145557664265,0,0,0,0.256678442838142,"9910","DNA replication"
"3222",3222,0.652062947172732,0,0,0,0.256475672662066,"752014","DNA replication"
"3223",3223,0.6519803366812,0,0,0,0.255653196970641,"402","DNA replication"
"3224",3224,0.651897726189667,0,0,0,0.255448984029507,"221092","DNA replication"
"3225",3225,0.651815115698135,0,0,0,0.255162673232566,"3987","DNA replication"
"3226",3226,0.651732505206603,0,0,0,0.255139075363567,"5546","DNA replication"
"3227",3227,0.65164989471507,0,0,0,0.255130697193726,"55225","DNA replication"
"3228",3228,0.651567284223538,0,0,0,0.255041079165871,"120227","DNA replication"
"3229",3229,0.651484673732005,0,0,0,0.25494051828514,"9229","DNA replication"
"3230",3230,0.651402063240473,0,0,0,0.254851992845263,"54963","DNA replication"
"3231",3231,0.651319452748941,0,0,0,0.254760820357085,"84830","DNA replication"
"3232",3232,0.651236842257408,0,0,0,0.254748092343057,"10992","DNA replication"
"3233",3233,0.651154231765876,0,0,0,0.254746414015733,"651","DNA replication"
"3234",3234,0.651071621274343,0,0,0,0.254741710772001,"79753","DNA replication"
"3235",3235,0.650989010782811,0,0,0,0.254521498943132,"7274","DNA replication"
"3236",3236,0.650906400291278,0,0,0,0.254462601473446,"9818","DNA replication"
"3237",3237,0.650823789799746,0,0,0,0.254313032814068,"93432","DNA replication"
"3238",3238,0.650741179308214,0,0,0,0.254223895089228,"60494","DNA replication"
"3239",3239,0.650658568816681,0,0,0,0.254162819958365,"3796","DNA replication"
"3240",3240,0.650575958325149,0,0,0,0.253955093212218,"2069","DNA replication"
"3241",3241,0.650493347833616,0,0,0,0.253945018956549,"266629","DNA replication"
"3242",3242,0.650410737342084,0,0,0,0.253800673094457,"11189","DNA replication"
"3243",3243,0.650328126850551,0,0,0,0.25330807254389,"2781","DNA replication"
"3244",3244,0.650245516359019,0,0,0,0.252991230940543,"11072","DNA replication"
"3245",3245,0.650162905867487,0,0,0,0.252979909008946,"5949","DNA replication"
"3246",3246,0.650080295375954,0,0,0,0.252879910604974,"2745","DNA replication"
"3247",3247,0.649997684884422,0,0,0,0.252754610206714,"23439","DNA replication"
"3248",3248,0.649915074392889,0,0,0,0.252743524642898,"79627","DNA replication"
"3249",3249,0.649832463901357,0,0,0,0.252508247219182,"913","DNA replication"
"3250",3250,0.649749853409824,0,0,0,0.252198004273646,"1618","DNA replication"
"3251",3251,0.649667242918292,0,0,0,0.252124974422403,"3034","DNA replication"
"3252",3252,0.64958463242676,0,0,0,0.252097078129374,"8789","DNA replication"
"3253",3253,0.649502021935227,0,0,0,0.251955818008685,"9050","DNA replication"
"3254",3254,0.649419411443695,0,0,0,0.251778992481412,"1544","DNA replication"
"3255",3255,0.649336800952162,0,0,0,0.251767069463505,"2644","DNA replication"
"3256",3256,0.64925419046063,0,0,0,0.251552460647027,"8323","DNA replication"
"3257",3257,0.649171579969097,0,0,0,0.251487026503439,"5265","DNA replication"
"3258",3258,0.649088969477565,0,0,0,0.251422004560466,"359","DNA replication"
"3259",3259,0.649006358986033,0,0,0,0.251395056126082,"51046","DNA replication"
"3260",3260,0.6489237484945,0,0,0,0.251391855119288,"55784","DNA replication"
"3261",3261,0.648841138002968,0,0,0,0.251328021143577,"22824","DNA replication"
"3262",3262,0.648758527511435,0,0,0,0.251261872231268,"115353","DNA replication"
"3263",3263,0.648675917019903,0,0,0,0.251192039202511,"84617","DNA replication"
"3264",3264,0.64859330652837,0,0,0,0.250699396964143,"3281","DNA replication"
"3265",3265,0.648510696036838,0,0,0,0.250668148339655,"2592","DNA replication"
"3266",3266,0.648428085545306,0,0,0,0.250504686314639,"55172","DNA replication"
"3267",3267,0.648345475053773,0,0,0,0.250419398657483,"5644","DNA replication"
"3268",3268,0.648262864562241,0,0,0,0.250209514410559,"3635","DNA replication"
"3269",3269,0.648180254070708,0,0,0,0.250062605879767,"661","DNA replication"
"3270",3270,0.648097643579176,0,0,0,0.249945709381417,"8851","DNA replication"
"3271",3271,0.648015033087644,0,0,0,0.249859889701541,"1984","DNA replication"
"3272",3272,0.647932422596111,0,0,0,0.249846740309863,"2358","DNA replication"
"3273",3273,0.647849812104579,0,0,0,0.249806822133246,"7087","DNA replication"
"3274",3274,0.647767201613046,0,0,0,0.249680269531587,"1026","DNA replication"
"3275",3275,0.647684591121514,0,0,0,0.249601369740616,"81892","DNA replication"
"3276",3276,0.647601980629981,0,0,0,0.249505215321612,"6832","DNA replication"
"3277",3277,0.647519370138449,0,0,0,0.249428831291245,"6524","DNA replication"
"3278",3278,0.647436759646917,0,0,0,0.249319771839447,"10690","DNA replication"
"3279",3279,0.647354149155384,0,0,0,0.249071489980364,"391","DNA replication"
"3280",3280,0.647271538663852,0,0,0,0.248910800967911,"22809","DNA replication"
"3281",3281,0.647188928172319,0,0,0,0.248660345958641,"134","DNA replication"
"3282",3282,0.647106317680787,0,0,0,0.248468293806911,"8383","DNA replication"
"3283",3283,0.647023707189254,0,0,0,0.248467739438552,"6942","DNA replication"
"3284",3284,0.646941096697722,0,0,0,0.248355081453027,"5928","DNA replication"
"3285",3285,0.64685848620619,0,0,0,0.248333129849691,"64410","DNA replication"
"3286",3286,0.646775875714657,0,0,0,0.24797335401221,"9333","DNA replication"
"3287",3287,0.646693265223125,0,0,0,0.247948003542327,"10456","DNA replication"
"3288",3288,0.646610654731592,0,0,0,0.247597883888724,"5514","DNA replication"
"3289",3289,0.64652804424006,0,0,0,0.247455542124087,"6507","DNA replication"
"3290",3290,0.646445433748527,0,0,0,0.24722823012059,"81839","DNA replication"
"3291",3291,0.646362823256995,0,0,0,0.247014489729146,"10342","DNA replication"
"3292",3292,0.646280212765463,0,0,0,0.246999582244239,"5145","DNA replication"
"3293",3293,0.64619760227393,0,0,0,0.246990476775469,"1729","DNA replication"
"3294",3294,0.646114991782398,0,0,0,0.246842958570713,"54148","DNA replication"
"3295",3295,0.646032381290865,0,0,0,0.246807545832346,"346157","DNA replication"
"3296",3296,0.645949770799333,0,0,0,0.246802794551063,"54431","DNA replication"
"3297",3297,0.645867160307801,0,0,0,0.246797785662698,"56000","DNA replication"
"3298",3298,0.645784549816268,0,0,0,0.24668554504446,"23229","DNA replication"
"3299",3299,0.645701939324736,0,0,0,0.24662410474317,"2971","DNA replication"
"3300",3300,0.645619328833203,0,0,0,0.246578448371033,"23305","DNA replication"
"3301",3301,0.645536718341671,0,0,0,0.246430683015089,"6775","DNA replication"
"3302",3302,0.645454107850138,0,0,0,0.246396372184579,"8542","DNA replication"
"3303",3303,0.645371497358606,0,0,0,0.246387971662519,"5969","DNA replication"
"3304",3304,0.645288886867074,0,0,0,0.246312012409611,"26155","DNA replication"
"3305",3305,0.645206276375541,0,0,0,0.246220729499916,"10196","DNA replication"
"3306",3306,0.645123665884009,0,0,0,0.246200706437202,"9033","DNA replication"
"3307",3307,0.645041055392476,0,0,0,0.246181955875031,"462","DNA replication"
"3308",3308,0.644958444900944,0,0,0,0.245699813208236,"1180","DNA replication"
"3309",3309,0.644875834409411,0,0,0,0.245381261253493,"27301","DNA replication"
"3310",3310,0.644793223917879,0,0,0,0.245368721665113,"695","DNA replication"
"3311",3311,0.644710613426347,0,0,0,0.245310385300144,"6492","DNA replication"
"3312",3312,0.644628002934814,0,0,0,0.245265632617433,"5217","DNA replication"
"3313",3313,0.644545392443282,0,0,0,0.245165291879179,"54993","DNA replication"
"3314",3314,0.644462781951749,0,0,0,0.245017217416866,"8078","DNA replication"
"3315",3315,0.644380171460217,0,0,0,0.244999967849779,"55734","DNA replication"
"3316",3316,0.644297560968684,0,0,0,0.244942302420522,"79400","DNA replication"
"3317",3317,0.644214950477152,0,0,0,0.244591307233399,"3181","DNA replication"
"3318",3318,0.64413233998562,0,0,0,0.244495086746747,"7803","DNA replication"
"3319",3319,0.644049729494087,0,0,0,0.244347119347093,"51290","DNA replication"
"3320",3320,0.643967119002555,0,0,0,0.244206058758849,"9099","DNA replication"
"3321",3321,0.643884508511022,0,0,0,0.244174886453375,"84818","DNA replication"
"3322",3322,0.64380189801949,0,0,0,0.244170165746778,"79799","DNA replication"
"3323",3323,0.643719287527957,0,0,0,0.244161478966915,"4586","DNA replication"
"3324",3324,0.643636677036425,0,0,0,0.244056750291261,"23349","DNA replication"
"3325",3325,0.643554066544893,0,0,0,0.244020728992508,"8028","DNA replication"
"3326",3326,0.64347145605336,0,0,0,0.243822567675548,"10311","DNA replication"
"3327",3327,0.643388845561828,0,0,0,0.243756613134021,"8828","DNA replication"
"3328",3328,0.643306235070295,0,0,0,0.24372790114129,"25793","DNA replication"
"3329",3329,0.643223624578763,0,0,0,0.24372684375459,"26272","DNA replication"
"3330",3330,0.64314101408723,0,0,0,0.243549307526621,"23308","DNA replication"
"3331",3331,0.643058403595698,0,0,0,0.243002277972618,"56165","DNA replication"
"3332",3332,0.642975793104166,0,0,0,0.242773175163901,"55658","DNA replication"
"3333",3333,0.642893182612633,0,0,0,0.242315653015581,"25758","DNA replication"
"3334",3334,0.642810572121101,0,0,0,0.242205077936588,"6238","DNA replication"
"3335",3335,0.642727961629568,0,0,0,0.241745186398815,"55303","DNA replication"
"3336",3336,0.642645351138036,0,0,0,0.241542296555884,"1810","DNA replication"
"3337",3337,0.642562740646504,0,0,0,0.241402804875074,"25996","DNA replication"
"3338",3338,0.642480130154971,0,0,0,0.241339242281441,"9629","DNA replication"
"3339",3339,0.642397519663439,0,0,0,0.241208321809887,"55620","DNA replication"
"3340",3340,0.642314909171906,0,0,0,0.241149437460261,"1399","DNA replication"
"3341",3341,0.642232298680374,0,0,0,0.241025061009283,"2043","DNA replication"
"3342",3342,0.642149688188841,0,0,0,0.240949867862931,"26523","DNA replication"
"3343",3343,0.642067077697309,0,0,0,0.240780745297547,"2986","DNA replication"
"3344",3344,0.641984467205777,0,0,0,0.240555770646525,"53","DNA replication"
"3345",3345,0.641901856714244,0,0,0,0.240509011160534,"9219","DNA replication"
"3346",3346,0.641819246222712,0,0,0,0.240321514460323,"393","DNA replication"
"3347",3347,0.641736635731179,0,0,0,0.240241407453672,"6461","DNA replication"
"3348",3348,0.641654025239647,0,0,0,0.240064346218229,"114818","DNA replication"
"3349",3349,0.641571414748114,0,0,0,0.240049210230541,"8853","DNA replication"
"3350",3350,0.641488804256582,0,0,0,0.239781589288023,"9942","DNA replication"
"3351",3351,0.64140619376505,0,0,0,0.239733261135465,"1198","DNA replication"
"3352",3352,0.641323583273517,0,0,0,0.239609832412362,"3107","DNA replication"
"3353",3353,0.641240972781985,0,0,0,0.239486110654211,"3362","DNA replication"
"3354",3354,0.641158362290452,0,0,0,0.239406934975655,"64595","DNA replication"
"3355",3355,0.64107575179892,0,0,0,0.239272897117343,"30062","DNA replication"
"3356",3356,0.640993141307387,0,0,0,0.238967036359345,"6845","DNA replication"
"3357",3357,0.640910530815855,0,0,0,0.238959909141551,"2357","DNA replication"
"3358",3358,0.640827920324323,0,0,0,0.238856771621993,"10763","DNA replication"
"3359",3359,0.64074530983279,0,0,0,0.238849765980592,"4205","DNA replication"
"3360",3360,0.640662699341258,0,0,0,0.23860322053836,"27040","DNA replication"
"3361",3361,0.640580088849725,0,0,0,0.238578937399056,"7414","DNA replication"
"3362",3362,0.640497478358193,0,0,0,0.238389271464891,"3792","DNA replication"
"3363",3363,0.64041486786666,0,0,0,0.238386888024673,"22847","DNA replication"
"3364",3364,0.640332257375128,0,0,0,0.238360861969449,"2569","DNA replication"
"3365",3365,0.640249646883596,0,0,0,0.23833635782509,"53826","DNA replication"
"3366",3366,0.640167036392063,0,0,0,0.23829280074881,"64220","DNA replication"
"3367",3367,0.640084425900531,0,0,0,0.238207250935869,"8804","DNA replication"
"3368",3368,0.640001815408998,0,0,0,0.237808099511631,"29124","DNA replication"
"3369",3369,0.639919204917466,0,0,0,0.237641244596093,"9170","DNA replication"
"3370",3370,0.639836594425933,0,0,0,0.237615593837112,"10802","DNA replication"
"3371",3371,0.639753983934401,0,0,0,0.237585602435225,"2914","DNA replication"
"3372",3372,0.639671373442869,0,0,0,0.237585470870637,"312","DNA replication"
"3373",3373,0.639588762951336,0,0,0,0.237452305917859,"3385","DNA replication"
"3374",3374,0.639506152459804,0,0,0,0.237447728375865,"208","DNA replication"
"3375",3375,0.639423541968271,0,0,0,0.237376638517119,"4145","DNA replication"
"3376",3376,0.639340931476739,0,0,0,0.23737138240434,"57157","DNA replication"
"3377",3377,0.639258320985207,0,0,0,0.237301280101134,"4722","DNA replication"
"3378",3378,0.639175710493674,0,0,0,0.237192301350215,"9521","DNA replication"
"3379",3379,0.639093100002142,0,0,0,0.237121104046115,"2935","DNA replication"
"3380",3380,0.639010489510609,0,0,0,0.237119187452519,"6741","DNA replication"
"3381",3381,0.638927879019077,0,0,0,0.236812723350792,"2779","DNA replication"
"3382",3382,0.638845268527544,0,0,0,0.236785307459064,"4901","DNA replication"
"3383",3383,0.638762658036012,0,0,0,0.236699540229271,"10885","DNA replication"
"3384",3384,0.63868004754448,0,0,0,0.236674927403636,"55013","DNA replication"
"3385",3385,0.638597437052947,0,0,0,0.236663031963607,"9899","DNA replication"
