gene	fc	log2fc	p.value	fdr
AL391056.1	3.54780936580952	1.82692849149069	2.4247547197232e-07	1.03041053975874e-05
AC005160.1	0.670818275684047	-0.576006100857522	0.407712606185975	0.632858235967571
CLYBL-AS2	0.914696704142265	-0.128634642163551	0.609051861180545	0.777553714348889
UST-AS1	1.63529219184809	0.709548437599535	0.173169949682041	0.400646519599416
AL162734.1	0.955949266295074	-0.0649940407050912	0.858229288159585	0.926832114474294
LINC00355	0.630913148950746	-0.664486676370479	0.0319466406983927	0.149118616283217
AC108051.1	1.2978414656267	0.376114165522919	0.669340486891471	0.818522635600241
AL358394.1	0.367562680390861	-1.4439378014602	0.0322112019161063	0.149693477377304
LINC02088	0.904912450926511	-0.144149874762192	0.200017379508306	0.431961765078113
AP001619.1	0.690445185386586	-0.534401211772579	0.00190978143681759	0.020858115248607
LINC00111	1.58401548077957	0.66358643512382	0.179438798509076	0.408665853169635
AL354892.1	0.757393036912752	-0.400885937010184	0.366998950735644	0.599333225528097
AL391097.2	0.693767976989453	-0.527474844785887	0.21402504651318	0.449870915501959
LINC01850	0.74424736337488	-0.426145889411922	0.708957853543277	0.845866297408084
AL359915.1	0.570060040371974	-0.810814218793827	0.34135314746298	0.574803778031592
AC092159.1	0.394565923360035	-1.34166173163474	0.0732206955218781	0.246770109024527
AP000459.1	0.707153380258635	-0.499904928029415	0.338043019879881	0.571953071032933
AC016730.1	0.432531786449024	-1.20912193562403	0.0864122116709662	0.272651963183214
AC006042.1	0.839713178520674	-0.252031465315127	0.289416099999496	0.526554889524302
AL596188.1	0.254873066822294	-1.97214916725056	0.0538330446194045	0.204375309857903
AP001271.1	0.208737157006644	-2.26024065942195	0.0199683501812803	0.109789504963921
AL513329.1	0.847995990454432	-0.237870651520093	0.169533409710349	0.397098460531823
AL121987.2	0.885797206602576	-0.174951647254295	0.130100809665483	0.340322459306828
AC004875.1	0.525503355704698	-0.928228118058483	0.285880404117347	0.522827836090195
AL138916.1	0.906040268456376	-0.142352923411331	0.678885287094768	0.825295204494141
LINC01693	2.15637583892617	1.10860865012189	0.0320542772755187	0.149240756100012
ASH1L-IT1	1.02828379674017	0.0402384898671422	0.875310563669333	0.936800151669815
FAM212B-AS1	0.530987529366739	-0.913250116215806	0.0131550098122592	0.0827075902722334
AL590408.1	0.720713849908481	-0.472501525103662	0.549488239692522	0.735141035043702
AC122136.1	0.807794938141829	-0.307938989129306	0.495519680039827	0.698208513744136
AL121885.2	1.55321188878236	0.635254655252221	0.374594240087725	0.60663113642476
SUCLA2-AS1	0.73327384786947	-0.447576008150214	0.000187171166859888	0.00354941833463101
AC073486.1	0.711888782358581	-0.490276226831638	0.495497093497676	0.698208513744136
AL590652.1	0.658823419212522	-0.602036255394968	0.00808485354605213	0.0594691548403158
LINC00352	0.309290854693944	-1.69296391934171	0.0478453287986714	0.190830195792995
AL158837.1	Inf	Inf	0.983374170839378	0.994044231262835
FLJ31104	1.42929192645248	0.515300610508096	0.00038738921003317	0.00619094311897454
AL441943.2	0.980002739350774	-0.0291423129633399	0.974053691781247	0.990906198526972
AL353597.1	6.38409912235416	2.67448305165716	0.000315239144183279	0.00532942271061387
LINC01655	0.93889409500271	-0.0909656603641865	0.761412589165544	0.874502001978952
AC003087.1	0.138422818791946	-2.85284630621635	0.0400063033918743	0.172343816672441
AL357874.1	1.31344840481017	0.393359529297971	0.0558404266909842	0.208249684169552
AL390243.1	0.386399526253454	-1.3718347695341	0.103049999744546	0.301727042784768
AC104695.1	0.445072412575062	-1.16788801551847	0.144407478496041	0.363175454672792
AL590006.1	2.56363467664615	1.35819068951437	0.000470244338018845	0.00714847856282632
AC007383.2	0.887954336474045	-0.171442607767314	0.047472434699927	0.19015415253197
LINC01738	1.28126906650397	0.357573473454026	0.579206234928486	0.756395715195747
AL451042.2	0.693429682733374	-0.528178501473687	0.00244943634870291	0.0249724977361216
AL355488.1	1.04303832219668	0.0607921647871461	0.533861291763884	0.724485695758507
LINC01429	1.01333451077358	0.019110499282786	0.979220035060424	0.993459371435692
AC012668.1	0.232860816659349	-2.10246019628782	0.106312319572687	0.307999341705935
AC020743.1	3.71255524635783	1.89241249474935	0.00972790529147275	0.0671505772807526
AC105935.1	0.850943225104299	-0.232865216316773	0.184760992529377	0.413524146435969
AL162591.1	1.56429604360562	0.645513569054914	3.27337212909986e-06	0.000113764892323251
RAPGEF4-AS1	1.13255033557047	0.179575171476032	0.870446952987063	0.933508071779258
AL136369.1	1.66594500974237	0.736340780366536	0.511562595792685	0.710324787485466
AL512638.2	0.893096836049856	-0.163111483578128	0.835457907267055	0.915566284730945
AL139246.3	1.16189398052421	0.216478432985085	0.00540941907343417	0.044150283280506
AL160408.1	0.321373257614868	-1.63767821164781	0.156705623350998	0.380628961472716
LINC01736	4.48296701549031	2.16445388445137	0.315553967045846	0.552053037075921
AL365277.2	0.707401678496085	-0.499398452671961	0.012682656031738	0.0805701038020857
LYPLAL1-AS1	1.1492725552903	0.20072098034758	0.27324755730687	0.51050769668213
AC023469.2	0.960402684563758	-0.0582886586228563	0.91514410986641	0.957868594171637
LINC01740	0.825867342703338	-0.276018031637329	0.250901637054014	0.491017242655984
AL139008.2	0.441404233350542	-1.17982762882999	0.220253942410762	0.456271683491737
AC133106.1	0.684717454787643	-0.546419304869171	0.354998694159735	0.588454395691376
Z86062.2	15.2939597315436	3.93489007552113	0.26093248529178	0.498816543788316
AC118553.1	0.924404721017904	-0.113403467089904	0.515064814953526	0.712539354098922
AL589990.1	1.16003482070147	0.214168111300572	0.641543899691243	0.802702612180598
LINC01820	0.983385169422164	-0.0241714970630166	0.949465028229234	0.976685294609756
LINC01757	0.671140939597315	-0.575312330687437	0.500641680788532	0.702039759065844
AP000692.1	0.997395956022494	-0.00376174133101728	0.798167641390829	0.894625258285921
AC092839.1	1.12217999514838	0.16630409954826	0.549764313139593	0.73514402372659
MELTF-AS1	0.926979730651265	-0.109390301676909	0.239740227893613	0.479121716668959
AL161725.2	0.856938731327127	-0.222736035439119	0.385337706496968	0.615605300416977
AP001631.1	1.10590209238058	0.145223666685254	0.388274108251262	0.618183691764485
AL096678.1	0.968725332266556	-0.0458404260980942	0.924676220528087	0.962779595246362
FALEC	0.864610358185771	-0.209877974806992	0.0929043291340835	0.284401628380664
AC099684.1	0.657128106792536	-0.605753444251573	0.0890676230511727	0.27710256502676
LINC01494	0.891582179066114	-0.165560314572656	0.618147736013744	0.785680421992508
AP001469.2	0.752493987514869	-0.410248040213875	0.0067586957293939	0.0520057994848589
LINC01402	2.39896471748216	1.26241193950386	0.000274050777756599	0.00478897331074102
AL031283.1	1.00597118041848	0.00858897466340881	0.824701846295374	0.908143411191455
AL354861.2	0.562556345787839	-0.829930490615373	0.100453536168081	0.297102217537295
AC078927.1	1.12875045753309	0.174726572495141	0.00640219844137411	0.0498132764882061
AL357140.2	1.0469067146045	0.0661328955893308	0.563005095040331	0.744488632748522
AC004941.1	0.93783115506888	-0.0925998882142311	0.812662586313288	0.901913937931973
AL161793.1	0.957813998082454	-0.0621825747273475	0.999969429635978	0.999969429635978
AL133343.2	1.91275167785235	0.935649588589943	0.172136519660299	0.399365432597022
AL158069.1	19.8225853516195	4.30907323252358	0.0338803432926875	0.154165918960173
AC097713.1	1.14239859935804	0.192066115659228	0.749215918719455	0.867421732620423
AL158147.1	3.26929530201342	1.70897969570688	0.0121687366201119	0.0780301590662002
AC092265.1	0.277657501623728	-1.84862172035462	0.0682663622638753	0.2367293103876
AL022341.1	0.872493121770648	-0.196784336890563	0.181080320808521	0.409616252938401
AC004830.1	0.974094862611731	-0.0378658183135046	0.721533073507238	0.852364506471969
AL355607.1	1.65180148357471	0.724040311532442	0.267883150403253	0.505120812927011
AC073050.1	0.905516545757846	-0.143187092293136	0.507614041207065	0.707677254882918
AP001476.3	0.436241610738255	-1.19680070743371	0.443076364256467	0.660691322758644
AC012442.1	0.779767989688431	-0.358883163113647	0.0150621878273367	0.0900936621866734
AC096639.1	1.672689726381	0.742169859168733	0.334554539158805	0.569199342419594
AL162742.1	0.743857500952997	-0.426901820810348	0.0729309238553152	0.246148450225033
LINC02048	0.742310153424902	-0.429905992520561	0.0758999850061793	0.252972891202414
ARMCX3-AS1	1.1991709435452	0.262037331668004	0.741587374289009	0.863629033179079
AC112518.1	0.520712797963434	-0.941440229485334	0.476039123697583	0.683403197438559
AL731568.1	1.07022206206928	0.097910174763805	0.55617422599502	0.740166952146255
AL049712.1	0.733211777941576	-0.447698134103089	0.120045407262102	0.327249728960388
LINC00392	0.158557046979866	-2.65692609624109	0.451087263412693	0.665613629040751
AL512770.1	0.876714622545448	-0.189820784302911	0.167303416388631	0.394382158299876
LINC01209	1.05704697986577	0.0800394979251172	0.995417433086716	0.997939537819321
AL158070.1	1.75887099423016	0.814649671093194	0.00166686578626865	0.0189350282330809
AL162419.1	0.624855357556121	-0.678405823651541	0.367253936983121	0.599555488795093
LINC01890	3.59751283063561	1.84699983238916	0.0015215247552804	0.0176289860525077
AC024028.1	2.71812080536913	1.44260957730983	0.14447143244232	0.363175454672792
AC115618.2	0.836237872071179	-0.258014712337621	0.0209572979142092	0.113067364915006
CELSR3-AS1	0.719127057426081	-0.475681402214271	0.00120244990016645	0.0147091577904067
AC018832.1	0.844464716231185	-0.243890949873393	0.557247776451316	0.740646781638237
AL450322.1	0.488473883863437	-1.03364666396883	0.114459051633348	0.318682721357249
BX322559.1	0.148938126321596	-2.74721498157019	0.0323914942184667	0.150137867847518
AC015971.1	0.947579656179625	-0.0776808695509087	0.561437292866606	0.743046043461197
AC106873.1	1.0545714600066	0.0766568585304651	0.89786875159286	0.948601532223036
TXNDC12-AS1	1.01229232552482	0.0176259656107432	0.9966141522218	0.99857044064066
ITPKB-IT1	2.91744966442953	1.54470776492856	0.000126591059841484	0.00258971513885784
AL031668.1	1.09590900118437	0.132128009073571	0.675039414198426	0.822916088582747
AL162391.1	0.971340467984763	-0.0419510264534932	0.725785918865876	0.85436572091124
LINC01004	0.826777883038499	-0.274428298839842	0.0350437359932286	0.157435794233875
AL356481.1	0.992168979903301	-0.0113422427154907	0.919020093648323	0.959990933577449
AC079154.1	0.276059144295302	-1.85695070454908	0.187000222112239	0.415956477879448
AC035139.1	3.55487564153178	1.82979909163555	1.85770444253326e-05	0.000524703288013397
AP001468.1	0.714891237894804	-0.484204325003642	0.225357636097881	0.462846739200247
AL360182.2	0.943624161073826	-0.0837157362769886	0.975019148857055	0.991348996483372
LINC01768	1.83057115463635	0.872293852553071	0.214326567091223	0.450113368908945
LINC00687	4.88255033557047	2.28763491733348	0.101339792729666	0.298778215777245
AL645634.1	0.206640762981279	-2.27480321943498	0.171861447401149	0.399177252459425
AL590764.1	5.54555243914655	2.47133118653988	4.4289071352407e-15	9.62926809473611e-13
AC004951.1	0.723573825503356	-0.466787873909268	0.150048011570036	0.371503935425918
AC098484.1	0.987810899450179	-0.0176932074668449	0.87481951339115	0.936633947628706
AL929236.1	0.977213895200789	-0.033253717165588	0.682438450252069	0.827450753171995
AL138885.2	0.874580536912752	-0.193336852130136	0.499580972700795	0.701078131759191
U51244.1	0.461990829955479	-1.11406387897991	0.034257710356553	0.15487201843492
LINC01713	0.382833916249173	-1.38520944730749	0.0467619756578394	0.188599887926767
AL137025.1	0.742298051265465	-0.429929513507916	0.519531508526416	0.714594684892374
GRK5-IT1	1.2870253990087	0.364040524935716	0.0737183249024475	0.248089495865004
AC092168.1	0.545743553514659	-0.87370491111401	0.166247507563777	0.393882682499961
LINC01013	1.02694853823903	0.0383638880947216	0.767442984463519	0.877603768341325
AC106875.1	1.3390152640019	0.421172406647534	0.273006889501062	0.51050769668213
AL357558.1	1.00197394393999	0.00284499212860504	0.943498446490367	0.973487140077082
LINC01760	0.826563051925115	-0.27480321943498	0.660145412600032	0.814308721847485
AL513550.1	0.870258951360375	-0.200483346505131	0.0796273467074248	0.260201350705248
AC016396.1	0.940158939653478	-0.089023421005204	0.7219976078407	0.852664227749902
AC068057.1	0.289537916690753	-1.78817580491198	0.021423477385136	0.114335504085532
AC073326.1	1.46925448938872	0.555084306568238	0.0046315582098607	0.0392357075329393
AC093159.1	1.21777300634932	0.284245239045773	0.185379610402809	0.413828552448869
AC003684.1	0.679530201342282	-0.557390422690175	0.487689980054566	0.692288737250248
CCDC183-AS1	0.926092469949409	-0.110771841707511	0.441977068515961	0.660598499369419
ITPKB-AS1	0.984310762851822	-0.0228142252127922	0.993455669842274	0.997188861644344
AC004837.2	0.671932969277586	-0.573610775148505	0.153902386795827	0.377305098137931
AL033519.3	1.60299432111513	0.68076931450459	0.175366258263902	0.403320823741505
AL513323.1	4.1122743170432	2.03993650544564	0.0690587977161455	0.23815223159286
AL133247.1	4.34274473501504	2.1186071541846	0.518718295427499	0.714442896580131
AC022387.1	0.830983678170049	-0.267107954419277	0.452605724371437	0.667204496554489
AC073133.1	0.314830968614815	-1.66735063514254	0.00405400511957072	0.0358252236775317
AL138962.1	0.872304726545766	-0.197095888005763	0.524352982203794	0.718478093305477
AC010731.2	0.431187838602733	-1.21361160658115	0.000370025565908504	0.00598506750117405
AC005042.2	1.36700812433769	0.451021817126026	0.47757723988685	0.68406153143897
AL049748.1	2.85751161590088	1.51475936306566	0.213916845303155	0.449870915501959
AC007381.1	4.52474326837552	2.1778359367375	0.000446571104313386	0.0068616764178751
AC013436.1	0.995158983386511	-0.00700107051644478	0.920240279536931	0.960448550280057
MACC1-AS1	0.0436645912509097	-4.51739235475826	0.580385901156392	0.757190593066022
AL121759.1	0.617952885583118	-0.694431247577616	0.00412040105796423	0.0361027455397447
AC141930.1	0.213087248322148	-2.23048383369	0.422550220555149	0.643741177538509
Z82198.1	2.11182318211636	1.07848904636172	0.306334184011132	0.541896915006582
AL451047.1	0.639557836557442	-0.644853263940514	0.202297102795366	0.43507605567837
AC009468.1	0.557563242127001	-0.842792641552423	0.275497211542283	0.51262672638129
AC092295.1	0.706033791824872	-0.502190860213156	0.132231226843012	0.343247115954467
AL136115.1	0.734574583243126	-0.44501911613806	0.0724434658983709	0.245211427474247
AL157401.1	0.64072006523239	-0.642233923242719	0.186474899388479	0.41538094695804
AC079779.2	1.50364129658718	0.58846044377328	0.0973555339865089	0.292285448696169
AC090587.1	1.41257248973741	0.498324904980016	0.00784834964177488	0.0581434357874466
LINC00448	0.184039429530201	-2.44191320527024	0.458649117157548	0.671593534148856
TTC3-AS1	1.01823684375588	0.0260731739575641	0.905598292789519	0.952998473580505
AL034347.1	0.739138113740728	-0.436084126468041	0.185964771810565	0.414639792906505
AC004692.2	0.360812496287937	-1.47067878949684	0.0303066416972111	0.144485871100065
AC016820.1	0.797625193598348	-0.326217115811517	0.896960831297059	0.948035844673867
AL590723.1	1.13600850453404	0.183973635373549	0.154894179693658	0.378173863720095
TNKS2-AS1	0.902824435687009	-0.147482628099543	0.797968958546948	0.894509807368755
LINC00659	0.549149252121685	-0.864729785307634	0.0466159059184612	0.188388728988947
AL691426.1	0.451890408207669	-1.14595516009153	0.290950458609625	0.52737491850655
AL109763.1	0.261861349264849	-1.93312496127333	0.655540003499759	0.811203639009827
AP001065.1	0.674592434687678	-0.567911955748297	0.103820214215736	0.30341206086368
LINC02521	0.851824877139006	-0.231371231163712	0.156197455198137	0.3798881396065
AL022313.2	1.17511398812936	0.232800707541522	0.330544879895463	0.566086111401846
AC011228.1	0.2787816210635	-1.84279264155242	0.11484281560648	0.31906849423625
AL162384.1	0.989372935181704	-0.0154136605345487	0.735045189464501	0.859636912222119
GABRG3-AS1	0.730677635851916	-0.452693044023481	0.508119139738573	0.707937191397784
AL450306.1	0.671029823547713	-0.575551207257382	0.00549839032158028	0.04469952270996
LIMS1-AS1	1.02300500446134	0.0328132026530363	0.928714021203779	0.965049170193856
Z69666.1	0.724486397868743	-0.464969491249429	0.0206054435544579	0.112392235583796
NLGN4Y-AS1	0.672420019863364	-0.572565416524418	0.166397920178321	0.393882682499961
AL138881.1	0.611944800542945	-0.708526571993226	0.0687840925052702	0.237789894366144
AL590068.1	2.25921729277434	1.17582303661492	0.00265384432225717	0.0265072548811777
AC073641.1	0.911938693826471	-0.132991254143626	0.721192832107462	0.852285651292208
AC012123.1	0.654047818791946	-0.612531976882635	0.247043101193725	0.486950443402937
AL355483.2	0.802820491037295	-0.316850654643467	0.493461699079612	0.697156223581947
AC104653.1	1.68737637086987	0.754781803990602	3.7770643407697e-05	0.000970103695655382
AC068389.1	0.776605944391179	-0.364745344747779	0.26849761896052	0.505575879085983
AC012307.1	2.52823212635132	1.3381289287689	0.0139446856260495	0.0854877809297949
AC010745.2	0.106295227025608	-3.23385127789683	0.0780635609784481	0.257612506737561
AL138963.1	0.868670514193194	-0.20311902679767	0.269217522587302	0.506362231055905
LINC01428	0.215247135600133	-2.21593405579244	0.462156834618295	0.673846576239308
AL353804.1	0.992112463804517	-0.0114244240972967	0.859525234375526	0.927588758649059
LINC01803	2.94463087248322	1.55808679472976	0.600033986360784	0.771519424905374
AL591806.1	0.825503355704698	-0.276654015122922	0.473938187875409	0.681878750145767
AP000355.1	1.1250357835809	0.169970889418935	0.679478484772337	0.825636126090015
AC016722.2	0.877625987847981	-0.188321848106724	0.15425950942118	0.377433172881081
AKT3-IT1	0.870866014393143	-0.199477322377516	0.320874428586645	0.556939221458068
AC023137.1	1.01156731148835	0.0165923225847145	0.967533861076589	0.986799322975433
AL365356.3	0.175211510032412	-2.51283054300053	0.000830163733552078	0.0110244328763897
LINC02041	0.710122459440273	-0.493860258448984	0.0838891548311984	0.267946603524726
LINC01690	1.21812080536913	0.284657217533589	0.487682747613408	0.692288737250248
AC009955.1	0.424706375838926	-1.23546232780281	0.0134513284581645	0.0840522966126261
LINC01205	0.906040268456376	-0.142352923411331	0.738714036647124	0.862417273802942
AL353771.1	1.05506004945249	0.0773251132280815	0.861930373789033	0.92899114259921
AL161457.1	1.5019593711995	0.586845787711186	0.375612759907829	0.607649021003339
AL450992.1	1.17995941938505	0.238737243944175	0.363990904938131	0.596904222113065
AL451070.1	1.00226799352002	0.00326831814129278	0.824182679070027	0.907785563928568
LINC01788	0.790539384375535	-0.33909075598761	0.295005204436033	0.530998008523772
AL354893.2	2.14921179959419	1.10380766385807	0.268559032387405	0.505589688640727
AC093459.1	0.284755512943432	-1.812204321719	0.305250783815375	0.54079772179078
LINC01165	0.755489770676616	-0.404515873440379	0.201527663084389	0.434258759107286
AC076966.1	0.970757430488974	-0.0428172498604161	0.920821833729521	0.960560826219424
ASTN2-AS1	0.637059563758389	-0.650499827081656	0.0774203612086691	0.256122773156351
MEOX2-AS1	0.34389755343491	-1.53994924264545	0.0469476401993882	0.188779994935088
AL137847.1	1.37377659668495	0.458147412409482	0.0428027301955524	0.178405138028631
MED4-AS1	0.820791606285571	-0.284912117392809	0.326342479711993	0.561977499139329
AGBL5-IT1	0.829774705479125	-0.269208415547203	0.0489226443867667	0.193231010719004
AC007038.1	0.995954766939413	-0.00584787367238276	0.932525287317814	0.967283917830611
AC016710.1	0.921995694567557	-0.117168081153071	0.794355294477104	0.89217054878261
AC233976.1	0.643866010831347	-0.635167601611585	0.0520423171969363	0.201217379435135
KCNQ5-AS1	0.638874548270521	-0.646395428748919	0.149424803693021	0.370451469033692
LINC02038	0.604026845637584	-0.727315424132487	0.260540221083171	0.498816543788316
AC009229.2	0.919315583745114	-0.121367898281995	0.812506728384422	0.901913937931973
AL445471.1	0.849256177898741	-0.235728286885672	0.812740021084946	0.901913937931973
AC114488.1	0.547777927347551	-0.868336960913798	0.00841133087446695	0.0612031102076636
LINC00382	0.247101891397193	-2.01682204132747	0.336278222029395	0.570367397995793
AC008154.1	0.363197176579495	-1.46117510743087	0.109631705240975	0.312592859360779
AC233280.1	0.970326939388979	-0.0434571678309384	0.89656835369223	0.947977554701273
AC069542.1	0.983562430463339	-0.023911466113791	0.965718655351206	0.985894542662954
AL358473.1	0.526649957533266	-0.925083714280111	0.0320120935801065	0.149118616283217
AC009495.1	0.998662585659998	-0.00193077244529963	0.623851665284754	0.789031053505364
AC087071.1	1.53553812565699	0.618744333227774	0.0720963006186983	0.244478895351545
AC092783.1	0.237320892422805	-2.07508898184816	0.0866979306693961	0.273184682786715
AC103564.1	0.559124646318293	-0.838758154253073	0.259028371833402	0.497975786195862
LINC00200	1.61987009225119	0.695878118801339	0.69503654621138	0.836280137777373
AC073987.1	0.830536912751678	-0.26788380549519	0.789311220322191	0.887998868687384
LINC00242	0.78097336023387	-0.356654757421482	0.12037670934325	0.327532554030862
AC105398.1	2.18959731543624	1.13066557099509	0.194397749201638	0.425526705054112
AL162400.2	1.50402684563758	0.588830318160869	0.560647589874605	0.742316147534015
LINC00582	6.53500927126237	2.70818928278349	4.88281004673767e-09	2.8530869454344e-07
AC022201.1	4.75671140939597	2.24996449936743	0.520597823847169	0.715324670068663
AC011891.1	0.92610628977359	-0.110750312925347	0.540370106913616	0.729098012633193
TTTY10	1.03279201585701	0.0465497528452485	0.818024475445146	0.904198489115236
LINC01981	0.565236130780124	-0.823074406937918	0.175787787033457	0.403897623467118
LINC00377	0.529459184522172	-0.917408622297817	0.113965744253531	0.317764909939237
AL596223.1	0.834851390220518	-0.260408684933043	0.515763402895134	0.712872864232201
AC004691.1	0.879778231689524	-0.184788189731727	0.482162313648655	0.687574049771397
AL451048.1	0.417566384592938	-1.25992251979251	0.349025696628532	0.58261872536399
AC091493.1	3.8237970651803	1.93500595929491	0.00883216203522325	0.0632734734615342
AL157788.1	1.13700835938434	0.185242861088555	0.666620219765876	0.817658325807762
REV3L-IT1	0.529074609317592	-0.918456911484495	0.05080056066058	0.197806931118602
AL133353.1	0.784438404391512	-0.350267926429093	0.111268292887362	0.314299984146838
AL031963.2	0.845107735782409	-0.242792824532359	0.595179113257336	0.76855380246448
AL356387.1	0.634228187919463	-0.656926096241089	0.364239927169936	0.596944770176509
AP000431.1	0.160137349773685	-2.64261825955721	0.263832389404455	0.50072452467362
AL139161.1	1.12789582822359	0.17363382744835	0.210234531394767	0.445222216937551
RFPL4AL1	0.474592521572387	-1.07523872755279	0.531321654924441	0.723256574241205
AL139294.1	1.87456607266836	0.906556677069616	0.275806228869172	0.51262672638129
AL451140.1	0.735491512041058	-0.443219402770863	0.302807258057424	0.538380498751153
LINC00459	0.284247927358863	-1.81477826538283	0.237390957821501	0.476826324019124
AC010737.1	1.00671140939597	0.00965017003371913	0.997771034003539	0.998839425730708
AL133268.3	6.4798058485139	2.69595058693978	3.96192795053155e-10	2.84923572380919e-08
AC008269.1	0.676662985302863	-0.563490622226592	0.0834560412049482	0.267019346072916
DLEU1-AS1	0.945433323606653	-0.0809523787471874	0.676990668573223	0.824434774064225
ACAP2-IT1	1.14216875333123	0.191775821986097	0.194060551712199	0.425186805239594
AL391839.1	1.15632763543328	0.209550230921521	0.615333063037864	0.783867744017961
AC006947.1	0.696954052658751	-0.52086454666506	0.256730359015999	0.496135362494267
GK-IT1	1.39290046090402	0.478092164119252	0.11529040772338	0.319931736956331
AC046143.1	0.828570421324919	-0.271303775619634	0.0177724851449071	0.101190599037599
DANT1	0.286912751677852	-1.80131600557626	0.157071313022459	0.381121127808712
AC079305.3	1.20839649879256	0.273093909120617	0.338980658214363	0.572201705261993
HYI-AS1	0.706520328847265	-0.501197022785051	0.0010237178414033	0.013039152723814
AC007563.1	0.605616389968209	-0.723523844970113	0.0606174929119993	0.219982968085505
LRRC3-AS1	0.921836736399575	-0.117416832782962	0.663539365245426	0.815911625615942
AC090587.2	1.17602494181553	0.233918658007606	0.0403998274281473	0.172903072642871
AC073062.1	0.38506711409396	-1.37681817704835	0.134091794580971	0.345922789055601
SZT2-AS1	1.91909316704539	0.940424752373128	0.444503785661667	0.660701219071442
AC006041.1	0.565926690758906	-0.821312914141971	0.0597508640086752	0.21803701312143
BX322557.2	0.610190384878784	-0.712668648168086	0.0863671871831669	0.272601901747274
AC010975.1	1.18311680315252	0.242592510711077	0.694610257153707	0.83601078462596
LINC01715	1.07350459507461	0.102328366582961	0.729938446223239	0.856450117186379
AL139246.4	1.00816276267295	0.0117285733071775	0.766748566442086	0.877396860179567
AL596330.1	1.74099664525035	0.799913423043378	0.166879324469975	0.394078000623844
MIR5689HG	0.881287216889701	-0.18231581597683	0.518733381322701	0.714442896580131
AL162151.1	1.22118470965859	0.288281430918532	0.739917072174657	0.862936976524034
AC005999.1	0.143944898511967	-2.79641143500236	0.048333438052673	0.192170576025301
KCNQ1-AS1	0.397213306098629	-1.33201414291491	0.0245418351664979	0.125144082049736
AC007349.1	1.66902154715648	0.73900258009005	0.409022061748487	0.633466030457609
AL139289.1	0.828316626448256	-0.271745747344044	0.0412438924633554	0.174882670307759
LINC02069	0.664429530201342	-0.589811900382552	0.233548726081681	0.472607584445375
AL451062.1	1.01959731543624	0.0279994799126113	0.852675160700516	0.92379695809285
AC005162.1	0.694816156791699	-0.525296792980321	0.256723466996995	0.496135362494267
AL157882.1	1.97387344199425	0.981029492093952	0.265195483369059	0.501863415463002
LINC01789	0.75503355704698	-0.405387329245124	0.484357373300874	0.689556490023078
AC010157.1	0.964026845637584	-0.052854772572228	0.912497219183847	0.956919405737497
AC023669.1	0.293850897877744	-1.76684378831912	0.5366017219802	0.726109349948312
AL731574.1	0.626928337415312	-0.673627553238499	0.423712809849783	0.644846338806059
AC243836.1	2.09245976038922	1.06519987890698	0.000656505673783067	0.00914705148166602
ALG13-AS1	0.950469918880009	-0.0732871266872551	0.382979407257529	0.613515160803742
AC012494.1	0.73346116970278	-0.447207504939752	0.4639818950354	0.674508900122214
AL450327.1	1.35906040268456	0.442609577309826	0.519220249896636	0.714594684892374
AC105053.1	1.49078966157361	0.576076719317448	0.0430140618173089	0.178866366440736
AC068580.1	1.15339243369386	0.205883463394477	0.123071022498531	0.331105320673027
LINC00404	0.0979824633575853	-3.3513326271895	0.0579186803624475	0.213855348621059
LINC01523	0.800686748868425	-0.320690164669843	0.652548161145009	0.809303550381889
AC053503.2	0.802719886965736	-0.317031454824278	0.116027047495635	0.320738281205408
AC119677.1	0.963384589244754	-0.0538162488096734	0.910509524312822	0.956229335295504
AC003986.1	0.615755522251906	-0.699570433649583	0.195453207389572	0.426501741888119
AL353194.1	0.898462738587716	-0.154469421947267	0.185363320680931	0.413828552448869
AC010163.1	0.523290183202851	-0.934316900290566	0.0068533467356868	0.0525610653256242
LINC00428	0.366087784274984	-1.44973846071481	0.0130928684267414	0.082538925773166
AC012445.1	0.243083974463906	-2.04047330939212	0.331474091406557	0.566795045269415
LINC00379	0.112494932660691	-3.15206807824454	0.19032249064156	0.420324270799786
AL356753.1	1.00671140939597	0.00965017003371945	0.986564454786174	0.994548494917229
AL390115.1	0.8489899227885	-0.23618066528966	0.388548629750823	0.618410136115159
ACVR2B-AS1	1.09016957733911	0.12455256560542	0.675953697539287	0.82381581518639
AC006017.1	0.896988625426357	-0.156838404218894	0.216263126864737	0.452155703595281
AL137027.1	6.19884063428871	2.63199841427915	0.163033870753989	0.389622611881146
LINC01079	1.00141292829389	0.00203698592384408	0.977546227670041	0.992766161281538
AL354707.2	1.50360379181574	0.588424458713081	0.208450419001211	0.442909765282346
LINC01501	7.60679894951853	2.92728947459494	1.1201286056968e-08	6.05322678304008e-07
LINC01822	0.950805103854418	-0.0727784473014871	0.572770112167995	0.752267093140094
AC016877.1	1.19831132279714	0.261002770819878	0.758153272245761	0.872258791807238
AC073115.1	1.49171983449225	0.576976603057745	0.0620370523256098	0.223328610778639
LINC01758	0.266109729196978	-1.90990683741096	0.0323743011929464	0.150132610046059
AC087857.1	0.173581009341425	-2.52631897675717	0.308300720015221	0.543933465073089
MYOSLID	1.40169490952939	0.48717236902977	0.574321941348869	0.752900929021116
AL133387.2	1.48060238991652	0.566184262428358	0.206977009654501	0.440881308557743
