	mean_treat	mean_ctrl	FoldChange	log2FoldChange	pvalue	padj
ARID1A	3.61721654566226	3.6211271875679	0.99892004845368	-0.00155888265073203	0.66654045708525	0.735529440472983
RP11-419L10.1	3.5192011017127	3.53630583592997	0.99516310663985	-0.00699509299434006	0.154275034362879	0.222674914973648
ARID2	3.38148484188324	3.32595203352121	1.01669681576954	0.0238895242326752	1.26145667889951e-06	8.41228072467339e-06
ARID3A	2.94670702663634	2.96684479359694	0.993212396211605	-0.00982582708847228	0.407627165231279	0.499697330530649
ARID3B	2.93591633449721	2.96872288783185	0.988949270587325	-0.0160315768849508	0.209513126709177	0.288483685794198
ARID4A	3.27783024379476	3.19497073735341	1.02593435535187	0.0369384227206756	5.5626948960584e-08	5.7579168443076e-07
ARID4B	3.45431256300287	3.35377297499053	1.02997805419809	0.0426135981493794	1.29243912870421e-12	5.62560826448518e-11
ARID5A	3.31466489941522	3.36376113006501	0.985404364712175	-0.0212122330052134	0.00231577383937587	0.00604793037914266
ARID5B	3.46911585446646	3.51903831862774	0.985813605979501	-0.0206132019856523	0.0171962450496181	0.0344872974360811
ARI	3.53757307973762	3.53058081727068	1.00198048503315	0.00285441030950785	0.301414772641514	0.391150505089361
ARIH2	3.56558620532038	3.54229722773628	1.00657454078154	0.0094540134255837	0.00255192915920608	0.00658142702470468
ARL10A	2.89520424001089	2.6345059925385	1.0989552683542	0.136132664324505	2.90638971278161e-11	8.49021453764386e-10
ARL11	2.36042727658084	2.54128033384411	0.928833881545962	-0.106507495803174	0.000837952503186753	0.00248490651080885
ARL13B	3.14641249943623	3.01766739385074	1.04266378257851	0.0602740213242612	4.18134122926995e-10	8.58636173397664e-09
ARL15	3.14224237419144	3.07267682102535	1.02264004879722	0.0322984313035066	0.000373482042663984	0.00121472865761535
ARL16	3.29489960075853	3.27763636219693	1.00526697798472	0.00757870206467598	0.115606070843381	0.175186426338542
ARL17A	2.7233984293027	2.71195659646967	1.00421903243139	0.00607397301244511	0.646995518240029	0.719260534648269
ARL1	3.54157054248202	3.51785781647387	1.00674067209229	0.0096921051234604	0.0161087388070332	0.0325886270516225
ARL2BP	3.53083029520062	3.53398790588206	0.999106502125775	-0.00128962117491277	0.747218892328572	0.80427834692055
ARL2	3.52893031177865	3.59810322129014	0.980775173679791	-0.0280056342746147	3.11889021054744e-07	2.52252009723366e-06
ARL3	3.20174057333164	3.20041514743196	1.00041414186555	0.000597356728971505	0.912294133734196	0.935312694617571
ARL4A	3.27944246788456	3.26941641092778	1.00306661975613	0.0044174272861207	0.536780591800339	0.622036853877851
ARL4C	3.32381513973528	3.37957519564097	0.983500868399788	-0.02400176852945	0.106428592204797	0.163107235600851
ARL4D	2.94782247518161	2.99001184542711	0.985889898626981	-0.0205015553572688	0.12979870590459	0.193148428831384
ARL5A	3.40925238308288	3.3632570955009	1.0136758167086	0.0195963383314188	1.43435315664128e-05	7.04405256418046e-05
ARL5B	3.1049446082203	2.98420865818467	1.04045828018912	0.0572191177200903	4.50571845084109e-06	2.54579757736502e-05
ARL6IP	3.71056645476382	3.70736135527512	1.00086452308841	0.00124670434764866	0.717752842311112	0.779265770667223
ARL6IP4	3.59615982552862	3.61090078589671	0.995917650126067	-0.00590164041175408	0.0718810784565814	0.116936072183595
ARL6IP5	3.63435760145217	3.6555732958046	0.994196342779729	-0.0083972986509506	0.0931014353909069	0.145544226941807
ARL6IP6	3.24209833221881	3.16712330214537	1.02367291163645	0.0337548128555365	2.2059507204274e-05	0.000102782906699268
LOC100506362	2.84239948297408	2.70287923154062	1.05161912149287	0.0726122796971052	3.22284450208434e-09	4.94363637578761e-08
ARL8A	3.47517953091227	3.52252661528149	0.986558771716921	-0.0195230965093011	9.31113472391299e-07	6.49865309785028e-06
ARL8B	3.56624768447069	3.58692351722456	0.994235775406255	-0.00834007843787364	0.0157950803292614	0.0320304270335088
ARL9	1.6674438134859	1.5727035355993	1.06024039225581	0.0843914095010069	0.339163060726283	0.431020898500762
ARMC10	3.43832654173275	3.37297596616178	1.01937475280778	0.0276845270923688	1.07026650557392e-09	1.9396834723794e-08
ARMC1	3.39665042028397	3.34847684146642	1.0143867140489	0.0206077549853814	4.60852910566951e-06	2.59103277844706e-05
ARMC2	2.52624385403646	2.48827886814237	1.01525752855926	0.0218457254891182	0.151119602340165	0.218885597701275
ARMC5	3.24902411345592	3.2590229739739	0.996931945372024	-0.00443307113186309	0.365150756328922	0.457501497063578
ARMC6	3.44299190342539	3.44347404730258	0.999859983298678	-0.000202015543743837	0.96436527055121	0.974378189503432
ARMC7	3.2218428472822	3.25772701987582	0.988984905004414	-0.015979593762905	0.00461360666161803	0.0109997944095194
HSPC056	3.35234728064693	3.3357025293657	1.00498987878407	0.00718097214891647	0.0525201972113719	0.0896840922091584
ARMC9	3.33692685665298	3.37007522086539	0.990163909693417	-0.0142607291615327	0.0167831845079426	0.0337741692455672
ARMCX1	3.33339496981617	3.31293258759552	1.00617651632794	0.00888342332620484	0.383212586005149	0.475452484082074
ARMCX2	3.36380594857465	3.24822927975037	1.03558143802988	0.0504410114261357	0.000511190536629546	0.00160930744253579
ARMCX3	3.53427061168212	3.46653973164605	1.01953846927464	0.0279162122203025	7.95507201892175e-07	5.67402382376688e-06
ARMCX5	3.26190507216141	3.1952294778581	1.02086723184214	0.0297952497436797	8.98058450343624e-05	0.000348148617212634
LOC115858	3.13866223128909	3.1205774156692	1.00579534272378	0.00833677823020819	0.223759961997864	0.305096358715159
ARNT2	3.68657999029643	3.60399782959802	1.02291404284991	0.0326849181385774	1.8955750034161e-05	9.00236086484027e-05
ARNTL2	2.62265246024009	2.29580844244973	1.1423655439831	0.192024370584022	0.000276063752492943	0.000932500997255625
ARNTL	2.98833056329213	2.99110429643174	0.999072672543408	-0.00133847141951532	0.88724792885404	0.9158417577888
ARNT	3.50222002195704	3.51024301875209	0.997714404173105	-0.00330119179878617	0.278694728082823	0.367028536820047
ARPC1A	3.70691949650009	3.69033088775324	1.0044951548388	0.00647060527887165	0.075977236262602	0.122587413203087
ARPC1B	3.83125597319079	3.84422583203067	0.996626145443431	-0.00487567277560631	0.353556851760903	0.445606466028962
LOC220721	3.73267633729882	3.73722020906375	0.998784157338679	-0.00175515739195457	0.485722498447603	0.573814635143592
ARPC3	3.62824588224264	3.65619184429047	0.992356538377091	-0.0110695430920008	5.71372158141245e-05	0.00023390739099898
ARPC4	3.68271737266402	3.70248150385014	0.994661923046591	-0.00772184543646128	0.00389710412873418	0.00949270299988729
ARPC5L	3.36752967649942	3.37208218377989	0.998649941777109	-0.00194903825687452	0.6980997479235	0.763025321846848
ARPC5	3.69027599389843	3.68041568480723	1.00267912918965	0.00385999798491674	0.250775409069313	0.335888637774677
ACTRT3	2.48579804704515	2.48277975941174	1.00121568883505	0.00175280303779005	0.952847659733395	0.966191447893197
ARPP19	3.68747473539463	3.66123163348312	1.00716783436249	0.0103041139571658	0.00222451580582488	0.00584255672707454
ARRB1	3.24411871588387	3.35544223425696	0.966822996612327	-0.0486763057888443	1.67409942753634e-05	8.08116620976311e-05
ARRB2	3.35083176229697	3.39782004413783	0.986171050488113	-0.0200901924136211	0.00169917967359178	0.0046167645479522
ARRDC1	3.2134070968754	3.29770329435919	0.974437907246544	-0.0373578373277945	1.04573411321975e-07	9.89270946239708e-07
ARRDC2	3.25490108414972	3.30455547761723	0.984973956768517	-0.0218425154326862	0.00637996666838472	0.0146092821881867
ARRDC3	3.57607416396357	3.44774112834939	1.03722235250175	0.0527252022177873	3.32693025654738e-09	5.05759606562497e-08
ARRDC4	3.32579859818869	3.3159287959081	1.00297648197174	0.00428777769432823	0.738282313008244	0.796854622263508
LOC100506900	3.42618782029417	3.47574765895077	0.98574124374968	-0.0207191048269265	0.00404850132366632	0.00981482120326468
ARSB	3.44041268741131	3.41007350216434	1.00889693000099	0.0127787946902682	0.0131350954676249	0.0273440507636427
ARSD	3.36945236142328	3.42250640284767	0.98449848293045	-0.0225391118894345	0.0434082832852386	0.0762727719415613
ARSE	2.96789982955142	2.88067456359817	1.03027945851832	0.0430357148202555	0.137875436942602	0.20303237837196
ARSG	2.62840396101633	2.9272500416004	0.897908932842417	-0.155358962614577	3.87188133637012e-07	3.02890952673132e-06
LOC134458	2.81705240332	2.91431643499577	0.966625438985347	-0.0489711317634906	0.150176198024495	0.217684246054861
LOC102723905	3.00270312854101	2.65194835912209	1.13226304660587	0.179209163071085	1.40363575804732e-13	8.61234823752888e-12
ARSK	3.13561437813123	3.06419927320584	1.0233062860989	0.0332380231870061	0.000310312268079507	0.00103401326755043
ART3	2.69486819544766	1.98595723606203	1.356961845156	0.440380155850285	2.87162966120039e-09	4.48596707196518e-08
ARTN	1.69785661626353	1.34376313334518	1.26350885370464	0.337435773622637	0.000194656311466996	0.0006854019651055
ARV1	3.28197245940401	3.28320600353412	0.999624286709763	-0.000542141551892566	0.92328639002397	0.944301075564749
ARVCF	3.14278079316006	3.0971594869321	1.01473004745815	0.0210959727370745	0.101324969800822	0.156304815086527
AR	1.54442995022568	1.4420673862391	1.07098320436574	0.0989358552812068	0.310017382786762	0.400375788183952
LOC115695	2.59609078327005	2.55687396842958	1.01533779737472	0.0219597840812774	0.596218832824559	0.675225503894254
ASAH1	3.68978377736343	3.80909210786005	0.968678013784328	-0.0459108978868477	3.22274071011707e-07	2.5891723112316e-06
CLMP	2.93764844166813	2.60708820016642	1.12679288774373	0.172222362640509	2.19066448367574e-06	1.36608048904482e-05
ASAP1	3.63342361277211	3.61332008279956	1.00556372795985	0.00800451585332107	0.074925286803783	0.121069120231433
ASAP2	3.55324785295704	3.4882629934771	1.01862957569468	0.0266295113021403	2.87242218593037e-08	3.27254781183029e-07
DDEFL1	3.17281255336504	3.19916312275286	0.991763292968583	-0.011932265414381	0.328020505655812	0.419512580395906
ASB13	3.24424283266564	3.34528477357448	0.969795713146155	-0.0442472183818809	8.16357534342764e-07	5.79299136539189e-06
ASB14	1.91113769632969	1.80786695018636	1.05712297917315	0.0801432207345809	0.0225213986404004	0.043604350326706
LOC146903	2.17555683377718	2.10073586577122	1.03561655190692	0.0504899286388021	0.046661944868218	0.0811775442606052
ASB1	3.39261757237311	3.30548421425965	1.02636024027511	0.037537188684273	2.77213299697604e-11	8.17618685864865e-10
ASB2	2.83853392016993	3.02813758100918	0.937386048101532	-0.0932847727443356	0.00142880384464891	0.00396463224455977
ASB3	3.26084681186073	3.17352874246087	1.02751450403823	0.0391587586333192	1.02778973473965e-12	4.61840340216244e-11
FLJ20548	3.42703066643566	3.44423250430613	0.9950056107278	-0.00722343400861355	0.0968079240399532	0.150530935358473
FLJ22551	3.2806240999034	3.27308798115229	1.00230244918392	0.00331791381963719	0.387823950363037	0.479848907810696
MGC5540	3.34101634828105	3.33017940594629	1.00325416171736	0.00468714074441236	0.162386114787592	0.232580393899394
MGC4954	3.03941692359398	3.13206198864403	0.970420424185102	-0.0433181800838454	0.0797951107162955	0.127950220562926
ASCC1	3.252673011302	3.27093319668569	0.994417438606758	-0.00807649844578652	0.0566504674016031	0.0956888713058808
ASCC2	3.55911124307099	3.5534754575285	1.00158599253318	0.00228629102112497	0.53442150976188	0.619773176418855
ASCC3	3.46102281499119	3.40263923450183	1.01715832225096	0.0245442543666667	7.65726378036881e-07	5.48782372660172e-06
ASCL2	1.77924608557683	2.28702593105974	0.777973726232467	-0.362206661622147	9.19591946237971e-10	1.69680262737001e-08
ASF1A	3.24319947343447	3.14858772077388	1.03004894925949	0.0427128977734908	7.84381535988065e-08	7.76654640753445e-07
ASF1B	3.29844352417304	3.30856503056872	0.996940816848944	-0.00442023296485441	0.546816757751716	0.631043976163066
ASGR1	2.33424875855936	2.15142879452867	1.08497607008683	0.117663223363047	0.00345435243343945	0.00855496781943394
ASGR2	1.52297564838712	1.795480136369	0.848227511704493	-0.237476818324206	0.00464946695873513	0.0110697453943518
ASH1L	3.56628895722448	3.52671257751918	1.01122188974445	0.0160995987344203	2.74870069018601e-05	0.000124171050102489
ASH2L	3.50699076491575	3.50631472183231	1.00019280730256	0.00027813532684857	0.949333399048451	0.963919042700928
LOC154808	3.37217776632209	3.36309682031443	1.00270017382574	0.00389027753561293	0.511737935949701	0.598555518713791
ASMTL	3.33040150034908	3.36008845346748	0.991164829875905	-0.0128030985547559	0.0432072112734403	0.0760331460303642
ASNA1	3.50447816129965	3.54289892612419	0.98915555717911	-0.0157306740815492	3.28162859369621e-07	2.62771077853725e-06
ASNSD1	3.46259113456103	3.40737980230423	1.01620345704329	0.0231892771903254	1.73154088552565e-11	5.40991444766071e-10
ASNS	3.34423484185839	3.14532237779649	1.0632407238972	0.0884682684168698	4.41245994821995e-09	6.46342886758431e-08
ASPA	2.45380758526497	2.46819351406656	0.994171474513808	-0.00843338586138375	0.87653454949285	0.907357872969155
ASPHD1	2.91471458052081	2.84657742487178	1.02393651936311	0.034126275846795	0.250047412888268	0.33522502405291
ASPHD2	2.97451199624148	2.9983087273393	0.992063281915957	-0.0114959444420993	0.38650136785607	0.478560599315431
LOC56921	3.7272837042889	3.63864849806065	1.02435937581646	0.0347219445862173	3.90139582018817e-07	3.04766050104661e-06
FLJ10517	3.42509808072709	3.28905607943355	1.04136201937821	0.0584716947350467	2.14850774450437e-09	3.49572964009987e-08
ASPN	2.86190949929434	2.69906472985463	1.0603337769704	0.0845184747710378	0.026207768366818	0.049739414299161
ASPRV1	2.71525869007908	2.69300593143142	1.00826316733578	0.011872246632442	0.591467172168995	0.671297531102885
LOC100131505	3.320104029121	3.37372228018718	0.984107094000874	-0.0231127716228161	0.000157269105392837	0.000568202290973991
ASRGL1	3.00092964469308	3.08323359612584	0.973305963084933	-0.0390347009413779	0.0227184542806275	0.0439246449632279
ASS1	2.677902088444	2.85191417794956	0.938984107288016	-0.0908273550389836	0.0148482141557295	0.0303682752170328
ASTE1	3.06988171999187	3.05705429584831	1.00419600795478	0.00604089489107341	0.331440594569046	0.422895390331208
LOC100291924	3.16514675897937	2.97191908273149	1.06501781201603	0.0908775591762782	0.000138798516537504	0.000509628391170388
ASXL1	3.59672644040956	3.59737820195856	0.999818823178322	-0.00026140658328041	0.935391621639669	0.954063234889569
ASXL2	3.39800274978997	3.34321570441799	1.01638752931783	0.023450579301924	0.000218066119674972	0.000755296798094362
ATAD1	3.36566870025973	3.42495257308494	0.982690600363024	-0.0251908386308876	0.18312121590718	0.257345539744976
ATAD2B	3.18510379379111	3.09903963480792	1.02777123532611	0.0395191804965203	7.28236946320021e-08	7.27665406532196e-07
MGC5254	3.47081592949026	3.41636839494292	1.01593725507704	0.0228113031096045	0.000242130859813936	0.00082980602876566
ATAD3A	3.49022962761349	3.5016287853108	0.99674461275132	-0.00470419218465387	0.413665123660526	0.5058003808952
ATAD3B	3.27025733452054	3.29520615128845	0.992428753885958	-0.0109645594880123	0.204218434470694	0.28248521881786
ATAD3C	2.41181988343889	2.23998286440504	1.07671354177055	0.106634473802825	0.00577698283065819	0.0134053377410079
ATAD5	3.00848789324514	2.8734612442648	1.0469909414125	0.0662489600950823	2.75975689073838e-08	3.16305819780202e-07
ATE1	3.11104622947476	3.05961802033754	1.01680870252279	0.0240482830486853	0.00207173891778186	0.00549430665797698
ATF1	3.26201162509178	3.17528862038884	1.02731184943192	0.0388741907466107	3.10393911336142e-07	2.51442109087676e-06
ATF2	3.34432207869014	3.24037649373456	1.03207824311668	0.0455523473866358	6.88768921594146e-15	6.01314947663735e-13
ATF3	3.06566357555971	3.13290760950873	0.978536221832738	-0.0313028397519224	0.0186901612101015	0.0371034671216127
ATF4	3.75027124296132	3.75088748802746	0.999835706864546	-0.000237044364686371	0.946096844499867	0.961771747306471
ATF5	3.43444726082884	3.47075025625218	0.989540303178558	-0.0151696266123339	0.0151070772918586	0.0308357951723468
LOC87886	3.59579358737425	3.64229755356213	0.98723224407012	-0.0185385796541022	6.69173268342003e-06	3.59480632690897e-05
ATF6	3.54115541121292	3.51620945284137	1.00709455983955	0.0101991496871422	0.00422140365997721	0.0101806795765007
ATF7IP2	2.61408315739034	2.6280129759557	0.994699486382752	-0.00766736319050237	0.85893598756899	0.893424645569342
ATF7IP	3.46022515181194	3.42420313769855	1.01051982393124	0.0150976241488789	0.00321593030565893	0.00803877343093212
ATF7	3.50728972415571	3.49845808077852	1.00252443881655	0.00363740608637343	0.283560612930221	0.371993735561387
ATG10	2.87485627823447	2.89920004886433	0.991603280139501	-0.0121650511420685	0.185638922179336	0.260368259713201
ATG12	3.31691566303309	3.2764950215512	1.0123365490306	0.0176889905268587	0.0010394514028008	0.00300146258400881
FLJ22677	3.41282778850747	3.34855778414896	1.01919333889436	0.0274277537670124	7.53144365033894e-05	0.000298948807715974
ATG16L2	2.9799710924955	3.03193565535325	0.982860928210664	-0.0249408007782467	0.0440086364341311	0.0771807667846727
ATG2A	3.4129084022266	3.48243013459987	0.98003643154746	-0.0290927143983704	1.58408965065736e-08	1.97309424124589e-07
ATG2B	3.43507194370831	3.38800713520608	1.01389159072694	0.0199034019646588	1.83636530604991e-05	8.77572384918063e-05
ATG3	3.431303011075	3.42563094851916	1.0016557716348	0.00238679807493903	0.560123097983086	0.643038825592545
ATG4A	3.14059515369454	3.13380413890705	1.00216701953487	0.00312296579332443	0.619237875522347	0.695338768448157
DKFZp586D1822	3.46525048463345	3.49297055145852	0.992064042219453	-0.0114948387811165	0.00654911690716791	0.0149517943974464
ATG4C	3.15987654716846	3.12568661887514	1.01093837369583	0.0156950539439461	0.0214958739059674	0.0418788525293764
ATG4D	3.2624487857151	3.31388840236931	0.984477565201822	-0.0225697652875679	0.00102165528341841	0.00295791770827773
ATG5	3.31281376151987	3.26072565305829	1.0159743915937	0.0228640383439515	4.35625648600514e-06	2.4723211958836e-05
ATG7	3.38638323252484	3.40418758808482	0.994769866495518	-0.00756528869555216	0.0167215737200603	0.0336856808142248
ATG9A	3.58633627265465	3.59200132178555	0.998422871089568	-0.00227711218001702	0.420544197342329	0.51236636738406
ATG9B	2.40583328020463	2.35499403086543	1.02158784636941	0.0308132667949356	0.406144917978603	0.49816008806014
ATHL1	3.17793727122678	3.20104528302832	0.99278110437111	-0.0104524380104697	0.326537436500377	0.418008206290964
ATIC	3.62498821752457	3.62094934030433	1.001115419422	0.00160831326335757	0.653242194641632	0.724307587614112
ATL1	3.02599931918833	2.96627302430977	1.0201351306468	0.0287602692569796	0.0938828345550546	0.146615756550355
ATL2	3.44775529799935	3.38043235403363	1.01991548326219	0.028449606186574	3.29047054539783e-09	5.01714660604671e-08
ATL3	3.2771067325214	3.29849634174716	0.993515345475742	-0.0093858438987999	0.170059785070733	0.241241726676942
ATMIN	3.51557476856291	3.49081544023577	1.00709270620318	0.0101964942915593	0.0103375607480237	0.0222196473140555
ATM	3.56259491014664	3.53825836810081	1.00687811332978	0.0098890498415762	0.0721769497729093	0.117301965030293
ATN1	3.72608937268059	3.7116387714866	1.00389332100554	0.0056059690562325	0.057483155587757	0.0969249982343623
ATOH8	2.99447885343014	3.05236809413792	0.981034646241074	-0.0276240072934554	0.213278482082724	0.292817096446789
ATOX1	3.43315058817727	3.53342488328132	0.971621217822262	-0.0415340996514187	7.22079701370798e-11	1.84789508836567e-09
LOC105376701	3.09006395007151	3.40534772749375	0.907415100409062	-0.140165426928921	2.28255197977047e-07	1.91503729527365e-06
FLJ21477	3.18824669153957	2.86665506693014	1.1121835788056	0.153394941274654	3.45910539451612e-05	0.000151775451514696
ATP10D	3.32898900653734	3.28340113488757	1.01388434424456	0.0198930907029405	0.00300652000579909	0.00759233266918982
FLJ21858	3.41608289786709	3.47335432367201	0.983511205460786	-0.0239866051994041	0.0429944212688892	0.0756992862756523
ATP11B	3.51712860124409	3.44761118722933	1.0201639367781	0.0288010068757262	3.12300777756522e-09	4.81952654804459e-08
ATP11C	3.32769189059222	3.22656447007266	1.03134213540673	0.044523008916584	1.45699849914807e-08	1.83360980807118e-07
ATP13A1	3.62136426384892	3.60957564536171	1.00326592919651	0.00470406246266459	0.2155758546061	0.295479947001011
ATP13A2	3.54138539393799	3.60465986340713	0.982446479871383	-0.0255492781799899	1.08756753396867e-05	5.54971836472057e-05
ATP13A3	3.59277406737261	3.54461596527864	1.01358626789635	0.0194688840388417	1.48746996418016e-05	7.26985480254142e-05
LOC148767	4.02533550301843	4.06130780403155	0.991142680449531	-0.012835338625909	0.00135822022158271	0.00379635721649115
MGC13276	1.76640926256302	2.43573386503258	0.725206184436489	-0.463536866691931	1.53983950022644e-08	1.92833343315243e-07
LOC127872	3.5231843572651	3.41127687226265	1.03280516041145	0.0465681142021717	0.000159826711533777	0.000576039749661016
ATP1B2	3.21929655885405	2.88758152773685	1.11487642095328	0.156883802738719	1.9723832440134e-06	1.24778762741353e-05
ATP1B3	3.69668393394287	3.6859565585554	1.0029103369009	0.00419263058551031	0.365217841624236	0.457548026595742
ATP2A1	2.2720659624468	2.10931387868914	1.07715877916605	0.107230926791627	0.00210006984184552	0.0055596719881677
DAR	3.80112060990196	3.79966668500593	1.00038264537828	0.000551934998714709	0.82340808334523	0.866035295149967
ATP2A3	3.19557666479805	3.30815678105716	0.965968929615501	-0.0499513093568805	0.00540199495010748	0.0126407840171147
ATP2B1	3.63526035534573	3.44239335539985	1.05602700796623	0.0786467321970135	7.83027866609521e-25	1.49538746825753e-21
MXRA1~withdrawn	3.70825852081553	3.70489166396945	1.00090875986438	0.00131046798948456	0.805223450014879	0.851776214728749
BCPM	3.59250236585346	3.60100087465252	0.99763995925164	-0.00340884317243251	0.292901112624717	0.382147156163998
ATP2C2	1.52970763821594	1.60529046964047	0.952916414285163	-0.0695784221843491	0.319694057715706	0.410409697822079
ATP5AL2	3.8437495292053	3.84754997351465	0.999012243028547	-0.00142573634080043	0.592658590554172	0.67235746242568
ATP5B	3.87771386662028	3.89566699433716	0.995391513765686	-0.00666400755130311	0.0260022507631939	0.0494230389599499
ATP5CL1	3.61375899905365	3.6352310249059	0.994093353158262	-0.00854675636487312	0.02250208234635	0.0435724732683822
ATP5D	3.45604405056054	3.48627323051008	0.991329084684189	-0.012564036435922	0.0614146970622072	0.102590612477192
LOC145000	2.75668789798456	2.71434187875681	1.01560084216331	0.0223334964197665	0.0999617082167184	0.15462336520553
ATP5E	3.72988568683315	3.71422378895378	1.00421673511595	0.00607067260756848	0.0429500280043368	0.0756415594063697
ATP5F1	3.61778729176581	3.6206508045	0.99920911656804	-0.0011414550436733	0.736871878767822	0.795894560891819
ATP5G1	3.44823225491038	3.48263513692147	0.990121594522962	-0.014322384803053	0.0072124475872316	0.0162812905197583
ATP5G2	3.73000116324419	3.75776894193678	0.992610567833827	-0.0107002805099392	0.0015685135679135	0.00431157795800333
ATP5G3	3.66973955262259	3.68523141426962	0.995796230981035	-0.00607753997271547	0.0612101107717316	0.102282409752873
ATP5H	3.5508358826863	3.59864141092618	0.986715673283053	-0.0192936696169434	2.45822523463309e-07	2.04780616874179e-06
ATP5I	3.457456389105	3.49223946391018	0.990039894123917	-0.0144414344475226	0.00225865671068938	0.00592306165909928
ATP5J2	3.56819559963299	3.57911733404038	0.996948483833285	-0.00440913794540222	0.329190708225966	0.420481200591615
ATP5J	3.54160130451109	3.53465349335116	1.00196562723135	0.00283301724225558	0.451983942264307	0.542366530781816
ATP5L	3.57706987756529	3.59139324428835	0.99601175205588	-0.00576532997079953	0.16930426861846	0.240437870975352
ATP5O	3.61516567535369	3.61789924577569	0.999244431578577	-0.00109046682768582	0.75008629171365	0.806631826902312
ATP5SL	3.40370187856795	3.41127526968371	0.997779894462616	-0.00320649594723591	0.353828461027758	0.445838451759347
ATP5S	2.90230447221921	2.92526398716668	0.992151301541266	-0.0113679487322844	0.164213842548042	0.234670197965483
ATP6AP1L	2.44541345325074	2.45930678528002	0.994350712114312	-0.00817330810130028	0.742878947414527	0.800571669506887
ATP6AP1	3.7106707867868	3.76981840240001	0.984310221528032	-0.0228150186262057	5.9394095558937e-08	6.08600262876888e-07
MRXE	3.68715623633982	3.66940516492445	1.00483758827863	0.00696233770293337	0.0544242515145094	0.0925836448768148
ATP6V0A1	3.55946691250063	3.65555051286083	0.973715696166102	-0.0384274967120796	4.43786782912469e-11	1.21291135408528e-09
WSS	3.36212048240106	3.33555787418779	1.00796346794604	0.011443351567826	0.0241439578144899	0.0463289861202934
RTA1C	1.80215452741328	2.45114439654244	0.735229850169324	-0.443732753971741	2.67532469737146e-05	0.000121394745252275
ATP6V0B	3.59775498783513	3.65043387466107	0.985569143659442	-0.0209710062514197	1.8660116953049e-05	8.87575550462896e-05
ATP6V0C	3.6642261955003	3.75192085529504	0.97662672983334	-0.0341208304587064	7.93507284093923e-13	3.75331402055323e-11
LOC100132855	3.56668371404218	3.63413993356882	0.981438188743493	-0.0270306856791571	1.47748527065232e-08	1.85633387870281e-07
FLJ38708	1.80231789207067	2.23899129733712	0.804968690237519	-0.312995425098017	0.000202933593393727	0.000710779330552354
ATP6V0E1	3.60688095582531	3.64603496726124	0.989261207918325	-0.0155765894615993	0.000217004806436897	0.000751955230617211
ATP6V0E2	3.560733575353	3.51615540292867	1.01267810074242	0.018175658576965	0.030947001627422	0.0572130071229131
ATP6V1A	3.60458661847962	3.62067033769184	0.995557806231409	-0.00642300762851776	0.0918301203918437	0.143954502292898
LOC130937	2.76202536602887	2.64908831284142	1.04263242287545	0.0602306294186186	0.00228633518230774	0.00598229644036611
ATP6V1B2	3.6876105176724	3.78860636492	0.973342216762671	-0.0389809644710342	3.92173690315547e-12	1.49977254678892e-10
ATP6V1C1	3.5793059858282	3.61654094801657	0.989704260860424	-0.0149306051802345	0.00338503956874876	0.00840920886688512
ATP6V1C2	2.89195766066214	2.82954261574951	1.02205835125621	0.0314775648321258	0.00733679828727063	0.0165278095300679
ATP6V1D	3.47651286691191	3.52039515431817	0.987534840413458	-0.018096447262113	9.6447154154636e-05	0.000370417199893044
ATP6V1E1	3.65273776405604	3.67938514952181	0.992757652601486	-0.0104865181830366	0.00565910158427741	0.0131657916864002
ATP6V1E2	2.84130336171164	2.87112102062404	0.989614628328723	-0.0150612687229137	0.222113339070401	0.303171595840236
LOC154989	3.61827305207012	3.6692418845775	0.986109165296075	-0.0201807286964193	5.14056436848106e-06	2.8538351170659e-05
ATP6V1G1	3.57891334367297	3.62121073317465	0.988319544865428	-0.0169505234639076	4.20951777970615e-05	0.000180148494785296
ATP6V1G2	2.3483752718423	2.30529800586676	1.01868620276681	0.0267097105496236	0.405949605519205	0.498000487644324
ATP6V1H	3.49974876398908	3.54126407142968	0.988276698206285	-0.0170130700390002	5.38996613823445e-05	0.00022226154564088
ATP7A	3.35885691093553	3.36169398679729	0.999156057668275	-0.00121806547761228	0.855037357602627	0.890300730366312
ATP7B	3.05849113815441	3.00864494010186	1.0165676572161	0.0237062363158634	0.0668771138845203	0.110220986615717
ATP8A1	2.98432660867553	3.03186994290304	0.984318808153761	-0.0228024333374884	0.395606862608495	0.48781934196389
ATP8A2	2.56372658438965	2.4576910721654	1.04314436156161	0.0609388273658897	0.260349440648165	0.346361786330779
ATP8B1	2.93750738934075	2.82137329193282	1.04116225872698	0.0581949212973417	0.0040982640356644	0.00991814952271198
ATP8B2	3.62766655183515	3.61194066698294	1.00435386023806	0.00626765819963419	0.137956236848913	0.203071324653621
ATP8B3	2.71843736618247	2.73374489187939	0.994400528834133	-0.00810103125422749	0.721769619072334	0.782514635267323
ATP8B4	2.52923792631651	2.51355517124522	1.00623927226691	0.00897340242741855	0.785192245218073	0.835595507763231
ATP8B5P	2.60481677228084	2.56337706203537	1.01616606111493	0.0231361855454099	0.0337299282305715	0.0614727237870299
LOC654090	3.53836183419781	3.4563585861451	1.02372532999945	0.033828685843038	0.00812605789527266	0.0180450454249965
ATP9B	3.27701746322159	3.28412471295253	0.997835877028995	-0.00312555273956361	0.579089305032878	0.660396088847676
