	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	GO_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	GO_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	58	-0.220178742474412	-0.482429970918107	0.996760259179266	1	0.912595389819841	1492	tags=3%, list=10%, signal=3%	AMPD3/PRTFDC1
GO_ESTABLISHMENT_OF_EPITHELIAL_CELL_POLARITY	GO_ESTABLISHMENT_OF_EPITHELIAL_CELL_POLARITY	GO_ESTABLISHMENT_OF_EPITHELIAL_CELL_POLARITY	17	-0.254740730827304	-0.482479260184234	0.98661800486618	1	0.912595389819841	1318	tags=24%, list=9%, signal=22%	GOLPH3/RAP2A/MPP5/FOXF1
GO_POSITIVE_REGULATION_OF_HISTONE_METHYLATION	GO_POSITIVE_REGULATION_OF_HISTONE_METHYLATION	GO_POSITIVE_REGULATION_OF_HISTONE_METHYLATION	24	-0.244612505449972	-0.483302586851874	0.994033412887828	1	0.912595389819841	6066	tags=38%, list=40%, signal=23%	BRCA1/SMAD4/EED/CTR9/OGT/MTF2/XBP1/SIRT1/MYB
GO__DE_NOVO_PROTEIN_FOLDING	GO__DE_NOVO_PROTEIN_FOLDING	GO__DE_NOVO_PROTEIN_FOLDING	16	-0.257446883360509	-0.483465443303138	0.985276073619632	1	0.912595389819841	6718	tags=44%, list=44%, signal=25%	HSPA14/UGGT1/ERO1L/FKBP1B/SEP15/DNAJC2/CD74
GO_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ORGANELLE	GO_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ORGANELLE	GO_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ORGANELLE	23	-0.245673902403805	-0.484669858374574	0.989221556886228	1	0.912595389819841	4873	tags=22%, list=32%, signal=15%	ANKRD13C/TAF3/TOPORS/MORC3/GRIK5
GO_ORGANELLE_INNER_MEMBRANE	GO_ORGANELLE_INNER_MEMBRANE	GO_ORGANELLE_INNER_MEMBRANE	368	-0.204027816898686	-0.485103617155402	1	1	0.912595389819841	2119	tags=5%, list=14%, signal=5%	UCP3/FAM169A/SQRDL/LYN/SLC3A1/STAR/GATM/PRKAR2B/SLC1A3/FGR/P2RX5/OCIAD2/CCDC109B/MAOB/ACSL5/KMO/RSAD2/ABCA9/P2RX1/ABCA8
GO_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION	GO_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION	GO_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION	33	-0.235091676570281	-0.486592536322899	0.995381062355658	1	0.912595389819841	957	tags=39%, list=6%, signal=37%	MAD2L1/ATM/MSH2/TPR/APC/TERF1/BUB1B/TTK/FBXO5/C13orf15/FBXO43/LIF/OSM
GO_CIS_TRANS_ISOMERASE_ACTIVITY	GO_CIS_TRANS_ISOMERASE_ACTIVITY	GO_CIS_TRANS_ISOMERASE_ACTIVITY	37	-0.23292651834297	-0.486989680175198	0.995433789954338	1	0.912595389819841	4110	tags=19%, list=27%, signal=14%	FKBP14/PPIG/CWC27/PPIL4/PPIAL4D/FKBP5/TTC9
GO_NUCLEUS_LOCALIZATION	GO_NUCLEUS_LOCALIZATION	GO_NUCLEUS_LOCALIZATION	15	-0.262647569415384	-0.488291627340312	0.990111248454883	1	0.912595389819841	2738	tags=27%, list=18%, signal=22%	PCM1/SLIT1/CEP120/HHEX
GO_VESICLE_COAT	GO_VESICLE_COAT	GO_VESICLE_COAT	32	-0.237596650526989	-0.489009213977655	0.994192799070848	1	0.912595389819841	4541	tags=22%, list=30%, signal=15%	TMED7/SEC23A/AFTPH/SEC24A/SEC24D/SEC31B/SGIP1
GO_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION	GO_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION	GO_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION	24	-0.24765072580974	-0.48930546784359	0.991646778042959	1	0.912595389819841	5510	tags=38%, list=36%, signal=24%	TWF1/TMOD3/CAPZA1/LMOD1/CAPZA2/SPTBN4/TMOD2/PLEKHH2/SPTA1
GO_DNA_REPAIR_COMPLEX	GO_DNA_REPAIR_COMPLEX	GO_DNA_REPAIR_COMPLEX	30	-0.23953173396754	-0.489898420579216	0.993055555555556	1	0.912595389819841	5535	tags=27%, list=36%, signal=17%	MLH3/ATM/MSH2/XPA/WRN/LIG4/PMS1/XRCC4
GO_NUCLEOBASE_CONTAINING_COMPOUND_KINASE_ACTIVITY	GO_NUCLEOBASE_CONTAINING_COMPOUND_KINASE_ACTIVITY	GO_NUCLEOBASE_CONTAINING_COMPOUND_KINASE_ACTIVITY	40	-0.231498799807845	-0.489918269959172	0.996625421822272	1	0.912595389819841	2092	tags=45%, list=14%, signal=39%	MPP1/UPRT/NOL9/CMPK1/DLG1/AK3/AK7/NME7/MAGI3/NME5/RAD50/DLG4/NME9/DCK/DLG3/N4BP2/CMPK2/DLG2
GO_TELOMERASE_HOLOENZYME_COMPLEX	GO_TELOMERASE_HOLOENZYME_COMPLEX	GO_TELOMERASE_HOLOENZYME_COMPLEX	18	-0.256641128218882	-0.490668589910719	0.987966305655836	1	0.912595389819841	2020	tags=33%, list=13%, signal=29%	LSM11/NVL/HMBOX1/PTGES3/TEP1/TERT
GO_RNA_DEPENDENT_DNA_BIOSYNTHETIC_PROCESS	GO_RNA_DEPENDENT_DNA_BIOSYNTHETIC_PROCESS	GO_RNA_DEPENDENT_DNA_BIOSYNTHETIC_PROCESS	20	-0.254327412352426	-0.490889471817128	0.99636803874092	1	0.912595389819841	7107	tags=55%, list=47%, signal=29%	TERF2/HMBOX1/PTGES3/TERF2IP/TEP1/ATM/TERF1/MRE11A/RAD50/POT1/TERT
GO_PYRIMIDINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS	GO_PYRIMIDINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS	GO_PYRIMIDINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS	12	-0.270904311213956	-0.491054587748932	0.974391805377721	1	0.912595389819841	4217	tags=33%, list=28%, signal=24%	MBD4/TBPL1/NEIL1/CMPK2
GO_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_BINDING	GO_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_BINDING	GO_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_BINDING	11	-0.274429503287493	-0.491189791719292	0.97039897039897	1	0.912595389819841	3079	tags=27%, list=20%, signal=22%	DLG1/KSR1/BRAF
GO_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION	GO_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION	GO_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION	26	-0.246530316402268	-0.49180522202021	0.98936170212766	1	0.912595389819841	4131	tags=27%, list=27%, signal=20%	CAB39/SPRED1/SMAD7/SPRY2/TRIM6/STOX1/EGF
GO_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	GO_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	GO_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	16	-0.261907221516696	-0.491841615256802	0.98159509202454	1	0.912595389819841	5371	tags=38%, list=35%, signal=24%	AK3/NME7/NME5/TBPL1/NME9/CMPK2
GO_MULTI_ORGANISM_LOCALIZATION	GO_MULTI_ORGANISM_LOCALIZATION	GO_MULTI_ORGANISM_LOCALIZATION	52	-0.226570338569986	-0.492403228782264	0.997802197802198	1	0.912595389819841	6798	tags=50%, list=44%, signal=28%	UBC/NUP133/THOC7/EPS15/NUP153/DYNLT1/NUP35/NUP205/CAV1/NUP107/NUP43/NUP50/NUPL2/NUP37/XPO1/NUP155/NUP88/KPNA3/TPR/THOC1/CAV2/RANBP2/NUP54/IFIT1/KPNA5/CD209
GO_CILIARY_TRANSITION_ZONE	GO_CILIARY_TRANSITION_ZONE	GO_CILIARY_TRANSITION_ZONE	20	-0.25572095602851	-0.493579216948333	0.993946731234867	1	0.912595389819841	6844	tags=65%, list=45%, signal=36%	TMEM17/TCTN1/B9D2/BBS4/TMEM107/TMEM237/TRAF3IP1/BBS9/SEPT2/TMEM216/RPGRIP1L/AHI1/CEP290
GO_ZINC_II_ION_TRANSPORT	GO_ZINC_II_ION_TRANSPORT	GO_ZINC_II_ION_TRANSPORT	15	-0.265711852481482	-0.49398847718479	0.987639060568603	1	0.912595389819841	4952	tags=47%, list=32%, signal=32%	SLC30A9/SLC39A14/SLC39A10/SLC30A1/SLC39A8/SLC30A7/SLC30A4
GO_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	GO_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	GO_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	17	-0.261157143320428	-0.494631953405553	0.985401459854015	1	0.912595389819841	1213	tags=18%, list=8%, signal=16%	ARRB2/SIRT1/SFRP1
GO_POSITIVE_REGULATION_OF_MITOCHONDRIAL_FISSION	GO_POSITIVE_REGULATION_OF_MITOCHONDRIAL_FISSION	GO_POSITIVE_REGULATION_OF_MITOCHONDRIAL_FISSION	12	-0.273183565028129	-0.495186076233107	0.973111395646607	1	0.912595389819841	3811	tags=58%, list=25%, signal=44%	DNM1L/MFF/MARCH5/DDHD2/KDR/DDHD1/DCN
GO_PROTEIN_TARGETING_TO_MEMBRANE	GO_PROTEIN_TARGETING_TO_MEMBRANE	GO_PROTEIN_TARGETING_TO_MEMBRANE	126	-0.212975933146632	-0.495439445472355	1	1	0.912595389819841	2886	tags=7%, list=19%, signal=6%	RAB8B/NFASC/EHD3/ADORA1/ANK3/RPL21/RAB3IP/NCF1/TESC
GO_TRNA_METHYLTRANSFERASE_ACTIVITY	GO_TRNA_METHYLTRANSFERASE_ACTIVITY	GO_TRNA_METHYLTRANSFERASE_ACTIVITY	15	-0.26715761266457	-0.496676309378004	0.986402966625464	1	0.912595389819841	5044	tags=27%, list=33%, signal=18%	METTL2B/TRMT1L/ALKBH8/TRDMT1
GO_MEMBRANE_DISASSEMBLY	GO_MEMBRANE_DISASSEMBLY	GO_MEMBRANE_DISASSEMBLY	37	-0.237828562702002	-0.497238599154422	0.993150684931507	1	0.912595389819841	6729	tags=57%, list=44%, signal=32%	NUP98/SEH1L/LPIN1/PAFAH1B1/NUP133/NUP153/NUP35/CDK1/NUP205/NUP107/NUP43/NUP50/NUPL2/NUP37/NUP155/NUP88/TPR/VRK1/RANBP2/NUP54/PRKCB
GO_PRE_MRNA_BINDING	GO_PRE_MRNA_BINDING	GO_PRE_MRNA_BINDING	20	-0.258147871346712	-0.498263521985205	0.99273607748184	1	0.912595389819841	4843	tags=30%, list=32%, signal=21%	ERI1/SLU7/ZRSR2/PTBP2/RNPC3/RBM41
GO_MITOTIC_SISTER_CHROMATID_SEGREGATION	GO_MITOTIC_SISTER_CHROMATID_SEGREGATION	GO_MITOTIC_SISTER_CHROMATID_SEGREGATION	73	-0.222759852750485	-0.49884971421381	0.998945147679325	1	0.912595389819841	5499	tags=32%, list=36%, signal=20%	MAD2L1/NCAPG/CEP55/CUL3/PDS5A/DLGAP5/SMC3/CEP57/SMC2/KIF14/NDC80/CHMP5/NIPBL/DSCC1/RB1/SMC4/KIF4B/KIF18A/CENPE/PIBF1/CDC14A/CEP57L1/AURKC
GO_NUCLEAR_CHROMOSOME_TELOMERIC_REGION	GO_NUCLEAR_CHROMOSOME_TELOMERIC_REGION	GO_NUCLEAR_CHROMOSOME_TELOMERIC_REGION	95	-0.218632560856056	-0.499058582332368	1	1	0.912595389819841	5486	tags=29%, list=36%, signal=19%	SSB/ATM/MSH2/HAT1/THOC1/TERF1/ORC3/PURA/NBN/ORC2/TNKS2/CDC73/MRE11A/ATR/RAD50/ORC4/SP100/SMCHD1/POT1/WRN/HIST1H3E/LIG4/DNA2/DCLRE1A/H2AFY2/BRCA2/TERT/NLRP2
GO_GAMMA_TUBULIN_COMPLEX	GO_GAMMA_TUBULIN_COMPLEX	GO_GAMMA_TUBULIN_COMPLEX	16	-0.266232145831816	-0.499963490433416	0.98159509202454	1	0.912595389819841	7099	tags=56%, list=46%, signal=30%	TUBGCP3/TUBGCP5/BLOC1S2/BRCA1/CENPJ/MZT1/TOPORS/PDE4B/CEP290
GO_POSITIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	GO_POSITIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	GO_POSITIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	12	-0.276246649766022	-0.500738375517181	0.971830985915493	1	0.912595389819841	2409	tags=42%, list=16%, signal=35%	VPS4B/SIN3A/APP/CDC7/STOX1
GO_REGULATION_OF_PROTEIN_UBIQUITINATION_INVOLVED_IN_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	GO_REGULATION_OF_PROTEIN_UBIQUITINATION_INVOLVED_IN_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	GO_REGULATION_OF_PROTEIN_UBIQUITINATION_INVOLVED_IN_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	82	-0.221522713669566	-0.501981820755135	0.998961578400831	1	0.912595389819841	1454	tags=34%, list=10%, signal=31%	PSMD12/BUB3/PSMD5/PSMC2/PSMA2/CDK1/TRIM67/PSMD14/PSMA3/PSMB10/PSMA4/PSME4/CDC27/PSME1/MAD2L1/FBXW7/UBE3A/CDC26/BUB1B/PSME2/ANAPC4/ANAPC10/PSMB8/FBXO5/PTK2B/CLU/HFE/EGF
GO_AMIDE_BIOSYNTHETIC_PROCESS	GO_AMIDE_BIOSYNTHETIC_PROCESS	GO_AMIDE_BIOSYNTHETIC_PROCESS	386	-0.211309751109006	-0.502803580206285	1	1	0.912595389819841	1808	tags=4%, list=12%, signal=4%	ST6GALNAC4/ASNS/UCP3/B4GALNT1/RPL21/CPEB3/SGMS1/EIF4E3/GCH1/UGT8/SOX11/ST8SIA4/CARNS1/PCSK1/GAL3ST1/P2RX1/ST6GALNAC5
GO_SPINDLE	GO_SPINDLE	GO_SPINDLE	215	-0.213371507009558	-0.503484664430727	1	1	0.912595389819841	4355	tags=18%, list=29%, signal=13%	EVI5/TOPORS/KIF14/BRCC3/CSPP1/SPICE1/LATS1/CKAP2L/TTK/CEP350/FBXO5/KIF11/KIF2A/HAUS6/XIAP/ECT2/NEDD1/RB1/CEP19/SGOL1/BIRC2/CEP44/SEPT6/KIF20B/KIF15/KIF18A/CENPE/CENPV/CDC14A/STX1B/GEM/FMN2/AURKC/MAP9/MAK/KBTBD8/BIRC3/NLRC4/LRMP
GO_H4_HISTONE_ACETYLTRANSFERASE_ACTIVITY	GO_H4_HISTONE_ACETYLTRANSFERASE_ACTIVITY	GO_H4_HISTONE_ACETYLTRANSFERASE_ACTIVITY	10	-0.285396855358655	-0.503627515608054	0.963494132985658	1	0.912595389819841	6388	tags=40%, list=42%, signal=23%	NAA50/HAT1/OGT/BRCA2
GO_COATED_VESICLE_MEMBRANE	GO_COATED_VESICLE_MEMBRANE	GO_COATED_VESICLE_MEMBRANE	90	-0.221904172860905	-0.504365812677422	1	1	0.912595389819841	3916	tags=20%, list=26%, signal=15%	AFTPH/HLA-F/LDLR/SEC24A/FZD2/B2M/SEC24D/SEC31B/FZD5/CD74/HLA-DRB1/HLA-DRA/ROR2/HLA-DRB5/HLA-DQA2/FCGR1B/SGIP1/RASSF9
GO_REPLISOME	GO_REPLISOME	GO_REPLISOME	25	-0.254177481894346	-0.505597145002675	0.981109799291617	1	0.912595389819841	1269	tags=52%, list=8%, signal=48%	POLD4/SMARCAL1/POLD3/PRIM2/CHRAC1/CDC5L/ERCC5/BCAS2/PURB/XPA/PURA/PRIM1/HELB
GO_N_ACETYLTRANSFERASE_ACTIVITY	GO_N_ACETYLTRANSFERASE_ACTIVITY	GO_N_ACETYLTRANSFERASE_ACTIVITY	64	-0.228876320939605	-0.506317835918027	0.997872340425532	1	0.912595389819841	5951	tags=36%, list=39%, signal=22%	KAT6A/TADA1/ESCO1/NAA15/SUPT3H/HAT1/OGT/NCOA1/NAT1/KAT2B/BAZ1A/EPC1/KAT6B/NCOA3/CLOCK/NCOA2/TAF5/SATL1/ATF2/ING3/TAF1L/ESCO2/BRCA2
GO_MITOCHONDRIAL_ENVELOPE	GO_MITOCHONDRIAL_ENVELOPE	GO_MITOCHONDRIAL_ENVELOPE	488	-0.212270467112269	-0.506974328304764	1	1	0.912595389819841	2119	tags=5%, list=14%, signal=5%	UCP3/SQRDL/LYN/SLC3A1/STAR/ADAP2/GATM/PRKAR2B/GPAT2/SLC1A3/CLU/GIMAP5/SPATA18/FGR/OCIAD2/CCDC109B/MAOB/ACSL5/KMO/RSAD2/ABCA9/PGR/PLN/ABCA8/ACSL6
GO_MITOCHONDRION_LOCALIZATION	GO_MITOCHONDRION_LOCALIZATION	GO_MITOCHONDRION_LOCALIZATION	23	-0.257088724316228	-0.507189222725174	0.984431137724551	1	0.912595389819841	5040	tags=35%, list=33%, signal=23%	SYNJ2BP/OGT/RHOT1/MTM1/MEF2A/FEZ1/MAP1B/UCHL1
GO_CILIARY_TIP	GO_CILIARY_TIP	GO_CILIARY_TIP	37	-0.24286477210973	-0.507768022880894	0.98972602739726	1	0.912595389819841	6652	tags=49%, list=44%, signal=28%	WDR60/IFT52/TRAF3IP1/KIF3B/WDR35/ICK/KIFAP3/CLUAP1/DYNC2LI1/IFT88/IFT20/TTC26/TTC21B/IFT80/IFT57/TTC30B/IFT74/GLI2
GO_DNA_LIGATION	GO_DNA_LIGATION	GO_DNA_LIGATION	12	-0.280471300638825	-0.508396187175591	0.967989756722151	1	0.912595389819841	6415	tags=42%, list=42%, signal=24%	HMGB1/TOP2A/HMGB2/LIG4/XRCC4
GO_PROLINE_RICH_REGION_BINDING	GO_PROLINE_RICH_REGION_BINDING	GO_PROLINE_RICH_REGION_BINDING	13	-0.278295174675377	-0.509159839269146	0.976160602258469	1	0.912595389819841	3976	tags=62%, list=26%, signal=46%	TCERG1/ITSN1/YAP1/ABI2/WBP4/SH3D19/GHR/NEDD4
GO_NEURAL_TUBE_FORMATION	GO_NEURAL_TUBE_FORMATION	GO_NEURAL_TUBE_FORMATION	68	-0.228938224987102	-0.509607741069425	0.998941798941799	1	0.912595389819841	4072	tags=25%, list=27%, signal=18%	KDM6A/DLC1/FZD2/CTHRC1/PRICKLE1/APAF1/SHROOM3/IFT57/SFRP2/FZD1/GLMN/PRKACB/FZD6/KIF20B/IPMK/SFRP1/SOX11
GO_ACTIVATION_OF_ANAPHASE_PROMOTING_COMPLEX_ACTIVITY	GO_ACTIVATION_OF_ANAPHASE_PROMOTING_COMPLEX_ACTIVITY	GO_ACTIVATION_OF_ANAPHASE_PROMOTING_COMPLEX_ACTIVITY	12	-0.281725859520285	-0.510670262813521	0.967989756722151	1	0.912595389819841	5552	tags=33%, list=36%, signal=21%	MASTL/ANAPC10/FBXO5/CDC14C
GO_POSITIVE_REGULATION_OF_DNA_REPAIR	GO_POSITIVE_REGULATION_OF_DNA_REPAIR	GO_POSITIVE_REGULATION_OF_DNA_REPAIR	27	-0.254012951920357	-0.511925972695108	0.988262910798122	1	0.912595389819841	772	tags=19%, list=5%, signal=18%	BRCC3/RNF168/SIRT1/FAM175A/EYA1
GO_RNA_POLYMERASE_II_TRANSCRIPTION_FACTOR_COMPLEX	GO_RNA_POLYMERASE_II_TRANSCRIPTION_FACTOR_COMPLEX	GO_RNA_POLYMERASE_II_TRANSCRIPTION_FACTOR_COMPLEX	70	-0.229266938361224	-0.512358535624035	1	1	0.912595389819841	5846	tags=36%, list=38%, signal=22%	MED31/SMAD4/VDR/MNAT1/SUPT3H/MED14/GTF2E2/TAF3/TAF13/GTF2H2/TAF2/TAF9B/CREB1/TCF12/TBPL1/GTF2H3/TAF5/RB1/GTF2A1/ATF1/NFYB/CEBPA/TAF1L/NR1H3/ASCL2
GO_RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ER	GO_RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ER	GO_RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ER	62	-0.23286302289636	-0.512487043551612	0.998930481283422	1	0.912595389819841	5205	tags=39%, list=34%, signal=26%	TMED2/RAB6A/TAPBP/ARCN1/ZW10/UVRAG/KIF3B/ARFGAP3/KIFAP3/BNIP1/RAB6C/SCFD1/RINT1/TMED7/COG3/ERGIC2/KIF11/KIF2A/DNAJC28/KIF4B/KIF15/KIF18A/CENPE/RAB41
GO_PROTEIN_CATABOLIC_PROCESS	GO_PROTEIN_CATABOLIC_PROCESS	GO_PROTEIN_CATABOLIC_PROCESS	397	-0.215165945562635	-0.512690569437432	1	1	0.912595389819841	5231	tags=25%, list=34%, signal=17%	LYPLA1/CBL/FBXW7/UBE3A/APC/CDC26/RNF111/RNF213/RNF38/UBXN2B/PCNP/BUB1B/UBR3/USP25/RHBDD1/PSME2/UBE2H/DNAJC10/USP8/HACE1/SPOP/NUB1/CTSO/TRIM24/USP3/TBL1XR1/WWTR1/ANAPC4/ANAPC10/ASB2/USP37/ITCH/LGMN/USP33/CUL5/TOPORS/KIF14/KLHL20/SCPEP1/PSMB8/UBE2W/TNFAIP3/CHEK2/USP12/UHRF2/RNF168/ENPEP/CLOCK/UBXN4/ERLEC1/USP28/ARRB2/KLHL28/USP16/EDEM1/FBXO36/OMA1/ANKIB1/UBA6/FBXL3/LDLR/ATE1/USP45/DZIP3/XBP1/HERC5/USP1/KLHL8/USP18/FBXO4/USP15/SIRT1/BIRC2/RFFL/ARNTL/SPOPL/KCTD17/SMURF2/NEDD4/HPSE/UBE2L6/RNF165/UCHL1/FAP/UBA7/KLHL3/DENND3/HECW2/ADAMTS9/RNF128/ADAMTS12/HECTD2/SPATA18/RNF217/UBD/USP44/NAPSA/GZMA/KLHDC8A/RNF175
GO_REPLICATIVE_SENESCENCE	GO_REPLICATIVE_SENESCENCE	GO_REPLICATIVE_SENESCENCE	10	-0.291249565356943	-0.513955540394129	0.959582790091265	1	0.912595389819841	2020	tags=40%, list=13%, signal=35%	CHEK2/ATR/TERT/PLA2R1
GO_NEGATIVE_REGULATION_OF_CELL_CYCLE	GO_NEGATIVE_REGULATION_OF_CELL_CYCLE	GO_NEGATIVE_REGULATION_OF_CELL_CYCLE	314	-0.216703392229098	-0.514576996451753	1	1	0.912595389819841	3368	tags=12%, list=22%, signal=10%	NEK11/MDM1/UHMK1/ATF2/CDK6/CEBPA/C13orf15/THAP5/BTG2/DUSP1/PRKACB/FHL1/THBS1/CGRRF1/FBXO43/DACT1/KIF20B/PTGS2/KLLN/CDC14A/SKIL/FAP/BARD1/E2F8/IRF1/HHEX/GAS2/BMP2/SLFN11/ALOX15B/PLAGL1/SOX11/LIF/OSM/GPR132/INHBA/LILRB1/MLXIPL/IL12A
GO_DEOXYRIBONUCLEASE_ACTIVITY	GO_DEOXYRIBONUCLEASE_ACTIVITY	GO_DEOXYRIBONUCLEASE_ACTIVITY	53	-0.236646774125584	-0.514823884702376	0.995609220636663	1	0.912595389819841	592	tags=25%, list=4%, signal=24%	XRCC2/MBD4/APLF/MRE11A/RAD50/NEIL3/DNA2/DCLRE1A/NEIL1/ISG20/ZRANB3/DNASE1L3/DMC1
GO_HISTONE_H2A_ACETYLATION	GO_HISTONE_H2A_ACETYLATION	GO_HISTONE_H2A_ACETYLATION	12	-0.284111575039062	-0.514994729062544	0.965428937259923	1	0.912595389819841	4429	tags=58%, list=29%, signal=41%	TRRAP/MEAF6/MORF4L1/ACTL6A/YEATS4/EPC1/ING3
GO_CONDENSED_NUCLEAR_CHROMOSOME	GO_CONDENSED_NUCLEAR_CHROMOSOME	GO_CONDENSED_NUCLEAR_CHROMOSOME	58	-0.23521509200763	-0.515375865633026	0.996760259179266	1	0.912595389819841	5037	tags=33%, list=33%, signal=22%	SMC3/RAD9B/WAPAL/BUB1B/TOPBP1/RAD21/NDC80/MRE11A/RAD50/SGOL1/ADD3/PMS1/MIS18BP1/SYN1/SYCE3/SYCP2/SYCE1L/AURKC/DMC1
GO_PROTEIN_STABILIZATION	GO_PROTEIN_STABILIZATION	GO_PROTEIN_STABILIZATION	96	-0.225752285837548	-0.515687900468334	0.998973305954825	1	0.912595389819841	4506	tags=22%, list=29%, signal=16%	COG3/USP33/TAF9B/CREB1/CHEK2/MORC3/SMAD7/CDC37L1/PDCD10/RASSF2/ATP1B2/STXBP4/TMEM88/SOX17/IFI30/PPAP2B/PIM2/GPIHBP1/IGF1/CLU/TESC
GO_ACETYLTRANSFERASE_COMPLEX	GO_ACETYLTRANSFERASE_COMPLEX	GO_ACETYLTRANSFERASE_COMPLEX	71	-0.231120550937296	-0.516501162805131	0.996825396825397	1	0.912595389819841	7450	tags=46%, list=49%, signal=24%	TRRAP/ENY2/MEAF6/MORF4L1/ACTL6A/ELP4/MBIP/NAA25/TAF12/NAA30/ZZZ3/NAA50/NAA35/USP51/KAT6A/TADA1/NAA15/SUPT3H/DR1/ATXN7/WDR75/OGT/MSL2/TAF2/KAT2B/YEATS4/TAF9B/EPC1/KAT6B/EPC2/MAP3K7/TAF5/ING3
GO_PSEUDOURIDINE_SYNTHESIS	GO_PSEUDOURIDINE_SYNTHESIS	GO_PSEUDOURIDINE_SYNTHESIS	15	-0.279130029914489	-0.518934391244789	0.975278121137206	1	0.912595389819841	4005	tags=20%, list=26%, signal=15%	TRUB1/PUS10/PUS7L
GO_REGULATION_OF_TOR_SIGNALING	GO_REGULATION_OF_TOR_SIGNALING	GO_REGULATION_OF_TOR_SIGNALING	49	-0.24058473687476	-0.51952533721244	0.992273730684327	1	0.912595389819841	5699	tags=33%, list=37%, signal=21%	RRAGB/RNF152/FNIP1/ATM/GOLPH3/SLC38A9/MTM1/PRKAA1/RICTOR/XBP1/SIRT1/RFFL/ARNTL/AGPAT9/DEPTOR/RELN
GO_AMINO_SUGAR_METABOLIC_PROCESS	GO_AMINO_SUGAR_METABOLIC_PROCESS	GO_AMINO_SUGAR_METABOLIC_PROCESS	26	-0.261191984419968	-0.521053896178668	0.982269503546099	1	0.912595389819841	5235	tags=50%, list=34%, signal=33%	CHST2/CHST6/GFPT1/EXTL2/OGT/UAP1/GNPDA2/GFPT2/PGM3/CSGALNACT1/SLC35A3/CHST7/CHIT1
GO_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	GO_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	GO_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	11	-0.292001777620273	-0.522641664299152	0.961389961389961	1	0.912595389819841	7147	tags=55%, list=47%, signal=29%	NUP153/NCBP2/IWS1/TPR/NUDT4/ADORA1
GO_MITOCHONDRIAL_DNA_METABOLIC_PROCESS	GO_MITOCHONDRIAL_DNA_METABOLIC_PROCESS	GO_MITOCHONDRIAL_DNA_METABOLIC_PROCESS	10	-0.297322801311529	-0.524672717819459	0.958279009126467	1	0.912595389819841	5534	tags=30%, list=36%, signal=19%	POLG2/RRM2B/DNA2
