	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	GO_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	GO_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	125	0.626926788375657	1.41332467667581	0.00647249190938511	0.0779022487760352	0.067886919189934	1992	tags=28%, list=13%, signal=25%	GPR171/TNFSF11/TNF/CAMK4/LILRB1/GPR55/LTF/LILRB4/SIGLEC15/IL23A/NCKAP1L/LILRB3/CSF3R/CCL3/INPP5D/IL34/HCLS1/TLR3/SPI1/GPR68/CCR1/TLR4/CSF1R/CD101/LYN/PTK2B/CSF1/INHBA/RASSF2/FAS/LIF/IRF7/SCIN/NFKBIA/THPO
GO_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	GO_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	GO_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	37	0.699348063176122	1.41316101319287	0.0327653997378768	0.21971540909942	0.191468185535924	2797	tags=49%, list=18%, signal=40%	FASLG/TNFRSF10A/TMC8/TNFSF10/MAL/FAS/TNFAIP3/ATF3/HMOX1/CFLAR/ICAM1/SFRP1/SP100/RFFL/THBS1/SERPINE1/SKIL/DAPK1
GO_REGULATION_OF_DNA_RECOMBINATION	GO_REGULATION_OF_DNA_RECOMBINATION	GO_REGULATION_OF_DNA_RECOMBINATION	43	0.685037751507781	1.41300458274833	0.0265486725663717	0.194515405616225	0.169507964529107	2614	tags=23%, list=17%, signal=19%	IL7R/IL10/CD28/CD40/TNFSF4/HELB/TNFSF13/CLCF1/IL27RA/BCL6
GO_PROTEIN_KINASE_B_SIGNALING	GO_PROTEIN_KINASE_B_SIGNALING	GO_PROTEIN_KINASE_B_SIGNALING	25	0.735163180397108	1.41270793467953	0.0481586402266289	0.28419204456015	0.24765552556696	2371	tags=40%, list=16%, signal=34%	P2RY12/TNF/IL1B/CCL3/CD40/IGF1/CCL2/AXL/NKX3-1/MERTK
GO_REGULATION_OF_GLUCOSE_IMPORT	GO_REGULATION_OF_GLUCOSE_IMPORT	GO_REGULATION_OF_GLUCOSE_IMPORT	35	0.705090771728542	1.41246785383736	0.0381578947368421	0.244356286350255	0.212941163132575	1287	tags=17%, list=8%, signal=16%	MZB1/FFAR3/TNF/SLC1A2/ESR1/IGF1
GO_REGULATION_OF_SECRETION	GO_REGULATION_OF_SECRETION	GO_REGULATION_OF_SECRETION	421	0.599348047107086	1.41188987264391	0.00100200400801603	0.0344625053228198	0.0300319098702662	1731	tags=24%, list=11%, signal=22%	BLK/GHRL/BANK1/TNFRSF9/CD40LG/TLR10/TNFSF11/CRTAM/CCL19/SLAMF1/CLEC4E/CACNA1I/CD38/NLRP6/P2RY12/PRKCQ/FFAR3/CCR7/RLTPR/TNF/CD244/PTPN22/CD274/IL10/TACR1/AIM2/ZAP70/PRAM1/NLRP2/CD2/CACNA1E/LILRB1/TLR9/CD84/GIPR/RASGRP1/FCN1/ALOX15B/CRHBP/RPH3A/SOCS1/CHRNA6/PTGER4/KCNJ11/OSM/IL33/SYTL1/TC2N/RSAD2/FGR/SYTL3/HAVCR2/IL1B/CCL3/POMC/GBP1/HTR2B/CD300A/IL6/DRD4/TLR6/FOXF1/TNFRSF4/C2CD4B/HLA-DRB5/CD40/HCAR2/GPR68/SYT15/KCNA5/ADAM8/FCER1G/TLR4/PLB1/SYK/SCG5/MYRIP/CSF1R/HLA-DRB1/IGF1/CXCL12/SNCAIP/UNC13D/CASP1/LYN/VEGFC/SRGN/TLR2/PAX8/CD74/KCNQ1/JAK2/TRPM2/CD14/INHBA/TNFSF4/VAMP8/FFAR2/MAOB/STXBP2/LIF/SYT17/PTGS1
GO_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING	GO_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING	GO_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING	86	0.636737593445608	1.41112939267653	0.0113895216400911	0.11045953425328	0.0962585495724099	1728	tags=27%, list=11%, signal=24%	FLT3/CD80/LCK/SELP/RASGRP1/VAV1/PIP5K1B/CD28/HCST/CD86/FGR/PPP1R16B/PIK3AP1/HCLS1/FGF7/FGF1/PRR5L/IGF1/JAK2/PIK3IP1/KL/FGF18/PDGFRA
GO_REGULATION_OF_HEAT_GENERATION	GO_REGULATION_OF_HEAT_GENERATION	GO_REGULATION_OF_HEAT_GENERATION	10	0.835504820890294	1.41067058578744	0.0607553366174056	0.32043320233944	0.279237419391175	801	tags=30%, list=5%, signal=28%	TNFSF11/TNF/IL1B
GO_POSITIVE_REGULATION_OF_ACTIN_CYTOSKELETON_REORGANIZATION	GO_POSITIVE_REGULATION_OF_ACTIN_CYTOSKELETON_REORGANIZATION	GO_POSITIVE_REGULATION_OF_ACTIN_CYTOSKELETON_REORGANIZATION	12	0.813821699830541	1.41027482955313	0.0618066561014263	0.323073990801888	0.281538700750372	1476	tags=33%, list=10%, signal=30%	STAP1/HCK/HCLS1/NTRK3
GO_MULTICELLULAR_ORGANISMAL_RESPONSE_TO_STRESS	GO_MULTICELLULAR_ORGANISMAL_RESPONSE_TO_STRESS	GO_MULTICELLULAR_ORGANISMAL_RESPONSE_TO_STRESS	32	0.708916805239508	1.40988484970474	0.0488126649076517	0.286050747910758	0.249275268849641	986	tags=19%, list=6%, signal=18%	DBH/TACR1/OSM/GCH1/DRD4/DPP4
GO_REGULATION_OF_HOMEOSTATIC_PROCESS	GO_REGULATION_OF_HOMEOSTATIC_PROCESS	GO_REGULATION_OF_HOMEOSTATIC_PROCESS	302	0.601711728789944	1.40962848028834	0.00101112234580384	0.0344625053228198	0.0300319098702662	1635	tags=18%, list=11%, signal=16%	JSRP1/FCRL5/GHRL/XCL1/TNFSF11/CCL19/CD38/PRKCQ/HSH2D/CXCL11/CCR7/TNF/CXCR3/CCL21/LCK/IL2RA/TACR1/CXCL10/MLXIPL/AKAP5/CXCL9/PTPRC/SIGLEC15/PTGER4/SLC8A1/NCKAP1L/TNFRSF11B/RIPK3/IL1B/CLIC2/CCL3/INPP5D/HTR2B/CORO1A/P2RX5/HLA-DRB5/SPI1/HCAR2/GPR68/ADAM8/FCER1G/SYK/CD4/CSF1R/HLA-DRB1/PLN/PKIB/LYN/CD74/PTK2B/INHBA/S1PR1/TNFAIP3/CASQ2
GO_REGULATION_OF_CAMP_METABOLIC_PROCESS	GO_REGULATION_OF_CAMP_METABOLIC_PROCESS	GO_REGULATION_OF_CAMP_METABOLIC_PROCESS	64	0.653377792409172	1.40933784502407	0.0192307692307692	0.154835730307428	0.134929618544316	2012	tags=33%, list=13%, signal=29%	TSHR/CXCL11/P2RY13/CXCR3/GPR65/CXCL10/GIPR/AKAP5/CXCL9/OXER1/PTGER4/DRD4/ADORA2A/PTGIR/ADRB2/LPAR1/ADCY7/RAMP1/EDN1/ADCY4/CALCRL
GO_REGULATION_OF_PROTEIN_POLYUBIQUITINATION	GO_REGULATION_OF_PROTEIN_POLYUBIQUITINATION	GO_REGULATION_OF_PROTEIN_POLYUBIQUITINATION	10	0.834684868165467	1.40928617343968	0.0607553366174056	0.32043320233944	0.279237419391175	1372	tags=30%, list=9%, signal=27%	HAMP/PTPN22/NMI
GO_REGULATION_OF_MYOTUBE_DIFFERENTIATION	GO_REGULATION_OF_MYOTUBE_DIFFERENTIATION	GO_REGULATION_OF_MYOTUBE_DIFFERENTIATION	28	0.723456032245509	1.40904654642494	0.0457697642163662	0.276687297376953	0.241115609536662	2423	tags=36%, list=16%, signal=30%	CXCL10/CXCL9/FLT3LG/CD53/HDAC9/NFATC2/CFLAR/IL4R/XBP1/SHOX2
GO_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS	GO_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS	GO_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS	29	0.717763916628585	1.40894338129788	0.0576131687242798	0.313058556756036	0.27281087873746	1430	tags=31%, list=9%, signal=28%	LIPC/MPO/MTTP/CETP/PLA2G7/PLA2G2A/MSR1/APOC2/ABCG1
GO_REGULATION_OF_MYOBLAST_DIFFERENTIATION	GO_REGULATION_OF_MYOBLAST_DIFFERENTIATION	GO_REGULATION_OF_MYOBLAST_DIFFERENTIATION	24	0.740608687520945	1.4085780871398	0.046242774566474	0.276989977485656	0.24137937624947	799	tags=25%, list=5%, signal=24%	TNF/CXCL10/CCL17/CXCL9/IL18/FLT3LG
GO_CELLULAR_CHEMICAL_HOMEOSTASIS	GO_CELLULAR_CHEMICAL_HOMEOSTASIS	GO_CELLULAR_CHEMICAL_HOMEOSTASIS	339	0.599207195783676	1.40840476154566	0.00100603621730382	0.0344625053228198	0.0300319098702662	2050	tags=26%, list=13%, signal=23%	GHRL/XCL1/CCR4/FASLG/HAMP/CCL19/CD38/CP/CCR7/KEL/CXCR3/CYSLTR1/CCL21/CCR6/S1PR4/LCK/PIK3CG/TACR1/SLC26A7/RIC3/GIPR/MLXIPL/LTF/PRKCB/PTPRC/CD52/HK3/PDE6B/CCL13/PTGER4/KCNJ11/SLC8A1/RGN/SLC6A12/PRND/IL1B/KCNMA1/STAR/CCL3/PTPRN2/AQP9/HTR2B/DRD4/CCL14/C3AR1/SLC24A4/CD40/ESR1/CCDC109B/CCR1/KCNA5/CD24/JAK3/CCR10/SLC12A5/SLC4A8/C5AR1/ATP2A3/CXCR4/PLN/CXCL12/PYGM/CCL2/LPAR1/PTK2B/JAK2/SCARA5/TRPM2/NOX4/RAB20/CACNA2D1/S1PR1/FAS/CACNB4/CASQ2/TGM2/PDGFRA/SLC31A2/KCNJ2/EDN1/TTC7A/F2RL1/IL1R1/HFE/HEPH/VDR/ABCG2/HMOX1/S1PR3
GO_CHRONIC_INFLAMMATORY_RESPONSE	GO_CHRONIC_INFLAMMATORY_RESPONSE	GO_CHRONIC_INFLAMMATORY_RESPONSE	10	0.834073225266552	1.40825347246067	0.0607553366174056	0.32043320233944	0.279237419391175	1315	tags=50%, list=9%, signal=46%	TNF/VNN1/IL1B/VCAM1/UNC13D
GO_INTERFERON_GAMMA_PRODUCTION	GO_INTERFERON_GAMMA_PRODUCTION	GO_INTERFERON_GAMMA_PRODUCTION	11	0.82878583487335	1.40799304629155	0.0604575163398693	0.32043320233944	0.279237419391175	2266	tags=82%, list=15%, signal=70%	ITK/LILRB1/IL18/EOMES/TLR4/BTN3A1/F2RL1/BTN3A2/IL12RB2
GO_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION	GO_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION	GO_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION	25	0.732569797360852	1.40772442504429	0.0509915014164306	0.293492396958784	0.255760198816369	2951	tags=40%, list=19%, signal=32%	GHRL/CXCR3/SULF1/STAT1/C13orf15/ACVRL1/THBS1/PDCD10/DLL4/ATOH8
GO_BONE_RESORPTION	GO_BONE_RESORPTION	GO_BONE_RESORPTION	14	0.790070879038417	1.40766541893103	0.0709876543209877	0.350753736192333	0.305659861153859	1502	tags=43%, list=10%, signal=39%	TNFSF11/IL7/GPR55/ADRB2/PTK2B/NOX4
GO_FEAR_RESPONSE	GO_FEAR_RESPONSE	GO_FEAR_RESPONSE	10	0.83370475277285	1.40763134162965	0.0607553366174056	0.32043320233944	0.279237419391175	986	tags=30%, list=6%, signal=28%	DBH/DRD4/DPP4
GO_NEGATIVE_REGULATION_OF_ENDOCYTOSIS	GO_NEGATIVE_REGULATION_OF_ENDOCYTOSIS	GO_NEGATIVE_REGULATION_OF_ENDOCYTOSIS	28	0.722722101137179	1.40761709798936	0.0457697642163662	0.276687297376953	0.241115609536662	2143	tags=25%, list=14%, signal=22%	PACSIN1/LILRB1/CD300A/APOC2/NR1H3/APOC1/LRRTM2
GO_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS	GO_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS	GO_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS	24	0.740071545317092	1.40755648592073	0.046242774566474	0.276989977485656	0.24137937624947	1648	tags=67%, list=11%, signal=60%	XCL1/CCL19/CCR7/CCL21/IL23A/NCKAP1L/CXCL2/IL1B/C3AR1/DAPK2/CMKLR1/C5AR1/CCL2/CD74/CSF1/SLIT2
GO_PYRIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	GO_PYRIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	GO_PYRIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	12	0.812133601417871	1.40734951716383	0.0618066561014263	0.323073990801888	0.281538700750372	1570	tags=42%, list=10%, signal=37%	KYNU/KMO/NMNAT3/HAAO/ME1
GO_REGULATION_OF_MAPK_CASCADE	GO_REGULATION_OF_MAPK_CASCADE	GO_REGULATION_OF_MAPK_CASCADE	440	0.596731286181295	1.40584897339818	0.001	0.0344625053228198	0.0300319098702662	1750	tags=22%, list=11%, signal=20%	GHRL/XCL2/BANK1/FLT3/XCL1/CD40LG/LAX1/TNFSF11/CCL19/SLAMF1/NLRP6/CCR7/TNF/CCL22/PTPN22/CCL21/PIK3CG/CCL3L1/TBC1D10C/CD27/CYSLTR2/TLR9/CCL17/RASGRP1/GPR55/PDE6G/FGD2/PIK3R6/GADD45G/CARD9/CCL13/GPR183/GDF10/OSM/TNFRSF11B/FPR1/PLA2G2A/TNFRSF25/C3/HAVCR2/MAP4K1/IL1B/CCL3/PIK3R5/GBP1/HTR2B/CD300A/IL6/DRD4/CCL14/TLR6/TNFRSF4/TLR3/CD40/ESR1/CCR1/CD24/ADAM8/TLR4/ADRB2/TREM2/SYK/TNFAIP8L3/CSF1R/C5AR1/IRAK2/FGF1/CCL18/CXCR4/TNFRSF1B/IGF1/LYN/PLA2G5/PTPRR/CCL2/LPAR1/CD74/PTK2B/JAK2/NTRK3/DUSP2/NOX4/KIAA1804/MAP3K5/INHBA/KL/RASSF2/FGF18/FAS/CCL20/IRAK3/LIF/ATF3/PDGFRA/GLIPR2
GO_REGULATION_OF_P38MAPK_CASCADE	GO_REGULATION_OF_P38MAPK_CASCADE	GO_REGULATION_OF_P38MAPK_CASCADE	15	0.774989665839372	1.40468277892775	0.074468085106383	0.361856305889608	0.315335053637795	571	tags=20%, list=4%, signal=19%	PTPN22/RASGRP1/GADD45G
GO_OSTEOCLAST_DIFFERENTIATION	GO_OSTEOCLAST_DIFFERENTIATION	GO_OSTEOCLAST_DIFFERENTIATION	20	0.749681986489193	1.40400143424558	0.0611353711790393	0.320994890732003	0.279726895563107	1501	tags=20%, list=10%, signal=18%	TNFSF11/TNF/CSF1R/CSF1
GO_POSITIVE_REGULATION_OF_TRANSLATIONAL_INITIATION	GO_POSITIVE_REGULATION_OF_TRANSLATIONAL_INITIATION	GO_POSITIVE_REGULATION_OF_TRANSLATIONAL_INITIATION	14	0.787893303212663	1.40378564273836	0.0709876543209877	0.350753736192333	0.305659861153859	215	tags=7%, list=1%, signal=7%	TNF
GO_COMPLEMENT_ACTIVATION	GO_COMPLEMENT_ACTIVATION	GO_COMPLEMENT_ACTIVATION	26	0.722016321378403	1.40354148988278	0.0629370629370629	0.32600335101442	0.284091454273549	2057	tags=73%, list=13%, signal=63%	CR1/C7/FCN1/CFP/C3/CFB/VSIG4/C1QB/CLU/CFD/C2/C4A/FCN3/C1S/SERPING1/C1R/CFI/C1RL/C13orf15
GO_LEUKOTRIENE_BIOSYNTHETIC_PROCESS	GO_LEUKOTRIENE_BIOSYNTHETIC_PROCESS	GO_LEUKOTRIENE_BIOSYNTHETIC_PROCESS	14	0.787654836898126	1.4033607684727	0.0709876543209877	0.350753736192333	0.305659861153859	1763	tags=50%, list=12%, signal=44%	LTC4S/ALOX5/ALOX5AP/SYK/PLA2G5/GGT1/GGT5
GO_PHOSPHATIDYLINOSITOL_3_KINASE_COMPLEX	GO_PHOSPHATIDYLINOSITOL_3_KINASE_COMPLEX	GO_PHOSPHATIDYLINOSITOL_3_KINASE_COMPLEX	16	0.768354443802336	1.40318954651265	0.0692771084337349	0.346311764630407	0.30178896179978	843	tags=19%, list=6%, signal=18%	PIK3CG/PIK3R6/PIK3R5
GO_RESPONSE_TO_INTERFERON_BETA	GO_RESPONSE_TO_INTERFERON_BETA	GO_RESPONSE_TO_INTERFERON_BETA	15	0.773636503514217	1.40223014775211	0.0759878419452888	0.366656478179657	0.319518102438981	2349	tags=53%, list=15%, signal=45%	AIM2/IRF1/TLR3/XAF1/STAT1/IFITM1/PLSCR1/IKBKE
GO_RESPONSE_TO_EXOGENOUS_DSRNA	GO_RESPONSE_TO_EXOGENOUS_DSRNA	GO_RESPONSE_TO_EXOGENOUS_DSRNA	25	0.729496198840681	1.40181812133752	0.0552407932011331	0.305821953507766	0.266504633312668	2693	tags=40%, list=18%, signal=33%	CARD9/TLR3/MB21D1/IFIT1/DDX58/RFTN1/IRAK3/NFKBIA/KCNJ8/RIPK2
GO_REGULATION_OF_SEQUENCE_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	GO_REGULATION_OF_SEQUENCE_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	GO_REGULATION_OF_SEQUENCE_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	239	0.602386204889779	1.4014886209637	0.00205549845837616	0.0447149824721841	0.0389663000665816	2227	tags=25%, list=15%, signal=22%	XCL1/CD40LG/TNFSF11/PRKCQ/TNF/IL10/AIM2/TLR9/GFI1/LTF/PRKCB/NLRC4/NLRC3/BTK/RIPK3/HAVCR2/NFAM1/IL1B/HCK/IL6/TRIM22/TNFRSF4/WNT2/CYP1B1/TLR3/CMKLR1/CD40/ESR1/ITGB2/ADAM8/TLR4/CLU/SYK/CDKN2A/NLRC5/IRAK2/TLR2/JAK2/NFKBID/TRIM34/DDX58/TNFSF4/AR/TNFAIP3/IRAK3/TRIM21/TRAF1/PIM1/NFKBIA/IL6R/TRIM14/HMOX1/C13orf15/CFLAR/PYCARD/ICAM1/ARRB2/SP100/RHEBL1/NFKB2
GO_CELLULAR_HOMEOSTASIS	GO_CELLULAR_HOMEOSTASIS	GO_CELLULAR_HOMEOSTASIS	412	0.595246336606362	1.40140218255416	0.00100200400801603	0.0344625053228198	0.0300319098702662	2050	tags=24%, list=13%, signal=21%	GHRL/XCL1/CCR4/FASLG/HAMP/CCL19/CD38/CP/CCR7/KEL/CXCR3/CYSLTR1/CCL21/CCR6/S1PR4/LCK/PIK3CG/TACR1/SLC26A7/NCF1/RIC3/GIPR/MLXIPL/LTF/PRKCB/PTPRC/CD52/HK3/PDE6B/CCL13/CHRNA1/PTGER4/KCNJ11/SLC8A1/RGN/SLC6A12/HAAO/PRND/IL1B/KCNMA1/STAR/CCL3/CYBB/PTPRN2/AQP9/NCF4/HTR2B/IL6/DRD4/NCF2/CCL14/NELL2/C3AR1/SLC24A4/CD40/ESR1/CCDC109B/CCR1/KCNA5/CD24/JAK3/CCR10/SLC12A5/SLC4A8/C5AR1/ATP2A3/CXCR4/PLN/CXCL12/PYGM/CCL2/LPAR1/PTK2B/GLRX/JAK2/SCARA5/TRPM2/NOX4/RAB20/CACNA2D1/S1PR1/FAS/CACNB4/CASQ2/TGM2/PDGFRA/SLC31A2/KCNJ2/EDN1/TTC7A/F2RL1/KCNN4/IL1R1/HFE/HEPH/VDR/ABCG2/HMOX1/S1PR3
GO_POSITIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS	GO_POSITIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS	GO_POSITIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS	36	0.697265962328353	1.40111344078215	0.0434782608695652	0.267479628468859	0.23309170413069	2191	tags=28%, list=14%, signal=24%	HAMP/CCL19/CCL21/SELE/SYK/SGIP1/HFE/B2M/ARRB2/VTN
GO_REGULATION_OF_PLATELET_ACTIVATION	GO_REGULATION_OF_PLATELET_ACTIVATION	GO_REGULATION_OF_PLATELET_ACTIVATION	21	0.74778052604093	1.40109718939838	0.0570175438596491	0.311209710322317	0.271199725139041	1728	tags=57%, list=11%, signal=51%	PRKCQ/SELP/ZAP70/TXK/PLEK/FCER1G/TLR4/ADRB2/SYK/LYN/TEC/PDGFRA
GO_POSITIVE_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL	GO_POSITIVE_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL	GO_POSITIVE_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL	23	0.737699940245144	1.40033634639576	0.0528571428571429	0.297852855427885	0.259560064627355	455	tags=22%, list=3%, signal=21%	XCL1/CXCL11/CXCR3/CXCL10/CXCL9
GO_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	GO_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	GO_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	42	0.681460215467607	1.40016622548492	0.0344387755102041	0.227015524495817	0.197829777810585	1462	tags=43%, list=10%, signal=39%	FLT3/TNFRSF18/IL12A/IL15/IL24/IL18/SOCS1/PTGER4/OSM/IL23A/IL6/HCLS1/CD40/CSF1R/CTF1/IGF1/LYN/JAK2
GO_REGULATION_OF_MYOBLAST_FUSION	GO_REGULATION_OF_MYOBLAST_FUSION	GO_REGULATION_OF_MYOBLAST_FUSION	10	0.829113549405231	1.39987953053038	0.0706075533661741	0.350721540212509	0.305631804378672	2343	tags=70%, list=15%, signal=59%	CXCL10/CXCL9/FLT3LG/CD53/NFATC2/CFLAR/IL4R
GO_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	GO_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	GO_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	64	0.648795888367692	1.3994546643544	0.0204326923076923	0.161195054945055	0.140471370734529	1922	tags=34%, list=13%, signal=30%	TLR10/TLR9/CD180/TICAM2/BIRC3/CD86/BTK/HAVCR2/PIK3AP1/TLR6/TLR3/ITGAM/ITGB2/TLR4/IRAK2/TLR2/CD14/RFTN1/IRAK3/LY96/IRF7/NFKBIA
GO_DEFENSE_RESPONSE_TO_FUNGUS	GO_DEFENSE_RESPONSE_TO_FUNGUS	GO_DEFENSE_RESPONSE_TO_FUNGUS	11	0.823465595561669	1.39895469206268	0.0669934640522876	0.338500882950956	0.294982268774788	509	tags=27%, list=3%, signal=26%	HAMP/MPO/LTF
GO_NEGATIVE_REGULATION_OF_SECRETION	GO_NEGATIVE_REGULATION_OF_SECRETION	GO_NEGATIVE_REGULATION_OF_SECRETION	118	0.621851617614862	1.39888518597039	0.00761697497279652	0.0871826303374751	0.0759741891084763	1897	tags=28%, list=12%, signal=25%	GHRL/BANK1/TNFRSF9/SLAMF1/P2RY12/TNF/PTPN22/IL10/LILRB1/CD84/CRHBP/PTGER4/KCNJ11/OSM/IL33/RSAD2/IL1B/GBP1/CD300A/IL6/DRD4/FOXF1/SRGN/CD74/INHBA/TNFSF4/VAMP8/MAOB/LIF/PTGS1/NR1H3/EDN1/F2RL1
GO_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	GO_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	GO_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	142	0.614700514929435	1.39885528060813	0.0107066381156317	0.105804124873211	0.0922016525592128	2074	tags=20%, list=14%, signal=18%	IL18RAP/CCL19/DPEP1/CCR7/MPO/TACR1/OLR1/SLC8A1/IL1B/STAR/CYBB/IL6/CYP1B1/IL18BP/KCNA5/NOX5/CYP2E1/PTK2B/NOX4/MAP3K5/FAS/TNFAIP3/KLF2/UCP3/PDGFRA/EDN1/IL1R1/HMOX1/GUCY1B3
GO_NEGATIVE_REGULATION_OF_CELL_KILLING	GO_NEGATIVE_REGULATION_OF_CELL_KILLING	GO_NEGATIVE_REGULATION_OF_CELL_KILLING	10	0.828344775790251	1.3985815292518	0.0722495894909688	0.354748507396033	0.309141053470496	790	tags=40%, list=5%, signal=38%	IL7R/LILRB1/PTPRC/HAVCR2
GO_MATURE_B_CELL_DIFFERENTIATION	GO_MATURE_B_CELL_DIFFERENTIATION	GO_MATURE_B_CELL_DIFFERENTIATION	12	0.807019921153727	1.39848800048959	0.0681458003169572	0.341748276375852	0.297812168276761	1452	tags=42%, list=10%, signal=38%	POU2F2/GPR183/PLCL2/MFNG/PTK2B
GO_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	GO_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	GO_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	55	0.656486340276555	1.3984385820175	0.0339393939393939	0.225016264338298	0.196087548094685	1897	tags=31%, list=12%, signal=27%	TNF/KLRK1/RGN/RIPK3/IL1B/IL6/ESR1/ITGB2/TLR4/CLU/NOX5/PTK2B/JAK2/NOX4/KLF2/EDN1/F2RL1
GO_GLUCOCORTICOID_RECEPTOR_BINDING	GO_GLUCOCORTICOID_RECEPTOR_BINDING	GO_GLUCOCORTICOID_RECEPTOR_BINDING	14	0.784264441425581	1.39732011745033	0.0756172839506173	0.365925289550719	0.318880917452088	24	tags=7%, list=0%, signal=7%	FLT3
GO_POSITIVE_REGULATION_OF_LOCOMOTION	GO_POSITIVE_REGULATION_OF_LOCOMOTION	GO_POSITIVE_REGULATION_OF_LOCOMOTION	268	0.597944522015698	1.39637977521878	0.00204708290685773	0.0447149824721841	0.0389663000665816	1897	tags=28%, list=12%, signal=25%	XCL1/CCL19/CXCL11/CCR7/RLTPR/TNF/CXCR3/EPHA1/CD274/CCL21/TNFRSF18/CCR6/TACR1/SELP/IL12A/CXCL10/CXCL9/PTPRC/P2RY6/PTGER4/SLC8A1/IL23A/PLA2G7/NCKAP1L/CXCL2/FGR/LGR6/IL1B/CCL3/IL6/CORO1A/FOXF1/FGF7/C3AR1/HDAC9/DAPK2/CMKLR1/ATP8A1/CCR1/ADAM8/ITGA4/SEMA4A/CSF1R/C5AR1/FGF1/IGF1/CXCL12/CCBE1/MMP9/LYN/FERMT3/VEGFC/CCL2/LPAR1/CD74/LRRC15/PTK2B/JAK2/NTRK3/CSF1/NOX4/S1PR1/FGF18/SLIT2/WNT5B/CCL20/PDGFRA/CXCL16/GLIPR2/TRIM21/CYR61/CXCL14/EDN1/IL16/F2RL1
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS	GO_POSITIVE_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS	GO_POSITIVE_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS	10	0.826993526000972	1.39630007224026	0.0738916256157636	0.360548119168809	0.314195051037156	1500	tags=30%, list=10%, signal=27%	TNF/RGN/TRPM2
