	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO_NEGATIVE_REGULATION_OF_GTPASE_ACTIVITY	GO_NEGATIVE_REGULATION_OF_GTPASE_ACTIVITY	GO_NEGATIVE_REGULATION_OF_GTPASE_ACTIVITY	31	-0.529456369795948	-1.30404149492689	0.133333333333333	0.488576632838928	0.421162195105249	2384	tags=42%, list=16%, signal=35%	ARL2/IQGAP2/PDE6D/BCAS3/SH3BP4/ARRB1/PTPRN2/F11R/GMIP/KLRK1/RGN/FZD10/RHOH
GO_PEPTIDYL_TYROSINE_MODIFICATION	GO_PEPTIDYL_TYROSINE_MODIFICATION	GO_PEPTIDYL_TYROSINE_MODIFICATION	128	-0.42365286681557	-1.30352584975304	0.0421686746987952	0.249608775581519	0.215167432856134	1392	tags=18%, list=9%, signal=16%	MAP2K6/MST1R/RET/TEC/FGFR3/ABI3/STYK1/HCK/TESK2/FGR/BTK/IL12RB2/MATK/KIT/PTK6/LCK/IL12RB1/ZAP70/ITK/FGFR2/FLT3/EPHA1/BLK
GO_REGULATION_OF_MITOCHONDRIAL_DEPOLARIZATION	GO_REGULATION_OF_MITOCHONDRIAL_DEPOLARIZATION	GO_REGULATION_OF_MITOCHONDRIAL_DEPOLARIZATION	14	-0.624987554491893	-1.30319449453529	0.18705035971223	0.581192666581931	0.50099894834188	2226	tags=43%, list=15%, signal=37%	TSPO/IFI6/BCL2/P2RX7/ALOX12/HSH2D
GO_POSITIVE_REGULATION_OF_STAT_CASCADE	GO_POSITIVE_REGULATION_OF_STAT_CASCADE	GO_POSITIVE_REGULATION_OF_STAT_CASCADE	43	-0.504086675660696	-1.30269327774392	0.0934343434343434	0.395117845117845	0.34059897217792	1825	tags=37%, list=12%, signal=33%	CD40/STAP2/OSM/HCLS1/PTK2B/PTGER4/IL10/FGFR3/IL6R/KIT/IL23A/IL18/PTK6/TNFRSF18/FLT3/IL24
GO_EPIDERMIS_DEVELOPMENT	GO_EPIDERMIS_DEVELOPMENT	GO_EPIDERMIS_DEVELOPMENT	121	-0.426905634784031	-1.30146592745067	0.0440251572327044	0.255060711822609	0.21986710386072	884	tags=14%, list=6%, signal=13%	EVPL/MCOLN3/STRC/SPINK5/CNFN/TGM1/ELF3/POU3F1/LAMC2/DCT/CDH3/BCL11B/FGFR2/WNT10A/SFN/KRT5/OVOL1
GO_PHAGOCYTOSIS	GO_PHAGOCYTOSIS	GO_PHAGOCYTOSIS	118	-0.426746759624752	-1.30141619166651	0.043343653250774	0.252739265042401	0.217865973319353	2237	tags=27%, list=15%, signal=23%	FCGR3A/PIK3CB/PRKCD/LYN/ANXA11/CDC42SE2/BAIAP2/ABCA7/SYK/ADORA2A/GAS6/RAB20/PPAPDC1A/FCER1G/TREM2/CLEC7A/SCARB1/NCKAP1L/P2RX7/CORO1A/HCK/FGR/IRF8/UNC13D/FCN3/FCN1/VAV1/MARCO/CD247/CEACAM4/SLAMF1/CD3G
GO_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	GO_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	GO_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	33	-0.525451694557171	-1.30129595045624	0.132029339853301	0.4856916430918	0.418675279986742	521	tags=15%, list=3%, signal=15%	PID1/PRKCB/SOCS1/PRKCQ/MZB1
GO_TRANSCYTOSIS	GO_TRANSCYTOSIS	GO_TRANSCYTOSIS	10	-0.673322517958698	-1.30081157646885	0.178997613365155	0.566959567593683	0.488729750819662	1808	tags=40%, list=12%, signal=35%	TG/RAB17/CD300LG/PIGR
GO_FC_EPSILON_RECEPTOR_SIGNALING_PATHWAY	GO_FC_EPSILON_RECEPTOR_SIGNALING_PATHWAY	GO_FC_EPSILON_RECEPTOR_SIGNALING_PATHWAY	101	-0.431199244412709	-1.29894254383338	0.0653409090909091	0.324217999231213	0.279481979020201	2230	tags=18%, list=15%, signal=15%	PIK3CB/NFATC1/PSME2/LYN/TRAF6/NFKBIA/PSME1/SYK/PSMB8/FCER1G/LAT/TEC/PSMB10/BTK/VAV1/NR4A3/ITK/PRKCQ
GO_REGULATION_OF_PROTEIN_POLYUBIQUITINATION	GO_REGULATION_OF_PROTEIN_POLYUBIQUITINATION	GO_REGULATION_OF_PROTEIN_POLYUBIQUITINATION	10	-0.671124670062174	-1.2965654894736	0.178997613365155	0.566959567593683	0.488729750819662	1662	tags=30%, list=11%, signal=27%	PARP10/PTPN22/HAMP
GO_POSITIVE_REGULATION_OF_PHAGOCYTOSIS	GO_POSITIVE_REGULATION_OF_PHAGOCYTOSIS	GO_POSITIVE_REGULATION_OF_PHAGOCYTOSIS	31	-0.526132824851574	-1.29585566363849	0.142857142857143	0.509940249864204	0.439578032533806	1851	tags=35%, list=12%, signal=31%	ABCA7/DOCK2/GAS6/C2/FCER1G/RAB27A/NCKAP1L/C3/PYCARD/TNF/STAP1
GO_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	GO_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	GO_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	35	-0.517842310517333	-1.29543623449843	0.119804400977995	0.459828215858686	0.396380522001388	2438	tags=23%, list=16%, signal=19%	BIRC3/GSTP1/SYK/GAS6/PELI3/TNFAIP3/PYCARD/TNF
GO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY	GO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY	GO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY	10	-0.670469333600472	-1.29529942568822	0.178997613365155	0.566959567593683	0.488729750819662	30	tags=20%, list=0%, signal=20%	MYO1C/FLT3
GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	118	-0.424103124463704	-1.29335410443128	0.043343653250774	0.252739265042401	0.217865973319353	2963	tags=22%, list=19%, signal=18%	HIPK2/BCL2L1/GPX1/HRAS/BAK1/IKBKE/PML/E2F2/PRKCD/BOK/NUPR1/BCL2A1/WWOX/HMOX1/CIDEB/TNFRSF1B/BBC3/CRIP1/TP73/BCL2/PYCARD/BRSK2/CHAC1/CD24/TNF/SFN
GO_REGULATION_OF_ION_HOMEOSTASIS	GO_REGULATION_OF_ION_HOMEOSTASIS	GO_REGULATION_OF_ION_HOMEOSTASIS	123	-0.423198207187796	-1.29110900414201	0.0440251572327044	0.255060711822609	0.21986710386072	1694	tags=25%, list=11%, signal=23%	CD4/GSTO1/NEDD4L/PTK2B/P2RX4/BBC3/EDN1/BCL2/PTGER4/P2RX7/TPCN2/PTPRC/JPH2/CORO1A/CXCL10/CCL3/ALOX12/CXCL9/CXCL11/CASQ2/LCK/TACR1/HAP1/CXCR3/HSH2D/CCR7/CCL21/XCL1/CCL19/FCRL5/JSRP1
GO_RETINOL_METABOLIC_PROCESS	GO_RETINOL_METABOLIC_PROCESS	GO_RETINOL_METABOLIC_PROCESS	15	-0.615125053273872	-1.29110879594757	0.18854415274463	0.583790404342542	0.503238246875683	1656	tags=27%, list=11%, signal=24%	RETSAT/PLB1/RDH12/DHRS9
GO_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS	GO_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS	GO_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS	54	-0.470479648920479	-1.2899249581302	0.100250626566416	0.416808185210591	0.359296451001168	1800	tags=31%, list=12%, signal=28%	FAAH/SYK/ALOX5AP/EDN1/CD74/PDPN/GGT1/ALOX5/HPGD/CYP2U1/CYP2E1/LTC4S/ALOX12/PTGDS/DPEP1/ALOX15B/FAAH2
GO_HISTONE_KINASE_ACTIVITY	GO_HISTONE_KINASE_ACTIVITY	GO_HISTONE_KINASE_ACTIVITY	17	-0.603594213852244	-1.28706340777682	0.178921568627451	0.566959567593683	0.488729750819662	2127	tags=29%, list=14%, signal=25%	RPS6KA5/RPS6KA4/AURKC/CDK2/PRKCB
GO_INTRINSIC_COMPONENT_OF_PEROXISOMAL_MEMBRANE	GO_INTRINSIC_COMPONENT_OF_PEROXISOMAL_MEMBRANE	GO_INTRINSIC_COMPONENT_OF_PEROXISOMAL_MEMBRANE	14	-0.616823706892418	-1.2861716255687	0.196642685851319	0.597171725841953	0.514773196272165	2807	tags=36%, list=18%, signal=29%	PEX10/PEX16/PEX11G/ABCD1/SLC27A2
GO_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	GO_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	GO_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	179	-0.402426844162522	-1.28580013080167	0.028391167192429	0.203432434775072	0.175362563468566	2224	tags=17%, list=15%, signal=15%	PRKCD/BAMBI/JUP/CDK5R1/HPS4/DAB2/UGCG/BCAS3/HHAT/RNASE2/GAS6/HCLS1/ITGAX/ZBED3/RBPMS/ZC3H12A/TLR3/KCNN3/CDKL2/IL18R1/TLR9/IL23A/IL18/ANXA13/CD27/CDH1/PRKCQ/TNF/SFN/IL9R/CCL19
GO_B_CELL_MEDIATED_IMMUNITY	GO_B_CELL_MEDIATED_IMMUNITY	GO_B_CELL_MEDIATED_IMMUNITY	48	-0.488297925913104	-1.28546380725398	0.103896103896104	0.425928656496342	0.367158467824981	1434	tags=33%, list=9%, signal=30%	CD74/C2/IRF7/FCER1G/C1QB/HLA-DRB1/INPP5D/POU2F2/C3/HLA-DRB5/GAPT/BATF/CD27/SLA2/C8G/CD40LG
GO_CELL_VOLUME_HOMEOSTASIS	GO_CELL_VOLUME_HOMEOSTASIS	GO_CELL_VOLUME_HOMEOSTASIS	13	-0.626343614879508	-1.2836945261351	0.184210526315789	0.577225774717167	0.497579413363709	1219	tags=23%, list=8%, signal=21%	P2RX7/AQP9/SLC6A12
GO_TISSUE_HOMEOSTASIS	GO_TISSUE_HOMEOSTASIS	GO_TISSUE_HOMEOSTASIS	91	-0.432033075169963	-1.28319665441176	0.0712328767123288	0.337744568977446	0.291142135121948	1278	tags=23%, list=8%, signal=21%	GPR55/LYZ/PTK2B/P2RX4/BCL2/CTSH/P2RX7/ZG16B/CORO1A/FLT3LG/SASH3/IL7/ADRB2/TLR9/CD7/NAPSA/CDH3/RDH12/PIGR/LTF/CDHR1
GO_NEGATIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	GO_NEGATIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	GO_NEGATIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	19	-0.5745300631748	-1.28210624380472	0.174224343675418	0.560527120776155	0.4831848613602	2107	tags=37%, list=14%, signal=32%	LYN/PIK3AP1/TNFAIP3/TLR3/SMPDL3B/TLR9/NLRP6
GO_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM	GO_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM	GO_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM	21	-0.559292517935166	-1.28180658300891	0.171361502347418	0.55627309268242	0.479517809582496	1144	tags=33%, list=7%, signal=31%	CD4/CHGA/PYCARD/IL6R/TLR9/IL23A/SELP
GO_POSITIVE_REGULATION_OF_CELL_DEATH	GO_POSITIVE_REGULATION_OF_CELL_DEATH	GO_POSITIVE_REGULATION_OF_CELL_DEATH	443	-0.365928319734454	-1.28171335008245	0.00843881856540084	0.0940898202992674	0.0811071848116035	1733	tags=16%, list=11%, signal=15%	CYSLTR2/ENDOG/NKX3-1/NQO1/PSEN2/ARRB1/OSM/TNFSF10/VDR/SLC9A3R1/ADAM8/BBC3/FRZB/MNDA/IRF5/MAP2K6/RASSF2/TP73/INPP5D/RET/TNFSF15/BCL2/CTSH/ZC3H12A/MCF2L/LILRB1/P2RX7/IL10/SEPT4/DAPK1/TLR3/PYCARD/PLEKHF1/BMPR1B/NFKBID/OSGIN1/S100A9/KLRK1/CASP1/RIPK3/ESR2/FGD3/IFI27/MAP3K9/VAV1/WNT11/ADRB2/FGD2/CCL3/POU4F1/ALOX12/COL4A3/NR4A3/SCIN/GZMA/S100A8/LCK/GADD45G/P2RX1/GZMB/UBD/CDKN2A/CXCR3/HCAR2/TNF/MAL/FASLG/NLRP2/LTA/SFN/HRK/CD40LG/BIK
GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_HEME_GROUP_OF_DONORS	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_HEME_GROUP_OF_DONORS	GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_HEME_GROUP_OF_DONORS	19	-0.57378372942283	-1.28044074494801	0.181384248210024	0.571421249058961	0.492575803687271	4478	tags=74%, list=29%, signal=52%	COX15/COX7A2/COX7C/COX7B/COX6B1/COX4I1/COX6C/POR/COX8A/CYB5A/COX5B/SURF1/COX5A/COX7A1
GO_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS	GO_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS	GO_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS	14	-0.613846085223026	-1.27996282966793	0.196642685851319	0.597171725841953	0.514773196272165	2726	tags=50%, list=18%, signal=41%	CPEB1/CCL2/GSTP1/EDN1/MAP2K6/PTGER4/TLR9
GO_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY	GO_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY	GO_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY	11	-0.64422666945161	-1.27994644359455	0.2004662004662	0.604068599556423	0.520718430402729	2100	tags=45%, list=14%, signal=39%	TRAF6/PIK3AP1/UNC93B1/HAVCR2/TLR9
GO_P53_BINDING	GO_P53_BINDING	GO_P53_BINDING	43	-0.494993368527131	-1.27919376734756	0.108585858585859	0.435038837236672	0.375011614006182	249	tags=7%, list=2%, signal=7%	TP73/CDKN2A/TRIM29
GO_PROTEIN_COMPLEX_LOCALIZATION	GO_PROTEIN_COMPLEX_LOCALIZATION	GO_PROTEIN_COMPLEX_LOCALIZATION	45	-0.491342106928834	-1.27903207070396	0.106060606060606	0.429179728317659	0.369960952538085	3	tags=4%, list=0%, signal=4%	KIF17/EXOC3L4
GO_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS	GO_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS	GO_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS	21	-0.558040185938739	-1.27893644377826	0.171361502347418	0.55627309268242	0.479517809582496	30	tags=10%, list=0%, signal=10%	ITGB1BP1/FLT3
GO_DESMOSOME	GO_DESMOSOME	GO_DESMOSOME	17	-0.599530877929558	-1.27839902554854	0.191176470588235	0.590771792588003	0.509256334112592	1295	tags=41%, list=8%, signal=38%	KAZN/DSC2/EVPL/KRT80/PKP3/PKP1/PKP2
GO_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	GO_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	GO_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	69	-0.450303936379588	-1.27821830847076	0.079155672823219	0.357023654528453	0.307761067433762	1494	tags=30%, list=10%, signal=28%	HLA-E/MICA/LGALS3/HAVCR2/LILRB1/IL10/PTPRC/IL7R/CD84/DUSP10/DHX58/CEACAM1/IL33/IL2RA/MICB/MASP1/SPN/SPINK5/SLAMF1/TNF/XCL1
GO_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL	GO_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL	GO_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL	40	-0.502466810529062	-1.27795680596085	0.125641025641026	0.471070040087323	0.406071184736544	1499	tags=22%, list=10%, signal=20%	TSPO/IFI6/PID1/BCL2/P2RX7/CASP1/ALOX12/CDKN2A/HSH2D
GO_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	GO_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	GO_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	23	-0.546064744708368	-1.2777033661905	0.163895486935867	0.543598884223035	0.468592404851287	2100	tags=35%, list=14%, signal=30%	TRAF6/GPRC5B/CD74/FCER1G/SASH3/NR4A3/FFAR2/XCL1
GO_HAIR_CELL_DIFFERENTIATION	GO_HAIR_CELL_DIFFERENTIATION	GO_HAIR_CELL_DIFFERENTIATION	18	-0.591343372163572	-1.27632522475544	0.174447174447174	0.560767760433259	0.483392297245184	1480	tags=22%, list=10%, signal=20%	SLC9A3R1/MCOLN3/STRC/SPINK5
GO_SKIN_DEVELOPMENT	GO_SKIN_DEVELOPMENT	GO_SKIN_DEVELOPMENT	106	-0.42010168097164	-1.27618443740747	0.0738636363636364	0.345678872473489	0.297981653126744	602	tags=11%, list=4%, signal=11%	ALOX12/SPINK5/CNFN/TGM1/POU3F1/LTB/CDH3/BCL11B/FGFR2/WNT10A/SFN/OVOL1
GO_REGULATION_OF_CYTOPLASMIC_TRANSPORT	GO_REGULATION_OF_CYTOPLASMIC_TRANSPORT	GO_REGULATION_OF_CYTOPLASMIC_TRANSPORT	346	-0.372582247363275	-1.27594886139025	0.0113636363636364	0.115207147064598	0.099310715429847	1712	tags=14%, list=11%, signal=13%	RNASE2/CD4/PARP10/GAS6/GSTO1/HCLS1/PTK2B/P2RX4/ITGAX/SLC9A3R1/ZBED3/SNAI2/RBPMS/BCL2/ZC3H12A/P2RX7/IL10/TLR3/KCNN3/JPH2/CORO1A/CDKL2/IL18R1/NOV/RGS20/BRSK2/IFI27/CXCL10/CXCL9/TLR9/IL23A/CXCL11/IL18/CASQ2/ANXA13/CD27/TBC1D10C/HAP1/CDKN2A/CXCR3/CDH1/PRKCQ/TNF/XCL1/SFN/IL9R/CCL19/FCRL5/JSRP1
GO_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS	GO_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS	GO_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS	19	-0.571712055957842	-1.2758176526943	0.18854415274463	0.583790404342542	0.503238246875683	2108	tags=26%, list=14%, signal=23%	BOK/ENDOG/ZC3H12A/CDKN2A/CXCR3
GO_DIVALENT_INORGANIC_CATION_HOMEOSTASIS	GO_DIVALENT_INORGANIC_CATION_HOMEOSTASIS	GO_DIVALENT_INORGANIC_CATION_HOMEOSTASIS	204	-0.393840832265508	-1.27564203333505	0.0295081967213115	0.206425447704674	0.177942596590668	1611	tags=24%, list=11%, signal=21%	ATP2A3/CHRNA10/PTK2B/VDR/CXCL12/BBC3/EDN1/SLC8A2/BCL2/ATP2C2/P2RX7/TPCN2/PTPRC/DRD4/CYSLTR1/JPH2/CCL28/S100A9/RGN/TMC8/SLC24A5/P2RY2/CD38/CCR6/ESR1/CCL13/CCL3/CD52/PRKCB/KEL/CASQ2/GIPR/CCL14/S1PR4/S100A8/LCK/TACR1/CD24/CXCR3/CCR7/CCL21/XCL1/GHRL/S100A14/SLC24A4/CCR4/CCL19/TRPM1
GO_BRANCHING_INVOLVED_IN_MAMMARY_GLAND_DUCT_MORPHOGENESIS	GO_BRANCHING_INVOLVED_IN_MAMMARY_GLAND_DUCT_MORPHOGENESIS	GO_BRANCHING_INVOLVED_IN_MAMMARY_GLAND_DUCT_MORPHOGENESIS	12	-0.628665127099603	-1.27553967739639	0.191943127962085	0.591543760346024	0.509921784757724	1572	tags=33%, list=10%, signal=30%	PML/VDR/ESR1/WNT4
GO_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	GO_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	GO_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	38	-0.502500021432065	-1.27450327444047	0.129901960784314	0.482404908165798	0.415842053010411	1673	tags=26%, list=11%, signal=23%	SLC6A15/SLC7A7/SLC7A5/SLC1A4/SLC7A8/SLC1A7/SLC38A5/SLC7A5P2/SLC6A12/SLC7A4
GO_SULFUR_AMINO_ACID_METABOLIC_PROCESS	GO_SULFUR_AMINO_ACID_METABOLIC_PROCESS	GO_SULFUR_AMINO_ACID_METABOLIC_PROCESS	31	-0.517060661376236	-1.27351108853184	0.15952380952381	0.539766818654508	0.465289092662061	1605	tags=16%, list=11%, signal=14%	GNMT/CTH/GGT1/MAT1A/DPEP1
GO_MEMBRANE_MICRODOMAIN	GO_MEMBRANE_MICRODOMAIN	GO_MEMBRANE_MICRODOMAIN	205	-0.392641397066751	-1.27223187413753	0.0293159609120521	0.206001677426905	0.177577298685673	2132	tags=25%, list=14%, signal=22%	SGCA/LYN/SDCBP/RAP2B/CRB2/PLSCR1/GPRC5B/EZR/KCNA5/ICAM1/HMOX1/RFTN1/TNFRSF1B/CD4/DLL1/PTK2B/HPSE/SLC9A3R1/OLR1/SMPD2/LAT/INPP5D/SCARB1/RET/UNC5A/DPP4/PTPRC/NFAM1/HCK/BTK/SELE/KCNA3/RTN4RL1/ADRB2/CD48/P2RY12/ANXA13/CD226/LCK/P2RX1/MAL2/CD24/ZAP70/LAX1/CDH1/ADCY2/TNF/MAL/FASLG/CD79A/CD1A
GO_REGULATION_OF_SEQUENCE_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	GO_REGULATION_OF_SEQUENCE_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	GO_REGULATION_OF_SEQUENCE_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	239	-0.384528612731206	-1.27131191878038	0.0272108843537415	0.200514742788795	0.172847458408299	2169	tags=23%, list=14%, signal=20%	JUP/RPS6KA5/TRIM26/TRAF6/SGK1/NFKBIA/NFKB2/ICAM1/HMOX1/RPS6KA4/TRIM34/CD40/SYK/PARP10/GAS6/ARRB1/CMKLR1/CTH/TRIM22/ITGB2/RHEBL1/RIPK4/SIGIRR/ADAM8/TRIM21/HAVCR2/TNFAIP3/ZC3H12A/IL10/TLR3/PIM1/PYCARD/IL6R/NFAM1/NLRC5/NFKBID/S100A9/HCK/BTK/NLRC3/RIPK3/ESR2/GFI1/KIT/ESR1/TLR9/PRKCB/S100A8/CDKN2A/PRKCQ/TNF/XCL1/LTF/CD40LG
GO_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION	GO_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION	GO_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION	40	-0.499853836556155	-1.27131105781888	0.130769230769231	0.484159106193193	0.417354204517892	2235	tags=40%, list=15%, signal=34%	CAMK4/TRAF6/SIGLEC15/FSTL3/GPR55/RASSF2/INPP5D/LILRB1/TLR3/GPR68/LILRB3/LILRB4/CCL3/IL23A/TNF/LTF
GO_QUATERNARY_AMMONIUM_GROUP_TRANSPORT	GO_QUATERNARY_AMMONIUM_GROUP_TRANSPORT	GO_QUATERNARY_AMMONIUM_GROUP_TRANSPORT	10	-0.657874331875555	-1.27096677140675	0.200477326968974	0.604068599556423	0.520718430402729	978	tags=40%, list=6%, signal=37%	SLC25A29/CPT2/PRKAG2/SLC22A1
GO_BRANCH_ELONGATION_OF_AN_EPITHELIUM	GO_BRANCH_ELONGATION_OF_AN_EPITHELIUM	GO_BRANCH_ELONGATION_OF_AN_EPITHELIUM	10	-0.657820227025453	-1.27086224465549	0.200477326968974	0.604068599556423	0.520718430402729	644	tags=30%, list=4%, signal=29%	RDH10/ESR1/FGFR2
GO_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY	GO_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY	GO_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY	10	-0.657634413513047	-1.27050326606565	0.200477326968974	0.604068599556423	0.520718430402729	2280	tags=50%, list=15%, signal=43%	WDFY1/LYN/TNFAIP3/PTPN22/LTF
GO_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	GO_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	GO_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	37	-0.500816870184148	-1.27011160684501	0.133495145631068	0.488787998121867	0.421344395932199	1875	tags=32%, list=12%, signal=29%	FADD/ATF3/ICAM1/HMOX1/TNFSF10/LGALS3/TNFAIP3/DAPK1/BMPR1B/TMC8/MAL/FASLG
GO_NEGATIVE_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY	GO_NEGATIVE_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY	GO_NEGATIVE_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY	13	-0.619150033887275	-1.26895124413515	0.196172248803828	0.597167662701146	0.514769693768799	1268	tags=23%, list=8%, signal=21%	NCKAP1L/RGN/TNF
GO_NEGATIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE	GO_NEGATIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE	GO_NEGATIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE	12	-0.624546113466223	-1.26718234199693	0.196682464454976	0.597171725841953	0.514773196272165	9	tags=25%, list=0%, signal=25%	RPS6KA2/OSM/OVOL1
GO_NEGATIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	GO_NEGATIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	GO_NEGATIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	11	-0.637794402355952	-1.26716684631344	0.20979020979021	0.622081645454987	0.536246012856047	4034	tags=82%, list=26%, signal=60%	NOL3/PRELID1/AKT1/FXN/PARL/ARRB2/BCL2L1/GPX1/PPIF
