Chr2	17704	2003399	Chr14	52071645	51392282
Chr2	834773	2055675	Chr14	43560386	41689850
Chr2	123901	1290112	Chr3	128465751	130245401
Chr2	123901	2055675	Chr1	28000268	27180637
Chr2	468211	2055675	Chr5	28333157	29362006
Chr2	1113581	2055675	Chr6	30290722	29490273
Chr2	1206551	2055675	Chr12	17049369	17722893
Chr2	17290	2055675	Chr2	52590702	55833914
Chr2	1113581	2055675	Chr2	3832949	4266630
Chr2	17704	1206769	Chr2	17704	2022812
Chr2	17704	2055675	Chr14	35942009	34728528
Chr2	273207	1534990	Chr17	27146224	28166114
Chr2	895753	1961608	Chr6	6538581	5155002
Chr2	16804	1114291	Chr2	17657383	18467064
Chr2	17290	2055675	Chr3	138712905	136834639
Chr2	17290	2055675	Chr3	136964091	135815559
Chr2	835644	1922600	Chr14	2057368	1442941
Chr2	123478	1113868	Chr10	36473585	37057741
Chr2	17290	2003399	Chr11	23497435	25416517
Chr2	17290	1727126	Chr11	23842357	25746326
Chr2	309330	2055675	Chr11	23637637	26061826
Chr2	834773	2022812	Chr11	23530441	24292820
Chr2	835183	1727126	Chr3	30722509	30907290
Chr2	101044	1575789	Chr3	190215390	190779265
Chr2	16804	933571	Chr3	6055011	4656008
Chr2	1113581	2055675	Chr3	5719497	4656008
Chr2	17704	2003042	Chr3	119406842	120065976
Chr2	1113581	2055675	Chr2	7525134	8063585
Chr2	834773	2003042	Chr19	4514281	5614050
Chr2	17290	2003042	Chr3	41008427	42979297
Chr2	123901	1726025	Chr3	40895623	42128884
Chr2	1113581	1727126	Chr3	43358091	43715164
Chr9	44091369	45226035	Chr12	17965726	18777643
Chr9	44079756	45226035	Chr2	4333285	4937197
Chr9	44091369	45226035	Chr18	3966769	2567580
Chr9	44079756	45237626	Chr9	23656542	25508126
Chr9	44091369	45237626	Chr1	94384604	94980426
Chr9	44091369	45237626	Chr3	5808245	5047909
Chr9	44079756	45237626	Chr3	119406842	120065976
Chr2	11854626	9984389	Chr8	77287474	78288681
Chr1	58978067	59924246	Chr14	44209122	43136153
Chr1	59051234	59909810	Chr1	8148340	9335389
Chr9	21297767	20054544	Chr2	41617310	39024012
Chr9	21193868	20392345	Chr1	28000268	27353287
Chr9	21339309	20054544	Chr9	44079756	44801366
Chr9	21194287	19938259	Chr8	68069943	67186768
Chr9	21297767	20008248	Chr4	13307797	15344644
Chr9	21297767	20043722	Chr8	35186784	36470140
Chr9	21297767	20053602	Chr3	6087559	4906326
Chr3	21510531	22307840	Chr3	21344906	22307840
Chr5	6946870	6596000	Chr9	3056811	3510819
Chr18	4099208	2589313	Chr5	39774316	37741832
Chr18	3966769	2478004	Chr12	16589938	18784018
Chr18	3402307	2364065	Chr2	4256081	4927850
Chr18	3402307	2364065	Chr9	44079756	45226035
Chr18	3402307	2458538	Chr18	3966769	2539263
Chr18	3212759	2458538	Chr3	51308202	52056912
Chr18	4099208	2458538	Chr14	35942009	35092969
Chr18	3402307	2478004	Chr11	17950181	18348315
Chr18	3402307	2458538	Chr15	13398718	12599849
Chr18	3402307	2539263	Chr4	14161261	15344644
Chr18	3458979	2710689	Chr1	111943596	111636857
Chr18	2734046	2364065	Chr12	27995914	29048721
Chr18	3966769	2458538	Chr3	138728078	136813786
Chr18	3402307	2478004	Chr9	23577773	24241570
Chr18	3966769	2478004	Chr10	29571936	30849387
Chr18	3648281	2364065	Chr10	11495956	10586168
Chr18	3966769	2458538	Chr10	55875434	56944404
Chr18	2792795	2458538	Chr8	39187214	39494237
Chr18	3502832	2458538	Chr3	109247197	109915442
Chr18	4099208	2478004	Chr3	108632064	109915442
Chr18	3251951	2364065	Chr3	119205085	119669044
Chr18	4099208	2364065	Chr19	4724365	5740466
Chr18	3648281	2458538	Chr3	41688613	42646892
Chr8	2123545	2686614	Chr2	3770584	4496922
Chr8	2123545	2686614	Chr9	44079756	44897617
Chr8	2123545	2636788	Chr1	94512039	95027180
Chr8	2123545	2686614	Chr3	119205085	119940786
Chr8	2123545	2686614	Chr19	4724365	5706545
Chr2	88204378	86627457	Chr5	21524539	18997827
Chr8	12561582	13956837	Chr14	52178797	51462691
Chr8	10210902	11269897	Chr14	44110386	42996459
Chr8	12051590	14000690	Chr14	42372911	41703340
Chr8	13999716	14283116	Chr1	27797794	27352586
Chr8	13294901	14200488	Chr1	31629044	30692469
Chr8	10154683	11246152	Chr1	27742806	27310543
Chr8	12050900	13791777	Chr5	28480476	29411527
Chr8	10098439	11535043	Chr12	15423153	15922561
Chr8	12283637	14000690	Chr6	30270989	29063324
Chr8	10184359	10756131	Chr6	30270290	28568673
Chr8	11961041	13791777	Chr3	96888930	98058508
Chr8	11803901	14000690	Chr2	852795	1961608
Chr8	10210902	11345075	Chr2	852795	1961608
Chr8	12051590	13791026	Chr8	10755830	12051199
Chr8	12249300	14283116	Chr8	10114928	11970448
Chr8	9978326	11246152	Chr19	10994766	11844614
Chr8	13296085	14283116	Chr14	35551697	34691986
Chr8	11134354	12562298	Chr7	8542145	6413479
Chr8	12561582	14283116	Chr8	112288344	111465925
Chr8	12561582	14001061	Chr8	112349668	111600850
Chr8	13294901	14283116	Chr3	67263148	68178208
Chr8	12051590	13296372	Chr17	27146224	28166114
Chr8	10299433	11416457	Chr3	117013610	117439629
Chr8	12562683	14251873	Chr10	26222236	27797075
Chr8	10114928	11246152	Chr3	138549751	136881884
Chr8	10210902	11033733	Chr3	137588369	135815559
Chr8	13790340	14283116	Chr3	136939572	135794077
Chr8	9978326	10720995	Chr11	23917530	24345790
Chr8	12050489	14283116	Chr11	23599574	25746326
Chr8	13790340	14061690	Chr3	30473649	30870324
Chr8	10098439	11269897	Chr8	35186784	36470140
Chr8	10210902	10796649	Chr3	5846032	4906821
Chr8	12561582	14283116	Chr3	5981523	3699317
Chr8	12524816	14200488	Chr3	41040058	42979717
Chr8	10114213	12051927	Chr3	40895623	43714063
Chr8	12561582	13844859	Chr3	42452402	43714753
Chr8	9978326	11806571	Chr3	39600514	41008714
Chr8	10299433	11806571	Chr3	41675545	42128884
Chr8	11012483	11806571	Chr8	95470206	95573933
Chr3	51570388	51862899	Chr12	17965726	18777643
Chr3	51269863	51794016	Chr2	3832949	4913191
Chr18	17064896	18780623	Chr18	16925591	18075031
Chr18	17736217	18780623	Chr3	81325166	82147881
Chr18	17736217	19814566	Chr14	1425317	476025
Chr18	17064896	19814566	Chr2	44900128	43652463
Chr18	17736217	18780623	Chr3	17256510	16407045
Chr3	157745713	158242870	Chr9	41515272	42671056
Chr3	157835179	159998302	Chr3	102247247	104404723
Chr3	158003423	158507224	Chr15	4481580	3363114
Chr3	157971916	158939038	Chr8	166699679	165769981
Chr3	158853431	160386715	Chr3	94484360	96244735
Chr3	157746208	160386715	Chr3	158440602	160030065
Chr3	157847732	158366552	Chr3	157847732	158440883
Chr3	158072968	160368332	Chr7	9238808	6648886
Chr3	158853431	159998302	Chr3	36391078	37526235
Chr3	157990494	160386715	Chr14	1983882	668180
Chr3	158853431	159998302	Chr3	17725892	16720749
Chr3	157895827	160386715	Chr1	16155857	17851703
Chr3	78120849	79275168	Chr1	59126275	59909411
Chr1	63714814	65180325	Chr5	28480476	29389764
Chr19	10953071	11974096	Chr1	28030398	27180637
Chr19	10953071	11974096	Chr5	28561326	29411128
Chr19	11143901	11974096	Chr12	17722606	18644344
Chr19	10953482	11851186	Chr8	112075411	111466324
Chr19	10953071	11974096	Chr12	27602789	28934209
Chr19	10829260	11974096	Chr11	23497861	24345391
Chr19	11031980	11851186	Chr10	55875434	57067585
Chr19	10755184	11881494	Chr3	6087559	4466212
Chr19	10953482	11974096	Chr3	41362807	42105985
Chr9	47470293	47764684	Chr9	47676348	48082617
Chr4	4024367	3242218	Chr14	23939822	22972055
Chr14	35911947	34787911	Chr14	52178797	51415205
Chr14	35989316	34787911	Chr14	44238832	42161306
Chr14	34974983	34714767	Chr14	42162142	41689439
Chr14	35942009	34691986	Chr2	41617310	39851498
Chr14	35821776	34787911	Chr18	7866758	9192270
Chr14	34975406	34673193	Chr1	28240847	27180637
Chr14	35828975	34786810	Chr5	28480476	30022068
Chr14	35828975	34787911	Chr12	15478859	15922561
Chr14	35912619	34740340	Chr6	30270290	28568673
Chr14	35942009	35353479	Chr12	16632439	18777643
Chr14	35911947	34786810	Chr2	1207610	1961608
Chr14	35909974	34728528	Chr10	26221131	27797075
Chr14	35912619	35714174	Chr3	137348616	135827704
Chr14	35942009	35234490	Chr1	94126402	95027180
Chr14	35912619	35552369	Chr2	60324939	59165679
Chr14	36689407	35714174	Chr10	29529186	30560661
Chr14	35942009	35149405	Chr3	6087559	4602801
Chr14	35942009	35552369	Chr3	5808245	5020416
Chr14	35912619	34715958	Chr3	17318377	16462942
Chr14	36643045	34741450	Chr19	4724365	6143845
Chr14	36156813	34673193	Chr3	40493100	42069498
Chr14	35942009	34786810	Chr3	39626928	41688894
Chr14	35828975	34673193	Chr3	41671084	43598589
Chr8	6029008	7411845	Chr14	43484824	42996882
Chr8	6029008	7972595	Chr8	10300534	12051199
Chr8	6103350	7586032	Chr3	157990494	160030065
Chr8	6028255	7206462	Chr6	5466039	5034604
Chr8	6474691	8079516	Chr6	25393659	26977360
Chr7	9271266	6648886	Chr3	96888930	98279453
Chr7	8178006	6884851	Chr3	158440128	160170205
Chr7	9271266	6507946	Chr14	35855063	34832386
Chr7	8364113	6213732	Chr2	44548402	43536143
Chr7	9271266	6884851	Chr3	5981523	4305495
Chr7	7607070	6648886	Chr8	161168242	162167749
Chr3	87072606	88252241	Chr3	17194123	16010636
Chr3	172435313	171637391	Chr1	66722182	66129152
Chr8	80306355	81321424	Chr11	4876463	5277533
Chr8	80710457	82106779	Chr10	19495444	20642958
Chr11	18015977	18986561	Chr2	3832949	4927850
Chr11	17950181	18928787	Chr2	60455338	59265617
Chr11	18015977	18928787	Chr3	6087559	5242051
Chr8	124241131	123301933	Chr3	53781652	53370381
Chr8	111961774	110948874	Chr14	52284849	51392645
Chr8	112349668	111600850	Chr14	44128015	43484013
Chr8	112349668	110960103	Chr18	9059761	10047280
Chr8	112349668	111231935	Chr1	27797377	27275553
Chr8	112024533	111467077	Chr5	28480476	30022068
Chr8	112075411	110960103	Chr12	15423153	15922561
Chr8	112287626	111467077	Chr12	16923994	18720181
Chr8	112349668	111600850	Chr9	21370580	20758139
Chr8	112349668	111467077	Chr8	10114213	10757150
Chr8	112288740	111252859	Chr3	23677098	24620306
Chr8	112349668	111695471	Chr11	17950181	18396900
Chr8	112090206	111231935	Chr12	28035570	28701325
Chr8	112288344	111465925	Chr3	136881612	135529515
Chr8	112090206	110960103	Chr3	136939212	135541309
Chr8	112349668	111600850	Chr14	1984766	1335059
Chr8	112090206	111465925	Chr1	94312243	94879242
Chr8	112349668	110961890	Chr3	142495026	141203621
Chr8	112091127	111695471	Chr3	5981919	4906326
Chr8	112287626	111465925	Chr19	4547888	5677994
Chr8	112287626	110960103	Chr3	41040058	42104857
Chr17	22358530	20640761	Chr2	3921373	4886592
Chr17	21694561	20618815	Chr8	4146477	5477221
Chr3	65613735	65917415	Chr14	42852267	41689439
Chr3	67065287	68016959	Chr8	152765942	152212974
Chr3	67511346	68178208	Chr11	24043528	24691286
Chr3	67262434	68177431	Chr11	23497435	24293972
Chr3	65627673	66361786	Chr3	188552453	187736611
Chr3	65607529	66361786	Chr3	41457500	42964286
Chr10	2778640	5410057	Chr10	26222236	27306141
Chr10	4041362	5500370	Chr4	47604985	45491056
Chr3	68301146	68886655	Chr3	189015333	187884150
Chr8	185736254	187073367	Chr10	26222236	27798311
Chr8	185837158	187056666	Chr3	138728078	137314922
Chr8	185736254	186551549	Chr10	36473585	37059266
Chr8	185736254	186818918	Chr3	190391604	190746865
Chr8	185736254	187073367	Chr19	4524337	5677994
Chr8	185736254	187088944	Chr3	42104507	43598589
Chr1	31777201	32290485	Chr14	42997273	41703340
Chr1	31690639	32290485	Chr2	1207610	2022812
Chr1	31641649	32290485	Chr14	35989316	34691986
Chr1	31690639	32220958	Chr5	23147640	23602062
Chr1	31690639	32290485	Chr3	190415561	190776101
Chr1	31641649	32221438	Chr3	5585771	4907232
Chr6	5875503	4948480	Chr11	46452622	47206375
Chr6	6695784	5455252	Chr8	6028255	7926530
Chr6	6252321	5455252	Chr6	6537855	5911163
Chr6	6271011	5399128	Chr3	54277104	53839320
Chr6	6456652	5001038	Chr11	24690936	26128081
Chr6	6290108	5009906	Chr3	173821492	175350698
Chr6	6537855	5006570	Chr3	152507418	150480263
Chr6	6271011	4948480	Chr3	6087559	3760666
Chr18	14186241	15347389	Chr2	50875499	51409869
Chr18	14531917	15347389	Chr12	17073617	18742721
Chr18	14186241	15347389	Chr2	3841567	4937197
Chr18	14468550	15333778	Chr3	190416712	191204117
Chr16	15793591	14529588	Chr9	42238820	43526443
Chr8	68069943	67253496	Chr9	21370580	20758139
Chr8	68069943	67253895	Chr8	35794215	36191814
Chr4	13804427	14933129	Chr1	28240847	27180637
Chr4	14030792	15343183	Chr12	16814760	18291289
Chr4	14142470	14951092	Chr9	44243944	45005887
Chr4	14189286	14836028	Chr3	51269863	51794016
Chr4	14189286	15344644	Chr4	14161261	15344644
Chr4	13254056	14836028	Chr12	27432616	29048721
Chr4	13804427	15344644	Chr14	2057368	1468278
Chr4	13254056	14836028	Chr11	23497861	24345391
Chr4	13804427	15344644	Chr10	56018519	57175230
Chr4	14294271	15343183	Chr8	39308587	39570565
Chr4	14030792	14736420	Chr3	108632064	109864525
Chr4	13804427	15289782	Chr3	5846032	4656008
Chr4	14189286	14951092	Chr3	119406842	119940786
Chr4	13804427	14836028	Chr2	76230171	76884950
Chr4	13804427	15228034	Chr3	42963852	43715164
Chr13	22123465	23196112	Chr2	50856061	51584038
Chr13	21944908	23369747	Chr14	44238832	42852512
Chr13	21944908	23369747	Chr3	128465751	130245401
Chr13	22180571	23407640	Chr1	27798484	27180637
Chr13	21674335	23408747	Chr5	28413084	29847584
Chr13	22751733	23408747	Chr3	47168291	47737089
Chr13	22019523	23408747	Chr5	39542006	37297368
Chr13	21418721	23408747	Chr6	30271411	29436430
Chr13	22703178	23408747	Chr6	29092102	27996273
Chr13	22669587	23407640	Chr12	16923994	18291289
Chr13	21757301	23407640	Chr3	95933789	98102010
Chr13	22714488	23369747	Chr9	44079756	44688710
Chr13	21944908	23323785	Chr9	21339309	20043722
Chr13	21757301	22856490	Chr8	11033320	12561869
Chr13	21791200	23407640	Chr8	10114213	13160131
Chr13	21591860	23196999	Chr8	10183251	12187353
Chr13	21934841	23196999	Chr14	35552085	34728528
Chr13	21591860	23196999	Chr8	112349668	111252859
Chr13	22756732	23369747	Chr17	27146224	27829282
Chr13	21946006	23369747	Chr18	14186241	15334930
Chr13	22756732	23369747	Chr4	14259553	15344644
Chr13	21944908	23196112	Chr3	117014503	117475841
Chr13	21674335	23196999	Chr10	26221131	27436874
Chr13	21604427	23196112	Chr2	17656918	19186556
Chr13	21944908	23196999	Chr3	136939212	135794077
Chr13	21944908	23408747	Chr3	136881217	135529515
Chr13	21532806	23113187	Chr11	23497861	25531837
Chr13	22513493	23323785	Chr10	56065483	56621354
Chr13	22961502	23196999	Chr8	39218045	39618555
Chr13	22648310	23196999	Chr3	6055890	4602801
Chr13	22613757	23369747	Chr14	26610322	27125534
Chr13	21919643	23407640	Chr19	4515388	5946688
Chr13	21674335	23369747	Chr3	43346304	43725275
Chr13	21944908	23196999	Chr3	39566094	40486481
Chr13	21944908	23196112	Chr6	8043400	8899867
Chr13	21674335	23369747	Chr10	8765684	10067887
Chr10	15111468	14268279	Chr8	71217229	71894102
Chr3	117053166	117475841	Chr14	52178797	51392645
Chr3	117014503	117475430	Chr3	5209081	4906326
Chr10	26221131	26977129	Chr11	24043528	26128081
Chr10	26600886	27527464	Chr3	40007131	42127783
Chr18	26314366	27445344	Chr5	28480476	29389353
Chr12	30600987	30897162	Chr2	4790446	4937197
Chr5	479877	922754	Chr5	481805	922699
Chr12	32393322	31351381	Chr8	116893792	117992179
Chr1	111979973	111368297	Chr14	52200994	51392282
Chr1	111964575	111429350	Chr10	36069017	36884172
Chr1	111979973	111582886	Chr11	23637637	24345391
Chr1	111983420	111582886	Chr3	5620597	4902656
Chr10	5519603	5756866	Chr1	58938044	59127291
Chr3	74326115	75062933	Chr3	74124448	75047159
Chr3	74326115	74972329	Chr14	1046324	192553
Chr12	27550939	29048721	Chr2	41617310	39851498
Chr12	27550939	28211836	Chr18	7862734	8874670
Chr12	28207658	28847189	Chr1	28000268	27180637
Chr12	27550939	29048721	Chr12	17156728	18777643
Chr12	27550939	29048721	Chr2	3770584	4927850
Chr12	27550939	29048721	Chr19	10829260	11928024
Chr12	27781398	28874901	Chr15	13398718	12599849
Chr12	27550939	28874901	Chr4	14161261	15344644
Chr12	27432616	28929802	Chr3	138549751	136613491
Chr12	27550939	28701325	Chr9	23577773	23843425
Chr12	27602789	28929802	Chr1	94313344	94891686
Chr12	27432616	28666013	Chr11	23497861	24345391
Chr12	27575522	28874901	Chr3	71081295	70281728
Chr12	27602789	28929802	Chr12	20202383	21069851
Chr2	17657797	18961228	Chr14	43135332	41689850
Chr2	17656918	18442731	Chr18	6976109	10075514
Chr2	17657797	19185394	Chr5	28481619	29861346
Chr2	17885740	18832862	Chr8	101022404	101815648
Chr2	18048734	19007602	Chr12	16790889	18356235
Chr2	17928576	18832862	Chr1	111926773	111520364
Chr2	18088833	19159685	Chr14	1731214	861488
Chr2	17656918	18827301	Chr3	142026610	141446575
Chr2	17657797	18961228	Chr3	41040058	42128884
Chr2	17657383	19002965	Chr3	42036692	43714753
Chr3	180270015	180768824	Chr12	17073617	18052650
Chr3	180235139	180768824	Chr2	3841567	4828816
Chr3	180235139	180744967	Chr18	14186241	15301555
Chr3	180270015	180948049	Chr3	190317354	190780590
Chr3	180491471	180948049	Chr3	41626647	41930352
Chr17	16346831	14931196	Chr18	8752562	10382310
Chr17	16470026	14827564	Chr1	27797794	27321133
Chr17	16346135	14931196	Chr14	36578145	35822422
Chr17	16470026	14961159	Chr1	8129280	9404566
Chr3	136850312	135682598	Chr2	50719250	51619996
Chr3	137348616	135769321	Chr14	44128015	41689850
Chr3	137047407	135816268	Chr2	41167217	39106944
Chr3	136750207	135815163	Chr2	40225849	38787561
Chr3	138712092	136825149	Chr18	8652953	10382310
Chr3	136750207	135718302	Chr18	8961931	10381188
Chr3	136709402	135794077	Chr1	28678005	27180637
Chr3	136939212	135815163	Chr1	27940347	27353635
Chr3	138574422	138203269	Chr1	28030398	27353287
Chr3	136834367	135815163	Chr5	28413084	30022068
Chr3	138728078	137348903	Chr5	28481619	29703270
Chr3	138202982	136750449	Chr5	28546500	30001989
Chr3	136964091	135827704	Chr8	101236634	101461223
Chr3	138713328	138250315	Chr8	100982041	101592711
Chr3	136834367	135718302	Chr11	46452622	47206375
Chr3	136638567	135682598	Chr6	30290722	29063324
Chr3	136834367	135815163	Chr12	17027544	18777643
Chr3	136964091	135815163	Chr2	51720699	52590948
Chr3	136964091	135595159	Chr2	53310560	54856732
Chr3	138728078	138105328	Chr2	54087816	54856732
Chr3	136824922	135529515	Chr2	274483	2022812
Chr3	138860249	137348903	Chr9	21370580	20597889
Chr3	138248927	135815163	Chr3	51427522	52089301
Chr3	138728078	136742068	Chr19	10755184	11881494
Chr3	138712092	136063758	Chr14	35989316	34691986
Chr3	138728078	136750449	Chr14	35828975	34691986
Chr3	136824922	135718302	Chr14	36155875	34728528
Chr3	136750207	135682598	Chr8	43419809	44553191
Chr3	136825330	135682598	Chr3	117053166	117325461
Chr3	138248927	136825149	Chr1	111979973	111559445
Chr3	138860249	136750449	Chr12	27410876	29048721
Chr3	138728078	137348903	Chr3	136813502	135828805
Chr3	136939572	135541309	Chr5	22665986	23664066
Chr3	137348616	136198531	Chr1	94312243	94879629
Chr3	136825330	135794077	Chr1	94312243	95064933
Chr3	138728078	136613491	Chr11	23637637	24691286
Chr3	136825330	135529515	Chr11	23497435	24292820
Chr3	138712092	138203269	Chr11	23497861	24691286
Chr3	136939212	136063758	Chr11	23530441	23917817
Chr3	138728078	136964375	Chr10	55875434	57000705
Chr3	136964091	136638851	Chr10	55875434	56944404
Chr3	136851181	135815163	Chr10	56301056	57176073
Chr3	136964091	135718302	Chr3	6087559	4602801
Chr3	136964091	135815163	Chr3	6055890	5242051
Chr3	138728078	138203269	Chr3	5695135	5020416
Chr3	136750207	135815163	Chr3	119406842	120065976
Chr3	136850312	136063758	Chr3	119205085	119669044
Chr3	136964091	135815163	Chr19	4514281	5706545
Chr3	138712092	135794077	Chr3	40895623	43715164
Chr3	138574422	135816268	Chr3	40895623	42334451
Chr3	137902563	135794077	Chr3	41886755	43744227
Chr3	136825330	135568023	Chr7	1875933	3709089
Chr3	54702967	53229610	Chr14	52247312	51463090
Chr3	54533472	53178342	Chr8	153929124	152850464
Chr3	54702967	53177877	Chr3	101885299	104023303
Chr3	54702535	53177877	Chr11	23497435	24472997
Chr3	54768441	53229610	Chr3	150614420	150360060
Chr5	23147640	23602062	Chr14	52071645	51392282
Chr5	23112057	23663670	Chr14	44110809	42432395
Chr5	23147640	23602062	Chr14	42162142	41689439
Chr5	22103483	23401895	Chr18	7866360	9721328
Chr5	23345785	23663670	Chr1	27797377	27310543
Chr5	23112057	23663670	Chr5	28712847	30022068
Chr5	22302739	23602062	Chr14	36651134	34728528
Chr5	22663419	23663670	Chr8	112349668	110961890
Chr5	23112057	23663670	Chr12	27504629	28628155
Chr5	23112057	23602062	Chr3	138713328	136813786
Chr5	22242740	23402306	Chr1	94312243	95064933
Chr5	22642878	23663670	Chr8	35485573	36684561
Chr5	22103483	23663670	Chr4	15802136	17578190
Chr5	23112057	23663670	Chr19	4514281	5706545
Chr5	23112057	23663670	Chr3	41735327	43513737
Chr10	19414402	20843033	Chr8	80306355	82114226
Chr5	11978749	12283679	Chr14	52638097	51629648
Chr5	11719382	13349498	Chr5	11978749	13681784
Chr5	12262383	13353631	Chr2	45084712	43714341
Chr9	23656542	25039730	Chr18	9634254	10381188
Chr9	23656542	24823042	Chr2	4256081	4937197
Chr9	23591052	24823042	Chr19	10829260	11851186
Chr9	23814542	25531532	Chr3	138728078	136614613
Chr3	36391078	37679132	Chr15	4553785	3851050
Chr3	36165759	37740827	Chr8	147517293	147838866
Chr3	36165759	37679132	Chr2	17290	1727126
Chr3	36165759	37679132	Chr8	112288344	111600850
Chr3	36165759	37679132	Chr3	117053166	117475841
Chr3	36165759	37741286	Chr3	136881612	135794077
Chr3	36165759	37679132	Chr11	23497435	24472103
Chr3	36165759	37679132	Chr11	23842357	25416149
Chr3	36165759	36882065	Chr11	23497435	24292820
Chr3	36391078	37678718	Chr10	29832696	30649789
Chr3	36165759	37740827	Chr19	2640205	2039775
Chr3	36882188	37741286	Chr3	5981523	4656008
Chr3	36672730	37679132	Chr3	40985989	42105577
Chr3	36165759	37679132	Chr3	41929653	42452689
Chr14	1984766	1084544	Chr14	42852267	42011117
Chr14	1983882	638304	Chr9	41515272	43206070
Chr14	1984766	861488	Chr1	28240847	27180637
Chr14	1425317	192553	Chr8	166476489	165372273
Chr14	2057368	1084544	Chr12	17156728	18777643
Chr14	1862388	1084544	Chr2	54087816	55247954
Chr14	1915504	1001528	Chr2	3703804	4927850
Chr14	1915504	1245639	Chr18	3555395	2567580
Chr14	1915504	1017754	Chr18	3041222	2341315
Chr14	1915504	1335059	Chr3	51427522	51862899
Chr14	2057368	1428258	Chr19	10755184	11949336
Chr14	2057368	476025	Chr8	185975722	187115035
Chr14	2057368	1084544	Chr17	27146224	27829282
Chr14	1751557	743153	Chr10	26334370	27436874
Chr14	1731214	192553	Chr3	74013508	75047159
Chr14	1992371	1168381	Chr2	17885740	19170339
Chr14	1984766	1084544	Chr3	138105041	135828805
Chr14	1017077	476025	Chr14	1046324	476025
Chr14	1915504	1468278	Chr1	94312243	94980426
Chr14	2057368	1084544	Chr8	35485573	36633074
Chr14	1485123	823965	Chr4	16172303	17730874
Chr14	2057368	1332259	Chr9	36687302	37532151
Chr14	1901927	823965	Chr8	39135434	39540200
Chr14	1984766	1102825	Chr3	5834764	4656008
Chr14	1901927	1084544	Chr3	119205085	119933051
Chr14	1866345	861488	Chr2	76173543	76924712
Chr14	1983882	192553	Chr3	41736206	43109207
Chr4	5126582	5499418	Chr4	3926811	3295765
Chr8	151968900	151302587	Chr10	21305534	22627496
Chr2	44903436	44489812	Chr8	69393231	68723790
Chr2	44986945	43472202	Chr12	32242808	31420760
Chr2	44588126	43472202	Chr3	74013508	75338463
Chr2	44986945	44220622	Chr2	45512984	44502075
Chr2	44942032	44220622	Chr3	16976249	15803771
Chr2	44775572	43472202	Chr3	39664778	41222804
Chr10	36473585	37078219	Chr14	42432111	41689850
Chr10	36301464	36884895	Chr5	28480476	29557415
Chr10	36473585	37078219	Chr12	27550939	28934209
Chr10	36081336	37059266	Chr3	54217238	53370381
Chr10	36092580	37078219	Chr11	23637637	25693607
Chr10	36301464	36919711	Chr3	190391604	190941285
Chr1	94385015	95027180	Chr1	28000268	27353287
Chr1	94126402	95064933	Chr5	28560912	29610732
Chr1	94384604	95027180	Chr12	16589938	18644344
Chr1	94312654	94980426	Chr8	10098439	11317380
Chr1	94384604	95027180	Chr14	35828975	35262989
Chr1	94312654	94879629	Chr8	112288344	111601250
Chr1	94126402	94806783	Chr3	68766832	69406364
Chr1	94312654	95064933	Chr11	23497435	24293219
Chr1	94312654	95027180	Chr3	6087559	4998017
Chr10	43714725	44109897	Chr5	28333157	29389353
Chr10	43706004	44947836	Chr1	94312654	94540779
Chr11	23497861	25851154	Chr14	52015851	51392282
Chr11	24345104	25267181	Chr14	52247312	51392282
Chr11	23572136	25416517	Chr14	42996583	41689439
Chr11	23917530	25746326	Chr14	44110809	42011117
Chr11	23572136	25693607	Chr14	43634246	42011516
Chr11	23572550	24916452	Chr14	44239712	43426062
Chr11	23646050	24916758	Chr2	41167217	38787561
Chr11	23497435	24701448	Chr2	41167217	40108355
Chr11	23598851	25416517	Chr18	7866360	10382310
Chr11	23572136	24916758	Chr5	28480476	29389353
Chr11	23862198	24916758	Chr8	101025145	101592711
Chr11	23497861	24042673	Chr8	101236634	101592711
Chr11	23637637	24690097	Chr5	39433106	38181934
Chr11	23497861	24690097	Chr12	16579536	18117114
Chr11	23497861	24690097	Chr12	17156728	18356235
Chr11	23497435	25306491	Chr2	52799532	55833914
Chr11	24345515	26670451	Chr3	95195509	97727414
Chr11	23497861	24916758	Chr2	273207	2022812
Chr11	23862198	24916452	Chr2	835644	2022812
Chr11	23497435	25746326	Chr9	21370580	19937764
Chr11	23497435	24116601	Chr9	21370580	20487280
Chr11	23637637	26061826	Chr8	10098439	11970448
Chr11	23598851	26061826	Chr8	12249300	14283815
Chr11	23497861	24042673	Chr8	10114213	11246152
Chr11	23497861	24690097	Chr19	10829260	11844614
Chr11	23598851	24916758	Chr14	35836476	34786810
Chr11	23917530	25416517	Chr8	112349668	111466324
Chr11	23800427	24385351	Chr3	68435274	69311366
Chr11	23961687	25306491	Chr6	5493972	5358428
Chr11	23841592	25267181	Chr18	14468550	15302674
Chr11	23599574	25120669	Chr1	8129280	9335389
Chr11	24472698	25267181	Chr8	67796031	67186768
Chr11	23497861	24472103	Chr4	13804427	14771087
Chr11	24018429	24915610	Chr3	117013610	117475430
Chr11	23572136	24690097	Chr1	111979973	111598857
Chr11	23961687	24690496	Chr3	138712905	137878595
Chr11	23497435	24472103	Chr3	137348616	135815559
Chr11	23842357	25267181	Chr5	23357679	23664066
Chr11	23572136	24345790	Chr11	23497435	24345790
Chr11	23598851	24690097	Chr2	60448780	59165679
Chr11	23637637	24700681	Chr8	35186353	36633074
Chr11	23611493	24571874	Chr3	142484487	141258201
Chr11	23961687	26138733	Chr4	16246264	17864600
